,RA,DEC,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth,in_field,mask
23,302.8090098,-56.72731253,26405.13311,25464.10321,-0.332093507,0.015188156,0.490796924,0.00448128,4.531677246,1,3.07e-05,0,-0.146246037,0.024383991,-0.012523282,0.03151603,-0.145636648,0.02432346,-0.012554199,0.031579778,0.010794775,0.022875101,22.96804164,0.028702867,22.75184764,0.028796809,22.14836676,0.005967869,21.6208159,0.005753421,20.80433983,0.002116917,20.28285904,0.002014168,20.29417753,0.002545344,19.72223864,0.002480439,19.90648334,0.002325264,19.37335603,0.002214524,19.77756931,0.005343791,19.21434646,0.005013352,1019320,8,IN,0
22,302.8100535,-56.69688325,26399.23841,25880.66166,0.014001172,0.134409606,0.600881815,0.010196439,4.640523911,1,0.015973762,0,0.0011011,0.082067016,-0.020822568,0.022622141,0.001231232,0.082244948,-0.020857744,0.022517735,0.012271091,0.022196546,23.77557017,0.052842941,23.39840879,0.049731256,23.13578139,0.014552497,22.55223407,0.012955873,22.00636467,0.004543285,21.41562899,0.004132875,21.21139953,0.003813235,20.43302389,0.003580408,20.75396929,0.004355226,19.99753654,0.004103942,20.61190752,0.011872458,19.7615738,0.011168422,1020611,8,IN,0
21,302.8112705,-56.70953434,26389.28675,25707.53351,0.162237212,0.08832451,0.727010429,0.023870481,8.794202805,1,0.02435528,0,0.126513462,0.067046714,-0.017826277,0.025253681,0.129569098,0.067788295,-0.017864436,0.025305072,0.01187482,0.023098413,24.78385635,0.135282249,24.28687557,0.14505458,24.04217996,0.03043531,22.76804825,0.028563541,23.40803133,0.014771609,21.87143254,0.012508773,23.16798274,0.018354213,21.54068147,0.015232456,23.00643847,0.032303808,21.54284768,0.029067237,22.96042869,0.099110511,21.7463296,0.08790762,1020647,8,IN,0
18,302.8144673,-56.70215157,26365.73395,25808.7012,0.135378152,0.104343005,0.234269112,0.014814449,3.253475904,1,0.003881003,0,0.009510973,0.037639934,-0.021219291,0.022111929,0.009670816,0.037498243,-0.021255096,0.022005251,0.011742649,0.022274216,22.76283934,0.020941478,22.66209283,0.021294202,22.0584348,0.006049679,21.90946186,0.006005003,21.30416959,0.002682804,21.14142129,0.002650832,20.90641986,0.003232952,20.72171543,0.003202879,20.72751116,0.004326805,20.56881954,0.004285245,20.65691563,0.012302544,20.46826853,0.012206066,1020602,8,IN,0
16,302.8178667,-56.72076666,26339.02823,25554.01093,-0.233409122,0.3661111,0.699431837,0.00235688,5.159389496,1,8.27e-07,0,-0.156287528,0.248343409,-0.015202742,0.028448491,-0.156270981,0.248514056,-0.015237788,0.028507007,0.010874815,0.024287636,22.15534944,0.013886861,21.65063133,0.012980499,21.53425486,0.003844956,20.77095118,0.003451549,20.6010981,0.001858231,19.80287547,0.001680696,20.28790613,0.002520036,19.4128589,0.002388849,19.90446361,0.002398149,19.11634609,0.002144035,19.91113171,0.006278559,19.04300368,0.005408642,1019460,8,IN,0
1,302.8200779,-56.72283591,26322.2918,25525.76199,0.209599808,0.278346926,0.736787617,0.005129518,6.588214874,1,0.000178908,0,0.127178145,0.18839685,-0.014710465,0.029724364,0.127140328,0.188503087,-0.01474502,0.029788459,0.010568939,0.024345296,23.2714429,0.03669229,22.35638745,0.033428736,22.28711771,0.006498817,21.06746645,0.0055822,21.58968912,0.003428583,20.35649687,0.0029295,21.35938228,0.004056367,20.00958437,0.003534048,21.11945201,0.006257283,19.8647432,0.00529459,21.10046311,0.017975477,19.78644434,0.015196838,1019461,7,IN,0
14,302.828392,-56.70134435,26261.14223,25820.22072,0.706956267,0.427666873,0.728839993,0.006299555,6.374112606,1,0.338926083,0,0.483737139,0.303938462,-0.020618099,0.022954856,0.483908832,0.304004014,-0.020651776,0.022856066,0.011847004,0.023385073,22.63232392,0.019583026,22.07369422,0.017224294,22.2549814,0.007476744,21.49833813,0.006285058,21.73918251,0.003912781,20.95587381,0.003312144,21.56085226,0.004847487,20.71955129,0.004165056,21.1777309,0.006823551,20.4326956,0.005919607,20.98580297,0.016697476,20.1392687,0.014194413,1020428,8,IN,0
0,302.8294122,-56.72468202,26252.07528,25500.80365,0.434581548,0.263169169,0.812938213,0.201661497,15.18331146,1,0.109060612,0,0.03859174,0.180927204,-0.015440058,0.028509452,0.337265819,0.195023909,-0.015375547,0.028503295,0.010706854,0.025411787,,0.513960934,inf,,27.02457545,0.480065024,23.10761124,0.164395616,25.50004551,0.110046454,21.84001762,0.05014343,25.4916316,0.148467806,21.51095971,0.055214043,25.74267984,0.422355375,21.55318979,0.119812174,25.52184511,1.025756964,20.96754795,0.20771645,1019445,7,IN,0
11,302.8331057,-56.71169848,26225.10593,25678.64567,-0.082388654,-0.258234382,0.645457566,0.145318121,11.06706238,1,0.0,0,-0.041857341,-0.01171445,-0.017683251,0.026055113,-0.041338686,-0.124262795,-0.017685475,0.026102977,0.010539807,0.0261518,25.72681696,0.338823429,22.45729143,0.244528009,25.33055761,0.10572445,21.76349458,0.090434313,25.03513847,0.067360519,21.26002449,0.040425828,24.77970835,0.074732794,21.06500405,0.052640622,24.0863682,0.089796194,20.39993839,0.073586305,24.21590496,0.329393091,20.89061589,0.254274382,1009219,8,IN,0
10,302.8373825,-56.70090073,26193.60523,25826.58537,-0.176897615,-0.074828975,0.81672436,5.72e-05,9.70019722,1,0.012151821,0,-0.119113362,-0.042590076,-0.020840239,0.023154484,-0.118803158,-0.042637512,-0.020873906,0.023057308,0.010736832,0.027485918,19.16338345,0.004394983,17.55090486,0.00435823,17.82249362,0.002144034,15.94857001,0.00212943,16.97083586,0.001221546,15.06319655,0.001215356,16.61207617,0.002087425,14.61562337,0.002084668,16.21266474,0.001218017,14.2839736,0.001210856,16.09544865,0.000791056,14.12551884,0.000750028,1020411,8,IN,0
8,302.840837,-56.68601128,26168.50452,26030.50546,0.222748652,-0.093675584,0.468960553,0.001468838,5.369356155,1,0.000350106,0,0.054303031,-0.015162557,-0.020574101,0.021837135,0.054007214,-0.015489506,-0.020595105,0.021806994,0.008239059,0.027117732,22.69515115,0.020409768,22.21884726,0.019743757,21.10411653,0.003278868,20.47500606,0.003142036,19.63893101,0.001421153,18.99191905,0.001385293,19.16637548,0.002189155,18.47720701,0.002170741,18.84107651,0.001495493,18.18888702,0.001456595,18.71618589,0.002403016,18.05483644,0.002258718,1021640,8,IN,0
7,302.846168,-56.69695855,26127.80613,25880.82394,0.881714165,-0.292130649,0.958893657,0.01308767,21.12134552,1,0.787075962,0,0.025706001,-0.003699411,-0.026259835,0.017372905,0.775857329,-0.262501925,-0.026286231,0.017335486,0.005904906,0.027827989,24.52571816,0.111262901,22.42221969,0.106796914,24.1156588,0.038086121,22.13875327,0.052072979,22.95146768,0.011002873,20.41300655,0.009329211,22.05839182,0.00776396,19.71238727,0.008309149,21.4756365,0.008379809,19.14074257,0.008593647,21.15858696,0.019743394,18.67487855,0.017928028,1020439,8,IN,0
6,302.8475235,-56.71155548,26116.79552,25681.05997,-0.424882382,-0.760774195,0.739643335,0.015787605,5.78096056,1,0.372380583,0,-0.312211197,-0.543534987,-0.022817985,0.02075118,-0.312139302,-0.543758094,-0.022864062,0.020794477,0.005565624,0.029271939,23.4475006,0.040482684,22.68867456,0.033430767,23.18543771,0.014282262,22.35770529,0.011300499,22.72794302,0.008411795,21.95633962,0.007074011,22.59992165,0.011379822,21.79447769,0.009853425,22.08306587,0.014578207,21.31062292,0.012318595,21.93604787,0.040948377,20.82511728,0.033300888,1020438,8,IN,0
5,302.8513187,-56.68574936,26089.71809,26034.41638,-0.169132128,0.170350999,0.875697732,0.001482466,7.472795963,1,0.069879862,0,-0.140355066,0.146164593,-0.024259206,0.018216379,-0.140360683,0.146308929,-0.024283677,0.01817894,0.007140108,0.026691564,21.93589414,0.010935478,20.82335673,0.008826132,21.36596257,0.003747536,19.81719442,0.002905452,20.50239679,0.001815865,18.94626006,0.001494873,20.18517059,0.002508894,18.55100613,0.002273374,19.87870472,0.002299439,18.35639652,0.001810566,19.76550499,0.005864423,18.22955571,0.004127413,1021641,8,IN,0
4,302.8532693,-56.68449413,26075.1229,26051.65752,0.017267253,0.628978431,0.713095665,8.5e-05,6.891223907,1,0.000307965,0,0.001369349,0.388811084,-0.023228866,0.018423588,0.001495825,0.390209943,-0.023267059,0.018310847,0.007101462,0.026691165,19.43556517,0.004446514,18.40341335,0.004411648,17.98156615,0.002144832,16.70622106,0.002133563,17.08384376,0.001223695,15.77362068,0.001218117,16.71001666,0.002088617,15.3413519,0.002086017,16.36407953,0.001218941,15.05153853,0.001213119,16.22964813,0.000810264,14.91996221,0.000773142,1021638,8,IN,0
3,302.8564787,-56.69272065,26050.54433,25939.14754,0.090645246,0.037126765,0.716396809,0.018727953,6.436328411,1,0.045785587,0,0.033176237,0.030181713,-0.025372417,0.01874456,0.031292122,0.030006442,-0.025399541,0.018705329,0.0057039,0.027789234,24.44880274,0.104800359,23.96368261,0.10438188,23.54719479,0.020704862,22.45148424,0.017657004,22.91320883,0.010638708,21.73045926,0.009095564,22.73659646,0.013470086,21.47169751,0.011185901,22.59645539,0.023452191,21.20264246,0.020034127,22.50525261,0.068719845,21.08499361,0.056238569,1021387,8,IN,0
2,302.8587614,-56.67867774,26034.14656,26131.43842,0.221331328,0.096837461,0.860036969,0.005505408,8.536944389,1,0.805411198,0,0.150752266,0.081607525,-0.021287224,0.021088098,0.162459105,0.083288766,-0.021307895,0.02105356,0.006685979,0.023779037,23.80702896,0.057182694,22.28173452,0.057956291,22.48260894,0.008690368,21.09853495,0.006632785,21.87767931,0.004528407,20.37569897,0.003476888,21.6334067,0.00567046,20.05647589,0.004315757,21.40236958,0.007818605,19.811776,0.005719357,21.27183465,0.021728392,19.59987991,0.014724011,1021897,8,IN,0
