,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
255,97.44,2709403933,0,19,053833.46-690438.4,84.639447,-69.077347,101,36,57009.4803,0,0.898,13.7328,,13.4672,,13.9247,,13.4627,,12.7699,,13.8815,,13.333,,13.1234,,14.0454,,13.5624,,13.3777,,14.234,,13.9574,,13.2985,,14.4944,,,,,,,,7.61,2709403934.0
256,97.45,494747550,1,0,053857.89-690655.1,84.741119,-69.115226,36,36,57681.7412,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,18.3008,0.1338,18.1837,0.0782,18.2242,0.0784,,,,,,,8.81,2709397131.0
257,97.47,2709403887,1,3,053824.19-690607.5,84.600817,-69.102094,36,36,57007.5081,0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,16.7138,0.3685,16.5337,0.124,17.0774,0.069,,,,,,,2.06,494751739.0
258,97.72,494751511,1,0,053849.71-690733.0,84.706877,-69.125846,36,36,59187.5173,0,0.329,,,,,,,,,,,,,16.5703,0.313,16.5661,0.0527,17.0524,0.0655,,,,,,,,,,,,,,,,,,,3.61,494751510.0
259,97.94,2709403799,0,528,053845.97-690427.3,84.691545,-69.074253,36,36,58720.7523,0,0.374,15.6751,,18.9149,,15.9183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17,494751692.0
260,98.15,2709397183,0,19,053900.16-690539.1,84.7507,-69.094195,36,36,57009.4809,0,0.014,,,,,,,,,,,,,,,,,,,13.1192,,11.8391,,15.7426,,13.4755,,11.872,,16.1245,,,,,,,,2.15,2709397152.0
261,98.34,2709403524,0,513,053844.20-690741.2,84.684176,-69.128117,36,36,57007.5081,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,18.0918,,,,18.0241,,,,,,,,6.0,2709403526.0
262,98.47,494747423,2,0,053855.51-690712.5,84.731402,-69.120093,51,114,57344.624,0,0.573,,,,,,,,,,,,,,,,,,,,,,,,,17.3564,0.3174,17.5767,0.1112,17.5969,0.0994,17.2964,0.2402,17.7144,0.0709,17.5155,0.0722,5.23,494747424.0
263,98.7,2709403895,2,1,053824.64-690536.5,84.602681,-69.093499,87,180,57008.494,0,0.383,,,,,,,16.7485,0.3276,16.5448,0.1845,17.2664,0.1257,,,,,,,,,,,,,17.6718,0.4677,17.1741,0.1427,18.1558,0.1608,,,,,,,5.27,2709403894.0
264,98.77,2709403655,1,2,053828.54-690708.6,84.61893,-69.119075,36,36,57009.4814,0,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1217,0.273,16.4673,0.1424,17.333,0.1059,3.59,2709403650.0
265,98.92,494747569,2,513,053900.86-690601.0,84.753652,-69.100272,193,137,58103.9813,0,0.555,,,,,,,17.782,0.1781,18.8778,0.3219,17.9434,0.0813,,,,,,,17.3248,,17.6094,,17.2778,,17.5765,0.062,17.6478,0.1969,17.5459,0.0973,,,,,,,4.99,2709397151.0
266,98.99,1605797189,0,3,053841.14-690742.8,84.672041,-69.128382,36,36,57007.5078,47,0.014,,,,,,,,,,,,,,,,,,,13.9157,,14.6488,,16.5426,,,,,,,,,,,,,,1.52,2709403551.0
267,99.13,494751692,0,19,053846.55-690427.1,84.693975,-69.074102,53,317,57009.4803,2,0.916,14.0453,,14.093,,14.1421,,14.0415,,13.8924,,14.1568,,13.1007,,14.0388,,14.4257,,13.6756,,14.8314,,14.2168,,14.0415,,14.2233,,14.2658,,,,,,,,3.17,2709403799.0
268,99.17,494751739,5,19,053823.86-690607.0,84.599465,-69.101787,380,225,57786.5529,0,0.503,15.5323,0.5025,15.7607,0.0779,17.06,0.0718,15.9956,0.2245,15.4295,0.1479,16.7267,0.1046,,,,,,,,,,,,,16.4058,0.3562,15.9538,0.1035,17.061,0.0867,14.5382,,12.4592,,16.0506,,1.71,494751740.0
269,99.34,2709403819,0,528,053844.68-690424.7,84.686196,-69.073549,36,36,57009.4811,0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,17.2883,,19.4405,,17.3545,,,,,,,,7.33,2709403799.0
270,99.37,2709403786,1,3,053851.05-690435.4,84.712724,-69.076518,36,36,57009.4814,0,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3053,0.4555,16.3373,0.0456,16.3048,0.0535,3.36,494751688.0
271,99.52,1605797442,1,1,053829.54-690451.5,84.623008,-69.080991,36,36,57681.7412,0,0.608,,,,,,,,,,,,,,,,,,,,,,,,,18.9509,0.0396,19.7783,0.575,18.9045,0.121,,,,,,,6.78,494751763.0
272,99.56,2709397152,0,27,053900.49-690540.3,84.752063,-69.094541,36,36,58720.7535,73,0.0,,,,,,,,,,,,,13.7499,,12.392,,15.8835,,,,,,,,,,,,,,,,,,,,2.15,2709397183.0
273,99.64,494751726,12,3,053824.66-690633.6,84.60268,-69.109305,36,53,57928.6398,0,0.957,17.7028,0.0897,17.5379,0.2258,17.6588,0.1154,17.2515,0.143,17.1302,0.0605,17.3274,0.0629,17.3364,0.0991,17.4952,0.1624,17.4109,0.0404,17.3322,0.0539,17.3239,0.0312,17.3644,0.0393,17.624,0.0583,17.5781,0.1672,17.6276,0.1101,17.8639,0.0957,17.6465,0.492,17.8955,0.195,5.72,494751728.0
274,99.76,494751728,43,3,053824.31-690628.1,84.601366,-69.107787,54,63,58103.4022,0,0.983,16.5476,0.0668,16.2763,0.093,16.7359,0.0297,16.234,0.0841,15.8148,0.1208,16.4538,0.0289,16.0314,0.0742,15.7671,0.1013,16.3027,0.0175,16.2237,0.0674,15.9792,0.1473,16.3836,0.0208,16.4291,0.0443,15.9785,0.114,16.483,0.0194,16.4601,0.0335,16.3659,0.0896,16.4806,0.0348,4.58,494751729.0
275,99.86,2709403946,1,0,053825.89-690516.7,84.607902,-69.087984,36,36,57007.5081,0,0.541,,,,,,,,,,,,,,,,,,,,,,,,,17.1482,0.5679,17.1786,0.1608,17.9721,0.1381,,,,,,,4.62,2709403945.0
276,100.03,2709397151,2,1,053901.03-690556.0,84.754333,-69.098906,55,1267,58989.5685,0,0.441,,,,,,,16.9627,0.3907,17.6387,0.1791,17.8527,0.074,,,,,,,,,,,,,,,,,,,,,,,,,4.99,494747569.0
277,100.1,494751604,1,529,053826.87-690659.8,84.612333,-69.116652,327,346,57009.4814,0,0.542,,,,,,,,,,,,,19.0796,,,,19.0386,,19.6431,,,,19.6926,,,,,,,,16.5677,0.4225,17.3017,0.36,17.2299,0.0975,3.88,1605797272.0
278,100.28,2709403551,0,515,053841.42-690743.5,84.672617,-69.128751,36,36,57007.5075,39,0.015,,,,,,,,,,,,,14.3122,,,,16.565,,,,,,,,,,,,,,,,,,,,1.52,1605797189.0
279,100.58,2709397191,0,27,053857.69-690504.9,84.740396,-69.084713,475,167,58740.0617,345,0.035,13.9778,,14.3055,,15.9662,,13.4902,,13.5674,,15.867,,12.0557,,12.6375,,14.7428,,12.2781,,12.2531,,14.6069,,13.8224,,13.145,,15.4633,,12.8196,,12.3929,,14.6443,,7.44,2709397190.0
280,100.79,494751688,7,1,053850.62-690432.8,84.711107,-69.075783,36,114,57319.3598,0,0.042,14.8246,0.3017,14.6779,0.0353,16.3123,0.0849,14.5016,0.3126,14.0989,0.0372,15.9788,0.074,,,,,,,,,,,,,15.0854,0.3573,15.6179,0.054,16.6828,0.0452,14.654,0.3691,14.0971,0.0488,15.7711,0.0581,2.0,2709403788.0
281,100.85,494751740,16,3,053823.44-690605.8,84.59815,-69.101711,284,42,58180.7115,0,0.166,16.0214,0.4495,15.9057,0.0978,17.0373,0.0783,,,,,,,15.3144,0.2033,15.1519,0.2098,16.3096,0.0425,15.0545,0.3324,14.9939,0.0353,16.3035,0.0348,15.8033,0.165,15.4361,0.1378,17.0064,0.0415,15.2243,0.2611,14.9608,0.2512,16.1175,0.0858,1.71,494751739.0
282,100.85,494751510,1,1,053850.12-690734.7,84.709144,-69.126439,36,36,57681.7427,0,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2483,0.4877,15.5638,0.0407,17.5479,0.0752,3.61,494751511.0
283,100.94,494751602,2,3,053827.85-690707.0,84.61596,-69.11876,151,179,57344.6238,0,0.863,17.2005,0.4437,16.8644,0.1291,18.0368,0.137,,,,,,,,,,,,,,,,,,,18.0454,0.0993,17.5159,0.1106,18.0764,0.0773,,,,,,,3.98,2709403655.0
284,101.07,494751715,5,0,053825.31-690646.6,84.605472,-69.112926,59,41,57766.2828,0,0.93,,,,,,,,,,,,,,,,,,,18.0431,0.1282,18.3591,0.2046,18.168,0.1403,17.7804,0.078,17.4746,0.1883,17.7571,0.0575,17.9523,0.0481,18.576,0.1727,18.0352,0.1066,6.15,2709403838.0
285,101.6,1605797444,7,3,053827.75-690456.5,84.616533,-69.082597,100,92,57808.8597,0,0.673,,,,,,,,,,,,,,,,,,,,,,,,,16.6566,0.1022,16.629,0.1205,16.8594,0.0609,16.1078,0.2075,15.3671,0.4135,16.5464,0.1186,2.51,2709403927.0
286,101.65,2709403788,4,3,053850.43-690431.2,84.710131,-69.07535,221,265,58098.0053,0,0.113,14.504,0.5483,14.0796,0.0473,16.1603,0.056,14.1696,0.386,14.0875,0.2313,15.9899,0.0456,,,,,,,,,,,,,,,,,,,14.853,0.4816,15.1059,0.0413,16.1562,0.0509,2.0,494751688.0
287,101.79,494747430,33,3,053852.76-690728.7,84.719878,-69.12464,36,39,58014.6428,0,0.976,16.5759,0.0451,16.3538,0.0767,16.6615,0.0256,16.5424,0.0378,16.3189,0.0578,16.5992,0.0265,16.6523,0.0252,16.6147,0.0794,16.658,0.0233,16.6432,0.0268,16.6909,0.0583,16.6713,0.0259,16.7506,0.0282,16.6963,0.0711,16.7718,0.0342,16.8397,0.0294,17.0613,0.0473,16.9024,0.0409,5.37,494747431.0
288,102.1,2709403797,0,531,053846.93-690424.1,84.695551,-69.073387,36,36,57009.4814,0,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5546,,,,15.9513,,3.28,494751692.0
289,102.15,494747541,4,3,053900.90-690629.6,84.753639,-69.108081,115,36,57552.2633,0,0.657,16.809,0.2885,16.5218,0.133,17.0772,0.0719,,,,,,,,,,,,,,,,,,,17.219,0.0681,17.2978,0.1377,17.3281,0.0571,,,,,,,2.18,2709397112.0
290,102.19,494751761,33,3,053830.09-690445.1,84.625472,-69.079205,36,36,58044.2702,0,0.982,16.272,0.021,16.2977,0.1075,16.2569,0.0195,16.2467,0.0286,16.4114,0.0575,16.2254,0.0286,16.2089,0.037,16.0995,0.0928,16.2197,0.0226,16.3102,0.0519,16.164,0.0942,16.3063,0.0327,16.7525,0.0307,16.6646,0.0645,16.7302,0.0278,16.6735,0.1328,15.8485,0.2483,16.6438,0.0521,4.99,494751763.0
291,102.74,2709403948,0,513,053825.91-690510.7,84.607959,-69.086317,36,36,57009.4808,0,0.017,,,,,,,,,,,,,,,,,,,17.4861,,,,17.5959,,,,,,,,,,,,,,5.28,2709403947.0
292,102.8,1605797272,1,3,053826.84-690703.9,84.611854,-69.117715,36,36,57681.7412,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,17.3037,0.4769,17.5434,0.1467,18.474,0.0929,,,,,,,3.88,494751604.0
293,102.94,494751544,1,1,053834.52-690736.0,84.642688,-69.126839,36,36,59187.5179,0,0.012,,,,,,,,,,,,,,,,,,,,,,,,,15.1515,0.496,14.968,0.0656,16.7965,0.0742,,,,,,,11.19,2709403640.0
294,102.95,2709397184,0,513,053859.85-690520.2,84.749414,-69.088946,36,36,57007.5064,0,0.363,17.4175,,,,17.6682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66,2709397187.0
295,102.98,2709397112,2,3,053900.92-690631.2,84.753855,-69.108681,85,1020,58103.9808,0,0.196,,,,,,,16.0533,0.6646,14.8085,0.2752,17.0108,0.0509,,,,,,,,,,,,,,,,,,,,,,,,,2.18,494747541.0
296,103.03,494751512,19,1,053848.12-690741.7,84.700542,-69.128257,51,63,57692.9152,0,0.98,16.2992,0.0219,16.3429,0.1087,16.3012,0.026,16.3544,0.0331,16.852,0.0737,16.3685,0.043,16.3027,0.0467,16.7973,0.0584,16.3012,0.0544,16.3444,0.0688,16.8984,0.0711,16.4031,0.0539,16.3411,0.0291,16.7818,0.098,16.3951,0.0395,16.3006,0.0215,16.3975,0.0669,16.3107,0.0341,7.34,2709403516.0
297,103.05,2709397182,0,19,053901.06-690538.2,84.754457,-69.093954,837,188,58159.9847,64,0.026,,,,,,,,,,,,,,,,,,,13.6163,,12.3524,,14.8864,,13.916,,13.4618,,16.044,,12.5958,,10.9572,,14.8672,,3.73,2709397152.0
298,103.12,2709397190,0,27,053858.81-690509.3,84.745052,-69.085941,36,36,58778.6839,38,0.023,,,,,,,,,,,,,,,,,,,,,,,,,13.5708,,12.4689,,15.8596,,,,,,,,2.37,2709397189.0
299,103.75,494747422,37,3,053857.31-690709.7,84.738817,-69.11935,36,36,57737.7489,0,0.988,15.4548,0.0186,15.4242,0.0402,15.4651,0.0231,14.5019,0.0727,14.4987,0.0675,14.5257,0.0706,13.9642,0.0438,13.9245,0.057,13.9761,0.0379,13.6335,0.0375,13.6023,0.036,13.6297,0.0316,13.4746,0.015,13.4608,0.0286,13.4805,0.0176,13.2061,0.0188,13.211,0.0151,13.215,0.0203,8.3,494747424.0
300,104.06,2709403927,3,1,053827.55-690456.1,84.614829,-69.082256,385,264,57734.8346,0,0.676,16.5416,0.3764,15.8097,0.0815,17.0663,0.0793,15.5691,0.534,15.3202,0.0901,16.7329,0.0797,,,,,,,16.8969,0.2855,17.0697,0.1215,17.195,0.0769,,,,,,,,,,,,,2.51,1605797444.0
301,104.06,2709403897,0,19,053823.74-690533.9,84.598945,-69.092752,36,36,57009.4808,0,0.0,,,,,,,,,,,,,,,,,,,14.3646,,13.3426,,16.79,,,,,,,,,,,,,,5.5,2709403895.0
302,104.21,494751775,3,3,053826.35-690504.0,84.610087,-69.084389,36,36,57734.5065,0,0.852,,,,,,,,,,,,,,,,,,,14.4227,0.263,13.2087,0.1191,15.6675,0.1375,,,,,,,14.3843,0.4642,13.9981,0.0437,15.929,0.0503,1.79,494751778.0
303,104.28,1605797445,3,3,053826.85-690459.8,84.611869,-69.083481,301,446,58865.0421,1,0.898,,,,,,,,,,,,,,,,,,,14.3562,0.3785,12.8612,0.039,15.7862,0.0518,14.003,0.4782,14.1912,0.0312,17.1537,0.0708,14.4869,0.3995,13.5105,0.0418,16.0635,0.0555,3.41,494751778.0
304,104.5,2709403640,0,19,053832.27-690732.7,84.634499,-69.125767,36,271,57121.5234,0,0.81,16.4597,,16.4778,,16.5265,,16.2001,,15.9205,,16.2185,,,,,,,,,,,,,,15.067,,15.4339,,15.7881,,,,,,,,11.19,494751544.0
305,104.7,2709397189,0,27,053859.23-690510.0,84.746815,-69.086138,36,36,58778.6853,77,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0321,,11.082,,14.4531,,2.37,2709397190.0
306,104.97,2709403934,0,19,053832.59-690432.4,84.635808,-69.075681,37,36,57121.5239,21,0.969,13.3908,,13.1215,,13.4467,,13.2424,,12.5705,,13.4062,,13.4653,,13.2179,,13.5935,,13.67,,13.3573,,13.7512,,13.8038,,12.9683,,13.9475,,13.2627,,12.1581,,14.0839,,7.61,2709403933.0
307,105.48,2709403947,1,3,053825.04-690513.3,84.60437,-69.087029,36,36,57007.5085,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3515,0.6054,13.4029,0.045,16.7315,0.073,5.28,2709403948.0
308,105.54,494751763,9,3,053829.17-690445.0,84.62159,-69.079177,36,36,57828.9167,0,0.905,,,,,,,,,,,,,,,,,,,16.5878,0.5627,18.2569,0.0294,17.8094,0.0491,17.3112,0.0421,17.2799,0.0556,17.3556,0.0439,16.7234,0.0717,16.5193,0.1476,16.7098,0.0652,4.99,494751761.0
309,105.6,494751748,18,3,053824.05-690524.0,84.600289,-69.090064,90,80,57799.0979,0,0.893,16.108,0.0341,15.9181,0.1014,16.1114,0.025,16.081,0.0396,16.0362,0.1239,16.0807,0.0359,,,,,,,16.3797,0.0391,18.0524,0.4533,16.3669,0.0587,16.6283,0.0367,16.9223,0.1822,16.7218,0.102,16.4986,0.0936,15.9396,0.1609,16.5338,0.0873,5.69,494751747.0
310,105.74,494751778,22,515,053826.47-690501.6,84.609536,-69.083932,36,36,58052.1734,0,0.98,15.0082,0.0523,14.1214,0.2024,15.1783,0.0262,15.0546,0.0604,14.1617,0.1946,15.1526,0.0227,14.4362,,,,15.0817,,15.2049,,,,15.4103,,15.7486,0.0535,14.7006,0.3771,15.7876,0.0351,15.8761,0.0996,15.2238,0.1199,15.9062,0.0763,1.79,494751775.0
311,105.79,2709403800,0,539,053846.28-690419.6,84.692868,-69.072122,36,36,57681.7412,97,0.031,,,,,,,,,,,,,,,,,,,,,,,,,13.8218,,,,16.5204,,,,,,,,5.71,2709403797.0
312,105.86,2709403874,0,1024,053823.58-690636.2,84.598267,-69.110057,36,36,57681.7412,0,0.645,,,,,,,,,,,,,,,,,,,,,,,,,18.2326,,18.6797,,18.3582,,,,,,,,6.28,494751726.0
313,106.38,2709403872,0,1024,053824.08-690644.8,84.60036,-69.112467,125,36,58231.1436,0,0.534,,,,,,,,,,,,,,,,,,,18.201,,18.295,,18.1243,,18.205,,18.479,,18.1701,,,,,,,,6.77,494751715.0
314,106.39,2709403821,1,3,053844.04-690417.3,84.683534,-69.071484,36,36,59187.5161,0,0.029,13.256,0.6668,10.573,0.0381,15.8588,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96,2709403820.0
315,106.67,2709397168,6,19,053901.82-690539.6,84.757616,-69.094342,36,42,58029.3731,11,0.029,14.7507,0.2455,13.3605,0.3928,16.046,0.0914,14.5869,0.2446,13.5663,0.2457,15.8782,0.0388,,,,,,,12.9387,,14.0388,,15.2024,,,,,,,,12.6554,,12.3755,,14.6359,,4.29,2709397182.0
316,107.28,494747420,33,3,053855.64-690723.9,84.731974,-69.123271,36,93,57810.1573,0,0.983,15.2719,0.0201,15.2332,0.0423,15.356,0.0427,15.1755,0.0197,15.174,0.0314,15.2506,0.0442,15.0754,0.0245,14.959,0.1801,15.1256,0.0438,15.0676,0.0189,15.1404,0.0364,15.0689,0.021,15.0995,0.0145,15.1498,0.0252,15.1105,0.0186,15.1698,0.0277,15.2319,0.0647,15.1882,0.0271,6.46,494747419.0
317,107.51,2709403820,0,19,053845.15-690416.8,84.688151,-69.071354,111,122,57009.4805,298,0.024,14.0744,,14.1847,,15.2038,,13.6859,,13.7242,,15.0125,,13.5004,,14.5497,,14.9548,,13.7834,,14.9394,,15.0153,,14.8766,,15.1366,,15.4452,,13.9317,,15.5592,,14.9976,,5.96,2709403821.0
318,107.71,494747419,23,3,053856.60-690719.6,84.735868,-69.122132,36,44,57825.8688,0,0.977,16.5843,0.0268,16.5057,0.0951,16.6032,0.0298,16.5049,0.0328,16.319,0.1348,16.5346,0.035,16.5099,0.0411,16.4161,0.1316,16.5129,0.0365,16.6778,0.0394,16.6411,0.1864,16.6927,0.052,16.7123,0.0258,16.9121,0.0511,16.7623,0.0285,16.8522,0.0265,17.061,0.0509,16.9322,0.0377,6.46,494747420.0
319,108.34,494747428,28,3,053852.89-690736.0,84.720366,-69.126679,36,38,57842.4354,0,0.979,16.7482,0.025,16.5921,0.0571,16.7596,0.0261,16.7248,0.0371,16.5388,0.0706,16.7248,0.0341,16.6598,0.035,16.6723,0.0495,16.6877,0.0362,16.6779,0.0385,16.6911,0.0249,16.7051,0.026,16.879,0.0277,17.1642,0.0682,16.9466,0.0437,16.9957,0.05,17.0422,0.1091,16.9899,0.0647,5.32,494747427.0
320,108.35,494751747,4,3,053823.15-690528.6,84.596934,-69.091096,78,194,57552.2639,0,0.557,,,,,,,,,,,,,,,,,,,,,,,,,17.1861,0.1028,16.4658,0.1857,17.273,0.0536,14.8446,0.5631,13.9651,0.0586,16.139,0.0542,2.85,494751750.0
321,108.46,494751743,2,0,053822.40-690547.3,84.593049,-69.096675,153,415,57344.6245,0,0.655,,,,,,,,,,,,,,,,,,,17.0265,0.3661,16.6623,0.0709,17.479,0.08,17.3384,0.452,17.9478,0.0999,18.3235,0.0857,,,,,,,12.2,494751742.0
322,108.63,494751506,5,1555,053843.60-690751.8,84.681812,-69.131052,84,36,58590.5676,0,0.98,17.1805,0.0314,17.7949,0.1436,17.1875,0.031,17.0366,,19.1026,,17.1581,,,,,,,,16.7164,,18.7407,,16.7501,,16.431,,16.8855,,16.4572,,16.4685,,17.1549,,16.5273,,7.22,494751505.0
323,108.67,494751528,6,3,053840.30-690751.2,84.667682,-69.13095,436,153,58021.8743,0,0.751,16.7077,0.2534,16.0158,0.3194,17.1286,0.0539,15.912,0.3126,14.894,0.1989,16.7236,0.0454,14.3565,0.4523,14.2157,0.0319,16.0969,0.0484,,,,,,,15.5999,0.453,15.2401,0.0503,16.299,0.0463,,,,,,,2.27,494751529.0
324,108.82,2709403791,1,3,053851.56-690426.2,84.714834,-69.073953,36,36,59095.6885,0,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8527,0.2876,16.3297,0.0941,16.4816,0.0614,7.86,2709403788.0
325,108.91,494751742,13,3,053822.03-690600.2,84.591879,-69.100039,36,36,57562.6023,0,0.918,16.5556,0.0947,15.9887,0.1571,16.6855,0.0379,16.396,0.1353,15.7445,0.0734,16.5668,0.054,16.2994,0.1605,15.7051,0.2558,16.4691,0.0979,16.7869,0.0895,16.4112,0.0817,16.7871,0.053,16.9896,0.0691,16.2288,0.2213,17.0583,0.0327,,,,,,,10.05,494751740.0
326,109.11,494751770,8,1,053830.47-690435.2,84.626954,-69.076359,79,127,58526.3165,0,0.873,17.3476,0.1409,17.3584,0.076,17.4075,0.0642,16.9409,0.1919,16.5907,0.0481,17.1082,0.0596,17.2217,0.2012,17.4718,0.0258,17.2935,0.0446,17.3432,0.1649,17.6244,0.0347,17.3841,0.0359,17.3415,0.1128,17.0324,0.1318,17.3831,0.0567,17.6846,0.1163,17.7476,0.113,17.6516,0.0874,7.57,1605797455.0
327,109.17,494747427,5,3,053853.77-690733.9,84.724162,-69.126085,163,80,58071.1385,0,0.799,,,,,,,,,,,,,17.606,0.2506,18.054,0.0323,17.7954,0.0539,17.5202,0.1456,17.8831,0.0609,17.7153,0.0571,17.7833,0.0558,18.2973,0.1941,18.1119,0.1524,,,,,,,5.32,494747428.0
328,109.44,2709397127,0,19,053902.46-690542.4,84.760286,-69.095125,36,36,58778.6783,0,0.029,,,,,,,,,,,,,13.2027,,12.8921,,15.6895,,,,,,,,,,,,,,,,,,,,4.44,2709397168.0
329,109.52,2709403516,1,515,053849.12-690746.7,84.704682,-69.129666,44,36,57007.5081,0,0.858,18.0513,,,,18.1893,,,,,,,,17.6618,,,,18.0282,,17.6173,,,,17.8972,,17.3492,0.168,17.3127,0.1212,17.4896,0.093,17.6784,,18.6096,,17.9574,,6.1,494751509.0
330,109.6,1605797455,2,1,053829.25-690439.3,84.622074,-69.077537,244,106,58441.0979,0,0.674,,,,,,,17.8387,0.2587,18.0594,0.0999,18.004,0.0832,,,,,,,,,,,,,18.29,0.1695,18.5068,0.0935,18.4556,0.0916,,,,,,,5.94,494751763.0
331,109.67,494751529,13,531,053839.59-690753.3,84.666015,-69.131161,348,201,58692.887,2,0.904,15.3094,0.2032,15.2535,0.1082,16.3056,0.1063,14.9175,0.2616,15.1576,0.2207,16.4759,0.1448,13.7044,,,,16.5992,,13.9042,0.4223,14.5199,0.2263,16.0493,0.2254,14.4782,0.1914,14.6403,0.0426,15.5865,0.0614,14.2122,0.294,14.4115,0.065,15.4949,0.0633,2.27,494751528.0
332,109.72,2709403795,0,27,053847.70-690417.3,84.698766,-69.071496,36,36,57681.7427,24,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1407,,12.3166,,15.859,,7.91,2709403800.0
333,109.84,2709403822,0,17,053843.01-690413.5,84.679219,-69.070437,36,36,58720.7544,0,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7922,,13.5649,,13.9644,,6.71,2709403821.0
334,110.14,494751509,25,3,053850.23-690745.0,84.709277,-69.129232,51,42,57883.5747,0,0.978,16.6341,0.0204,17.0867,0.0508,16.6332,0.0249,16.5956,0.0438,17.0939,0.1425,16.5749,0.0495,16.5302,0.0395,16.8358,0.2297,16.5102,0.0518,16.4573,0.0335,16.7869,0.201,16.4688,0.0416,16.4909,0.0426,16.6433,0.0651,16.5133,0.0409,16.5929,0.0292,16.8083,0.0565,16.6367,0.0354,6.1,2709403516.0
335,110.26,494751500,1,0,053846.83-690750.9,84.695675,-69.130801,36,36,57009.4808,0,0.241,,,,,,,,,,,,,,,,,,,16.3167,0.4215,16.651,0.0905,17.1328,0.0728,,,,,,,,,,,,,8.68,494751499.0
336,110.35,494751750,1,531,053822.65-690529.2,84.594954,-69.091451,293,128,58720.7544,0,0.14,,,,,,,,,,,,,14.5928,,12.925,,16.2508,,,,,,,,15.6729,,,,17.2627,,15.6395,0.2607,15.769,0.0702,16.3801,0.0859,2.05,2709403902.0
337,111.12,494751606,2,0,053824.95-690704.1,84.60404,-69.117739,66,115,57681.7419,0,0.673,,,,,,,,,,,,,,,,,,,,,,,,,18.4052,0.1541,18.367,0.1058,18.3476,0.0867,17.5059,0.3129,17.1827,0.0933,17.7607,0.0918,9.35,494751627.0
338,111.45,494747594,0,512,053855.25-690435.9,84.73031,-69.07661,36,36,57007.5081,0,0.692,,,,,,,,,,,,,,,,,,,,,,,,,17.9347,,18.102,,17.9395,,,,,,,,8.68,494747595.0
339,111.51,2709403543,9,3,053839.44-690753.7,84.664356,-69.131597,36,39,57925.7557,0,0.897,15.7319,0.1264,15.5931,0.1741,16.0638,0.0316,15.7227,0.0737,15.5578,0.0556,15.9248,0.0278,,,,,,,,,,,,,14.9551,0.3137,15.0863,0.0341,15.369,0.0373,,,,,,,2.64,494751529.0
340,111.64,494751599,1,1,053826.86-690717.1,84.611673,-69.121547,36,36,57681.7412,0,0.429,,,,,,,,,,,,,,,,,,,,,,,,,17.5884,0.3917,17.1777,0.0919,18.082,0.0774,,,,,,,9.18,494751605.0
341,111.79,494751768,5,18,053833.99-690421.2,84.641586,-69.072515,112,36,58035.4555,0,0.983,14.1881,,14.2986,,14.182,,14.1034,0.0931,14.0056,0.0426,14.1681,0.0463,14.2934,,14.4509,,14.3009,,14.2775,0.0633,14.1205,0.0388,14.3434,0.0462,14.4809,0.0465,14.3694,0.0231,14.5111,0.0284,14.5867,0.0652,14.4184,0.0468,14.6195,0.0471,10.44,2709403936.0
342,111.86,2709397126,0,771,053903.29-690601.5,84.763746,-69.100434,74,145,58354.3022,0,0.699,18.0505,,,,18.1549,,,,,,,,,,,,,,,,,,,,17.1174,,18.5868,,17.5018,,,,,,,,11.34,494747549.0
