,MainID,ra_now,dec_now,Gmag
96,4657685534807605120,84.67325727368733,-69.09829060794172,16.666613
2144,4657680410948174720,84.61588359830503,-69.09089303774502,16.66716
1777,4657680410895727360,84.6267296401353,-69.0915386105393,16.669937
852,4657685569187838720,84.67976781113771,-69.09014852355942,16.674095
677,4657685530545731584,84.67323900161495,-69.09169637757599,16.674446
214,4657679659312953088,84.66404308312657,-69.10086357673548,16.675974
100,4657679659312985472,84.67892545816109,-69.10379978970728,16.676842
1184,4657679620668706304,84.67498709025041,-69.11487112833107,16.678051
2301,4657685667984469632,84.6931859387153,-69.07598244327046,16.68334
1691,4657679620668705408,84.66596842296552,-69.11970326642133,16.683348
204,4657685534807613696,84.67816296707886,-69.09660515849106,16.683746
1167,4657685569167226624,84.69532991609296,-69.08893763726158,16.684107
807,4657679659311714816,84.69661610996873,-69.1086735323023,16.701092
194,4657679659312991488,84.67096491376458,-69.1046632162886,16.701923
654,4657679659290065152,84.69493842628845,-69.10728730501877,16.703506
44,4657679659312988544,84.6768831504171,-69.10285244094021,16.7045
343,4657679655028445568,84.68140964094881,-69.10666653982152,16.708307
569,4657685534828066816,84.67908450119874,-69.09272714891657,16.709698
137,4657685534828222720,84.67305531566603,-69.09782584962385,16.711008
1089,4657685564905274496,84.68193266436788,-69.08817069426811,16.71932
2689,4657685603547633536,84.74247369340976,-69.08280929341875,16.72003
673,4657679659319353984,84.69537286766189,-69.10742492399321,16.724829
46,4657685534807656832,84.67453783508961,-69.09912857363852,16.72885
1135,4657679659311712768,84.68170004727097,-69.11422454424232,16.73038
101,4657679659312985600,84.67934127480154,-69.10377787700371,16.732576
1357,4657679590592242816,84.7112787267134,-69.1104537074483,16.744589
9,4657679659312979840,84.67504585847395,-69.10180815963469,16.745756
273,4657685534828272384,84.6785150376139,-69.0958253005895,16.753494
1127,4657679654981435136,84.6987299644334,-69.1116492598037,16.759285
1178,4657685466108820608,84.71411991486956,-69.10479122190539,16.764679
24,4657679659312954368,84.67297454299664,-69.1015160369576,16.76786
1393,4657680415225945984,84.63233884320854,-69.09909353987871,16.779194
1811,4657679624951975680,84.6845595906527,-69.12128215545877,16.786839
702,4657685534828103552,84.66516160136916,-69.09228950150644,16.789131
184,4657679655028638720,84.67761753465695,-69.10501297426124,16.790554
206,4657685534835431808,84.6841895520077,-69.09748893578367,16.791025
489,4657679659290029056,84.66443009504916,-69.10705121898307,16.791492
113,4657679659312959360,84.66797087159001,-69.10032392377427,16.803322
2101,4657685667935728768,84.70125253032283,-69.07913723672556,16.803577
285,4657679654981429632,84.68019361240931,-69.1060634656834,16.807436
574,4657685534828273408,84.68827444138972,-69.09376073970645,16.813396
43,4657685534835438080,84.67582425340485,-69.09906329572881,16.817772
415,4657685534807636224,84.6943802282297,-69.098535994173,16.820198
1993,4657685667935727616,84.6954912841683,-69.07945579068002,16.828289
2263,4657680479615200768,84.61073383042026,-69.09211210710079,16.833633
236,4657679659312966912,84.68190110766747,-69.10527700319426,16.839153
63,4657679659320149888,84.67616569471623,-69.1032054356635,16.84026
