RA,DEC,J,H,Av,R,Weight
274.64196,-13.77529949,19.18816681,17.423438,10.510511,30.227206,2
274.6455856,-13.77488319,19.16868372,17.384486,10.510511,30.207723,2
274.6678329,-13.77478477,18.88117159,17.074607,10.510511,29.920211,2
274.6616231,-13.77452594,18.85063972,17.029747,10.510511,29.889679,2
274.6648106,-13.77451571,14.8131644,13.738483,10.510511,25.852204,2
274.6557635,-13.77435371,18.8611343,17.052915,10.510511,29.900173,2
274.6651506,-13.77383889,19.63605196,17.922005,10.510511,30.675091,2
274.6207531,-13.77327547,18.81600863,16.997828,10.510511,29.855048,2
274.6323645,-13.77289092,19.93483008,18.25151,10.510511,30.973869,2
274.6762074,-13.770963,14.54988225,13.504097,10.510511,25.588921,2
274.6601293,-13.77046565,17.9351158,16.105678,10.510511,28.974155,2
274.6337009,-13.76775779,19.00362104,17.216058,10.510511,30.04266,2
274.6858937,-13.76769752,18.99395589,17.198262,10.510511,30.032995,2
274.6804697,-13.76746881,18.85489576,17.068775,10.510511,29.893935,2
274.7050795,-13.85633363,18.27159766,16.384113,10.510511,29.310637,2
274.681597,-13.76440951,19.90341316,18.213191,10.510511,30.942452,2
274.6500353,-13.76407398,18.86583066,17.071912,10.510511,29.90487,2
274.646033,-13.7611473,18.98421749,17.163964,10.510511,30.023257,2
274.695638,-13.76026218,18.13946925,16.250841,10.510511,29.178508,2
274.6792039,-13.75771511,13.9978118,12.967129,10.510511,25.036851,2
274.6239171,-13.75709088,19.18846869,17.41997,10.510511,30.227508,2
274.6987712,-13.75662814,18.98783173,17.168147,10.510511,30.026871,2
274.683074,-13.75526731,19.43852185,17.687049,10.510511,30.477561,2
274.6714744,-13.75509948,18.73046057,16.899256,10.510511,29.7695,2
274.6733688,-13.75499588,19.99604648,18.320648,10.510511,31.035086,2
274.6256167,-13.75493664,20.08840843,18.405281,10.510511,31.127448,2
274.7061872,-13.75468627,19.08226729,17.313997,10.510511,30.121306,2
274.6284541,-13.75112191,19.71670286,18.010824,10.510511,30.755742,2
274.7417783,-13.8542206,19.66138129,17.954966,10.510511,30.70042,2
274.6463252,-13.85395482,19.34048929,17.596621,10.510511,30.379528,2
274.7251532,-13.74166686,14.54838693,13.505256,10.510511,25.587426,2
274.6520047,-13.72926152,18.15624579,16.262618,10.510511,29.195285,2
274.6405097,-13.85280474,19.82097885,18.108056,10.510511,30.860018,2
274.7413529,-13.85034502,18.45537171,16.573215,10.510511,29.494411,2
274.6993514,-13.84912033,14.76023896,13.710933,10.510511,25.799278,2
274.7398645,-13.84734621,18.60210086,16.741931,10.510511,29.64114,2
274.6564893,-13.84399429,18.53032324,16.67678,10.510511,29.569362,2
274.7432199,-13.84339559,18.58674322,16.747205,10.510511,29.625782,2
274.7260187,-13.84151468,19.9381869,18.24786,10.510511,30.977226,2
274.7220382,-13.84152757,19.56069238,17.818756,10.510511,30.599732,2
274.6294203,-13.84075905,20.16390458,18.474365,10.510511,31.202944,2
274.7093346,-13.83962868,18.85980707,17.044032,10.510511,29.898846,2
274.6268361,-13.83955538,19.55582456,17.844522,10.510511,30.594864,2
274.6216013,-13.83955469,19.30192605,17.546854,10.510511,30.340965,2
274.6552704,-13.83919232,18.29276659,16.407068,10.510511,29.331806,2
274.6263095,-13.83912099,18.72764693,16.885685,10.510511,29.766686,2
274.7449797,-13.83904357,19.00757471,17.219511,10.510511,30.046614,2
274.651195,-13.83719259,18.54049081,16.683507,10.510511,29.57953,2
274.7238307,-13.83709233,19.18408254,17.430651,10.510511,30.223122,2
274.7472594,-13.8347059,18.39617862,16.537148,10.510511,29.435218,2
274.7149425,-13.83372904,19.05651499,17.2595,10.510511,30.095554,2
274.7361391,-13.82980658,19.73645266,18.046902,10.510511,30.775492,2
274.7343885,-13.82951221,19.6623114,17.950414,10.510511,30.701351,2
274.646953,-13.82900494,19.43326756,17.697185,10.510511,30.472307,2
274.6302961,-13.82884026,18.40569742,16.522451,10.510511,29.444737,2
274.714533,-13.82828675,19.45895608,17.717965,10.510511,30.497995,2
274.6474997,-13.8281924,19.56295779,17.816165,10.510511,30.601997,2
274.6859443,-13.82801334,18.66815825,16.831314,10.510511,29.707197,2
274.6435749,-13.82750434,19.65410117,17.919108,10.510511,30.69314,2
274.6421043,-13.82744938,18.99408272,17.190901,10.510511,30.033122,2
274.6265687,-13.82545918,20.08780126,18.389391,10.510511,31.12684,2
274.647536,-13.82509887,19.32066588,17.575347,10.510511,30.359705,2
274.6329398,-13.82508543,19.72565788,18.005369,10.510511,30.764697,2
274.7485157,-13.82452194,19.31386475,17.546597,10.510511,30.352904,2
274.6331713,-13.82423718,19.18928274,17.399666,10.510511,30.228322,2
274.7367641,-13.82363206,20.08668134,18.405705,10.510511,31.125721,2
274.6632661,-13.82355729,19.91959052,18.225994,10.510511,30.95863,2
274.6245075,-13.82299193,19.72651667,18.003648,10.510511,30.765556,2
274.6240744,-13.82254312,18.73801861,16.898295,10.510511,29.777058,2
274.6353962,-13.8224447,19.32599226,17.589113,10.510511,30.365031,2
274.6449488,-13.82091754,19.16417865,17.386595,10.510511,30.203218,2
274.7293141,-13.82054673,19.57415219,17.858028,10.510511,30.613191,2
274.6927308,-13.82045276,19.80793358,18.106514,10.510511,30.846973,2
274.633077,-13.82032051,18.20203276,16.320203,10.510511,29.241072,2
274.7486994,-13.8199996,18.66080964,16.831871,10.510511,29.699849,2
274.6615774,-13.81963535,20.17437571,18.485719,10.510511,31.213415,2
274.63006,-13.81947627,20.22281304,18.528924,10.510511,31.261852,2
274.6473971,-13.81936048,19.802012,18.104103,10.510511,30.841051,2
274.6267977,-13.8193298,19.45919096,17.742565,10.510511,30.49823,2
274.6659722,-13.81913337,19.47005013,17.747877,10.510511,30.509089,2
274.6812775,-13.81910489,18.333105,16.465053,10.510511,29.372144,2
274.6420098,-13.81830313,19.18920327,17.45081,10.510511,30.228242,2
274.6594384,-13.81748748,18.60097183,16.761534,10.510511,29.640011,2
274.739085,-13.81734996,18.5381865,16.691824,10.510511,29.577226,2
274.6486112,-13.81705469,19.74392896,18.041583,10.510511,30.782968,2
274.6315405,-13.81644672,19.31605495,17.577551,10.510511,30.355094,2
274.6305995,-13.8162634,19.18537747,17.446347,10.510511,30.224417,2
274.7292192,-13.81620397,20.36450612,18.695079,10.510511,31.403545,2
274.6728883,-13.81594749,19.42466824,17.672276,10.510511,30.463707,2
274.6531479,-13.81459869,18.99812364,17.192886,10.510511,30.037163,2
274.7025747,-13.81425251,18.85282532,17.036624,10.510511,29.891865,2
274.7565868,-13.81387981,18.2740013,16.39122,10.510511,29.31304,2
274.7373198,-13.81331534,18.98705594,17.206992,10.510511,30.026095,2
274.7488295,-13.81270361,18.98366671,17.173215,10.510511,30.022706,2
274.6413188,-13.81246849,19.53539735,17.808593,10.510511,30.574437,2
274.6750254,-13.81226013,18.51123252,16.645156,10.510511,29.550272,2
274.6944813,-13.81221876,14.52156245,13.445842,10.510511,25.560602,2
274.624646,-13.81215064,20.16361242,18.491943,10.510511,31.202652,2
274.6379954,-13.81188642,20.16935402,18.48825,10.510511,31.208393,2
274.6325723,-13.81093883,19.97601449,18.286929,10.510511,31.015054,2
274.6707308,-13.81093785,14.74512493,13.674279,10.510511,25.784164,2
274.6344317,-13.81035638,18.43859925,16.576222,10.510511,29.477638,2
274.7541581,-13.81010224,18.87852127,17.085869,10.510511,29.91756,2
274.644405,-13.81007143,19.06177115,17.272541,10.510511,30.10081,2
274.752294,-13.80959133,19.32922581,17.546394,10.510511,30.368265,2
274.6952073,-13.80927771,19.44643236,17.724658,10.510511,30.485472,2
274.6503453,-13.80882948,19.73098928,18.029501,10.510511,30.770028,2
274.709494,-13.80762566,18.68680175,16.84778,10.510511,29.725841,2
274.7427257,-13.80757057,17.58728801,15.808738,10.510511,28.626327,2
274.6458558,-13.8053746,19.04400418,17.254613,10.510511,30.083043,2
274.7062969,-13.80482505,18.35521059,16.469925,10.510511,29.39425,2
274.646795,-13.80481702,19.63735238,17.908824,10.510511,30.676392,2
274.6638486,-13.80390848,18.71979636,16.89667,10.510511,29.758836,2
274.6311221,-13.80368076,19.83622602,18.14624,10.510511,30.875265,2
274.6291996,-13.80332505,19.43593323,17.710347,10.510511,30.474972,2
274.6285075,-13.80277176,20.21779162,18.531342,10.510511,31.256831,2
274.7252142,-13.80235677,18.98050684,17.201153,10.510511,30.019546,2
274.6945869,-13.80049335,19.94411399,18.252585,10.510511,30.983153,2
274.6639885,-13.8002691,18.87728309,17.086272,10.510511,29.916322,2
274.74239,-13.80020975,19.20671304,17.455529,10.510511,30.245752,2
274.6860124,-13.80010126,14.54720512,13.505442,10.510511,25.586244,2
274.6261528,-13.79968696,19.00280702,17.221504,10.510511,30.041846,2
274.7477156,-13.79922499,18.59778506,16.758842,10.510511,29.636824,2
274.6329405,-13.79831669,18.98158212,17.191414,10.510511,30.020621,2
274.6679635,-13.7975563,19.33009474,17.600311,10.510511,30.369134,2
274.7310207,-13.79615322,19.18168312,17.405702,10.510511,30.220722,2
274.6301671,-13.7948507,18.81806787,17.004627,10.510511,29.857107,2
274.7221411,-13.79360306,19.18358539,17.447198,10.510511,30.222625,2
274.6248027,-13.79322405,19.55262371,17.806513,10.510511,30.591663,2
274.7345495,-13.79300052,19.19149523,17.425523,10.510511,30.230534,2
274.6330834,-13.79264935,18.64294547,16.794032,10.510511,29.681985,2
274.6275437,-13.79237807,19.81958236,18.122579,10.510511,30.858622,2
274.6281671,-13.79144811,19.17968305,17.437075,10.510511,30.218722,2
274.6240501,-13.79118668,19.66285868,17.960063,10.510511,30.701898,2
274.6637747,-13.79114097,19.44201873,17.719042,10.510511,30.481058,2
274.7252922,-13.79056553,19.1809017,17.401758,10.510511,30.219941,2
274.7398354,-13.79034465,19.31828755,17.599457,10.510511,30.357327,2
274.7377856,-13.79034535,18.8258601,16.996726,10.510511,29.864899,2
274.7429132,-13.79006874,18.86600165,17.05897,10.510511,29.905041,2
274.7512466,-13.78997206,18.82212945,17.002489,10.510511,29.861169,2
274.6719667,-13.78942852,19.56689037,17.842331,10.510511,30.60593,2
274.6406852,-13.78855734,18.82257888,17.004829,10.510511,29.861618,2
274.6932829,-13.78815388,19.66784321,17.953356,10.510511,30.706882,2
274.6459622,-13.78796757,13.7860801,12.771423,10.510511,24.825119,2
274.7375378,-13.78612686,19.19824092,17.426979,10.510511,30.23728,2
274.6458318,-13.78586851,14.64200935,13.285827,10.510511,25.681049,2
274.7210329,-13.78497899,19.05299737,17.284127,10.510511,30.092037,2
274.633068,-13.78489885,19.93773442,18.260311,10.510511,30.976774,2
274.7328781,-13.78456448,18.85048242,17.027706,10.510511,29.889522,2
274.6606049,-13.78307747,19.34469721,17.614531,10.510511,30.383736,2
274.6937097,-13.7810472,18.9143662,17.113543,10.630631,30.056709,2
274.6365609,-13.78101007,19.84306188,18.12484,10.630631,30.985404,2
274.6721955,-13.78087574,19.58076416,17.862758,10.630631,30.723107,2
274.6464,-13.77917649,19.35869226,17.602465,10.630631,30.501035,2
274.6838047,-13.77675873,19.34797888,17.607007,10.630631,30.490321,2
274.6673428,-13.77672423,18.86135165,17.025718,10.630631,30.003694,2
274.6361004,-13.7764097,19.4911786,17.716999,10.630631,30.633521,2
274.6375123,-13.77566178,19.10041037,17.301661,10.630631,30.242753,2
274.6278118,-13.7753139,19.68595265,17.946388,10.630631,30.828295,2
274.6511785,-13.77476348,20.01382032,18.31088,10.630631,31.156163,2
274.6630716,-13.77403851,17.14334546,15.448025,10.630631,28.285688,2
274.6281991,-13.7732433,19.6970414,17.956286,10.630631,30.839384,2
274.6262501,-13.77320085,19.01667915,17.22104,10.630631,30.159022,2
274.6912118,-13.77305048,14.8473599,13.765633,10.630631,25.989702,2
274.6545619,-13.77278412,20.10672254,18.425176,10.630631,31.249065,2
274.6546039,-13.77241628,20.11334133,18.400434,10.630631,31.255684,2
274.6335953,-13.77137511,19.87005734,18.163286,10.630631,31.0124,2
274.6367137,-13.77101323,19.4899465,17.751738,10.630631,30.632289,2
274.7080417,-13.85662018,18.50114929,16.617825,10.630631,29.643492,2
274.6269309,-13.76846375,19.97964837,18.276852,10.630631,31.121991,2
274.7138946,-13.76827741,18.24166355,16.346378,10.630631,29.384006,2
274.6500868,-13.76713734,19.59192935,17.845742,10.630631,30.734272,2
274.6855688,-13.76668418,18.68025101,16.81906,10.630631,29.822594,2
274.652293,-13.7651115,19.23741455,17.473503,10.630631,30.379757,2
274.6981042,-13.76509668,18.90509332,17.096422,10.630631,30.047436,2
274.6768575,-13.7635527,19.94438763,18.23962,10.630631,31.08673,2
274.6771201,-13.76317101,19.36224836,17.586385,10.630631,30.504591,2
274.6824725,-13.76084495,19.46648759,17.729082,10.630631,30.60883,2
274.6807263,-13.76030535,20.10478728,18.404399,10.630631,31.24713,2
274.7153602,-13.85553945,18.54618068,16.667621,10.630631,29.688523,2
274.7373057,-13.75938301,19.00434524,17.183228,10.630631,30.146688,2
274.6948485,-13.75669337,19.23195091,17.450208,10.630631,30.374293,2
274.6332607,-13.75335653,14.38257347,13.336923,10.630631,25.524916,2
274.6275165,-13.75277053,19.02802513,17.230332,10.630631,30.170368,2
274.7185345,-13.7454821,14.49425283,13.398318,10.630631,25.636595,2
274.6971693,-13.74390416,18.55815869,16.69325,10.630631,29.700501,2
274.6489594,-13.85387145,19.6018177,17.864647,10.630631,30.74416,2
274.7562031,-13.73915463,18.85235121,17.013137,10.630631,29.994694,2
274.716012,-13.85366345,19.21105369,17.429193,10.630631,30.353396,2
274.7170216,-13.8524136,19.35362615,17.607104,10.630631,30.495969,2
274.6287598,-13.85182719,19.09053134,17.321135,10.630631,30.232874,2
274.6224586,-13.84904875,18.44320303,16.560065,10.630631,29.585546,2
274.6312521,-13.84769804,19.569117,17.832761,10.630631,30.711459,2
274.7402962,-13.8466307,19.01521668,17.217703,10.630631,30.157559,2
274.7014222,-13.84644207,16.57936478,14.980842,10.630631,27.721707,2
274.6284581,-13.84552185,19.77023882,18.054289,10.630631,30.912581,2
274.6337372,-13.84527422,19.57852814,17.84043,10.630631,30.720871,2
274.6534191,-13.84512706,19.58984113,17.842843,10.630631,30.732184,2
274.6478942,-13.84398306,19.19027064,17.397011,10.630631,30.332613,2
274.7419001,-13.84377602,19.01908611,17.1991,10.630631,30.161429,2
274.6350226,-13.84330762,18.63958674,16.77722,10.630631,29.781929,2
274.6503486,-13.84148852,19.0416352,17.246301,10.630631,30.183978,2
274.630516,-13.84085108,19.60558035,17.878109,10.630631,30.747923,2
274.6419103,-13.83988055,19.02536783,17.208203,10.630631,30.16771,2
274.7245365,-13.83975041,19.10079955,17.291704,10.630631,30.243142,2
274.6561117,-13.83890844,19.85915311,18.15953,10.630631,31.001496,2
274.6468224,-13.83853615,18.87536196,17.051254,10.630631,30.017704,2
274.6528573,-13.83710746,19.22774568,17.44592,10.630631,30.370088,2
274.6822576,-13.83317457,19.0067212,17.188296,10.630631,30.149064,2
274.6879226,-13.8324028,19.46732433,17.702757,10.630631,30.609667,2
274.6895115,-13.83224497,19.08942932,17.312672,10.630631,30.231772,2
274.7469467,-13.83149488,20.2530169,18.550169,10.630631,31.395359,2
274.6343775,-13.83104895,19.83126651,18.110619,10.630631,30.973609,2
274.6378881,-13.82986218,19.7481062,18.028966,10.630631,30.890449,2
274.641922,-13.8291902,19.83445808,18.117263,10.630631,30.976801,2
274.6646868,-13.8288883,19.02659406,17.221068,10.630631,30.168937,2
274.6821028,-13.82876057,20.09516902,18.411137,10.630631,31.237512,2
274.633357,-13.82875765,18.77016005,16.933281,10.630631,29.912503,2
274.637936,-13.82849615,19.35144874,17.592533,10.630631,30.493791,2
274.735285,-13.82747597,19.03540457,17.21868,10.630631,30.177747,2
274.626414,-13.82673231,20.11410819,18.412072,10.630631,31.256451,2
274.6771789,-13.8258691,19.36235964,17.590244,10.630631,30.504702,2
274.7340352,-13.82574066,19.36359132,17.603254,10.630631,30.505934,2
274.6489705,-13.82498307,18.86476532,17.032573,10.630631,30.007108,2
274.6546378,-13.82449594,19.36421939,17.600372,10.630631,30.506562,2
274.633625,-13.8242404,19.58005154,17.846263,10.630631,30.722394,2
274.7475721,-13.82364116,19.19350189,17.406902,10.630631,30.335844,2
274.6833704,-13.82332279,19.02235177,17.219711,10.630631,30.164694,2
274.6684519,-13.82332961,20.11951622,18.404333,10.630631,31.261859,2
274.6307164,-13.8230396,20.21235528,18.498464,10.630631,31.354698,2
274.7334456,-13.82214231,19.35644234,17.600669,10.630631,30.498785,2
274.652599,-13.8218588,20.10082447,18.399902,10.630631,31.243167,2
274.6434038,-13.82173702,18.24728862,16.351364,10.630631,29.389631,2
274.7416488,-13.82163668,19.23371013,17.459679,10.630631,30.376053,2
274.6599755,-13.82151063,17.86409407,16.032168,10.630631,29.006437,2
274.6511725,-13.8213387,19.68391434,17.962337,10.630631,30.826257,2
274.7339526,-13.81995661,19.20739232,17.406692,10.630631,30.349735,2
274.6384555,-13.81943186,19.84618629,18.142162,10.630631,30.988529,2
274.652905,-13.81928617,19.68785236,17.977725,10.630631,30.830195,2
274.6293845,-13.81922493,19.58203187,17.845265,10.630631,30.724374,2
274.6258989,-13.81848433,19.60052242,17.871686,10.630631,30.742865,2
274.6960482,-13.81826341,18.90781414,17.090349,10.630631,30.050157,2
274.6302486,-13.81753175,19.77062263,18.062995,10.630631,30.912965,2
274.6682061,-13.81688523,19.19782252,17.414071,10.630631,30.340165,2
274.7325921,-13.81598203,20.0169916,18.313989,10.630631,31.159334,2
274.666181,-13.81499252,19.22961732,17.467989,10.630631,30.37196,2
274.6888873,-13.81382631,18.4345914,16.551358,10.630631,29.576934,2
274.6681341,-13.81370616,20.03204118,18.343906,10.630631,31.174384,2
274.6862446,-13.81310829,18.89764464,17.090433,10.630631,30.039987,2
274.6612556,-13.81209012,19.36612684,17.580102,10.630631,30.508469,2
274.6540501,-13.81148816,19.8703371,18.153868,10.630631,31.01268,2
274.6423146,-13.81136975,18.42378253,16.537897,10.630631,29.566125,2
274.7540506,-13.81082635,18.31257648,16.415388,10.630631,29.454919,2
274.7178197,-13.81047826,18.62425431,16.754499,10.630631,29.766597,2
274.6628702,-13.80891813,19.35305489,17.566745,10.630631,30.495397,2
274.6371998,-13.80890972,19.58356867,17.823812,10.630631,30.725911,2
274.6649048,-13.80876279,19.70832752,17.99082,10.630631,30.85067,2
274.648649,-13.8085879,19.84941061,18.123578,10.630631,30.991753,2
274.7426392,-13.80723089,19.19153411,17.395772,10.630631,30.333877,2
274.6585422,-13.80667137,18.68787448,16.8174,10.630631,29.830217,2
274.6685042,-13.80656258,19.03718452,17.233221,10.630631,30.179527,2
274.7395783,-13.80645758,18.24987328,16.347854,10.630631,29.392216,2
274.6349346,-13.80534066,19.22219979,17.470148,10.630631,30.364542,2
274.7294873,-13.8052187,19.67232588,17.938264,10.630631,30.814668,2
274.6549069,-13.80519846,19.85239521,18.119949,10.630631,30.994738,2
274.724475,-13.80432794,19.08746316,17.298294,10.630631,30.229806,2
274.6867993,-13.80323311,14.67805668,13.619805,10.630631,25.820399,2
274.684275,-13.80239131,17.69322412,15.896081,10.630631,28.835567,2
274.6240131,-13.80227538,18.44193641,16.550306,10.630631,29.584279,2
274.657221,-13.80166868,19.37160563,17.611633,10.630631,30.513948,2
274.6899634,-13.80034975,15.02273318,13.95973,10.630631,26.165076,2
274.6611432,-13.79948065,16.7663772,15.140725,10.630631,27.90872,2
274.7363196,-13.79916516,19.22455136,17.472187,10.630631,30.366894,2
274.6754093,-13.79898465,15.25461524,13.819861,10.630631,26.396958,2
274.7316405,-13.79791855,19.02503431,17.195148,10.630631,30.167377,2
274.7459028,-13.79726146,18.47534818,16.596076,10.630631,29.617691,2
274.6640869,-13.79587807,19.22757054,17.437113,10.630631,30.369913,2
274.7317003,-13.79468642,18.63861578,16.792056,10.630631,29.780958,2
274.7012576,-13.79451388,19.58272551,17.847289,10.630631,30.725068,2
274.6551209,-13.79385502,18.89216026,17.087692,10.630631,30.034503,2
274.7207503,-13.79375653,19.2201689,17.449477,10.630631,30.362511,2
274.7202198,-13.79373289,19.03307038,17.195385,10.630631,30.175413,2
274.7395836,-13.79244952,19.4762009,17.743169,10.630631,30.618543,2
274.6434282,-13.79204195,19.36090231,17.579491,10.630631,30.503245,2
274.7287068,-13.79159749,19.04367754,17.231342,10.630631,30.18602,2
274.6628849,-13.79161844,19.22620242,17.44696,10.630631,30.368545,2
274.6741903,-13.79143009,14.54134973,13.436514,10.630631,25.683692,2
274.725847,-13.79123062,20.21240595,18.507081,10.630631,31.354748,2
274.7369155,-13.791064,19.75842386,18.060882,10.630631,30.900766,2
274.6751796,-13.79075814,18.38969992,16.488791,10.630631,29.532042,2
274.7198188,-13.79037553,16.79622374,15.168733,10.630631,27.938566,2
274.631047,-13.7895387,17.83761584,16.003251,10.630631,28.979958,2
274.7279234,-13.78870349,19.3744609,17.622276,10.630631,30.516803,2
274.6945863,-13.78823562,19.854874,18.138969,10.630631,30.997216,2
274.64994,-13.78820343,18.87008664,17.047959,10.630631,30.012429,2
274.6763904,-13.78775864,19.4669107,17.720294,10.630631,30.609253,2
274.6655171,-13.78756528,19.93762585,18.213612,10.630631,31.079968,2
274.732204,-13.78744203,19.36186241,17.578144,10.630631,30.504205,2
274.6706722,-13.78715956,14.92518285,13.851745,10.630631,26.067525,2
274.7304288,-13.78642699,18.38546314,16.507511,10.630631,29.527806,2
274.6530543,-13.78510147,19.20042731,17.424924,10.630631,30.34277,2
274.6924269,-13.78481001,19.46686287,17.705895,10.630631,30.609205,2
274.6344987,-13.7840696,14.77807254,13.681982,10.630631,25.920415,2
274.6863218,-13.78362149,18.86494459,17.038579,10.630631,30.007287,2
274.7482012,-13.85855521,18.69732251,16.837136,10.630631,29.839665,2
274.6679624,-13.85853165,18.91264204,17.08449,10.630631,30.054985,2
274.6962913,-13.78261653,18.91297541,17.098914,10.630631,30.055318,2
274.7221715,-13.78185098,20.28323903,18.572888,10.750751,31.528885,2
274.637193,-13.78182882,18.46398641,16.554814,10.750751,29.709632,2
274.7362868,-13.85830355,18.34100095,16.426079,10.750751,29.586647,2
274.7154155,-13.78109093,18.52179654,16.623226,10.750751,29.767442,2
274.6417212,-13.7808174,19.38518581,17.584512,10.750751,30.630832,2
274.7077306,-13.78042795,19.04175612,17.201661,10.750751,30.287402,2
274.6275967,-13.78027623,17.8027941,15.976436,10.750751,29.04844,2
274.6236059,-13.77898755,19.61434988,17.863299,10.750751,30.859996,2
274.6855575,-13.7783766,15.00757047,13.906695,10.750751,26.253216,2
274.7127312,-13.77736998,18.596155,16.718851,10.750751,29.841801,2
274.6536005,-13.77717171,20.22372658,18.516605,10.750751,31.469372,2
274.6520706,-13.77701859,19.39732956,17.611081,10.750751,30.642975,2
274.6554173,-13.77659799,14.81337896,13.718364,10.750751,26.059025,2
274.6532611,-13.77651659,19.38288568,17.632505,10.750751,30.628531,2
274.7018348,-13.77600896,18.60148798,16.711221,10.750751,29.847134,2
274.6972839,-13.77473854,16.5193258,14.929707,10.750751,27.764972,2
274.6259555,-13.77406171,19.98051635,18.262488,10.750751,31.226162,2
274.7211593,-13.77360414,18.32984884,16.422743,10.750751,29.575495,2
274.6959104,-13.77286507,19.11627119,17.319172,10.750751,30.361917,2
274.6379701,-13.77270538,19.5072062,17.758001,10.750751,30.752852,2
274.6641366,-13.7720622,19.6134856,17.885242,10.750751,30.859131,2
274.6460417,-13.85698315,20.24283137,18.519265,10.750751,31.488477,2
274.6291504,-13.77119266,19.38825546,17.634471,10.750751,30.633901,2
274.6484768,-13.85684473,18.90661404,17.052094,10.750751,30.15226,2
274.6294798,-13.7692813,20.35294602,18.641488,10.750751,31.598592,2
274.6266166,-13.76879962,19.7137387,17.955055,10.750751,30.959385,2
274.6730248,-13.76874021,14.73788786,13.650137,10.750751,25.983534,2
274.625343,-13.76869062,18.27137379,16.360863,10.750751,29.51702,2
274.6717791,-13.76831782,18.59347646,16.710912,10.750751,29.839122,2
274.6541016,-13.76797883,19.72548439,17.98012,10.750751,30.97113,2
274.7209569,-13.85615363,19.13518855,17.32699,10.750751,30.380834,2
274.7279766,-13.76493302,14.56865591,13.465347,10.750751,25.814302,2
274.6800831,-13.76474148,20.27498985,18.582258,10.750751,31.520636,2
274.6705814,-13.7645146,18.33599454,16.418523,10.750751,29.58164,2
274.6457749,-13.76448051,19.06361844,17.227847,10.750751,30.309264,2
274.7076899,-13.76377776,18.35011373,16.436392,10.750751,29.59576,2
274.6530791,-13.76356135,19.99564142,18.272952,10.750751,31.241287,2
274.665307,-13.76338817,19.11015372,17.294467,10.750751,30.3558,2
274.6768945,-13.76332938,19.71813899,17.995041,10.750751,30.963785,2
274.6958954,-13.7627273,19.37010944,17.571235,10.750751,30.615755,2
274.6954188,-13.76267555,20.0077141,18.286038,10.750751,31.25336,2
274.6709875,-13.76240265,19.77894845,18.042283,10.750751,31.024594,2
274.7243049,-13.762212,19.24957069,17.440082,10.750751,30.495216,2
274.7145265,-13.85563794,18.67504097,16.789342,10.750751,29.920687,2
274.6677681,-13.85558168,19.71377386,17.951417,10.750751,30.95942,2
274.6895118,-13.75981625,18.95002404,17.11925,10.750751,30.19567,2
274.665047,-13.7595638,19.0543641,17.23142,10.750751,30.30001,2
274.6504374,-13.75954807,18.01999736,16.168066,10.750751,29.265643,2
274.6949501,-13.75914524,19.51700929,17.761685,10.750751,30.762655,2
274.6893135,-13.75777698,18.36144131,16.466937,10.750751,29.607087,2
274.6240238,-13.75489752,19.05748837,17.20802,10.750751,30.303134,2
274.6897912,-13.75416318,18.3560953,16.461331,10.750751,29.601741,2
274.6667055,-13.75378725,14.92817488,13.821758,10.750751,26.173821,2
274.6275687,-13.7532096,19.38656318,17.613652,10.750751,30.632209,2
274.7357287,-13.75301232,14.94683825,13.879587,10.750751,26.192484,2
274.6288668,-13.7527958,19.6151773,17.845257,10.750751,30.860823,2
274.6239748,-13.75198265,19.72262675,17.980901,10.750751,30.968273,2
274.6291284,-13.7510926,19.79936706,18.065535,10.750751,31.045013,2
274.709402,-13.75105927,18.88227907,17.045576,10.750751,30.127925,2
274.6233204,-13.74974977,18.79725719,16.927114,10.750751,30.042903,2
274.7416543,-13.85431882,19.40383488,17.613678,10.750751,30.649481,2
274.6617895,-13.85428441,18.74479488,16.87075,10.750751,29.990441,2
274.6523476,-13.74728339,20.13772245,18.439696,10.750751,31.383368,2
274.6264863,-13.85367513,18.59703611,16.708798,10.750751,29.842682,2
274.654933,-13.85364343,18.94508121,17.134385,10.750751,30.190727,2
274.7378292,-13.85345105,18.78284527,16.940144,10.750751,30.028491,2
274.7325467,-13.85288167,14.95926345,13.86414,10.750751,26.204909,2
274.7272039,-13.85268184,18.72764237,16.872842,10.750751,29.973288,2
274.6383298,-13.85152836,18.59354378,16.722281,10.750751,29.83919,2
274.6534789,-13.85126367,19.13749193,17.327399,10.750751,30.383138,2
274.649158,-13.85101162,18.75502804,16.896068,10.750751,30.000674,2
274.6287113,-13.84974251,18.36090954,16.444482,10.750751,29.606555,2
274.7490593,-13.84963635,19.04362138,17.203159,10.750751,30.289267,2
274.6475152,-13.84922709,20.46063281,18.760502,10.750751,31.706279,2
274.6202099,-13.84865911,18.92559595,17.112218,10.750751,30.171242,2
274.6299517,-13.84855296,19.70212789,17.953154,10.750751,30.947774,2
274.737969,-13.84818778,19.06423048,17.244616,10.750751,30.309876,2
274.6460601,-13.84653021,17.9592058,16.103811,10.750751,29.204852,2
274.6416538,-13.84552363,19.26413889,17.492848,10.750751,30.509785,2
274.6344375,-13.84413191,19.74054732,17.999004,10.750751,30.986193,2
274.7483552,-13.84284026,18.61417259,16.746535,10.750751,29.859818,2
274.7356022,-13.84281194,18.89123948,17.025974,10.750751,30.136885,2
