ccd_x_ra_in,ccd_y_dec_in,ccd_x_pix_in,ccd_y_pix_in,dmd_x_mir_out,dmd_y_mir_out,dmd_x_mir_in,dmd_y_mir_in,ccd_x_pix_out,ccd_y_pix_out,ccd_x_ra_out,ccd_y_dec_out,delta_dmdx_in_out,delta_dmdy_in_out,delta_ccdx_in_out,delta_ccdy_in_out
0.16379910593588556,0.06393973579821703,589.676781369188,230.18304887358133,620.0462033474755,219.9786973339094,620.0,220.0,589.6346587219699,230.20238772271705,0.1637874052005472,0.06394510770075473,0.04620334747551169,0.02130266609060527,0.042122647218093334,0.019338849135721148
0.16883887224382813,0.063949884057067,607.8199400777812,230.21958260544122,640.0115628394261,219.98233501688426,640.0,220.0,607.8093133872943,230.23567180236267,0.16883592038535952,0.06395435327843407,0.011562839426119353,0.017664983115736277,0.01062669048690168,0.01608919692145605
0.17388546832554802,0.06395519746611597,625.9876859719728,230.23871087801749,659.9980323786014,219.97448385552428,660.0,220.0,625.9893051444208,230.2619773732178,0.17388591809567244,0.06396166038144939,0.001967621398648589,0.025516144475716374,0.0016191724479313052,0.02326649520031765
0.17893281948856554,0.06395841862746851,644.158150158836,230.25030705888665,679.9813161761534,219.9660174257094,680.0,220.0,644.1749160999399,230.2813046573331,0.17893747669442775,0.06396702907148141,0.018683823846572523,0.03398257429060436,0.016765941103926707,0.030997598446447228
0.18397974645854057,0.06396120153308801,662.327087250746,230.26032551911686,699.9564888749408,219.96346530079953,700.0,220.0,662.3664283598073,230.29365387699247,0.18399067454439091,0.06397045941027568,0.04351112505923993,0.03653469920047314,0.039341109061297175,0.03332835787560384
0.18905979123127653,0.06396121187409991,680.6152484325955,230.26036274675968,720.0558695159982,219.95758717738616,720.0,220.0,680.5641240293351,230.29902525464567,0.18904559000814863,0.0639719514596238,0.05586951599821077,0.04241282261384072,0.05112440326047363,0.03866250788598791
0.19410776832834115,0.063962864467023,698.7879659820281,230.2663120812828,740.0213707734944,219.9658860003154,740.0,220.0,698.7682852130519,230.29741901307457,0.19410230144806997,0.0639715052814096,0.021370773494368223,0.0341139996845925,0.019680768976286345,0.0311069317917827
0.19916093084382266,0.06396130207927875,716.9793510377616,230.2606874854035,759.9999488460172,219.969125580631,760.0,220.0,716.9791940147422,230.28883537522722,0.19916088722631728,0.06396912093756311,5.1153982781215745e-05,0.03087441936901314,0.00015702301936926233,0.028147889823713967
0.20421534604361094,0.06395754000455332,735.1752457569994,230.24714401639199,779.975769741889,219.9713131361756,780.0,220.0,735.1971325373671,230.27327456428114,0.2042214257048242,0.06396479849007809,0.024230258110947034,0.02868686382439023,0.021886780367708525,0.026130547889152922
0.20927073613980465,0.06394877899995088,753.3746501032967,230.21560439982318,799.947351426234,219.9613898554713,800.0,220.0,753.4223828830864,230.25073680356508,0.20928399524530178,0.0639585380009903,0.0526485737659641,0.038610144528689716,0.04773277978961232,0.03513240374189763
0.21436010843520983,0.06394402768967229,771.6963903667554,230.19849968282023,820.0449644518346,219.97515837035647,820.0,220.0,771.6552271531858,230.2212223166101,0.21434867420921827,0.0639503395323917,0.04496445183463038,0.024841629643532315,0.04116321356957542,0.022722633789868496
0.2194175021289222,0.06393582469420221,789.9030076641199,230.16896889912798,840.0076154813136,219.98272818543862,840.0,220.0,789.8959474478346,230.1847313273524,0.21941554095773183,0.06394020314648678,0.007615481313564487,0.017271814561382826,0.007060216285253773,0.01576242822443419
0.2244814899393605,0.06392610368218132,808.1333637816979,230.13397325585277,859.9873834216338,219.99197100815658,860.0,220.0,808.1448258664087,230.14126405973423,0.2244846738517802,0.06392812890548173,0.012616578366191789,0.008028991843417543,0.011462084710842646,0.007290803881460306
0.22954348998946783,0.06391252937488798,826.3565639620842,230.08510574959672,879.9500346831568,219.99358426169846,880.0,220.0,826.4021445071046,230.09082073806402,0.22955615125197348,0.06391411687168445,0.04996531684321326,0.006415738301541296,0.04558054502035702,0.005714988467303783
0.23464114815543632,0.06390051219705319,844.7081333595708,230.04184390939145,900.0437964216278,220.0094051885979,900.0,220.0,844.6681854671597,230.03340158675854,0.23463005151865546,0.06389816710743293,0.043796421627803284,0.00940518859789563,0.0399478924110781,0.008442322632902233
0.23971002571653147,0.06388269629494477,862.9560925795133,229.97770666180114,920.0141404200864,220.00959357909906,920.0,220.0,862.9432308425493,229.96900683057373,0.23970645301181923,0.06388027967515937,0.014140420086391714,0.00959357909906089,0.012861736964055126,0.008699831227403365
0.24477806645718433,0.0638614180835246,881.2010392458636,229.90110510068854,939.9710214077923,220.00368461890642,940.0,220.0,881.2275627281247,229.89763669444088,0.24478543409114573,0.06386045463734469,0.028978592207749898,0.003684618906419246,0.026523482261040954,0.0034684062476628696
0.24988275581561586,0.06384485108048263,899.5779209362171,229.84146388973747,960.0618804716951,220.0245916298758,960.0,220.0,899.5214632177176,229.8192914033721,0.24986707311603268,0.06383869205649224,0.06188047169507627,0.024591629875800436,0.05645771849947323,0.02217248636537761
0.2549570877598343,0.06382185990478022,917.8455159354035,229.75869565720876,980.0223689138486,220.02721988381154,980.0,220.0,917.8252144035246,229.73397118287795,0.2549514484454235,0.06381499199524387,0.022368913848595184,0.027219883811540058,0.020301531878885726,0.024724474330810153
0.2600350215279577,0.06380094084591151,936.1260775006477,229.68338704528145,999.9861056698769,220.04566125970874,1000.0,220.0,936.1390983766781,229.64167625851132,0.26003863843796615,0.06378935451625314,0.013894330123093823,0.045661259708737134,0.013020876030395812,0.04171078677012474
0.2651127416290488,0.06377824613706114,954.4058698645756,229.60168609342008,1019.9376837248917,220.06464224504631,1020.0,220.0,954.4633972268987,229.54240685609395,0.2651287214519163,0.06376177968224832,0.0623162751082873,0.06464224504631488,0.05752736232307143,0.05927923732613749
0.2702253881968274,0.06372069314167425,972.8113975085787,229.3944953100273,1040.0138621260137,219.9544021193044,1040.0,220.0,972.7983930425198,229.43616320166436,0.2702217758451444,0.06373226755601788,0.013862126013691523,0.04559788069559545,0.013004466058873732,0.041667891637047205
0.2753116244916914,0.06369411011104299,991.1218481700889,229.29879639975476,1059.9752716324704,219.97336858328674,1060.0,220.0,991.1443679103835,229.3229455215173,0.27531787997510654,0.06370081820042148,0.024728367529633033,0.02663141671325775,0.0225197402945696,0.02414912176254802
0.012584056593181391,0.06783842181954818,45.302603735453005,244.21831855037343,19.95702060632414,239.96495184906325,20.0,240.0,45.34136669014263,244.25089183574337,0.012594824080595174,0.06784746995437316,0.04297939367586068,0.035048150936745515,0.03876295468962354,0.03257328536994919
0.017619622587240837,0.06789242392995114,63.43064131406701,244.4127261478241,39.93699738736022,239.91597967469897,40.0,240.0,63.48723427590862,244.4902917467424,0.01763534285441906,0.06791396992965067,0.06300261263977802,0.08402032530102588,0.056592961841609224,0.07756559891831216
0.02268805203740569,0.0679795131286914,81.67698733466048,244.72624726328903,60.0518475565,240.00312316504943,60.0,240.0,81.62997922306857,244.72279838465346,0.02267499422863016,0.06797855510684818,0.05184755650000028,0.003123165049430554,0.04700811159190721,0.0034488786355666434
0.02772162487719177,0.06803684796962073,99.79784955789037,244.93265269063463,80.03070589642336,239.98238488598213,80.0,240.0,99.76988363676854,244.9484119653121,0.027713856565769038,0.06804122554592003,0.030705896423356194,0.017615114017871747,0.02796592112183305,0.015759274677463964
0.03275448182820051,0.0680934912352772,117.91613458152183,245.13656844699793,100.00957288232281,239.96644184643912,100.0,240.0,117.9072296228282,245.1671327047579,0.03275200822856339,0.0681019813068772,0.00957288232281428,0.033558153560875326,0.008904958693634057,0.030564257759976954
0.03778942147763359,0.06814490394026188,136.04191731948092,245.32165418494273,119.99911738261497,239.93729123515536,120.0,240.0,136.04229928770576,245.37896081923472,0.03778952757991827,0.06816082244978743,0.000882617385030926,0.06270876484464338,0.00038196822484337645,0.05730663429199012
0.04282093924222383,0.06822736388130679,154.15538127200577,245.61850997270443,139.97822704802505,240.03812854348016,140.0,240.0,154.17537473848654,245.58389652521328,0.042826492982912925,0.06821774903478146,0.021772951974952548,0.038128543480155486,0.01999346648076994,0.03461344749115369
0.047853461660436775,0.0682737946639229,172.2724619775724,245.78566079012245,159.96222260680864,240.00447583456253,160.0,240.0,172.3067380828011,245.78194003936585,0.04786298280077808,0.06827276112204607,0.03777739319136231,0.00447583456252687,0.03427610522871305,0.0037207507565995
0.05288702907562438,0.06832387454221116,190.39330467224775,245.96594835196015,179.95210473879652,239.9926707753785,180.0,240.0,190.43667142877337,245.9730915785574,0.05289907539688149,0.0683258587718215,0.04789526120347887,0.007329224621486219,0.04336675652561439,0.0071432265972362075
0.057949997016482895,0.06837108950427025,208.6199892593384,246.1359222153729,200.0599867609327,239.9759390570179,200.0,240.0,208.56545688506912,246.15735135991807,0.05793484913474142,0.06837704204442169,0.059986760932702055,0.024060942982089273,0.05453237426928581,0.021429144545180634
0.06298298708298006,0.06841289863303177,226.73875349872822,246.28643507891434,220.04967448314892,239.9466432104044,220.0,240.0,226.69337656064832,246.33471960067962,0.06297038237795786,0.06842631100018878,0.049674483148919535,0.053356789595596865,0.0453769380798974,0.04828452176528231
0.0680142866731822,0.06845409842057446,244.8514320234559,246.43475431406802,240.03332878492108,239.92253297808597,240.0,240.0,244.82071256495584,246.50519651836314,0.06800575349026551,0.06847366569954531,0.03332878492108193,0.07746702191403187,0.03071945850007296,0.07044220429511938
0.07304156542098038,0.0685271210463988,262.94963551552934,246.69763576703565,260.0023134365185,240.03158971108542,260.0,240.0,262.94774700770137,246.66878233062775,0.07304104083547261,0.06851910620295215,0.002313436518477374,0.03158971108541664,0.0018885078279708978,0.028853436407899835
0.07807572766088547,0.0685620472398601,281.0726195791877,246.82337006349638,279.99761960401634,239.9977111956095,280.0,240.0,281.0747619990005,246.82547725544427,0.07807632277750014,0.06856263257095674,0.0023803959836641297,0.002288804390502719,0.0021424198127988348,0.002107191947885667
0.08310725404174468,0.06860223814443349,299.1861145502809,246.96805731996054,299.98237354816166,239.99222508395295,300.0,240.0,299.2020396490972,246.9752815108709,0.08311167768030477,0.0686042448641308,0.017626451838339108,0.007774916047054603,0.015925098816296668,0.007224190910363859
0.08813689676500075,0.06863967005670657,317.2928283540027,247.10281220414367,319.9590226939991,239.98345447728224,320.0,240.0,317.3298620685054,247.11819531523005,0.08814718390791816,0.06864394314311946,0.04097730600091154,0.016545522717763106,0.03703371450268378,0.015383111086379131
0.0931694195134209,0.06867207421958021,335.40991024831527,247.21946719048879,339.9461112515963,239.96230229857173,340.0,240.0,335.4585113679003,247.25421888705253,0.09318291982441676,0.0686817274686257,0.05388874840372182,0.03769770142827156,0.04860111958504376,0.03475169656374533
0.09823248917891853,0.06870294307084641,353.63696104410667,247.3305950550471,360.0532929712918,239.94180272926278,360.0,240.0,353.5882696580319,247.3833524450106,0.09821896379389775,0.06871759790139183,0.05329297129179622,0.05819727073722447,0.048691386074779075,0.05275738996348878
0.10326573872308027,0.06873220981717298,371.756659403089,247.43595534182276,380.0405260585589,239.92339164096694,380.0,240.0,371.7194190498115,247.50559620810924,0.1032553941805032,0.06875155450225257,0.04052605855889624,0.07660835903305951,0.03724035327746833,0.06964086628647692
0.10829740381346983,0.06879430862179421,389.8706537284914,247.6595110384592,400.0206094735739,240.0421500021751,400.0,240.0,389.8522416540472,247.62095039533858,0.10829228934834645,0.0687835973320385,0.020609473573927062,0.04215000217510578,0.01841207444419979,0.038560643120604254
0.11333123843260662,0.06881840661363932,407.99245835738384,247.74626380910155,420.0061298746176,240.01843846722576,420.0,240.0,407.98701958166305,247.72941522610387,0.11332972766157307,0.06881372645169552,0.0061298746176134955,0.01843846722576359,0.005438775720790545,0.01684858299768166
0.11836878338698445,0.06884362915860352,426.127620193144,247.83706497097268,440.0040006992168,240.00663896402042,440.0,240.0,426.12403494345625,247.83099091988768,0.1183677874842934,0.06884194192219102,0.004000699216817338,0.0066389640204249645,0.0035852496877737394,0.0060740510849939255
0.12340151485128319,0.06886607632698837,444.24545346461946,247.9178747771581,459.9799667066366,239.99154329330685,460.0,240.0,444.263569850182,247.92567769653405,0.12340654718060612,0.06886824380459279,0.02003329336338311,0.008456706693152682,0.01811638556256412,0.007802919375961892
0.12843476717479482,0.06889139052667019,462.36516182926135,248.00900589601267,479.95505371461593,239.9953057513759,480.0,240.0,462.4059064123572,248.01347577582848,0.12844608511454367,0.06889263215995235,0.044946285384071416,0.004694248624105057,0.04074458309582951,0.004469879815815148
0.13350107503187705,0.0689128512308666,480.6038701147574,248.08626443111976,500.057843439274,239.9908473614387,500.0,240.0,480.55132674037367,248.09438537791678,0.1334864796501038,0.06891510704942133,0.057843439273995045,0.00915263856128945,0.052543374383731134,0.008120946797021134
0.13853741302866826,0.06893160234589624,498.7346869032057,248.15376844522646,520.0379820830289,239.9837969383305,520.0,240.0,498.7001129443818,248.16840672312617,0.13852780915121715,0.06893566853420172,0.037982083028850866,0.016203061669500585,0.03457395882395531,0.014638277899706509
0.14357359972633027,0.06894652557944167,516.864959014789,248.20749208599003,540.0134560135749,239.9691867283123,540.0,240.0,516.8525471342547,248.23554003201903,0.14357015198173742,0.06895431667556084,0.013456013574909775,0.030813271687691213,0.012411880534273223,0.02804794602900529
0.14861182379317042,0.0689603969933051,535.0025656554135,248.25742917589835,559.9927142594787,239.95794677309968,560.0,240.0,535.0089114195408,248.29578552525203,0.148613586505428,0.06897105153479223,0.007285740521297157,0.04205322690032176,0.006345764127331677,0.03835634935367693
0.15365473481642217,0.06897284556273255,553.1570453391198,248.30224402583715,579.9859373520135,239.94858864826472,580.0,240.0,553.1694879094185,248.34914342385454,0.1536581910859496,0.06898587317329292,0.01406264798652046,0.05141135173528255,0.01244257029873097,0.04689939801738774
0.1586939981249026,0.06898215778784193,571.2983932496493,248.33576803623097,599.959726641339,239.93443979133335,600.0,240.0,571.3345587126672,248.3956139488708,0.15870404408685201,0.0689987816524641,0.040273358661011116,0.06556020866665335,0.03616546301793733,0.059845912639815424
0.16376925402451792,0.06899206766397212,589.5693144882645,248.3714435902996,620.0709463923838,239.9299143522849,620.0,240.0,589.5044059376057,248.43519732165012,0.16375122387155713,0.0690097770337917,0.07094639238380296,0.0700856477151035,0.06490855065874257,0.06375373135051632
0.16880945815181517,0.069001629790679,607.7140493465346,248.40586724644442,640.037745217663,239.93188716236202,640.0,240.0,607.679311692075,248.46789376367298,0.16879980880335416,0.06901885937879805,0.03774521766297312,0.06811283763798315,0.03473765445960453,0.062026517228559896
0.17385155253132656,0.06900884997653042,625.8655891127756,248.4318599155095,660.0061615119488,239.93213903326748,660.0,240.0,625.8595580833138,248.49370349679174,0.17384987724536494,0.06902602874910882,0.006161511948789666,0.06786096673252473,0.006031029461837534,0.06184358128223266
0.1789006502826762,0.06904640274425407,644.0423410176344,248.56704987931465,679.9970207873673,240.05971577003902,680.0,240.0,644.0454272180519,248.5126267428353,0.17890150756057,0.06903128520634313,0.002979212632681083,0.059715770039019844,0.0030862004175560287,0.05442313647935748
0.1839471059101874,0.0690516570619747,662.2095812766746,248.58596542310892,699.9701052463008,240.0672756715772,700.0,240.0,662.2372012023657,248.52466372392576,0.18395477811176825,0.0690346288122016,0.02989475369918182,0.0672756715771925,0.02761992569105587,0.06130169918316142
0.18899409805492484,0.06905242106341196,680.3787529977294,248.58871582828306,719.9384617321832,240.06463422511356,720.0,240.0,680.4351621415567,248.5298146625461,0.18900976726154353,0.06903605962848502,0.061538267816786174,0.06463422511356498,0.05640914382729534,0.05890116573695536
0.19407934399560392,0.06905265618707832,698.6856383841741,248.58956227348193,740.0510428637324,240.06747574170853,740.0,240.0,698.6395921403831,248.528079781077,0.19406655337232864,0.06903557771696583,0.0510428637323912,0.06747574170853454,0.046046243791010966,0.06148249240493442
0.1991295769273586,0.0690496015113997,716.866476938491,248.5785654410389,760.0176877828354,240.0648656113065,760.0,240.0,716.8507733027452,248.51945930227726,0.19912521480631812,0.06903318313952146,0.017687782835423604,0.06486561130648738,0.015703635745808242,0.05910613876164916
0.204184072974338,0.0690446501916792,735.0626627076168,248.56074069004512,779.9934838229126,240.06230253371623,780.0,240.0,735.0689877316541,248.5039534491958,0.20418582992545947,0.06902887595810994,0.006516177087405595,0.06230253371623462,0.006325024037323601,0.05678724084933151
0.20923594987647134,0.0690055355141053,753.2494195552969,248.4199278507791,799.9500597098087,239.93230184139196,800.0,240.0,753.2945175293987,248.4815624449141,0.20924847709149963,0.06902265623469836,0.04994029019132995,0.06769815860803874,0.045097974101850014,0.0616345941350005
0.21432864178312425,0.06899886304001349,771.5831104192473,248.39590694404856,820.0604076642722,239.93824785482042,820.0,240.0,771.5276447973496,248.45228651275423,0.21431323466593044,0.06901452403132062,0.06040766427224753,0.061752145179582385,0.055465621897724304,0.056379568705665406
0.21938805811128573,0.06899086248625007,789.7970092006286,248.36710495050025,840.0307211762242,239.94628114630098,840.0,240.0,789.7686516358222,248.4161258763575,0.2193801810099506,0.06900447941009931,0.030721176224233204,0.053718853699024294,0.02835756480646978,0.049020925857263364
0.22444832166877635,0.06898202471876538,808.0139580075949,248.33528898755537,859.9954881232832,239.95852443524873,860.0,240.0,808.0178201442978,248.3730807594139,0.22444939448452716,0.06899252243317053,0.004511876716833285,0.04147556475126635,0.0038621367029918474,0.03779177185853655
0.22951052422586998,0.06896783741650359,826.2378872131319,248.28421469941293,879.9585929641225,239.95715976340145,880.0,240.0,826.2754324210398,248.3231513859898,0.22952095345028883,0.06897865316277495,0.0414070358774552,0.04284023659855052,0.03754520790789684,0.03893668657687499
0.23460863416832206,0.06895635326320215,844.5910830059594,248.24287174752777,900.0538079172402,239.97443297448697,900.0,240.0,844.5417705632935,248.2663379802895,0.23459493626758154,0.06896287166119153,0.05380791724019218,0.02556702551302692,0.0493124426658369,0.023466232761734318
0.2396765139001995,0.06894121176498821,862.8354500407182,248.18836235395756,920.0199541847084,239.98440917354228,920.0,240.0,862.8171166674381,248.20264076653154,0.2396714212965106,0.06894517799070321,0.01995418470835375,0.015590826457724916,0.01833337328014295,0.014278412573986543
0.24474854982857341,0.0689242637517975,881.0947793828643,248.12734950647098,939.9923396875108,239.99480143279985,940.0,240.0,881.1017528282273,248.1320599694924,0.24475048689672982,0.06892557221374788,0.0076603124891789776,0.005198567200153548,0.006973445362973507,0.00471046302141076
0.24981772564809474,0.06890446996598763,899.343812333141,248.0560918775555,959.9430131358343,240.0013882488371,960.0,240.0,899.3959611394739,248.05459581394385,0.24983221142763165,0.06890405439276218,0.05698686416565124,0.001388248837088213,0.052148806332866116,0.0014960636116541082
0.25492600172876845,0.06888334864378833,917.7336062235664,247.98005511763796,980.0367564048084,240.01093383177115,980.0,240.0,917.7000236937554,247.97024852485745,0.2549166732482654,0.06888062459023818,0.03675640480844322,0.0109338317711547,0.03358252981104215,0.009806592780506662
0.2600039726091292,0.06886034960776058,936.0143013928651,247.8972585879381,1000.0002180611416,240.02000771293416,1000.0,240.0,936.0142225822016,247.87901832750933,0.2600039507172782,0.06885528286875259,0.00021806114159517165,0.020007712934159372,7.881066358095268e-05,0.018240260428768806
0.2650810324382846,0.06883381541781529,954.2917167778246,247.80173550413502,1019.9487316893955,240.0225602183436,1020.0,240.0,954.3388398946099,247.78090544736838,0.2650941221929472,0.06882802929093566,0.05126831060454151,0.02256021834361377,0.04712311678531478,0.02083005676664129
0.2701983297571763,0.06881187117376651,972.7139871258347,247.72273622555943,1040.043770680962,240.051614128905,1040.0,240.0,972.6741577194324,247.6759101100846,0.27018726603317567,0.06879886391946795,0.043770680962097686,0.051614128904986956,0.03982940640230481,0.046826115474829066
0.2752816839217951,0.06878290736422633,991.0140621184623,247.61846651121482,1059.9934188174948,240.05965132483595,1060.0,240.0,991.0204581435503,247.56403254158792,0.27528346059543063,0.06876778681710775,0.006581182505215111,0.059651324835954256,0.006396025087951784,0.05443396962689917
0.012548870967208345,0.07293764825781528,45.17593548195004,262.575533728135,19.964181005755243,260.04187874608874,20.0,260.0,45.20871132210552,262.53767767097025,0.012557975367251534,0.07292713268638062,0.03581899424475665,0.041878746088741536,0.032775840155480296,0.03785605716473128
0.017586025341660306,0.0729931625025441,63.3096912299771,262.77538500915875,39.950276669162534,260.00243267645885,40.0,260.0,63.35481737355132,262.77373995205716,0.017598560381542033,0.0729927055422381,0.04972333083746605,0.0024326764588522565,0.04512614357422251,0.001645057101598013
0.022623087936912468,0.07305177062481467,81.44311657288489,262.9863742493328,59.9395845089241,259.98255284207676,60.0,260.0,81.49780432800178,263.00300075814744,0.022638278980000495,0.0730563890994854,0.06041549107590072,0.01744715792324314,0.054687755116887615,0.016626508814624685
0.027690026519104557,0.07310986057630135,99.6840954687764,263.19549807468485,80.05063614715748,259.96660077441106,80.0,260.0,99.6379542908051,263.2254603053824,0.027677209525223637,0.07311818341816177,0.05063614715747633,0.03339922558893704,0.04614117797130746,0.02996223069754933
0.032725256638831246,0.07315941334975987,117.81092389979248,263.37388805913554,100.03847969662131,259.92595980750957,100.0,260.0,117.77554936777855,263.4411188099795,0.03271543037993849,0.07317808855832765,0.03847969662130879,0.07404019249042904,0.03537453201393248,0.06723075084397578
0.03775484338873578,0.07324235010762041,135.91743619944882,263.6724603874335,120.00741503303979,260.02453229359793,120.0,260.0,135.91087166562127,263.64997648848885,0.03775301990711702,0.07323610458013578,0.007415033039791297,0.024532293597928856,0.006564533827543073,0.022483898944642533
0.04278881704861203,0.07329215214971624,154.0397413750033,263.8517477389785,139.99507667547303,259.9997405794958,140.0,260.0,154.04420329142707,263.85203355753475,0.042790056469840854,0.07329223154375965,0.0049233245269704184,0.0002594205042214526,0.004461916423764478,0.0002858185562786275
0.04782259877214989,0.07334186736757452,172.1613555797396,264.03072252326825,159.98390967887667,259.9820248629441,160.0,260.0,172.1758263530205,264.04729023404656,0.04782661843139459,0.07334646950945738,0.016090321123328977,0.017975137055884716,0.014470773280919502,0.01656771077830399
0.052852662530605554,0.07339072221006758,190.26958511018,264.2065999562433,179.959579439739,259.96848478734034,180.0,260.0,190.30602295854754,264.2357467350208,0.052862784155152095,0.07339881853750578,0.04042056026099772,0.031515212659655845,0.03643784836754094,0.02914677877754457
0.057883986980612444,0.07343161493779275,208.3823531302048,264.3538137760539,199.94134671848923,259.9309123313481,200.0,260.0,208.4350752167133,264.41740327770344,0.05789863200464258,0.07344927868825096,0.05865328151077165,0.06908766865188909,0.05272208650850985,0.06358950164951693
0.0629510505135318,0.07351112138661703,226.6237818487145,264.6400369918213,220.06713129356424,260.05171495786107,220.0,260.0,226.5632652367502,264.5922600796109,0.06293424034354173,0.07349785002211415,0.06713129356424474,0.051714957861065614,0.06051661196428881,0.04777691221039504
0.0679811681446889,0.07354837201342848,244.73220532088004,264.7741392483425,240.04570334634286,260.014733285506,240.0,260.0,244.69087512818126,264.7603173583914,0.06796968753560591,0.07354453259955315,0.04570334634286155,0.014733285505997173,0.04133019269877991,0.01382188995114575
0.07301078580249873,0.07358940063957568,262.8388288889954,264.92184230247244,260.02277509105437,260.00009557702236,260.0,260.0,262.81818700081226,264.92157533183587,0.07300505194467007,0.07358932648106552,0.022775091054370478,9.55770223640684e-05,0.020641888183149604,0.00026697063657366016
0.07804217422291071,0.07362974230798827,280.95182720247857,265.06707230875776,280.006930439199,259.99012001368374,280.0,260.0,280.9454829648004,265.0760342179711,0.07804041193466678,0.07363223172721418,0.0069304391989817304,0.009879986316263967,0.006344237678149511,0.00896190921332618
0.08307655405010941,0.07366714142429158,299.0755945803939,265.2017091274497,300.002644306669,259.9758797020018,300.0,260.0,299.07304513059654,265.2236942350606,0.08307584586961014,0.07367324839862793,0.002644306669026264,0.02412029799819493,0.0025494497973568286,0.02198510761087391
0.08810658913015106,0.07370031854411897,317.1837208685438,265.3211467588283,319.9804349264165,259.9525586706528,320.0,260.0,317.20115560877963,265.3645556014849,0.0881114321135499,0.07371237655596802,0.019565073583521553,0.04744132934717982,0.017434740235842128,0.043408842656560864
0.09313717866603669,0.07373049243506757,335.2938431977321,265.4297727662433,339.95948385593954,259.9248071092067,340.0,260.0,335.3300965100943,265.4986185358099,0.09314724903058175,0.07374961625994719,0.040516144060461556,0.07519289079328928,0.036253312362191537,0.06884576956662158
0.09816859547845504,0.07379667720274537,353.40694372243814,265.6680379298833,359.9416310400941,260.04661995802644,360.0,260.0,353.46014994546726,265.6258832568661,0.09818337498485202,0.0737849675713517,0.05836895990591984,0.046619958026440145,0.0532062230291217,0.04215467301725084
0.10323426130511756,0.07382550217959734,371.64334069842323,265.7718078465504,380.05726283356364,260.02755030265865,380.0,260.0,371.59159802582235,265.7463499835739,0.10321988834050622,0.07381843055099276,0.057262833563640925,0.027550302658653436,0.051742672600880724,0.025457862976509205
0.10826444458220855,0.0738507794950895,389.75200049595077,265.86280618232223,400.0301042200663,260.00287483176504,400.0,260.0,389.72472286217277,265.8600189351184,0.10825686746171466,0.0738500052597551,0.030104220066277776,0.002874831765041108,0.027277633777998744,0.0027872472038552587
0.11329644877150097,0.07387823707591117,407.8672155774035,265.9616534732802,420.0081306740932,259.99420994169924,420.0,260.0,407.8598065655374,265.9668903309314,0.11329439071264927,0.07387969175859205,0.008130674093195012,0.0057900583007608475,0.007409011866116089,0.005236857651198079
0.11833485683109496,0.07390523688591208,426.00548459194187,266.0588527892835,440.0091493575813,259.9910537434202,440.0,260.0,425.99713124677794,266.06696439043935,0.11833253645743831,0.07390749010845538,0.009149357581293316,0.008946256579804412,0.008353345163925496,0.008111601155860626
0.12337261782449953,0.07393008387251888,444.1414241681983,266.148301941068,460.00481105823184,259.98687876111984,460.0,260.0,444.13697901674044,266.1602413334202,0.12337138306020567,0.07393340037039449,0.004811058231837251,0.013121238880160035,0.0044451514578440765,0.01193939235218977
0.12840512182068667,0.07394912466170611,462.258438554472,266.216848782142,479.97641656132254,259.96733486682365,480.0,260.0,462.2796319860902,266.24672137975955,0.12841100888502505,0.07395742260548877,0.02358343867746271,0.032665133176351446,0.021193431618200975,0.029872597617554675
0.13343924946850624,0.07396508752724389,480.3812980866225,266.274315098078,499.95104011873946,259.9430545959978,500.0,260.0,480.42537226532465,266.326404749607,0.1334514922959235,0.07397955687489083,0.048959881260543625,0.05694540400219239,0.04407417870214658,0.05208965152900191
0.13850932072527097,0.07398327679555305,498.6335546109755,266.339796463991,520.064647576924,259.9344741809129,520.0,260.0,498.5744819646885,266.3992916632449,0.13849291165685793,0.07399980323979026,0.0646475769240169,0.06552581908709953,0.05907264628700659,0.059495199253944975
0.14354503985100833,0.0739985641188767,516.76214346363,266.3948308279561,540.0379250599523,259.9224545308118,540.0,260.0,516.7272431941503,266.46538234107726,0.14353534533170842,0.07401816176141035,0.03792505995227202,0.0775454691881805,0.034900269479635426,0.07055151312113139
0.1485796555000264,0.07405028210439828,534.886759800095,266.5810155758338,560.003522983509,260.0618118839679,560.0,260.0,534.8839380633801,266.52467700369147,0.14857887168427225,0.0740346325010254,0.003522983509014921,0.06181188396789139,0.002821736714849976,0.056338572142351495
0.15362308916153847,0.0740630818160917,553.0431209815384,266.62709453793013,579.9984642737153,260.05478456430234,580.0,260.0,553.0448486816459,266.57717587226216,0.153623569078235,0.07404921552007282,0.0015357262847146558,0.05478456430233791,0.0017277001074944565,0.04991866566797398
0.1586652559077239,0.07407651141926705,571.1949212678061,266.6754411093614,599.9835024983483,260.0577218626064,600.0,260.0,571.2102571578538,266.62287916750154,0.15866951587718162,0.07406191087986154,0.01649750165165642,0.057721862606399554,0.015335890047708745,0.052561941859835315
0.16370467619733692,0.07408587235965994,589.3368343104129,266.7091404947758,619.952349508134,260.0520622726601,620.0,260.0,589.3804456003991,266.661787110826,0.16371679044455528,0.07407271864189612,0.047650491865965705,0.0520622726601232,0.04361128998618824,0.04735338394976907
