,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
27,30.16,2714337717,0,19,005901.46-721105.9,14.756094,-72.184993,213,248,59195.5739,0,0.043,14.3436,,12.889,,16.0266,,14.3225,,12.8804,,16.271,,,,,,,,,,,,,,,,,,,,,,,,,,3.97,498402823
28,31.0,498404715,7,3,005909.64-721019.3,14.789986,-72.172001,96,36,57151.0397,0,0.884,,,,,,,16.3985,0.0933,16.0641,0.1021,16.4757,0.059,,,,,,,16.9856,0.0519,17.0579,0.1807,17.001,0.0823,17.394,0.0642,17.2275,0.1131,17.4001,0.0824,17.5051,0.0539,17.9125,0.1835,17.6163,0.1199,6.09,498404716
29,31.51,2714337749,0,513,005859.41-721100.6,14.74758,-72.183524,36,36,56955.4305,0,0.0,,,,,,,,,,,,,,,,,,,16.6231,,20.1745,,17.6899,,,,,,,,,,,,,,1.95,498402824
30,32.05,498404716,18,3,005908.68-721014.1,14.786798,-72.170621,157,127,57562.2034,0,0.979,14.9297,0.0564,14.8901,0.0459,14.951,0.0418,15.0239,0.0284,14.971,0.0993,15.0663,0.0255,15.227,0.1351,15.2661,0.1256,15.3998,0.0434,15.7062,0.0353,15.8112,0.0783,15.7554,0.0449,16.1254,0.0236,16.2169,0.0506,16.1644,0.0251,16.3878,0.029,16.6677,0.0373,16.4584,0.0299,6.01,498404718
31,32.14,498402856,7,1,005859.86-721014.5,14.749414,-72.170706,36,36,57197.4919,0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,16.7784,0.0997,16.8318,0.0978,16.785,0.0344,16.6663,0.0858,16.7278,0.0802,16.6753,0.0306,5.65,2714337766
32,32.78,498402851,37,3,005857.36-721033.5,14.739006,-72.175981,36,36,57879.9342,3,0.983,13.3311,0.0351,13.2642,0.017,13.4224,0.0164,13.45,0.0296,13.4214,0.0121,13.5424,0.0153,13.7472,0.0441,13.6703,0.0423,13.8634,0.0148,14.1384,0.035,14.1046,0.0436,14.1949,0.0174,14.4976,0.0346,14.4237,0.0135,14.567,0.0147,14.8128,0.0259,14.7064,0.0429,14.8497,0.0144,12.33,498402845
33,32.93,498402919,19,3,005902.48-721007.3,14.760035,-72.168714,64,49,57722.9683,0,0.963,17.381,0.0447,17.9693,0.2119,17.4429,0.0477,17.1661,0.0357,17.3499,0.1133,17.1791,0.0294,16.8928,0.0906,17.0056,0.0645,16.9285,0.0372,16.9073,0.0976,16.8855,0.1028,16.9713,0.0788,16.9721,0.0434,16.8569,0.0264,16.9414,0.029,16.8938,0.0394,16.8046,0.068,16.8853,0.0353,8.65,498402920
34,33.44,498402824,1,0,005859.13-721102.1,14.746465,-72.183944,36,36,56946.4729,0,0.637,,,,,,,,,,,,,,,,,,,,,,,,,17.8228,0.1829,17.6692,0.1603,17.795,0.1127,,,,,,,1.95,2714337749
35,34.09,498402823,19,3,005900.96-721109.2,14.754039,-72.185898,36,36,57482.5146,1,0.981,,,,,,,15.0728,0.0271,15.1415,0.0336,15.073,0.029,15.3637,0.0212,15.4691,0.051,15.3576,0.023,15.6721,0.0232,15.7647,0.0414,15.6764,0.0275,16.0732,0.0188,16.2081,0.0264,16.0856,0.0204,16.3226,0.0149,16.4701,0.0665,16.3421,0.0243,3.97,2714337717
36,36.17,498404706,1,3,005912.30-721038.3,14.801157,-72.177331,36,36,56947.4543,0,0.16,,,,,,,,,,,,,17.3065,0.2818,17.6085,0.2566,17.6249,0.0832,,,,,,,,,,,,,,,,,,,6.21,498404712
37,36.27,498402822,6,3,005902.31-721114.0,14.75966,-72.187218,56,75,57193.1303,0,0.817,,,,,,,17.1094,0.1139,17.1886,0.2201,17.1273,0.1118,17.3884,0.1264,17.2836,0.2647,17.4027,0.1611,17.657,0.0439,17.8383,0.1485,17.6945,0.0737,18.1909,0.0357,18.4179,0.0703,18.2251,0.0597,,,,,,,7.8,498402823
38,37.32,498404717,2,0,005908.53-721006.8,14.785627,-72.168586,42,126,56946.9643,0,0.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4573,0.07,17.804,0.1279,17.5844,0.1004,3.9,498404718
39,37.52,498404705,7,3,005912.40-721046.3,14.801715,-72.179554,55,36,56950.5924,0,0.325,,,,,,,15.8378,0.0655,15.8131,0.0821,15.8744,0.0414,,,,,,,,,,,,,16.8448,0.0661,16.6143,0.1843,16.7811,0.045,17.0961,0.0587,17.1661,0.1696,17.0772,0.0614,6.26,498404689
40,37.82,498404718,10,3,005909.31-721008.4,14.788802,-72.169067,36,36,57090.6635,0,0.962,16.3972,0.0485,16.6693,0.0801,16.4234,0.0553,16.3227,0.0639,16.1864,0.0676,16.3655,0.0512,,,,,,,16.775,0.0936,16.6964,0.1584,16.8255,0.0458,17.3087,0.0506,17.2096,0.1808,17.2978,0.0692,17.5244,0.0781,17.6814,0.1242,17.6127,0.0886,3.9,498404717
41,37.84,498402920,34,3,005900.50-721005.5,14.752373,-72.168195,140,48,57823.0886,0,0.836,16.5963,0.0431,16.2694,0.0536,16.6821,0.0256,16.1998,0.0485,15.9297,0.0524,16.3505,0.0497,15.9712,0.1029,15.3975,0.1229,15.9917,0.0748,15.9638,0.092,15.7608,0.0947,15.9403,0.0749,15.9225,0.0523,15.7085,0.0528,15.9262,0.0399,15.8764,0.0566,15.755,0.0663,15.8661,0.045,8.65,498402919
42,38.04,2714337738,2,513,005856.41-721049.2,14.735074,-72.180336,90,100,57676.0163,0,0.522,,,,,,,,,,,,,17.8187,,,,17.7936,,17.9328,,18.7798,,18.0219,,18.0605,0.0323,18.6942,0.29,18.2439,0.1642,17.892,0.0349,18.833,0.2188,17.9192,0.0749,11.11,2714337735
43,38.48,498404709,1,0,005912.60-721030.7,14.802461,-72.17524,36,36,56946.4729,0,0.507,,,,,,,,,,,,,,,,,,,,,,,,,18.0022,0.0686,17.9979,0.1619,18.0138,0.135,,,,,,,7.66,498404706
44,38.63,498402855,3,513,005856.81-721021.3,14.737196,-72.17257,355,82,56952.4448,0,0.53,,,,,,,,,,,,,,,,,,,17.7354,0.172,17.4127,0.2274,17.854,0.1201,17.9422,0.1157,18.3123,0.1819,18.19,0.1207,18.0405,,,,18.1307,,7.83,498402841
45,38.74,498404688,10,3,005911.99-721055.9,14.79999,-72.182183,36,39,57231.8728,0,0.841,,,,,,,14.8922,0.0491,14.7562,0.0614,14.9023,0.0389,,,,,,,,,,,,,15.8268,0.0318,15.7236,0.0795,15.811,0.0206,16.0983,0.0316,15.8322,0.153,16.0889,0.0255,3.4,2714341062
46,38.9,498402828,15,3,005908.91-721111.4,14.786814,-72.186709,140,366,57376.889,3,0.102,15.0488,0.1371,15.0001,0.0259,15.5237,0.1,15.1824,0.1043,15.2535,0.0444,15.4793,0.0441,15.1773,0.2012,15.3681,0.0826,15.5847,0.0459,,,,,,,15.0212,0.1743,15.2257,0.0385,15.4948,0.0214,15.3205,0.129,15.5775,0.0981,15.5954,0.0204,6.3,498402820
47,39.61,2714341062,21,3,005912.45-721053.1,14.801896,-72.181441,58,91,58058.1683,4,0.186,13.3375,0.1619,12.2689,0.0836,14.6656,0.0199,13.4739,0.1369,12.272,0.0639,14.6989,0.0227,13.6432,0.1996,12.5278,0.083,14.8632,0.0193,14.033,0.1685,13.0199,0.1313,15.1191,0.046,14.8009,0.2292,15.7569,0.1554,15.36,0.0413,15.4021,0.1862,13.61,0.5485,15.9307,0.0837,1.83,498404689
48,39.91,498404769,8,515,005907.37-721001.5,14.780747,-72.167085,36,55,57301.9806,0,0.964,,,,,,,,,,,,,,,,,,,17.3387,,18.1723,,17.6535,,16.7622,0.0277,17.1626,0.0448,16.8969,0.0357,16.5587,0.0306,16.9621,0.1162,16.6955,0.0429,7.22,498404770
49,40.87,498404689,9,3,005912.76-721052.4,14.803385,-72.181216,36,36,56950.1543,0,0.982,,,,,,,14.4658,0.0315,14.5776,0.0335,14.4676,0.0319,,,,,,,,,,,,,15.1483,0.0183,15.2836,0.0448,15.1414,0.0201,15.3989,0.0246,15.5805,0.0329,15.3941,0.024,1.83,2714341062
50,42.11,2714337878,0,4096,005902.14-720958.1,14.758958,-72.16616,36,36,58808.4388,0,0.815,,,,,,,,,,,,,18.6596,,19.5001,,18.9204,,,,,,,,,,,,,,,,,,,,9.27,498402919
51,42.33,498404712,5,3,005913.62-721039.4,14.80675,-72.17755,192,210,57400.2567,0,0.716,17.0062,0.1162,17.329,0.2268,17.1082,0.065,,,,,,,16.4836,0.2362,16.482,0.2555,17.0721,0.0705,17.3516,0.3462,17.0865,0.1407,17.7147,0.1047,17.9946,0.0373,18.3879,0.1952,18.1506,0.1509,,,,,,,4.16,498404711
52,43.49,2714337880,0,19,005905.11-720955.6,14.77132,-72.165455,215,50,58405.5506,0,0.438,15.3744,,16.2134,,17.4146,,15.4881,,16.4071,,17.806,,,,,,,,,,,,,,,,,,,,,,,,,,5.64,498404770
53,43.54,498402820,12,3,005908.49-721118.3,14.785414,-72.188407,36,51,57066.7134,0,0.906,15.9678,0.0419,16.3166,0.1958,15.9684,0.0342,16.0023,0.0423,16.2313,0.1846,15.9916,0.0353,,,,,,,,,,,,,16.7385,0.0492,16.8851,0.0578,16.678,0.0367,16.9141,0.0307,17.3752,0.1025,16.8921,0.0387,6.3,498402828
54,43.83,498404770,31,2,005906.34-720956.1,14.776423,-72.165579,36,36,57724.1112,5,0.984,14.0222,0.0175,14.0404,0.0245,14.0148,0.0191,14.0192,0.0143,14.0484,0.0182,14.0118,0.0163,14.2274,0.0168,14.2518,0.024,14.2205,0.0167,14.4501,0.018,14.5116,0.014,14.4407,0.0176,14.6945,0.0207,14.7553,0.0164,14.6946,0.0193,14.9295,0.0263,15.043,0.021,14.927,0.0231,5.64,2714337880
55,44.42,498402841,9,531,005855.38-721023.9,14.730464,-72.173269,202,162,56948.7902,5,0.935,16.3813,0.0444,16.9502,0.2594,16.4088,0.0396,16.4638,0.0353,17.1128,0.224,16.5179,0.0572,16.0546,,,,16.3664,,16.8744,,17.1373,,16.8867,,17.3347,0.0342,17.8841,0.1294,17.5085,0.0569,17.4351,0.0983,18.2798,0.2867,17.714,0.1315,4.72,498402840
56,44.85,498404711,5,0,005914.13-721042.5,14.808906,-72.178499,60,88,56950.2526,0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,17.3826,0.0355,17.4908,0.0708,17.4101,0.0519,17.2854,0.0324,17.4738,0.0865,17.3648,0.0767,4.16,498404712
57,45.19,498402813,3,1,005856.49-721107.3,14.73569,-72.185102,36,36,57919.197,0,0.457,,,,,,,,,,,,,,,,,,,,,,,,,17.9754,0.2856,17.785,0.2144,17.8368,0.1308,17.5107,0.2507,18.0815,0.1642,17.8428,0.0718,10.54,498402834
58,45.94,498402821,3,2,005900.51-721121.3,14.752171,-72.189263,44,77,56952.4446,0,0.549,,,,,,,,,,,,,17.4444,0.0924,17.3258,0.1297,17.4174,0.0733,17.6582,0.1533,17.4955,0.1397,17.6145,0.0952,18.0547,0.0818,18.1824,0.1779,18.1481,0.1509,,,,,,,1.11,2714337712
59,46.52,2714337704,3,3,005901.70-721123.8,14.757107,-72.189956,36,96,57518.963,0,0.609,,,,,,,,,,,,,,,,,,,,,,,,,17.7827,0.114,17.8156,0.0862,17.8467,0.0436,,,,,,,5.26,2714337712
60,46.76,2714337712,8,2,005900.60-721122.3,14.752515,-72.189554,75,97,58322.1619,0,0.514,17.2682,0.123,17.2401,0.0812,17.6046,0.0404,16.9879,0.1175,17.0131,0.142,17.4343,0.0369,16.9005,0.3261,16.6545,0.0765,17.3401,0.067,,,,,,,,,,,,,,,,,,,1.11,498402821
61,47.11,498402916,1,1,005855.81-721013.2,14.732533,-72.170348,36,36,56946.4729,0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,17.942,0.1636,17.7245,0.2539,17.9038,0.1244,,,,,,,5.28,2714337856
62,47.51,498404687,31,3,005912.48-721108.6,14.802079,-72.18572,36,42,57757.881,9,0.941,13.3326,0.0492,13.199,0.0573,13.5059,0.0176,13.3892,0.0401,13.1774,0.081,13.5585,0.016,13.5736,0.0628,13.2479,0.1891,13.7754,0.0169,13.8944,0.0594,13.7859,0.0167,14.0501,0.0173,14.3224,0.0522,14.281,0.0224,14.4197,0.0155,14.6128,0.0509,14.5894,0.0498,14.6699,0.0162,11.14,498404678
63,47.56,498404720,9,0,005913.22-721014.1,14.805103,-72.170582,76,36,58097.0618,0,0.847,17.6393,0.0668,17.7482,0.0675,17.656,0.0832,17.6657,0.0529,17.9562,0.1969,17.7028,0.0589,17.5242,0.0924,17.9064,0.3021,17.6096,0.1166,17.9685,0.0741,18.8369,0.3914,18.2693,0.1649,,,,,,,,,,,,,6.28,498404719
64,48.29,498402819,29,0,005905.95-721126.8,14.774754,-72.190768,57,53,57684.1766,0,0.967,16.0417,0.026,15.9791,0.055,16.0455,0.0234,15.9459,0.0335,15.9264,0.0278,15.9773,0.0253,15.6301,0.0351,15.4987,0.0646,15.6439,0.0202,15.3288,0.0355,15.3049,0.0298,15.366,0.0193,15.3487,0.0332,15.254,0.0659,15.3495,0.0278,15.3505,0.0427,15.1885,0.0399,15.3601,0.0198,12.86,498402815
65,48.36,498402922,1,529,005903.47-720950.9,14.764681,-72.164112,36,91,56936.5814,0,0.521,,,,,,,,,,,,,,,,,,,,,,,,,17.8783,0.0523,18.5061,0.1718,17.8568,0.0744,18.0883,,,,18.5786,,5.87,498402927
66,48.6,498404719,16,0,005914.05-721019.1,14.808566,-72.171968,36,36,57407.1852,0,0.982,,,,,,,,,,,,,17.1766,0.0549,17.4071,0.0699,17.2871,0.0466,16.3525,0.0236,16.4917,0.0367,16.3771,0.0287,15.7267,0.0195,15.7448,0.0256,15.7331,0.0183,15.4504,0.0171,15.5164,0.0259,15.4635,0.0182,4.47,498404722
67,48.61,2714337735,1,1,005854.45-721055.7,14.726899,-72.182144,36,36,59196.4958,0,0.04,16.9129,0.336,16.8825,0.2163,17.5634,0.0891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89,498402834
68,48.78,498402835,2,0,005853.93-721045.3,14.724441,-72.179266,331,79,56946.4731,33,0.503,,,,,,,,,,,,,,,,,,,16.8406,,16.379,,17.2991,,17.5257,0.4199,17.4325,0.1157,17.9367,0.1262,17.0665,0.5426,17.3563,0.1328,17.7997,0.1399,4.25,2714337743
69,48.81,498402840,1,0,005854.55-721020.7,14.727324,-72.172378,36,36,56946.4733,0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7177,0.391,18.389,0.2259,18.6583,0.3025,4.72,498402841
70,49.64,498402834,4,3,005854.59-721100.1,14.727728,-72.183479,92,57,57676.016,0,0.502,,,,,,,,,,,,,,,,,,,,,,,,,17.5276,0.2806,16.8008,0.339,17.8042,0.1199,17.6468,0.1053,17.0418,0.2338,17.6515,0.0874,4.89,2714337735
71,49.88,498402921,4,0,005900.41-720952.6,14.751671,-72.164618,62,36,57313.4843,0,0.529,,,,,,,,,,,,,,,,,,,,,,,,,17.6297,0.0996,17.6367,0.12,17.628,0.0979,17.4678,0.0335,17.7414,0.1314,17.4579,0.048,9.77,2714337878
72,49.88,1610600150,1,0,005857.24-721116.4,14.738486,-72.187921,36,36,58405.5583,0,0.294,,,,,,,,,,,,,,,,,,,,,,,,,18.7352,0.1248,18.7927,0.1307,18.723,0.0777,,,,,,,6.91,1610600151
73,50.05,2714337856,0,1537,005854.77-721015.5,14.728214,-72.170984,36,36,58683.7233,0,0.049,,,,,,,,,,,,,,,,,,,,,,,,,18.6128,,,,18.6921,,,,,,,,5.11,498402840
74,50.17,1610600151,2,0,005858.36-721120.6,14.743317,-72.189146,39,36,58405.559,0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,18.403,0.049,18.5793,0.0821,18.4627,0.0668,18.2901,0.0548,18.632,0.1365,18.3769,0.0992,6.91,1610600150
75,50.46,2714337743,2,3,005853.42-721041.6,14.7226,-72.17823,301,432,56946.9629,0,0.577,16.9352,0.3566,15.9924,0.0842,17.5521,0.1071,,,,,,,,,,,,,16.2528,0.4496,16.2382,0.0595,17.5249,0.0945,,,,,,,,,,,,,4.01,2714337744
76,50.49,498404771,7,0,005907.81-720951.1,14.782624,-72.164174,36,36,56950.5927,0,0.667,,,,,,,,,,,,,,,,,,,17.7851,0.0976,17.7223,0.1607,17.7348,0.1046,17.3603,0.063,17.2969,0.1022,17.3238,0.0487,17.2071,0.0347,17.2828,0.0855,17.1838,0.0537,7.08,498404772
77,50.53,2714337710,2,3,005908.90-721125.1,14.787097,-72.190308,36,46,56936.5828,0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,17.9273,0.0666,18.2449,0.2619,18.0282,0.089,,,,,,,7.09,498402820
78,50.76,2714337703,1,0,005900.55-721126.5,14.752303,-72.190719,36,36,58405.5583,0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,15.8067,0.3191,15.9263,0.0285,16.5775,0.0447,,,,,,,1.63,498402816
79,51.72,498402917,22,3,005855.56-721007.3,14.731206,-72.168715,108,36,57569.9388,3,0.79,15.3275,0.0758,14.5988,0.2961,15.4364,0.0245,15.3874,0.0702,14.9941,0.1939,15.4688,0.0302,15.4413,0.1542,18.9036,3.6212,15.6605,0.0472,15.7918,0.0847,15.3214,0.116,15.9146,0.0255,16.3267,0.0508,16.3189,0.0732,16.384,0.0232,16.5207,0.0418,16.6515,0.0988,16.5516,0.0374,6.06,498402916
80,51.8,1610600157,1,0,005903.19-721130.4,14.76325,-72.191804,36,36,58405.5583,0,0.544,,,,,,,,,,,,,,,,,,,,,,,,,18.8383,0.0384,19.2653,0.1764,18.8564,0.0845,,,,,,,6.43,1610600155
