,MainID,ra_now,dec_now,Gmag
45,6709878667536492032,279.0929884062449,-44.311331921154235,18.993309
196,6709877877264901376,279.12067978650515,-44.33155914330993,18.995825
137,6709877980334507520,279.1357839634042,-44.31077191903429,19.008171
145,6709877980334507136,279.13652073011394,-44.31059458988825,19.02376
9,6709878667529301632,279.1012996752687,-44.31389782795966,19.034567
125,6709878972471291648,279.10934109432503,-44.29160523756632,19.065123
67,6709878701896222592,279.1061619216227,-44.32410519987132,19.08206
179,6709878976766960128,279.1133249870229,-44.28813759106286,19.091476
126,6709878972471289984,279.1022006564167,-44.29203902300971,19.100721
221,6709877976038836864,279.1419737163724,-44.3121402486904,19.101166
93,6709877941679078784,279.1215985206846,-44.32338309649302,19.105436
172,6709878731955090560,279.1369281533065,-44.30230011590194,19.110453
88,6709878663233594112,279.08877213845113,-44.31785834462048,19.125923
171,6709877872970174208,279.12225350749117,-44.32986697252871,19.165075
168,6709877877255287168,279.1236030883782,-44.32916384659484,19.210394
303,6709878800672599168,279.13905029565626,-44.292201112676594,19.21169
259,6709878938118984448,279.08760305409555,-44.288211994917845,19.214748
149,6709878873687757312,279.09497645797103,-44.29182008131022,19.219252
305,6709878731953114624,279.1429258282332,-44.296133759521766,19.22048
153,6709878770608522112,279.11998226475174,-44.290797784833124,19.242193
193,6709878835032312320,279.07814453788194,-44.30200429281852,19.259518
44,6709878697593351168,279.12232445366965,-44.30662778415965,19.266323
207,6709878835032301952,279.074904995345,-44.309506156045664,19.27203
185,6709878972481807872,279.1052165817889,-44.28762967567552,19.277872
66,6709878697593339520,279.1267746814777,-44.31323731326994,19.279644
218,6709878835032302080,279.0744485582717,-44.30799474710605,19.282728
114,6709878873687752576,279.0984939557828,-44.29360991384537,19.298819
129,6709878594514105600,279.09169021974674,-44.32495547353518,19.323362
327,6709878800672605696,279.13739409351314,-44.289184797529806,19.3433
202,6709877980334499328,279.13794639043306,-44.31991142636478,19.360838
241,6709878800683116160,279.1276982616046,-44.288988544740874,19.382967
136,6709878800672590080,279.1282854790542,-44.29672620070327,19.386229
15,6709878701889027968,279.11856227673746,-44.311711342048184,19.393099
311,6709877911615016192,279.13503393592055,-44.33204332791286,19.403324
6,6709878701892344576,279.11363534769487,-44.31437493529436,19.446604
211,6709878628873854336,279.07727279859563,-44.319520866504575,19.459272
334,6709878903751816832,279.07636022217025,-44.29031737104477,19.46552
106,6709878873694925824,279.0979684402331,-44.29423046343276,19.478266
285,6709877911622228352,279.1357348547315,-44.32961397417191,19.506824
127,6709877976038828800,279.13293891795905,-44.3162607089312,19.516962
49,6709878766312841472,279.11534039355803,-44.30002625519969,19.542736
138,6709878736248762880,279.13313750474447,-44.30137391878054,19.570599
177,6709878972473265024,279.11855265190684,-44.28920900824084,19.57269
87,6709878731953088896,279.1297246616438,-44.30731614666844,19.578026
37,6709878598809818368,279.10316656191645,-44.31968733337267,19.581627
131,6709878869392058880,279.08680539242715,-44.29890822315884,19.608034
79,6709878766312852608,279.1146338254842,-44.29585381344317,19.612831
47,6709878770615706496,279.108540302864,-44.298919765533675,19.61758
92,6709878736248756480,279.130844521567,-44.31075376294917,19.619131
286,6709878942407242240,279.0866311733991,-44.28727460812413,19.63452
151,6709878869392046592,279.08005769724474,-44.30374892484406,19.64079
163,6709878873687756672,279.0981969469693,-44.28978378569182,19.650972
24,6709878770608518272,279.1116769937191,-44.30154940677096,19.659845
192,6709878938111535104,279.0800009807946,-44.29924064211252,19.682266
33,6709878701889029248,279.1215163342089,-44.308093070426544,19.68356
233,6709878804975442176,279.1282371900242,-44.28980228422719,19.689447
167,6709878976776541824,279.1167355418015,-44.289360057270336,19.691696
77,6709878594514109952,279.0952339154756,-44.32217360060353,19.708551
191,6709877838599850240,279.0963122363723,-44.331583655495336,19.714565
230,6709878804968253824,279.1280124435501,-44.289964237904066,19.760641
156,6709877976038844416,279.1377933034886,-44.307687540022464,19.784473
38,6709878667529302144,279.0972169835949,-44.31665214716933,19.79025
53,6709878873687747456,279.0983299809893,-44.299970113555005,19.790934
231,6709878938111557504,279.0895784342456,-44.28912249708968,19.812376
22,6709878701889025280,279.11941483733557,-44.31329741108176,19.857687
32,6709878667529314048,279.0969213475794,-44.304651908022095,19.892654
34,6709878663233632384,279.0962492825258,-44.315468996099334,19.922768
109,6709877941679074304,279.1170202324741,-44.32692150063247,19.939358
25,6709878667529312768,279.1006556499695,-44.302927170590614,19.942036
64,6709877941679081344,279.1173249052032,-44.322095561376216,19.952347
10,6709878697593370368,279.11660401127347,-44.311710000219,19.95486
182,6709877872959597440,279.12935144538676,-44.32700486779686,19.95565
111,6709878976766964864,279.10283188922773,-44.292746539301724,19.963985
178,6709878976766968064,279.10409238782927,-44.288040985347386,19.99709
223,6709878942407239296,279.0794514444122,-44.29703765767836,20.011326
80,6709878869392064640,279.0985162947856,-44.29666405732738,20.012495
1,6709878770618107776,279.1044157695418,-44.30919519743739,20.014189
288,6709877911615018624,279.1309992891822,-44.33264545139375,20.015436
295,6709878942410571264,279.0794347653564,-44.290729269725496,20.022106
333,6709878560154355456,279.0777872474227,-44.331275344249946,20.031153
4,6709878667529304064,279.10077423098704,-44.31146389489301,20.057203
253,6709878903751796864,279.0752346601095,-44.29883972312186,20.05891
50,6709878869392058752,279.1003990474309,-44.29971210883628,20.069569
173,6709878594514098816,279.09252785747157,-44.32936224284602,20.089134
28,6709878701889030528,279.10744779783465,-44.31956831478234,20.116093
290,6709878560154356224,279.0814883703764,-44.33071766904789,20.13494
152,6709877941679066752,279.11506828771155,-44.33084588756544,20.144018
239,6709878731953116672,279.13596223556743,-44.29462383236933,20.14656
69,6709878873697451008,279.0940609631064,-44.30025562366873,20.160746
78,6709878594514111616,279.09366012690253,-44.321215371906746,20.16606
124,6709877980337822080,279.13377946225324,-44.312941985466644,20.183619
13,6709878770618105728,279.11549577497675,-44.30540176552707,20.188036
48,6709878701893359232,279.1233715404471,-44.3071415956358,20.198812
235,6709878628873849600,279.0761714386213,-44.32071499368225,20.211905
82,6709878736252087680,279.1268674351683,-44.302888614785246,20.218435
74,6709878598813140480,279.0936615821253,-44.32055288525861,20.21955
166,6709878598813130624,279.09132507127487,-44.328380657557176,20.220112
144,6709878869392055936,279.0836743718501,-44.30002366198502,20.221819
238,6709877980342649216,279.1429969803716,-44.31397500370313,20.23547
54,6709878770611847936,279.1099573078915,-44.29780452631302,20.261915
148,6709878770611845760,279.12227601743774,-44.292266632405315,20.271967
20,6709878697593350272,279.1190650064542,-44.30737014152664,20.283678
205,6709878839331344640,279.0771129587864,-44.302259794510825,20.289589
51,6709878873691066752,279.1012629857857,-44.29938709041325,20.308445
189,6709877976038842496,279.1400077973104,-44.30861064325934,20.312344
26,6709878701892340224,279.1203286839656,-44.31279816455165,20.336205
59,6709878663233608704,279.08992898452505,-44.308623129590345,20.336756
132,6709878873687754496,279.09743008105323,-44.29279046837139,20.355478
389,6709890659081362432,279.0745485487951,-44.28805211030602,20.386625
108,6709878804971575808,279.1254055696427,-44.297500125193004,20.387522
147,6709877842898873216,279.10193825425637,-44.33037503842886,20.406202
331,6709878942407249024,279.0768724473499,-44.29026456350394,20.414347
243,6709877872959584384,279.11821791635293,-44.33491144429972,20.417694
23,6709878697593329536,279.1116844471625,-44.31876495116856,20.446339
75,6709878770611841024,279.1197556995424,-44.29823624703121,20.447618
112,6709878800672588800,279.1247046604737,-44.296802497610976,20.455484
121,6709878598813125632,279.0980240243234,-44.32710207469993,20.456728
219,6709878976770295424,279.1054532361083,-44.28610243298945,20.45843
170,6709878667532622080,279.08452401570014,-44.32431137531745,20.483189
146,6709878800672594048,279.12572035189675,-44.294037863741465,20.494247
195,6709877980334499200,279.137383575995,-44.32002054092467,20.520876
215,6709878628873846400,279.07917433721775,-44.3224992065155,20.525543
155,6709878869392079872,279.0977582227545,-44.29021209330111,20.542168
12,6709878667532630784,279.1002646571741,-44.306407101265215,20.544355
91,6709878770611837696,279.12354528539805,-44.29848663814025,20.548416
258,6709878942410567168,279.0789769676597,-44.29394955898694,20.574095
183,6709877945978077056,279.11184119120463,-44.33281676760996,20.574833
3,6709878667532625024,279.1007194919147,-44.310985387577134,20.575312
188,6709877945978074368,279.1151627984258,-44.33252783468257,20.57946
81,6709878598813126144,279.101269054571,-44.324740999081875,20.588018
2,6709878701892351872,279.10766566565286,-44.31338430742606,20.60723
62,6709877945978088064,279.1256455545282,-44.314976312630264,20.623861
102,6709878770611843072,279.1201248023941,-44.295627740051756,20.62387
222,6709878804968255488,279.12602449312425,-44.28952648670749,20.630713
143,6709878804976376448,279.1272225073538,-44.29532025319508,20.641787
165,6709877945978076672,279.1139305534208,-44.33155311158238,20.653805
43,6709878770612860160,279.1026542872289,-44.30026306037609,20.654222
141,6709878598809827840,279.08736373139834,-44.32389539447422,20.660885
5,6709878770611839104,279.1111740595891,-44.30505841351851,20.663536
367,6709878804971570816,279.1412774673193,-44.28939124889352,20.673624
100,6709878873695857280,279.0887649044303,-44.30084260713466,20.67522
341,6709878942410575488,279.0835040728288,-44.28545751650345,20.68349
220,6709877945978073344,279.1138393303619,-44.33418596613637,20.68556
84,6709878873691072768,279.094202691525,-44.29846873995215,20.706564
224,6709877877258592128,279.12347337811474,-44.33208513017018,20.711037
199,6709878976770295168,279.1040607731669,-44.28721112169495,20.711847
122,6709878598813123584,279.09965065407164,-44.32758417376588,20.72054
76,6709878770611833216,279.12393577114227,-44.30036936470887,20.728525
190,6709878839332345984,279.07630987261416,-44.30764838310601,20.73071
354,6709878908050837504,279.07386061434966,-44.29130265976462,20.751728
158,6709877945978074112,279.1191224452846,-44.330224456531326,20.7556
324,6709877911618315904,279.13301725289625,-44.333833501391766,20.769348
157,6709878598813134976,279.0893667185989,-44.32698540906065,20.782106
150,6709878736252081024,279.1347735525759,-44.30176180904375,20.792366
266,6709877911618324352,279.136734707295,-44.327445321917224,20.805563
175,6709878633172895488,279.0787036255921,-44.3172119356826,20.805677
85,6709878770614640512,279.1120601377445,-44.295000041220405,20.814089
86,6709877980337824256,279.1288057166926,-44.315063380161966,20.815088
180,6709878736252083072,279.1358803217975,-44.299781137814804,20.831337
135,6709878598813125248,279.09666648327584,-44.32818705800455,20.841042
330,6709878564454411904,279.07869436084826,-44.3315878905659,20.844563
226,6709878942413703296,279.0900361504995,-44.28943402750423,20.861832
21,6709878701894866816,279.1176206847826,-44.315230322671916,20.86199
58,6709878770614343168,279.11876564483543,-44.299692322468786,20.864298
201,6709877842898869888,279.1016946197132,-44.3331765770792,20.864855
348,6709878942410576384,279.0783524574161,-44.28814576217638,20.872301
31,6709878701895165056,279.1207052115089,-44.313917551135255,20.877518
237,6709878598814149376,279.0840401395182,-44.32867158107136,20.87925
276,6709878736252076928,279.1430223583375,-44.299223231636205,20.881895
214,6709877877259613312,279.12731800910143,-44.32998491346836,20.88285
104,6709878873695857408,279.0895982222208,-44.29928509039266,20.885017
35,6709878770611846912,279.1083342977677,-44.30027070148078,20.885578
252,6709878942410565760,279.0920692492183,-44.28680271836521,20.888428
200,6709877842899889664,279.1045142566381,-44.333332919625306,20.892756
169,6709878633173908224,279.07838317027574,-44.315438975850796,20.895422
210,6709877911621543808,279.13821363407067,-44.3207120688337,20.914948
194,6709878976771298048,279.1102889767936,-44.287305633066154,20.917524
89,6709878869392060032,279.09384343799076,-44.2980266030333,20.919142
117,6709878873691076992,279.0961920131356,-44.29416486423803,20.922115
41,6709878598819571584,279.09903965385183,-44.31854838908482,20.93319
95,6709878736257317760,279.1297695697869,-44.304971626216805,20.93331
60,6709878873691068416,279.0937397065789,-44.30210422438104,20.933548
227,6709878942416294912,279.0783422002264,-44.29796433742019,20.948307
229,6709878804972595584,279.1239497298066,-44.28835710316866,20.951904
140,6709878976770287104,279.10695575060754,-44.29021409780997,20.992342
130,6709877980342652032,279.1344399571871,-44.310642435000965,20.997967
162,6709878633172892160,279.0807789030745,-44.31942198789381,21.003885
273,6709878908050828032,279.0742309895324,-44.29791459001247,21.007298
139,6709878770617056896,279.11969221934277,-44.29201400340478,21.009748
206,6709878972471299968,279.1111545313984,-44.286685857600084,21.012407
94,6709877945979104896,279.11536265732906,-44.325705109754225,21.01673
212,6709878804975443072,279.12583244819274,-44.28990827131411,21.017529
287,6709878633172885120,279.07778856022605,-44.32742855686974,21.018324
142,6709877945978073984,279.1246850018523,-44.32663437197831,21.026302
19,6709878598814150912,279.100730915411,-44.31637604371137,21.03453
228,6709878839332343680,279.0738139156246,-44.31201091507187,21.081211
336,6709878564453407104,279.07588758801955,-44.329924978267805,21.081602
265,6709878804972581504,279.1362257152132,-44.29268179944899,21.094934
197,6709877980337811584,279.13861064579135,-44.31819501711106,21.140587
116,6709877980337825024,279.1335177305468,-44.31120951016338,21.182621
317,6709878942415435008,279.07819938480776,-44.29028923725484,21.21399
297,6709877877258580480,279.1306554402326,-44.33376096742142,21.226595
