,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight
174,1636148068921376768,Gaia DR3 6709878976776541824,6709878976776541824,572658642,2016.0,279.11674442865336,0.30692095,-44.28934743569223,0.2978108,0.04858096682543551,0.3720659,0.13057087,5.3476014,-2.406829029381106,0.35053024,-4.775355162654088,0.30128387,0.26065093,0.04478729,-0.4218647,-0.08252635,-0.307187,-0.022245914,-0.6418304,-0.20272623,0.2413369,0.32926998,388,0,386,2,-0.004272488,394.9725,0.2553552,0.09901112,95,False,,1.5967232,0.06531014,0.07153352,0.08732737,0.03567532,-0.033741545,-0.13628003,45,16,0.5534668,46,46,0,0.013667931,58.497974,0,0,0.998968,0.42500713,0.39026576,0.1193449,0.7755654,-178.30008,-27.177536,16.81188,-42.94369,False,384,250.1889320204189,0.77043945,324.73535,19.691696,39,128.83310141095362,6.328837,20.356522,20.063473,38,163.59325441915908,6.4609647,25.320251,19.213482,1.1688222,0,0,0,0,0,0.84999084,0.37177658,0.47821426,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.94900305299893,-16.070465245959568,276.9813831000102,-21.070760547676464,False,False,0,False,False,False,False,False,False,False,False,1.9891735e-09,5.1274593e-13,0.99998975,,,,,,,,,,,,,,,,,,,,,,,0.021788328522308317,IN,3
81,1636148068921376768,Gaia DR3 6709878594514109952,6709878594514109952,6709969,2016.0,279.09523886665426,0.34883982,-44.32215686791472,0.2938003,-0.01308415611387322,0.39445692,-0.033170052,6.471086,-1.3401800116374223,0.35996413,-6.330787607597003,0.29904246,0.19782215,-0.26140794,-0.40438262,-0.042358354,-0.15544087,-0.038429853,-0.6114833,-0.045706812,0.11204036,0.3400701,387,0,382,5,0.35477403,405.19327,0.5481053,0.39050397,31,False,1.4282552,,,,,,,,45,16,0.56592673,46,30,0,0.010161915,35.676216,1,0,1.01206,0.43804136,0.36928242,0.13806786,0.7813948,-179.7587,-26.797909,11.8039,-43.339806,False,341,246.33490020014608,0.83339864,295.5787,19.708551,37,79.17000265964488,4.9697742,15.930302,20.59214,37,215.3053791453694,5.9920864,35.93162,18.915258,1.195427,0,1,0,1,0,1.6768818,0.8835888,0.793293,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9113310143022,-16.068773018397415,276.9625537677083,-21.102456848276752,False,False,0,False,False,False,False,False,False,False,False,1.137852e-10,4.0953946e-10,0.9999959,,,,,,,,,,,,,,,,,,,,,,,0.015066198693976365,IN,3
87,1636148068921376768,Gaia DR3 6709877838599850240,6709877838599850240,437091011,2016.0,279.0963121391338,0.29946554,-44.331564026483385,0.28816727,0.9266351654652815,0.3481226,2.6618068,7.426654,0.0263162042034234,0.33695334,-7.42660706137487,0.29274568,0.33531582,-0.047282953,-0.38760185,-0.14579652,-0.23350026,-0.09880328,-0.62281674,-0.13134438,0.16373171,0.39164034,393,0,388,5,-0.25921243,390.0527,0.0,0.0,95,False,,1.4901965,0.06363418,0.08283833,0.08866331,0.06882087,-0.055302806,-0.15305032,45,16,0.54786855,45,29,0,0.09913403,0.54450625,0,0,0.98976696,0.42649406,0.3785278,0.12660395,0.7805735,-178.83253,-27.659325,13.479336,-43.348034,False,385,244.97445278922842,0.72284615,338.90262,19.714565,41,108.06379163254319,6.2537045,17.279964,20.254341,39,162.1528013268655,6.061822,26.749846,19.223083,1.1030399,0,1,0,0,0,1.0312576,0.53977585,0.49148178,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.90258864457473,-16.073075586845455,276.96269520193874,-21.111894364460685,False,False,0,False,False,False,False,False,False,False,False,1.321205e-09,6.250454e-13,0.99999326,,,,,,,,,,,,,,,,,,,,,,,0.022934392702324398,IN,3
227,1636148068921376768,Gaia DR3 6709878804968253824,6709878804968253824,597688568,2016.0,279.128089833826,0.67586064,-44.289948076557145,0.57906765,-1.5347356370939982,0.6330509,-2.4243479,21.83314,-20.959418514967695,0.7275992,-6.1146311162014815,0.52862036,-0.40556276,0.33549336,-0.70983726,0.29859683,-0.48789856,0.3442802,-0.6686965,-0.31524518,0.30041358,-0.27437428,183,0,181,2,4.0128436,271.1518,2.0305877,3.807826,95,False,,1.5863975,0.12105122,0.29590183,-0.04959157,-0.06638584,-0.33887568,0.044539943,21,12,1.2247677,35,22,1,0.60546446,94.78487,15,38,1.2199541,0.54407996,0.38918602,0.32847697,0.8187226,-146.60359,28.852894,-29.355986,40.12415,False,156,234.79567624659447,1.353773,173.438,19.760641,6,168.9235422215493,24.965282,6.7663383,19.769318,6,410.89903725230175,24.556421,16.732855,18.213558,2.4694772,0,6,0,6,0,1.5557594,0.008676529,1.5470829,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9516524962177,-16.078200500653303,276.99002290606893,-21.07190868664327,False,False,0,False,False,False,False,False,False,False,False,3.951276e-08,0.0046370733,0.9953534,,,,,,,,,,,,,,,,,,,,,,,0.024819258778870392,IN,3
272,1636148068921376768,Gaia DR3 6709877976038844416,6709877976038844416,197223614,2016.0,279.13779151298223,0.35937262,-44.30767662866298,0.35763875,0.4667828929985435,0.4188269,1.1145006,4.1566615,0.4847720902258838,0.406715,-4.128296404902626,0.35873583,0.37800115,0.112223454,-0.48205763,-0.22218415,-0.18634848,-0.16273321,-0.7117173,-0.2959341,0.12455801,0.41869536,355,0,352,3,0.1869558,365.14728,0.0,0.0,95,False,,1.5876763,0.07479955,0.15942957,0.20169389,0.0696784,-0.1290843,-0.24663153,41,16,0.6885611,41,28,0,0.06417739,0.57846147,0,0,1.0061499,0.42916802,0.42103308,0.17037389,0.78963923,176.78279,-27.84043,19.341915,-41.90937,False,344,229.69795283989893,0.80587,285.03104,19.784473,35,112.95510128467403,6.1105714,18.485195,20.206278,36,154.41582556064114,5.9853888,25.798796,19.276167,1.1640109,0,0,0,0,0,0.93011093,0.42180443,0.5083065,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.93735684038836,-16.091385202687107,276.9961617856824,-21.09006644990945,False,False,0,False,False,False,False,False,False,False,False,6.324796e-09,6.933758e-10,0.9999781,,,,,,,,,,,,,,,,,,,,,,,0.021377564860157745,IN,3
90,1636148068921376768,Gaia DR3 6709878667529302144,6709878667529302144,1024812711,2016.0,279.0971968032596,0.38309452,-44.31661843696487,0.3913738,-0.22340296051626085,0.45285225,-0.4933242,13.874909,5.462906690497686,0.45221597,-12.754205673841241,0.40539744,0.29294595,0.0831471,-0.4369748,-0.15748498,-0.28292465,-0.1130336,-0.6880206,-0.22188501,0.19820888,0.38809156,370,0,370,0,2.327772,458.70743,1.3125546,1.8135104,95,False,,1.2808968,0.08112363,0.088260435,0.19190612,0.009289776,-0.047750704,-0.24200681,43,16,0.7477875,44,30,0,0.06391774,177.39908,0,0,1.0865602,0.41463196,0.3973379,0.13890946,0.78965473,-178.8687,-28.155281,17.956837,-42.452614,False,333,228.47914898211096,0.8214694,278.1347,19.79025,21,40.57015018011017,5.792237,7.0042286,21.318026,22,238.80814970996514,7.094463,33.6612,18.802773,1.2227737,0,1,0,1,0,2.515253,1.5277748,0.98747826,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.91721441430616,-16.067952102669782,276.9644519833874,-21.0970254355032,False,False,0,False,False,False,False,False,False,False,False,6.362837e-10,7.324397e-13,0.99999416,,,,,,,,,,,,,,,,,,,,,,,0.010092015177943439,IN,3
97,1636148068921376768,Gaia DR3 6709878873687747456,6709878873687747456,479902729,2016.0,279.0983197964489,0.3314941,-44.29995678724077,0.31532726,0.572712507877568,0.38388926,1.491869,5.7469163,2.757784151547428,0.3887275,-5.041991062971052,0.3363898,0.3565623,-0.045213472,-0.31680903,-0.101159886,-0.2143969,-0.080471426,-0.57119215,-0.080829926,0.18485351,0.4663499,376,0,376,0,0.97858363,419.83838,0.68229455,0.5985157,95,False,,1.3150606,0.07184721,0.0717819,0.07987867,0.06056908,-0.035007194,-0.13729845,43,16,0.63295096,43,27,0,0.078885034,170.83131,0,0,1.0352768,0.41509068,0.42561424,0.15479045,0.7800152,177.08324,-29.934027,18.552101,-42.916527,False,373,228.33540908402853,0.8052007,283.57578,19.790934,34,61.367306195295726,6.138591,9.996969,20.8687,37,261.35881540571876,10.626815,24.594276,18.704803,1.4133862,0,1,0,0,0,2.1638966,1.0777664,1.0861301,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.93355768693596,-16.062329969662702,276.9665151238488,-21.08045585854678,False,False,0,False,False,False,False,False,False,False,False,7.344904e-11,5.125497e-13,0.9999658,,,,,,,,,,,,,,,,,,,,,,,0.012457720000553356,IN,3
59,1636148068921376768,Gaia DR3 6709878938111557504,6709878938111557504,954319617,2016.0,279.089577106003,0.44793066,-44.28911023741186,0.47745878,0.011401790962948237,0.41835582,0.027253812,4.652359,0.35972985696331716,0.53525585,-4.638430611333378,0.50759816,0.6095071,0.19397484,-0.61987543,-0.49374261,0.1278939,-0.4928108,-0.8045761,-0.27357376,-0.1413018,0.6787546,321,0,321,0,1.4998845,372.47348,0.7032963,0.5474373,95,False,,1.3476558,0.08528696,0.22554164,0.24071132,0.10265086,-0.19514395,-0.28261605,37,15,1.0462515,38,26,0,0.036299117,13.430399,0,0,1.0592692,0.39116776,0.50894624,0.25862113,0.81365615,168.20325,-33.87211,22.967001,-41.652897,False,310,223.8702587018752,0.8560803,261.50613,19.812376,30,101.98418539646572,7.50535,13.588199,20.31721,31,197.98898257695043,8.742679,22.646261,19.006292,1.339942,0,24,0,26,0,1.3109169,0.5048332,0.8060837,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.94150003034787,-16.052402668291176,276.96060732596567,-21.069212334005414,False,False,0,False,False,False,False,False,False,False,False,5.5935945e-10,1.7250759e-09,0.99999154,,,,,,,,,,,,,,,,,,,,,,,0.024962124416185335,IN,3
186,1636148068921376768,Gaia DR3 6709878701889025280,6709878701889025280,815469568,2016.0,279.11943414669247,0.35857248,-44.31328301278042,0.3634563,0.18142750931373053,0.39638102,0.4577099,7.5499725,-5.2274277785213865,0.4097044,-5.447576203863351,0.36845794,0.37371227,-0.062774986,-0.43050122,-0.20232566,-0.13210775,-0.17981018,-0.6861731,-0.1205112,0.06525762,0.43484783,363,0,362,1,1.5509048,424.0025,0.64810765,0.4693672,31,False,1.5632969,,,,,,,,42,16,0.69658583,42,28,0,0.09818624,178.37944,1,0,1.0576476,0.43659043,0.3765055,0.15428445,0.7826338,-179.92853,-27.896446,15.062853,-42.943275,False,358,214.71981665789014,0.77442753,277.26263,19.857687,37,113.30241020800712,5.229882,21.66443,20.202944,36,120.88026828335643,6.2128882,19.456373,19.542007,1.090643,0,1,0,2,0,0.66093636,0.3452568,0.31567955,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9267456528291,-16.081383669389574,276.9817084074337,-21.09477148732003,False,False,0,False,False,False,False,False,False,False,False,1.3488816e-08,5.439724e-13,0.99998504,,,,,,,,,,,,,,,,,,,,,,,0.008637468674614911,IN,3
89,1636148068921376768,Gaia DR3 6709878667529314048,6709878667529314048,1404373296,2016.0,279.0969119439373,0.46997517,-44.30465042942386,0.5871346,1.157998075381648,0.7100062,1.630969,2.6068614,2.5461283503666348,0.5345585,-0.5594255604682596,0.55122507,0.289873,0.051646825,-0.5530996,-0.19038005,-0.6121428,0.00020589681,-0.8319394,-0.31776512,0.5380631,0.20659916,355,0,352,3,2.0756733,424.14444,1.133384,1.2976111,95,False,,1.3575761,0.08807529,-0.03798567,0.10855778,-0.014733307,0.055940483,-0.16024256,41,15,0.99118197,41,28,0,0.082257204,176.81691,0,0,1.0789458,0.43607682,0.41082326,0.16578557,0.7910545,178.15646,-26.980742,19.989544,-41.85456,False,340,207.91464473808662,0.7810622,266.19473,19.892654,2,89.28874771449844,0.09448454,945.0091,20.46155,3,213.34533550427182,18.368591,11.614681,18.925188,1.4555689,0,0,0,0,0,1.5363617,0.56889534,0.96746635,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9286432807613,-16.063191952710326,276.9650986629833,-21.085070908670208,False,False,0,False,False,False,False,False,False,False,False,5.5336336e-09,3.4674434e-09,0.9999936,,,,,,,,,,,,,,,,,,,,,,,0.00978765249370316,IN,3
86,1636148068921376768,Gaia DR3 6709878663233632384,6709878663233632384,1630537425,2016.0,279.0962473105367,0.41003108,-44.3154400614496,0.415276,-0.011060438804144639,0.49010888,-0.02256731,10.960389,0.5338369971279866,0.5357315,-10.947381081604544,0.47604156,0.32404652,0.15495683,-0.40953657,-0.16388455,-0.22819802,-0.16074921,-0.6134225,-0.20698762,0.08327895,0.5281557,310,0,309,1,1.1634566,352.3896,0.6637879,0.38538277,31,False,1.5027562,,,,,,,,36,14,0.9035372,38,26,0,0.08855154,175.7469,0,0,1.0464401,0.3696282,0.40048775,0.16810608,0.8270971,179.30475,-30.567068,15.427947,-42.22466,False,290,202.22732949083976,0.8955131,225.82286,19.922768,25,96.34759040127464,5.3657975,17.955875,20.37894,27,102.84312028005222,7.7201233,13.321435,19.717457,0.98498416,0,0,0,0,0,0.66148376,0.45617294,0.20531082,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.918077653868,-16.066874142986514,276.963810612839,-21.095803946443738,False,False,0,False,False,False,False,False,False,False,False,7.598138e-08,1.3578982e-12,0.9999855,,,,,,,,,,,,,,,,,,,,,,,0.009965728504897563,IN,3
175,1636148068921376768,Gaia DR3 6709877941679074304,6709877941679074304,1799370031,2016.0,279.11701947535823,0.42545846,-44.32690473216666,0.42273888,-0.2983059704438741,0.49497816,-0.60266495,6.3476324,0.20491875639933876,0.48167136,-6.344323740873897,0.4156063,0.3083025,0.11628535,-0.48631433,-0.1570124,-0.26692164,-0.094316654,-0.69287825,-0.26991308,0.20157968,0.34545508,348,0,347,1,1.392239,402.54016,1.2472286,1.7622101,31,False,1.5370265,,,,,,,,40,15,0.7846689,40,28,0,0.043793682,173.57391,0,0,1.0527115,0.4214388,0.39735556,0.14784141,0.7872308,178.90034,-27.35166,16.834473,-42.421066,False,345,199.16066801996294,0.8089348,246.20114,19.939358,35,95.83098894966045,4.4576507,21.498093,20.384777,37,126.57412384661652,4.5766892,27.656263,19.492033,1.116712,0,1,0,1,0,0.89274406,0.4454193,0.44732475,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9129563481953,-16.08498698612536,276.97887435906534,-21.108245349417647,False,False,0,False,False,False,False,False,False,False,False,7.9399785e-09,5.233552e-13,0.99998975,,,,,,,,,,,,,,,,,,,,,,,0.01783051436288084,IN,3
105,1636148068921376768,Gaia DR3 6709878667529312768,6709878667529312768,1190382798,2016.0,279.1006535446362,0.37717128,-44.30292156630726,0.3808241,-0.5814754632897057,0.41944933,-1.3862829,2.1956644,0.5700564092232991,0.44388124,-2.1203721569231684,0.4034476,0.4440576,0.014507442,-0.4140741,-0.24588145,-0.14121908,-0.23427074,-0.66855145,-0.13473965,0.101261325,0.53495646,376,0,374,2,-0.31435987,375.43945,0.0,0.0,95,False,,1.4220313,0.07997093,0.12526438,0.17306867,0.0722151,-0.111522846,-0.21241733,43,16,0.7765968,43,28,0,0.08570898,4.329566,0,0,0.9875328,0.41036648,0.41936472,0.16368468,0.79574543,177.59464,-30.37651,17.486118,-42.748215,False,372,198.67008760225536,0.8134139,244.2423,19.942036,35,123.35499836187893,7.5522323,16.333582,20.110651,35,221.83122566721258,12.454166,17.811808,18.88284,1.7374846,0,35,0,35,0,1.2278118,0.16861534,1.0591965,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.93137040826116,-16.065006089868728,276.9680868413238,-21.08352649844511,False,False,0,False,False,False,False,False,False,False,False,9.904905e-09,2.4499383e-07,0.9999952,,,,,,,,,,,,,,,,,,,,,,,0.009072080125807435,IN,3
176,1636148068921376768,Gaia DR3 6709877941679081344,6709877941679081344,1610596288,2016.0,279.1173369307054,0.39172018,-44.32206113878336,0.4054579,1.0868787388123435,0.42672867,2.5470018,13.424347,-3.2550550302710954,0.45584953,-13.023736314254954,0.4235614,0.4822697,0.0123060895,-0.46081412,-0.3208726,-0.0939905,-0.30561984,-0.71060956,-0.18607898,0.033034146,0.5543917,355,0,353,2,-0.72225356,353.35324,0.0,0.0,95,False,,1.2457236,0.08223625,0.12714587,0.16505197,0.09110671,-0.12399804,-0.2273459,42,15,0.8257235,42,28,0,0.06320327,4.339807,1,0,0.97175765,0.3958009,0.41223994,0.16869026,0.8152666,178.92062,-31.235327,15.612555,-42.706398,False,350,196.79228045125336,0.8096647,243.05405,19.952347,31,53.87442263799726,5.957888,9.042537,21.010086,40,220.80378342457297,7.777114,28.391481,18.887878,1.3957773,0,0,0,0,0,2.1222076,1.0577393,1.0644684,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.91770574400823,-16.083347905520146,276.9794680116324,-21.103428166851074,False,False,0,False,False,False,False,False,False,False,False,1.533014e-13,1.3166226e-10,0.99999464,,,,,,,,,,,,,,,,,,,,,,,0.013526096788159617,IN,3
172,1636148068921376768,Gaia DR3 6709878697593370368,6709878697593370368,295274351,2016.0,279.1166204998115,0.41021916,-44.311699735784615,0.42835963,0.044186419659883985,0.46593744,0.094833374,5.9167733,-4.463896627095539,0.4818772,-3.883533717367384,0.442707,0.20540944,0.078364074,-0.47236535,-0.08587834,-0.16280104,-0.05744914,-0.7150016,-0.16415861,0.17654984,0.28963208,284,0,282,2,-0.69626766,271.96375,0.0,0.0,95,False,,1.6364832,0.08776849,0.12091186,0.13649681,0.009640361,-0.09699643,-0.21863085,33,15,0.77998084,42,28,1,0.08826923,171.78162,0,69,0.96931624,0.44150817,0.2641151,0.073860936,0.77228236,-170.91957,-20.623104,13.207878,-44.446224,False,289,196.33698595475843,0.86718565,226.40709,19.95486,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9274686546754,-16.07891842564387,276.9796701176092,-21.09305580580283,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062443093207795956,IN,3
233,1636148068921376768,Gaia DR3 6709877872959597440,6709877872959597440,1230032238,2016.0,279.12934184658474,0.47948164,-44.3270031024338,0.49680215,0.37532415884690334,0.4535845,0.8274625,2.6824653,2.5979800051932216,0.5460541,-0.6679226044892332,0.5025154,0.629975,0.1351688,-0.63864434,-0.5184159,0.049704146,-0.49889383,-0.8042483,-0.2811737,-0.11435755,0.6642215,354,0,350,4,1.2694279,400.48004,0.79179376,0.6813576,31,False,1.4701616,,,,,,,,41,13,1.0652066,41,30,0,0.03032709,14.743028,0,0,1.047732,0.4340332,0.49016848,0.23392932,0.8070169,169.12962,-31.539627,20.37518,-41.898262,False,343,196.19442325501865,0.7729207,253.83511,19.95565,32,91.25202576920819,10.2384,8.912723,20.437937,32,130.3679691679938,7.259357,17.95861,19.459969,1.1295937,0,1,0,0,0,0.9779682,0.48228645,0.49568176,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.91636326477845,-16.093172213576,276.98829462628004,-21.10893945012113,False,False,0,False,False,False,False,False,False,False,False,8.4086365e-09,6.126308e-13,0.9999961,,,,,,,,,,,,,,,,,,,,,,,0.02260612999981719,IN,3
119,1636148068921376768,Gaia DR3 6709878976766964864,6709878976766964864,1641140514,2016.0,279.1028527193876,0.41481137,-44.29274403314419,0.4281444,0.7581145535337878,0.4756817,1.5937434,5.720249,-5.641113833122997,0.49776056,-0.9482016397624609,0.45474893,0.385407,0.12578283,-0.47102383,-0.21964791,-0.19221213,-0.20401937,-0.710725,-0.23311178,0.15267044,0.49540916,357,0,356,1,1.2722504,403.559,0.6710741,0.47395074,95,False,,1.3479797,0.08474603,0.11048009,0.16173926,0.036847852,-0.09527814,-0.21347177,41,15,0.8652107,41,28,0,0.036437627,169.71681,1,0,1.0475025,0.38969353,0.4689156,0.20277324,0.814082,175.36911,-31.913952,22.246603,-41.579067,False,353,194.69391212853742,0.7625627,255.31528,19.963985,7,60.08031449506782,14.882492,4.0369797,20.891712,9,169.153820410071,17.733747,9.538527,19.17719,1.1774079,0,0,0,0,0,1.7145214,0.92772675,0.78679466,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.94178395073226,-16.062572814292746,276.9705054120497,-21.07347827710008,False,False,0,False,False,False,False,False,False,False,False,8.8579194e-10,1.6844554e-09,0.99998516,,,,,,,,,,,,,,,,,,,,,,,0.017905491303978917,IN,3
125,1636148068921376768,Gaia DR3 6709878976766968064,6709878976766968064,453179481,2016.0,279.1040993516421,0.41196096,-44.28802932844232,0.41072246,-0.33361407277836713,0.4960964,-0.6724783,4.7967267,-1.886054087714577,0.4928272,-4.410372525708063,0.42972136,0.35460934,0.07027245,-0.4188976,-0.1699609,-0.18314359,-0.145254,-0.65973836,-0.24310063,0.090248175,0.46474597,340,0,338,2,0.7015716,371.03928,0.0,0.0,31,False,1.4462903,,,,,,,,40,16,0.82189107,40,26,0,0.032230258,175.00673,1,0,1.0262983,0.41861698,0.4359899,0.19338705,0.8023979,175.35457,-29.708876,18.808796,-41.80858,False,336,188.8474787456628,0.7550371,250.1168,19.99709,26,79.09452961098448,4.720848,16.754305,20.593176,27,123.66094118041607,6.833843,18.095373,19.517315,1.0736467,0,0,0,0,0,1.075861,0.5960865,0.47977448,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.94667280694864,-16.061596361722067,276.9718002998019,-21.06883449287251,False,False,0,False,False,False,False,False,False,False,False,2.6131959e-09,2.566438e-10,0.9999975,,,,,,,,,,,,,,,,,,,,,,,0.022403609082293288,IN,3
31,1636148068921376768,Gaia DR3 6709878942407239296,6709878942407239296,39291531,2016.0,279.07946343326745,0.41743934,-44.2970220252821,0.42990178,1.09357636348596,0.44101313,2.479691,6.7469354,-3.2465211979061084,0.49929357,-5.914493777422117,0.458621,0.49735165,0.05807864,-0.44788516,-0.30178052,-0.035901472,-0.30428588,-0.69907296,-0.14233091,0.035439584,0.58970267,348,0,348,0,-0.044174742,356.38693,0.0,0.0,95,False,,1.4062243,0.08539524,0.10776439,0.16268818,0.08574504,-0.076592036,-0.19862702,40,14,0.9002597,40,28,0,0.05394124,176.19894,0,7,0.99733746,0.4245934,0.5014738,0.27820155,0.82821494,167.52673,-32.896267,20.860785,-41.023758,False,345,186.3874241588226,0.7273187,256.2665,20.011326,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.93101331679844,-16.048737016989723,276.9522962743194,-21.07661893684874,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.02441023227430236,IN,3
98,1636148068921376768,Gaia DR3 6709878869392064640,6709878869392064640,42682312,2016.0,279.0985245523761,0.43319702,-44.296649560831625,0.44403177,-0.4050581984211464,0.50551546,-0.80127764,5.9230485,-2.2361278417574466,0.51257384,-5.484727411165872,0.4410084,0.34979412,0.06639219,-0.39265916,-0.11983449,-0.18952546,-0.048568353,-0.6576701,-0.27891532,0.0886198,0.40505487,339,0,338,1,0.26144922,359.53568,0.0,0.0,31,False,1.4790576,,,,,,,,39,16,0.83034927,39,27,1,0.041990794,3.2829525,0,0,1.0091438,0.41490805,0.4533832,0.21215588,0.79455894,174.86542,-30.94981,22.052094,-41.69293,False,326,186.18682034571844,0.78355134,237.61917,20.012495,32,82.96719797968584,6.0066285,13.812607,20.541277,32,104.14774808290147,6.4907303,16.045612,19.703772,1.004985,0,0,0,0,0,0.83750534,0.5287819,0.30872345,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9367964632932,-16.06120191130491,276.9669107557996,-21.07716603421365,False,False,0,False,False,False,False,False,False,False,False,1.989025e-08,6.918538e-10,0.9999853,,,,,,,,,,,,,,,,,,,,,,,0.015236684116426156,IN,3
