,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
73,68.51,204684319,8,0,183620.84-441755.8,279.086792,-44.298891,36,43,58201.2196,0,0.598,,,,,,,,,,,,,20.029,0.0396,20.1625,0.1953,20.0548,0.0779,19.6499,0.0407,19.3472,0.2709,19.6549,0.066,19.2765,0.0683,19.3883,0.1116,19.3626,0.0805,,,,,,,11.17,204684320.0
74,69.18,204684320,33,1,183621.47-441747.0,279.089451,-44.296442,42,43,58149.3227,3,0.982,,,,,,,,,,,,,17.854,0.0099,17.8717,0.0215,17.8523,0.0149,17.486,0.016,17.4243,0.0915,17.4677,0.0212,17.2731,0.0107,17.3243,0.0285,17.2821,0.0145,17.2166,0.0148,17.2496,0.0547,17.2257,0.0246,11.17,204684319.0
75,69.8,2300651049,0,24,183621.20-441924.6,279.088373,-44.323524,207,165,58919.7329,8,0.466,,,,,,,,,,,,,,,,,,,,,,,,,19.0896,,19.8264,,19.4806,,18.3489,,18.9825,,18.6937,,1.88,204682853.0
76,71.06,204682853,45,0,183621.05-441924.4,279.087647,-44.323477,48,36,58064.6615,1,0.983,18.6197,0.0732,18.911,0.1731,18.5895,0.1057,18.2656,0.0331,18.3513,0.0825,18.2818,0.0434,17.2861,0.0089,17.3134,0.0113,17.2851,0.013,16.9932,0.0111,16.9945,0.0231,16.9892,0.0122,16.8188,0.0086,16.8537,0.0184,16.8147,0.012,16.7993,0.0116,16.8656,0.0233,16.7919,0.0165,1.88,2300651049.0
77,71.24,204685088,7,0,183630.79-441748.0,279.128275,-44.296699,36,36,58084.8979,0,0.73,,,,,,,,,,,,,19.7401,0.0476,19.6332,0.0631,19.7433,0.0516,19.4022,0.0251,19.3422,0.1655,19.3995,0.0432,19.2236,0.0408,19.1384,0.1899,19.2687,0.0745,,,,,,,8.68,204685075.0
78,72.01,204683593,7,0,183631.96-441804.6,279.133152,-44.301341,40,88,58084.8979,3,0.721,,,,,,,,,,,,,19.8419,0.05,19.7994,0.0678,19.8404,0.0451,19.612,0.0228,19.6955,0.1091,19.6287,0.0519,19.3327,0.0502,19.4249,0.1144,19.3611,0.1344,,,,,,,7.4,204683591.0
79,73.86,204683440,2,0,183624.47-441949.0,279.101912,-44.330282,81,57,57975.4312,0,0.523,,,,,,,,,,,,,,,,,,,,,,,,,19.5305,0.0532,19.8885,0.2084,19.6563,0.1408,18.7779,0.0512,18.792,0.1542,18.8395,0.1353,9.2,204683441.0
80,74.67,204684330,3,1,183622.78-441730.4,279.094903,-44.291795,36,36,58300.5345,0,0.675,,,,,,,,,,,,,,,,,,,19.1542,0.0567,18.9026,0.1666,19.119,0.0795,,,,,,,18.1964,0.1148,17.9302,0.1085,18.1453,0.1063,8.23,204684329.0
81,76.04,204682892,7,0,183619.22-441813.2,279.080054,-44.303729,36,36,58084.8979,0,0.563,,,,,,,,,,,,,20.0642,0.0441,20.2383,0.1287,20.1364,0.1034,19.6783,0.0177,19.7789,0.0878,19.658,0.0529,19.3949,0.0701,19.5963,0.1674,19.4503,0.1546,,,,,,,8.12,204682891.0
82,76.5,204683546,9,0,183632.53-441906.4,279.135526,-44.318447,59,45,58165.4944,0,0.934,,,,,,,,,,,,,19.1818,0.0476,19.255,0.0471,19.1842,0.0479,18.7834,0.0138,18.8777,0.0416,18.7984,0.0282,18.5591,0.0226,18.6804,0.0635,18.5765,0.0375,18.4268,0.0541,18.5075,0.1477,18.4633,0.0984,7.94,204683545.0
83,76.53,204683445,6,0,183627.59-441951.2,279.114958,-44.33094,39,66,58097.9746,0,0.55,,,,,,,,,,,,,20.1297,0.1595,19.9464,0.0894,20.3267,0.0691,19.7008,0.1373,19.3451,0.086,19.8325,0.0737,19.4724,0.0582,19.5444,0.116,19.515,0.0921,,,,,,,10.12,204683444.0
84,76.99,204683583,4,0,183633.08-441827.3,279.137792,-44.307653,36,69,58151.746,0,0.517,,,,,,,,,,,,,20.0851,0.0326,20.1651,0.1277,20.0926,0.055,19.8014,0.0481,20.0527,0.1394,19.8473,0.0901,19.5953,0.0384,19.8017,0.1847,19.6817,0.1436,,,,,,,14.36,204683582.0
85,77.35,204685084,38,0,183629.00-441726.5,279.120838,-44.290787,67,60,58159.5851,4,0.982,,,,,,,18.8876,0.0737,19.0939,0.173,18.8596,0.1031,17.4847,0.0161,17.4112,0.0354,17.4612,0.0137,17.1211,0.0189,17.0434,0.0296,17.0891,0.0132,16.8901,0.0153,16.822,0.0246,16.8806,0.0117,16.8387,0.0163,16.8469,0.0288,16.8321,0.016,8.36,204685083.0
86,77.62,204682767,10,0,183622.79-441946.6,279.094961,-44.329646,41,36,58272.501,0,0.964,,,,,,,,,,,,,19.2171,0.0178,19.1492,0.056,19.2287,0.0323,18.8012,0.0142,18.87,0.0676,18.8055,0.0283,18.6087,0.0184,18.7215,0.0739,18.6413,0.0395,18.4239,0.0411,18.6027,0.1475,18.5133,0.1024,6.14,204682766.0
87,77.89,204684331,7,0,183623.54-441723.3,279.098062,-44.289851,58,36,58084.8979,3,0.732,,,,,,,,,,,,,19.9873,0.0576,20.2329,0.1126,19.9886,0.0506,19.5014,0.0287,19.7778,0.1057,19.4499,0.0449,18.9229,0.1359,18.9562,0.1952,18.901,0.0549,,,,,,,10.74,204684330.0
88,78.01,204683449,14,3,183629.74-441943.3,279.123901,-44.32875,61,126,58165.7781,4,0.85,,,,,,,,,,,,,18.6677,0.1951,18.3944,0.2173,18.8978,0.0951,18.3118,0.0887,18.1397,0.078,18.3232,0.0281,18.0198,0.05,17.7913,0.0631,17.9985,0.0217,17.9508,0.0787,17.7928,0.0688,17.9168,0.0406,5.76,204683447.0
89,78.02,204682850,3,0,183621.91-441941.8,279.091258,-44.328254,36,79,57980.4321,0,0.603,,,,,,,,,,,,,,,,,,,,,,,,,19.2229,0.1363,19.4303,0.1881,19.4147,0.0846,18.7667,0.2207,18.8593,0.1777,18.8074,0.1312,5.42,204682766.0
90,78.55,204685082,6,3,183628.02-441721.4,279.116765,-44.289327,70,47,58097.9746,0,0.566,,,,,,,,,,,,,20.0281,0.0284,20.1351,0.1357,20.0382,0.0527,19.689,0.0774,19.543,0.152,19.6818,0.0933,19.5661,0.1286,19.7789,0.1228,19.6681,0.1056,,,,,,,4.52,204685083.0
91,79.29,204683447,6,3,183629.34-441947.2,279.122244,-44.329825,36,38,58097.9749,0,0.929,,,,,,,,,,,,,19.3565,0.0457,19.378,0.0633,19.3764,0.046,19.1177,0.0284,19.0851,0.1241,19.1354,0.0354,18.9676,0.0989,18.9265,0.0776,18.9912,0.059,,,,,,,5.76,204683449.0
92,79.33,204685081,10,3,183627.21-441718.6,279.113361,-44.288537,36,36,58260.0659,3,0.777,,,,,,,,,,,,,18.7486,0.0582,18.661,0.0524,18.767,0.029,18.3746,0.078,18.4323,0.0786,18.4698,0.0205,18.8091,0.0581,18.5841,0.3316,18.5239,0.228,18.1304,0.318,18.2661,0.1851,18.3467,0.0895,0.28,2300653342.0
93,79.45,204683592,8,0,183632.86-441808.0,279.136885,-44.302281,36,36,58189.2522,0,0.916,,,,,,,,,,,,,19.3593,0.0199,19.4411,0.0492,19.3852,0.0325,19.1227,0.015,19.1158,0.0562,19.1214,0.035,18.9317,0.0395,19.1017,0.0777,18.9872,0.052,,,,,,,10.2,204683593.0
94,79.61,2300653342,3,3,183627.21-441718.4,279.113376,-44.288461,36,36,58295.1994,0,0.871,,,,,,,,,,,,,,,,,,,,,,,,,18.831,0.1027,18.5881,0.2411,18.5142,0.2658,18.3765,0.181,18.674,0.1943,18.3894,0.1036,0.28,204685081.0
95,79.73,204683439,48,2,183626.11-441956.4,279.108813,-44.332393,36,36,58121.7222,1,0.983,18.2872,0.033,18.4226,0.1082,18.3179,0.0636,17.9972,0.027,18.1011,0.127,18.0156,0.0366,16.9187,0.0093,16.9723,0.0178,16.9204,0.0118,16.6169,0.0097,16.6482,0.0122,16.6123,0.0112,16.4678,0.0068,16.5228,0.0133,16.4678,0.0101,16.4358,0.011,16.4878,0.0258,16.4332,0.0139,11.66,204683443.0
96,79.74,204682766,1,0,183622.22-441945.6,279.092598,-44.329415,36,36,57990.4284,0,0.495,,,,,,,,,,,,,20.4297,0.0423,20.5317,0.1865,20.4851,0.1094,,,,,,,,,,,,,,,,,,,5.42,204682850.0
97,80.25,204684328,12,3,183621.26-441734.3,279.088585,-44.292892,36,47,57917.8298,3,0.976,,,,,,,,,,,,,18.5063,0.0132,18.5373,0.0511,18.5134,0.0211,18.1488,0.0123,18.1578,0.0274,18.1591,0.02,17.9922,0.0163,18.0746,0.0349,18.0086,0.0297,17.944,0.0208,18.0754,0.0648,17.9625,0.0472,10.76,204684329.0
98,80.46,204685083,7,3,183628.44-441720.8,279.118506,-44.289173,64,36,58084.8979,0,0.806,,,,,,,,,,,,,19.8596,0.0205,19.8057,0.0928,19.8674,0.046,19.5648,0.0496,19.4754,0.1974,19.6115,0.0512,19.3599,0.0867,19.4382,0.1149,19.4254,0.0852,,,,,,,4.52,204685082.0
99,80.79,204684329,55,2,183622.05-441727.6,279.09188,-44.291058,38,42,58070.3366,14,0.996,16.9504,0.0157,16.9676,0.0601,16.9659,0.0203,16.6096,0.0156,16.6348,0.041,16.6348,0.0173,14.9337,0.008,14.9336,0.0106,14.9322,0.01,14.4908,0.0067,14.4958,0.0127,14.4907,0.0086,14.25,0.0062,14.2572,0.0091,14.2493,0.0082,14.1632,0.0077,14.1892,0.0081,14.1616,0.0096,8.23,204684330.0
100,81.72,204683556,11,0,183633.45-441851.5,279.13933,-44.314351,36,36,58261.7519,0,0.969,,,,,,,,,,,,,18.8665,0.0152,18.9996,0.0334,18.8698,0.0243,18.5402,0.0148,18.7037,0.0376,18.554,0.0244,18.3982,0.0291,18.5385,0.1045,18.4454,0.0576,18.3382,0.0191,18.5524,0.0857,18.3839,0.0585,9.58,204683559.0
101,81.84,204682849,31,0,183619.82-441925.5,279.082596,-44.323785,56,36,58118.7065,9,0.982,,,,,,,,,,,,,18.6631,0.0133,18.6752,0.0251,18.6723,0.0192,17.7584,0.0096,17.7989,0.0181,17.7631,0.0155,16.9459,0.011,16.9389,0.0213,16.9528,0.0126,16.6613,0.0126,16.6914,0.038,16.6733,0.0156,13.06,204682853.0
102,81.9,2300653338,4,3,183625.52-441715.1,279.106341,-44.287537,128,36,58151.4952,0,0.655,,,,,,,,,,,,,18.1446,0.3193,18.0615,0.0399,18.6845,0.0319,17.8816,0.2075,17.6156,0.0306,18.3426,0.0307,17.285,0.4026,17.1595,0.0716,18.2146,0.0498,,,,,,,1.07,204685079.0
103,81.98,204685078,2,3,183625.20-441715.3,279.104916,-44.287597,596,105,57990.9342,0,0.263,,,,,,,,,,,,,,,,,,,18.8149,0.3189,18.3859,0.127,19.1416,0.0812,18.01,0.442,17.8017,0.0786,18.6772,0.0628,,,,,,,3.68,2300653338.0
104,82.12,204685079,14,3,183625.67-441714.7,279.106741,-44.287462,65,36,58250.4996,0,0.974,,,,,,,,,,,,,18.2838,0.099,17.8979,0.039,18.3967,0.0338,18.2283,0.033,17.8974,0.3196,18.1402,0.0708,18.0041,0.0214,17.8899,0.1218,18.0113,0.028,17.9023,0.0697,17.5372,0.3916,17.9069,0.0946,1.07,2300653338.0
105,82.55,204682765,7,0,183623.12-441953.4,279.096278,-44.331559,36,36,58084.8979,2,0.595,,,,,,,,,,,,,20.14,0.0909,20.4521,0.1206,20.2475,0.0735,19.7957,0.0207,20.0892,0.1774,19.8478,0.0624,19.4669,0.0272,19.7483,0.1307,19.5995,0.099,,,,,,,7.68,204682767.0
106,82.65,204684316,6,0,183619.21-441757.0,279.079998,-44.299212,36,52,58097.9746,0,0.72,,,,,,,,,,,,,19.9909,0.032,20.1597,0.0843,20.0388,0.0526,19.7117,0.0513,19.7808,0.2614,19.7693,0.064,19.5187,0.0507,19.7046,0.1587,19.6336,0.1027,,,,,,,7.66,204684318.0
107,82.68,204682889,1,0,183618.31-441827.2,279.076245,-44.307593,36,36,57975.4319,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9032,0.0865,19.4005,0.2127,19.2249,0.1893,4.85,204682888.0
108,83.0,204682891,10,0,183618.75-441807.1,279.078047,-44.301989,103,84,58260.0659,0,0.843,,,,,,,,,,,,,19.4142,0.0182,19.451,0.129,19.3934,0.0284,19.097,0.045,19.1032,0.1075,19.1049,0.03,18.9142,0.1153,18.7281,0.0815,18.9237,0.0757,18.7146,0.2779,18.7908,0.1168,18.7868,0.1287,8.12,204682892.0
109,83.18,204683446,11,0,183628.96-441953.4,279.120655,-44.331547,36,36,58320.0356,2,0.937,,,,,,,,,,,,,19.4054,0.021,19.4523,0.0959,19.4288,0.0291,18.9841,0.0259,19.0246,0.0586,18.9971,0.0305,18.8177,0.0326,18.9036,0.0894,18.8212,0.0454,18.6868,0.069,19.0598,0.1741,19.019,0.1581,7.43,204683447.0
110,83.55,204683594,44,0,183632.60-441753.2,279.135818,-44.298174,36,36,58090.2362,3,0.983,18.2197,0.0441,18.3712,0.1235,18.2294,0.0513,17.8957,0.0299,17.89,0.0894,17.9026,0.0425,16.3901,0.0166,16.4061,0.0323,16.3939,0.0183,15.9455,0.0079,15.978,0.0134,15.9538,0.0106,15.6526,0.0062,15.6951,0.0118,15.6533,0.009,15.5265,0.0084,15.5762,0.0103,15.526,0.0109,13.31,204683593.0
111,83.99,204683545,9,0,183633.08-441911.7,279.137787,-44.319945,44,69,58165.4944,0,0.808,,,,,,,,,,,,,19.3878,0.047,19.3262,0.054,19.3534,0.032,19.0854,0.0377,19.054,0.0825,19.0461,0.0332,18.8781,0.0617,18.8051,0.11,18.868,0.0472,18.8022,0.0505,18.8898,0.1861,18.8378,0.1353,7.94,204683546.0
112,84.48,204682856,11,3,183618.54-441905.0,279.077226,-44.318118,36,122,58235.5541,0,0.956,,,,,,,,,,,,,18.8901,0.0488,18.5318,0.106,18.9438,0.0218,18.6713,0.0326,18.4232,0.1132,18.7066,0.0232,18.5846,0.0442,18.5793,0.0889,18.5553,0.097,18.3769,0.1408,18.5092,0.1834,18.4515,0.0729,4.94,204682855.0
113,84.57,204685077,48,3,183624.43-441713.7,279.101814,-44.287199,36,36,58125.77,1,0.985,18.2389,0.0409,18.2741,0.1413,18.2493,0.0602,17.8631,0.029,17.8656,0.1179,17.9021,0.0312,16.4233,0.0089,16.4513,0.0121,16.4226,0.0111,16.0342,0.0072,16.0763,0.0082,16.0373,0.0101,15.8728,0.0063,15.9235,0.0141,15.8763,0.0089,15.8301,0.0083,15.8876,0.0211,15.8348,0.011,8.12,204685078.0
114,85.54,204683443,31,3,183627.09-442001.5,279.112916,-44.333765,36,66,58232.6883,3,0.981,,,,,,,18.6598,0.1533,18.4812,0.1282,18.6733,0.0896,17.8531,0.0206,17.7563,0.022,17.8677,0.0169,17.5652,0.0136,17.4426,0.0336,17.5691,0.0203,17.4156,0.016,17.3142,0.0372,17.422,0.0159,17.3845,0.0191,17.3605,0.05,17.3587,0.022,9.73,204683444.0
115,85.76,204682883,5,3,183617.97-441834.0,279.074852,-44.309457,36,104,58122.6858,0,0.812,,,,,,,,,,,,,19.6888,0.0321,19.6599,0.0988,19.6709,0.0558,19.233,0.0522,19.1322,0.0708,19.1768,0.0577,18.9597,0.062,18.9149,0.1088,18.9953,0.0877,18.8126,0.0612,18.8164,0.1713,18.7598,0.126,5.22,204682888.0
116,85.96,204683438,13,3,183624.74-442001.7,279.103053,-44.333853,36,36,58340.8123,0,0.969,,,,,,,,,,,,,18.719,0.0268,18.6601,0.0669,18.7409,0.0262,18.4492,0.0207,18.4048,0.0369,18.4798,0.0205,18.2703,0.0369,18.2381,0.08,18.3063,0.055,18.15,0.0391,18.1237,0.0753,18.2396,0.0566,8.69,204683435.0
117,86.3,204682855,6,3,183618.54-441910.1,279.077211,-44.319491,36,36,58095.4754,0,0.876,,,,,,,,,,,,,,,,,,,19.3499,0.0852,18.9953,0.2054,19.4163,0.0436,18.9481,0.0576,19.0752,0.0785,18.9865,0.0589,18.7036,0.2358,19.1516,0.2117,18.8634,0.1378,4.94,204682856.0
118,86.43,204683444,11,1,183628.01-442000.4,279.116672,-44.333469,36,36,58320.0356,0,0.922,,,,,,,,,,,,,19.4046,0.0214,19.3912,0.0651,19.4012,0.0286,18.977,0.0234,18.9139,0.1129,19.032,0.0327,18.7456,0.0509,18.9914,0.0867,18.7789,0.0766,18.6172,0.0615,18.8966,0.2176,18.7759,0.1281,9.73,204683443.0
119,87.01,204684318,13,0,183619.16-441749.3,279.079804,-44.297088,36,37,58252.0718,1,0.953,,,,,,,,,,,,,19.0357,0.0361,18.8901,0.0877,18.9942,0.0324,18.5728,0.0197,18.5193,0.0693,18.5521,0.0213,18.3549,0.0283,18.3779,0.0571,18.3318,0.0317,18.2398,0.0498,18.3103,0.1103,18.2406,0.0612,7.66,204684316.0
120,87.05,204685085,31,3,183630.16-441722.3,279.125672,-44.289587,59,43,58104.1126,8,0.983,,,,,,,18.573,0.0364,18.7667,0.1242,18.5693,0.053,17.8502,0.0211,17.7037,0.0921,17.9163,0.0466,17.6038,0.0114,17.5888,0.0173,17.5969,0.0159,17.4741,0.0151,17.4111,0.0514,17.4796,0.0217,17.4501,0.0141,17.3884,0.0359,17.4395,0.0232,5.83,204685093.0
121,87.08,204682888,6,3,183617.88-441828.7,279.074467,-44.308033,36,36,58103.1425,0,0.808,,,,,,,,,,,,,19.7254,0.0359,19.655,0.0713,19.7481,0.0421,19.2564,0.0252,19.1529,0.0606,19.257,0.0386,18.8101,0.1425,18.503,0.116,18.8284,0.0768,,,,,,,4.85,204682889.0
122,87.4,204683561,10,0,183634.07-441843.6,279.141951,-44.31213,36,68,58163.819,0,0.966,,,,,,,,,,,,,,,,,,,19.5146,0.0247,19.6152,0.1218,19.5133,0.0471,18.3537,0.0176,18.497,0.054,18.388,0.0328,17.9405,0.0253,18.1528,0.0969,17.9673,0.0406,6.98,204683559.0
123,87.95,204683459,1,3,183631.88-441937.7,279.132798,-44.327142,36,36,57975.4319,0,0.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2627,0.117,18.1972,0.1151,18.2739,0.0843,4.77,204683461.0
124,89.48,204684332,2,1,183621.53-441720.9,279.089694,-44.289185,36,155,57982.9323,0,0.719,,,,,,,,,,,,,,,,,,,,,,,,,19.2266,0.0434,19.145,0.1016,19.1581,0.0678,,,,,,,6.77,204684333.0
125,90.17,204682890,20,0,183617.72-441818.9,279.073824,-44.30527,36,67,58146.2689,0,0.981,,,,,,,18.9861,0.094,19.1318,0.1553,18.9502,0.1105,18.2578,0.013,18.3315,0.0488,18.2607,0.0167,17.9097,0.0104,17.9986,0.0241,17.9103,0.0162,17.7142,0.0155,17.8502,0.0968,17.7208,0.0232,17.6117,0.0497,17.7434,0.1691,17.6429,0.0639,10.08,204682888.0
126,90.53,204685080,1,0,183625.41-441706.3,279.105851,-44.285157,36,36,57990.4284,0,0.479,,,,,,,,,,,,,20.4869,0.0307,20.7726,0.2435,20.5179,0.1129,,,,,,,,,,,,,,,,,,,8.61,204685079.0
127,90.57,204685093,10,3,183630.72-441722.1,279.127929,-44.289467,73,321,58239.3182,0,0.78,,,,,,,,,,,,,18.7724,0.2742,18.8523,0.0599,19.0981,0.0391,18.5888,0.1469,18.5881,0.1118,18.8239,0.0286,18.1834,0.1428,17.9977,0.0514,18.3054,0.031,18.1211,0.0605,17.968,0.0951,18.1239,0.0475,5.83,204685085.0
128,90.8,204683559,1,0,183634.33-441850.0,279.143001,-44.313917,36,36,57975.4305,0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,19.7325,0.0418,19.9152,0.2394,19.7654,0.1546,,,,,,,6.98,204683561.0
129,91.42,204683550,38,0,183633.99-441906.8,279.141651,-44.318588,36,36,58025.3635,0,0.987,,,,,,,19.1161,0.0487,19.4236,0.1889,19.3337,0.1522,17.2353,0.0141,17.2999,0.0247,17.2434,0.0196,16.7727,0.0096,16.847,0.0221,16.7832,0.0126,16.5091,0.0092,16.5762,0.0279,16.5124,0.0109,16.3818,0.0125,16.472,0.0324,16.3856,0.014,11.09,204683545.0
130,92.38,204683461,12,3,183632.05-441941.8,279.133547,-44.328353,71,38,57930.4554,0,0.75,,,,,,,,,,,,,,,,,,,17.8015,0.1273,17.712,0.1513,17.8693,0.1208,17.3154,0.0861,16.7555,0.0496,17.3838,0.0187,17.2564,0.0888,16.7652,0.109,17.2699,0.0313,4.77,204683459.0
131,92.72,204683436,7,0,183625.55-442009.3,279.106498,-44.33598,50,36,58084.8979,0,0.637,,,,,,,,,,,,,20.1433,0.0398,20.2508,0.107,20.1873,0.0598,19.7758,0.0255,19.9003,0.0929,19.8088,0.0603,19.4554,0.0368,19.583,0.2201,19.4717,0.0889,,,,,,,7.27,204683434.0
132,92.87,204683435,44,3,183624.14-442007.5,279.10055,-44.335473,48,83,58155.1077,0,0.983,,,,,,,18.6674,0.0405,18.9482,0.1754,18.6679,0.0889,17.4885,0.0132,17.4834,0.0172,17.5005,0.0133,17.0652,0.0099,17.0322,0.0154,17.0683,0.0125,16.8133,0.0106,16.7248,0.0178,16.8048,0.0112,16.7159,0.0197,16.6532,0.0322,16.6976,0.0154,8.69,204683438.0
133,92.88,204682882,41,2,183617.30-441834.6,279.072078,-44.309682,36,44,58071.806,4,0.985,,,,,,,18.3676,0.0322,18.4035,0.1154,18.3909,0.0467,17.1698,0.0098,17.1346,0.0356,17.1833,0.0153,16.8194,0.0087,16.8176,0.02,16.8251,0.0117,16.634,0.0101,16.6028,0.0256,16.6354,0.0125,16.5589,0.0113,16.5425,0.0372,16.5616,0.0166,7.19,204682883.0
134,93.14,204683543,26,0,183633.27-441926.7,279.138635,-44.324138,39,51,58115.5057,0,0.981,,,,,,,,,,,,,18.2875,0.0145,18.329,0.0224,18.2855,0.0196,17.7425,0.0117,17.819,0.0198,17.7539,0.0189,17.3314,0.0108,17.4178,0.0238,17.3414,0.015,17.178,0.0148,17.2175,0.0326,17.1741,0.02,12.86,204683462.0
135,93.26,204682857,3,16,183617.46-441857.4,279.072808,-44.31595,93,36,58210.5178,0,0.485,,,,,,,,,,,,,20.2891,0.0298,20.5231,0.1196,20.2942,0.065,19.9521,0.0634,20.0779,0.1297,19.9669,0.0997,19.6901,,20.4128,,20.0014,,,,,,,,13.29,2300651066.0
136,94.2,204684315,2,0,183618.04-441755.7,279.075218,-44.298844,74,42,57998.4325,0,0.49,,,,,,,,,,,,,20.3047,0.0324,20.6393,0.1384,20.406,0.0715,,,,,,,,,,,,,,,,,,,12.39,204684316.0
137,94.21,204685086,43,0,183627.38-441703.8,279.114051,-44.284428,36,38,58146.4188,0,0.983,,,,,,,18.405,0.034,18.5703,0.0864,18.4305,0.0479,17.4984,0.0158,17.5715,0.0423,17.4978,0.0138,17.2084,0.0089,17.2864,0.0282,17.2102,0.013,17.0581,0.0091,17.1535,0.0315,17.0665,0.0124,17.0083,0.0126,17.1338,0.0416,17.028,0.0181,14.62,2300653342.0
138,94.91,204685087,29,0,183628.82-441706.9,279.12006,-44.285309,52,44,58242.2136,3,0.982,,,,,,,,,,,,,18.1358,0.016,18.271,0.0631,18.143,0.0159,17.7169,0.0118,17.8314,0.0247,17.7288,0.015,17.4563,0.0102,17.5556,0.036,17.4665,0.015,17.3648,0.0278,17.4598,0.0694,17.393,0.028,14.48,204685083.0
139,95.69,204684333,4,3,183621.01-441717.2,279.087508,-44.288144,36,137,57982.9329,0,0.883,,,,,,,,,,,,,,,,,,,,,,,,,18.4275,0.045,18.132,0.3103,18.408,0.0381,17.9868,0.0394,18.0928,0.0849,17.9936,0.0508,3.9,204684334.0
140,95.7,204683434,8,0,183624.93-442011.9,279.10384,-44.336657,36,84,58071.2147,0,0.782,,,,,,,,,,,,,19.8276,0.0226,19.8826,0.0788,19.8269,0.0447,19.4556,0.0286,19.5032,0.0995,19.4447,0.0448,19.0624,0.0305,19.4039,0.124,19.0559,0.0625,18.9035,0.1235,19.1096,0.2423,18.9212,0.1453,7.27,204683436.0
141,95.74,204684323,7,3,183619.93-441726.2,279.083023,-44.290643,36,36,58088.4357,0,0.928,,,,,,,,,,,,,18.7037,0.0992,18.5996,0.0595,18.7407,0.0325,18.4093,0.0234,18.2721,0.2031,18.4211,0.0296,18.2748,0.0239,18.3506,0.0769,18.2764,0.0417,18.2706,0.0243,18.4742,0.1408,18.2927,0.0638,5.88,204684326.0
142,96.87,204684350,2,0,183622.69-441706.5,279.0945,-44.285173,36,129,57982.9323,0,0.506,,,,,,,,,,,,,,,,,,,,,,,,,19.55,0.073,19.6303,0.2477,19.5138,0.1682,,,,,,,13.23,2300652593.0
143,96.89,204685089,47,0,183632.41-441729.1,279.135057,-44.291466,36,36,58072.5323,4,0.986,17.85,0.0272,17.9089,0.0572,17.8978,0.0381,17.5593,0.0273,17.5753,0.0791,17.5652,0.0303,15.805,0.0087,15.8148,0.0092,15.8076,0.0109,15.3519,0.0071,15.3732,0.0079,15.3514,0.0096,15.1074,0.0058,15.1301,0.0064,15.1087,0.0084,15.0151,0.008,15.0412,0.0086,15.0127,0.0102,10.16,204685094.0
144,96.95,204682756,44,3,183622.72-442007.2,279.094641,-44.335396,36,36,58133.6574,2,0.976,,,,,,,18.6966,0.1056,19.3934,0.1872,18.9153,0.1083,17.0807,0.0206,16.9131,0.0207,17.0907,0.0122,16.6022,0.0232,16.4472,0.0158,16.6518,0.0113,16.4003,0.0166,16.2226,0.0208,16.4307,0.01,16.3395,0.0203,16.1271,0.0385,16.3529,0.0127,3.85,204682757.0
145,97.37,204684314,8,16,183617.34-441806.2,279.072239,-44.301762,36,52,58331.2246,0,0.9,,,,,,,,,,,,,19.3814,0.0415,19.5014,0.1206,19.3851,0.0417,18.9445,0.0195,19.1587,0.0698,18.9637,0.0273,18.7837,0.0341,18.8834,0.1144,18.7785,0.0737,18.594,,18.9887,,18.7013,,13.01,204684315.0
146,97.47,204685098,23,0,183626.03-441659.3,279.108454,-44.283178,36,36,58124.2517,0,0.976,,,,,,,,,,,,,18.8687,0.0123,18.976,0.0487,18.8725,0.021,18.2426,0.0139,18.3551,0.0367,18.2454,0.0208,17.8278,0.0112,17.7713,0.1387,17.8205,0.0183,17.6931,0.0181,17.8276,0.0458,17.7004,0.0299,9.79,204685080.0
147,98.15,204682757,1,3,183622.99-442009.6,279.095818,-44.336055,36,36,57235.4361,0,0.645,,,,,,,,,,,,,,,,,,,,,,,,,17.7267,0.144,17.7491,0.1414,17.8103,0.1135,,,,,,,3.85,204682756.0
148,98.51,204683437,4,0,183627.60-442013.7,279.114803,-44.337195,201,66,58151.746,2,0.636,,,,,,,,,,,,,20.0062,0.0858,20.0968,0.1034,20.001,0.0514,19.7938,0.0714,20.3907,0.277,19.7952,0.0868,19.7249,0.1528,19.5555,0.1655,19.8841,0.172,,,,,,,13.27,204683443.0
149,98.51,204683456,4,3,183631.42-441956.0,279.130877,-44.332248,36,84,58026.508,0,0.959,,,,,,,,,,,,,,,,,,,18.0568,0.1028,18.0883,0.2022,18.1034,0.1476,17.7503,0.0842,17.5326,0.0435,17.7027,0.0349,17.7064,0.0611,17.5354,0.0723,17.6865,0.0424,8.4,204683457.0
