,RA,DEC,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth,in_field,mask
38,302.6868996,-56.53854914,27338.84707,28042.83604,0.15189366,0.44194892,0.874874473,0.00221421,9.926003456,1,0.315297908,0,0.112979892,0.347900108,-0.032519301,0.005036986,0.111835606,0.348027468,-0.032453377,0.005081936,0.002678562,0.009656088,21.12429804,0.006634194,19.98385249,0.005610867,20.74798983,0.003241853,19.29012973,0.002640315,20.85736709,0.002450051,19.3345056,0.001859521,20.75008232,0.003978482,19.14611684,0.003056133,20.66066088,0.005092553,19.02331244,0.003679306,20.16661725,0.016324399,18.20509155,0.010867305,1034894,9,IN,0
35,302.6880969,-56.52773896,27330.76515,28190.86853,0.193492413,-0.059780642,0.529532194,0.002147916,4.568478584,1,0.279783678,0,0.065642817,-0.019732757,-0.032615386,0.005577155,0.065926515,-0.019834811,-0.032550335,0.005622663,0.001935499,0.006060566,21.6944282,0.009372906,21.16345814,0.009039563,20.61946644,0.003145677,19.93388282,0.002987079,19.99019877,0.001672332,19.30558243,0.001590961,19.52976213,0.002459982,18.78639987,0.002382841,19.356576,0.002084379,18.67400455,0.0019672,19.09191414,0.006757652,18.36454494,0.006197021,1034880,9,IN,0
34,302.6920101,-56.54188721,27299.98414,27997.39021,0.107797265,-0.271442235,0.700475514,0.004725333,8.387861252,1,0.381578121,0,0.044116035,-0.137539249,-0.03094467,0.006200115,0.044075072,-0.137716949,-0.030872162,0.006250657,0.003602935,0.010683191,22.88681887,0.022876635,21.78097597,0.020289641,21.97340131,0.007528871,20.67584441,0.006604745,21.3344653,0.003306501,19.94079706,0.002863767,21.01566176,0.005157682,19.56931799,0.004477101,20.74889099,0.005545162,19.35910503,0.004798649,20.65035516,0.022017925,19.54110287,0.023616523,1024859,9,IN,0
32,302.6943969,-56.53254084,27282.78475,28125.44167,0.19985801,0.031562652,0.821284056,4.77e-05,9.268030167,1,0.030855465,0,0.129830036,0.021084009,-0.033062481,0.005709823,0.130113736,0.020623023,-0.03299588,0.005758532,0.001850729,0.008644941,18.80414166,0.004361557,17.21444187,0.004333245,17.40733647,0.002138654,15.60532778,0.002127045,16.61002485,0.001221763,14.69147554,0.001215421,16.23799094,0.002091494,14.2531121,0.002086526,15.85496689,0.001224707,14.00906111,0.00121196,15.65703678,0.000904701,13.79703805,0.00081179,1034854,9,IN,0
30,302.6978628,-56.53246385,27256.62853,28126.66062,0.205381066,0.020122403,0.369335979,0.001293506,6.031851768,1,0.284327786,0,0.009296972,0.014219531,-0.033210138,0.008435412,0.009518491,0.014287394,-0.033210747,0.008437837,0.000818426,0.007817656,21.05641048,0.00648679,20.77794611,0.006484513,19.71335375,0.002458499,19.32173466,0.002423942,19.07383741,0.001392993,18.62375408,0.001367651,18.743002,0.002232506,18.2613932,0.002211401,18.52279038,0.00150736,18.07535488,0.001475289,18.33791977,0.003784857,17.91072682,0.003624727,1034866,9,IN,0
26,302.7018754,-56.5140651,27227.91198,28378.70074,-0.241493657,0.350961059,0.935409129,0.007036557,11.84440136,1,0.059321794,0,-0.214391965,0.31375293,-0.030916011,0.009715287,-0.214787498,0.314499646,-0.030913919,0.00972113,0.005303879,0.004020903,23.31904398,0.036783868,21.83561929,0.026633003,22.85091903,0.013572269,20.65169101,0.00868292,22.35167983,0.007523756,20.12853848,0.004527345,22.10531605,0.011510664,19.83776384,0.007067284,21.94576214,0.014721194,19.70981963,0.009029394,21.65728966,0.051555997,19.29528216,0.036932448,1034933,9,IN,0
25,302.703666,-56.54776897,27211.51867,27917.43111,0.472640783,0.157309294,0.97569555,0.02047506,33.52300644,1,0.855092522,0,0.440588515,0.137725343,-0.031667391,0.007940178,0.443024784,0.140804097,-0.031596821,0.007992363,0.002172926,0.009601549,24.77916242,0.15852732,20.89738132,0.058867999,24.22501357,0.046347483,20.46216995,0.021271799,23.94273544,0.030901639,19.8795827,0.013396605,23.82616265,0.053273353,19.588109,0.021954913,25.23777025,0.297036803,20.81046908,0.097326269,23.21673053,0.202320616,19.24216316,0.096904118,1024921,9,IN,0
22,302.7051667,-56.54828647,27198.43812,27909.87625,0.404361427,0.418804586,0.972460151,0.006000642,20.02503014,1,0.789504484,0,-0.024210068,0.053408066,-0.033525683,0.006800011,0.376934826,0.387145221,-0.033458766,0.006846105,0.001908538,0.004145822,23.29164528,0.040932201,20.75080806,0.021258651,22.7511983,0.012446884,20.14338697,0.006225586,22.46249056,0.008673227,19.54176329,0.004235954,22.29967198,0.013353305,19.15756457,0.006578505,21.97173413,0.014994447,18.90854788,0.007457794,22.40495818,0.103341826,19.55051885,0.094734506,1024866,9,IN,0
20,302.7086746,-56.52679931,27175.49055,28204.70589,0.040061817,0.722666204,0.824461699,0.142473996,13.72763062,1,-0.006594853,0,-0.057320556,-0.198927851,-0.036338358,0.006828034,0.017065873,0.537697911,-0.036271535,0.006889489,0.001819214,-0.000416011,25.51448837,0.306645598,21.78345914,0.180903249,27.18123493,0.696052913,22.54268885,0.121967554,25.07513742,0.090078807,21.09418908,0.045783691,24.09609207,0.065063388,20.35558097,0.059235416,23.78084984,0.083536199,19.78730035,0.055284262,24.77910491,0.985503121,20.90738671,0.377227026,1031083,9,IN,0
19,302.7101579,-56.54986818,27162.35796,27888.99763,0.297145635,0.775470316,0.974569917,0.000371954,14.62872791,1,0.396598608,0,0.283003275,0.730248913,-0.035573507,0.006763885,0.285223037,0.73101002,-0.035511926,0.006815047,0.002483165,0.002059249,20.73696535,0.006189167,18.6475822,0.004815736,20.13854707,0.002656096,17.70752177,0.002230544,19.16562487,0.001416722,16.35074279,0.001267785,18.74731877,0.002210913,15.76729805,0.002124475,18.23182555,0.001387045,15.43702781,0.001281014,17.95943523,0.002143118,15.24442611,0.001596093,1024832,9,IN,0
17,302.711106,-56.55015535,27156.51391,27885.5991,0.319054455,0.619332254,0.971008897,0.000561037,15.43540382,1,0.568325179,0,0.301808478,0.578595646,-0.03412356,0.006927089,0.302710831,0.57882005,-0.034055408,0.006980574,0.00245202,0.002056599,20.3853685,0.005420574,18.17234175,0.004786519,20.05841025,0.002573855,17.59061551,0.00222843,19.88479725,0.001708319,17.25869463,0.001318687,19.87012403,0.002690319,17.08035934,0.002198962,19.59448008,0.002307603,16.9533838,0.001492215,19.42303123,0.006973385,16.85564571,0.003344664,1024841,9,IN,0
16,302.7132182,-56.50859871,27142.70228,28454.05358,-0.594424665,0.251328349,0.50312233,0.00433375,3.903874397,1,2.25e-12,0,-0.274404699,0.11621716,-0.033902265,0.008678766,-0.274445117,0.116356947,-0.033833239,0.008738439,0.00597455,0.001567738,23.06545132,0.034117847,22.8557366,0.033978958,21.93608853,0.006650135,21.45142864,0.006413722,20.58023408,0.002183283,20.03780456,0.002064328,20.05154584,0.002945057,19.45523037,0.002836707,19.64892308,0.002297983,19.10405038,0.002204125,19.54319873,0.007353287,19.02172683,0.007027378,1037079,9,IN,0
15,302.714765,-56.53776186,27128.60015,28054.92514,0.852273524,0.215780422,0.830899954,0.125439942,13.54962063,1,0.156370456,0,0.341369505,0.141690213,-0.036485835,0.006334979,0.635246873,0.168558002,-0.036496669,0.006352901,-0.001974537,-0.002884829,,2.898774481,,1.288526618,25.61136528,0.183532191,22.627659,0.12336747,25.12519622,0.087350163,21.53893995,0.046574647,24.92200725,0.140121814,21.26973861,0.083660214,24.66183347,0.199172843,21.26819111,0.100445757,27.33279436,11.39497217,21.55634881,0.584439819,1035753,9,IN,0
14,302.7183936,-56.53944979,27101.15445,28031.393,-0.026765665,0.333827674,0.918637574,0.104452893,19.52337646,1,0.109863803,0,-0.128980326,0.21799685,-0.037462199,0.004102489,-0.024404192,0.305604428,-0.037775874,0.003529347,-0.000854187,-0.002250544,26.34415469,0.608463536,26.41334725,11.76608328,25.12887228,0.114394697,21.35701718,0.083038886,24.92997119,0.074285567,20.85850311,0.041152675,24.66728554,0.108314201,20.68106073,0.060310524,24.33968356,0.147564664,20.4770517,0.108350122,28.89458254,41.03815926,21.96106826,0.937137764,1036311,9,IN,0
12,302.7194142,-56.53568434,27093.37331,28080.04634,0.132882044,0.107506335,0.935785592,0.081705518,26.08782387,1,0.300321655,0,0.149965459,0.136828948,-0.036888454,0.002716367,0.114707388,0.0863318,-0.036828168,0.002757995,-0.002160061,-0.002924493,26.3366884,0.604121845,23.06274185,0.395968276,25.27719456,0.132676223,21.66801456,0.067974104,25.09157394,0.086161336,21.21100806,0.045438817,25.07540684,0.161701031,20.92452618,0.06511395,24.59985873,0.187282099,20.85267324,0.08882673,24.38335407,0.814243596,20.59210809,0.251548412,1036305,9,IN,0
10,302.7210215,-56.53362483,27081.71712,28111.83753,-0.088033013,-0.176519647,0.537985802,0.024804318,6.044059277,1,0.00436851,0,-0.058142812,-0.064061059,-0.036842777,0.002892763,-0.059720151,-0.06489037,-0.036782607,0.002931279,-0.002458687,-0.002998174,24.76385386,0.142426008,24.22783913,0.139831089,24.1613521,0.048261317,23.43612974,0.044356561,22.70804511,0.009962177,21.93413922,0.009334814,21.60733873,0.007205375,20.814943,0.006754129,21.14966441,0.008186591,20.40845159,0.007751351,21.01064993,0.037786066,20.45502685,0.036814726,1036292,9,IN,0
6,302.724865,-56.55149879,27051.25821,27867.34276,-0.087204807,0.448416322,0.334609449,0.029762859,3.524931669,1,0.017139177,0,-0.050653119,0.142978724,-0.034837516,0.002652935,-0.050149828,0.143237844,-0.034767795,0.002692882,-0.000243744,-0.001384396,23.85035639,0.059428885,23.74639406,0.06016627,23.06113395,0.017037341,22.85997822,0.01665612,22.1787579,0.006592833,21.94927493,0.006434993,21.82589538,0.008849201,21.55132417,0.00863263,21.55931668,0.010440177,21.33276221,0.010242645,21.51511731,0.049835122,21.24068284,0.049528445,1024881,9,IN,0
5,302.730016,-56.52759317,27014.30399,28194.80109,-0.561321437,0.338809937,0.269641131,0.023249542,3.405434847,1,0.062483918,0,-0.145317805,0.078501514,-0.035958172,0.004902457,-0.145227402,0.078315511,-0.035897642,0.004949446,-0.003740289,-0.003076769,25.13336399,0.186200651,25.08063208,0.193417377,23.4126051,0.023080292,23.21825432,0.022820708,21.76605925,0.004402655,21.55748986,0.004331658,20.89314444,0.004308506,20.66355263,0.00424363,20.45614675,0.004653415,20.2452847,0.004589085,20.32999789,0.020888041,20.11467763,0.020558448,1036289,9,IN,0
4,302.7329432,-56.54498546,26990.8264,27956.8555,-0.27745375,-0.260805488,0.893655241,0.002965405,7.678853989,1,0.093061227,0,-0.238835122,-0.218646408,-0.036612566,0.003691084,-0.238643855,-0.218664825,-0.036549538,0.003735165,-0.003200006,-0.001035497,22.4104754,0.015615743,21.26202465,0.012140718,21.6979541,0.005606904,20.16292321,0.004002217,21.22735151,0.002940522,19.57593599,0.002101005,20.95546246,0.004507086,19.24436129,0.003313041,20.71801486,0.005185206,19.09905505,0.00362279,20.49605774,0.019354553,18.96211887,0.013268314,1024861,9,IN,0
3,302.7349386,-56.51056738,26978.48348,28428.07338,0.193865404,-0.073095173,0.663187861,0.011168564,4.916215897,1,0.000208591,0,0.10219727,-0.038019674,-0.035041316,0.005137657,0.102168567,-0.0378999,-0.035050023,0.005131329,-0.004211816,-0.004522821,22.84493245,0.024628101,22.41988874,0.022986093,22.61516346,0.011339489,21.93176609,0.010104662,22.05717352,0.005601663,21.24976554,0.004942864,21.9977429,0.011154297,21.12778106,0.009902586,21.75788158,0.012706275,21.02634131,0.011370366,21.7047492,0.056385378,20.94616093,0.053159939,1037119,9,IN,0
0,302.7364289,-56.54209474,26964.74989,27996.57609,-0.784147143,0.051382575,0.865078449,0.000423923,7.209227562,1,0.005522572,0,-0.633886761,0.044290624,-0.0361371,0.00416211,-0.633881569,0.044348359,-0.036074501,0.00420709,-0.003163916,-0.000489874,20.55775877,0.005180792,19.53684245,0.00496119,19.58761961,0.002347985,18.20734005,0.002242224,19.05471487,0.001332805,17.56322898,0.001267079,18.80965191,0.002210359,17.26227075,0.002141124,18.57284957,0.001480313,17.08137318,0.001346508,18.38080108,0.003381286,16.96408017,0.002547184,1024835,9,IN,0
