,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight
535,1636148068921376768,Gaia DR3 5332606724424387328,5332606724424387328,1664821581,2016.0,176.47232152363412,0.7732427,-64.83439794917933,0.7413006,-3.0407671783241166,0.88365775,-3.4411142,4.912062,-1.8871398629517422,0.9253092,-4.535091995006221,0.9476595,0.12725684,-0.036811605,-0.031016551,0.2656714,0.2645809,0.2473774,0.17918503,-0.0375068,0.0675558,0.25238508,315,0,312,3,39.11271,2750.519,8.009812,93.33986,95,False,,1.5150033,0.19468215,-0.07913419,-0.022819636,-0.036790773,-0.063122116,-0.0503527,37,24,1.4746212,44,14,0,0.32260448,146.48714,0,0,2.942241,0.20138809,0.13403797,0.24026471,0.2008376,-120.07021,-36.04685,31.430305,8.313609,False,349,294.3058825720784,3.351107,87.82349,19.51537,9,132.68578661442166,9.754552,13.602448,20.03148,10,487.13812454345384,53.21608,9.153965,18.028765,2.1060534,0,0,0,0,0,2.002716,0.5161114,1.4866047,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0329902489463,-2.8442911776013027,218.36813470166848,-57.22520766164327,False,False,0,False,False,False,False,False,False,False,False,2.0565973e-10,7.596017e-09,0.9999969,,,,,,,,,,,,,,,,,,,,,,,0.01981251290550638,IN,2
263,1636148068921376768,Gaia DR3 5332606522570678656,5332606522570678656,288979581,2016.0,176.42386206782953,0.2498065,-64.83485752937428,0.2312253,1.1764475552301228,0.2841173,4.140711,17.06672,-17.041657902008353,0.31293115,-0.9245352015181653,0.29463413,0.00031003106,-0.06524422,0.020087164,0.21388757,0.244499,0.19547431,0.066486984,-0.056910023,0.18377148,0.045975666,323,0,323,0,1.3240091,378.59424,0.0,0.0,95,False,,1.2744145,0.06980309,-0.10228755,-0.12877066,-0.0676842,-0.0043744068,-0.106616065,38,25,0.43985423,46,16,0,0.045848045,161.3473,0,29,1.0519717,0.1746412,0.12562943,0.23614268,0.1961732,-106.86834,-23.83419,26.205715,4.470142,False,350,289.84755264351696,1.1287475,256.7869,19.531942,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0131386685008,-2.849923874446582,218.34288103194964,-57.24063582361468,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.006990158013721588,IN,2
107,1636148068921376768,Gaia DR3 5332606449550043136,5332606449550043136,1768977761,2016.0,176.39433919731505,0.2514633,-64.85661823693819,0.23514253,-0.04410399129758061,0.28314984,-0.15576202,6.0378513,-5.911095643761441,0.33732748,1.2306891194932144,0.3143061,0.007743589,-0.024656365,0.088239916,0.24617484,0.19959286,0.24131036,0.044051737,0.012239095,0.13513447,0.08828978,336,0,336,0,-1.5688396,361.31778,0.66841507,0.6938842,95,False,,0.98105747,0.07155426,-0.110182315,-0.08727352,-0.041956276,-0.01638116,-0.03896715,40,26,0.48227614,48,17,0,0.028260037,148.79843,0,0,0.93856966,0.10300139,0.12235559,0.106301695,0.2118947,-130.33098,-17.813715,19.253174,0.84596866,False,371,288.5968029253893,0.8970932,321.70215,19.536638,34,48.0875833835175,3.6873007,13.041406,21.13346,39,381.2610922282817,5.110525,74.60311,18.29484,1.4877111,0,17,0,19,0,2.8386192,1.5968208,1.2417984,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0064788074612,-2.874147004847922,218.35664692120787,-57.26462651788334,False,False,0,False,False,False,False,False,False,False,False,1.03992566e-13,5.096345e-13,0.9999993,,,,,,,,,,,,,,,,,,,,,,,0.021046211980899898,IN,3
82,1636148068921376768,Gaia DR3 5332606453850948224,5332606453850948224,960862407,2016.0,176.38970758729994,0.27044505,-64.85599702729574,0.25562352,0.25052593062914025,0.30502364,0.8213328,9.51124,-9.075593769188021,0.3687657,-2.845573436065773,0.34924364,0.07378393,0.009577354,0.15369508,0.30872822,0.23344569,0.3134213,0.15158716,0.064149626,0.2274275,0.17278829,329,0,327,2,2.6529286,412.99008,1.0291299,1.7451293,95,False,,1.372769,0.07447948,-0.111712754,-0.10758931,-0.07372454,-0.049878884,-0.079858154,39,25,0.55520046,48,16,0,0.014848924,177.17847,0,0,1.1054353,0.0837924,0.13579082,0.14726754,0.2247261,-119.6142,-19.542284,22.322159,0.14580786,False,370,288.50719546159837,0.91512954,315.26376,19.536976,43,85.99632565389025,4.3379297,19.824278,20.502342,40,299.0892012285161,5.6161976,53.25475,18.558393,1.3347518,0,0,0,0,0,1.9439487,0.96536636,0.9785824,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.00441518785584,-2.8740430451855086,218.35333252054446,-57.265649453159085,False,False,0,False,False,False,False,False,False,False,False,2.3379023e-11,5.131706e-13,0.99999106,,,,,,,,,,,,,,,,,,,,,,,0.022049384380047592,IN,3
191,1636148068921376768,Gaia DR3 5332606453851006592,5332606453851006592,199210406,2016.0,176.4112249937821,0.25326645,-64.85372893585239,0.23151548,0.9046125485788816,0.28495747,3.174553,4.9033923,-4.757797448013841,0.34132063,1.1860106020999648,0.30218193,-0.023621775,-0.1332823,0.018491434,0.20738447,0.229952,0.24862683,0.03257301,0.102369756,0.14793667,0.090411484,335,0,334,1,-0.16520359,339.20627,0.0,0.0,95,False,,1.3871773,0.07189468,-0.07768693,-0.12923823,-0.11022388,-0.06786606,-0.08372071,39,27,0.4835933,47,17,0,0.019201064,158.21236,0,4,0.9925429,0.080880605,0.15156184,0.106911875,0.1788946,-109.16108,-21.437222,22.427752,3.6443944,False,352,284.9592863272919,0.9134577,311.95676,19.55041,36,93.56478877455459,6.442278,14.523557,20.41076,37,362.10103311843005,10.634451,34.04981,18.35082,1.5990559,0,18,0,19,0,2.0599403,0.86035156,1.1995888,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.01269976352455,-2.869540032631089,218.36173438350323,-57.25739759454325,False,False,0,False,False,False,False,False,False,False,False,2.166864e-11,3.8702086e-10,0.9999944,,,,,,,,,,,,,,,,,,,,,,,0.014321458386628442,IN,3
378,1636148068921376768,Gaia DR3 5332606934887693184,5332606934887693184,1022772107,2016.0,176.44172472886854,0.35243785,-64.82048342383976,0.35115823,1.5690380512435298,0.4130766,3.798419,7.4346766,-7.432759464002071,0.4401034,0.1688283974270489,0.44257432,0.06807394,0.010960781,0.02436389,0.2518908,0.22555564,0.22775769,0.047034882,-0.06506607,0.12090375,0.13950919,319,0,318,1,10.910638,704.65106,2.6728566,10.483672,95,False,,1.3790346,0.0973549,-0.10832101,-0.105794765,-0.07643516,-0.07280601,-0.03939358,38,26,0.660165,46,16,0,0.13479505,78.02709,11,0,1.4659611,0.2246215,0.12752989,0.20342666,0.171003,-109.83321,-33.593277,29.166193,7.2278824,False,363,278.98102882817096,2.0547287,135.77512,19.573431,40,87.61445258506373,5.6357656,15.546149,20.482103,40,368.5836974417848,4.1983247,87.793045,18.331554,1.6352301,0,0,0,1,0,2.150549,0.90867233,1.2418766,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.01687372683426,-2.834099075399388,218.33294050560346,-57.225293215524694,False,False,0,False,False,False,False,False,False,False,False,7.67989e-12,2.2559221e-10,0.99999833,,,,,,,,,,,,,,,,,,,,,,,0.02173857442173787,IN,3
482,1636148068921376768,Gaia DR3 5332606316412138240,5332606316412138240,97375357,2016.0,176.4617053022469,0.25789756,-64.8545716807724,0.23450327,-0.0650820145231645,0.29227456,-0.22267422,3.9231036,-3.83331605034739,0.34639996,0.8345236431855656,0.30696005,-0.02422586,-0.15891115,0.15813215,0.20622987,0.19777688,0.21797553,0.04615431,-0.03913651,0.14800395,0.08301451,321,0,321,0,-1.1531923,300.87384,0.0,0.0,31,False,1.3448921,,,,,,,,38,27,0.49124494,46,15,0,0.008104418,143.34985,1,0,0.9534426,0.17598918,0.12624164,0.14757125,0.16403963,-125.5194,-19.47294,30.150578,3.7402244,False,365,278.15581706756245,0.82334405,337.83667,19.576647,15,75.30930948835325,9.279709,8.115482,20.646421,15,262.5209008300302,11.329639,23.171162,18.699986,1.2145358,0,2,0,2,0,1.9464359,1.0697746,0.8766613,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.03369674214457,-2.86495143124127,218.38981207995195,-57.242228298494375,False,False,0,False,False,False,False,False,False,False,False,3.7612796e-10,5.5736654e-10,0.99999505,,,,,,,,,,,,,,,,,,,,,,,0.019117783247739988,IN,3
544,1636148068921376768,Gaia DR3 5332606316412161024,5332606316412161024,375270649,2016.0,176.4728346491147,0.25106758,-64.85417802180378,0.2318572,-0.21545087013454228,0.28351936,-0.7599159,9.435067,-9.255040351807711,0.33747923,1.8343194444739068,0.31876397,-0.04908388,-0.14618911,0.1293586,0.18057755,0.15249178,0.20092176,0.07841102,-0.02263738,0.21444334,0.045910086,321,0,320,1,0.16583514,338.353,0.18831593,0.050948158,95,False,,1.2999852,0.073164254,-0.09922052,-0.064600416,0.018734304,0.026050894,-0.043013416,38,26,0.47617656,45,14,0,0.026514614,175.3889,0,0,1.0055611,0.13854699,0.05512457,0.11627439,0.2192896,-125.98981,-25.95089,29.811888,6.3082986,False,355,277.6264279305519,0.8281461,335.23846,19.578714,40,84.5810133530434,5.58078,15.155769,20.52036,40,265.84761344590817,5.6559906,47.00284,18.686314,1.2622308,0,2,0,1,0,1.8340473,0.9416466,0.89240074,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0381804535858,-2.863381159304265,218.39521649915827,-57.23849105235197,False,False,0,False,False,False,False,False,False,False,False,2.0598218e-11,5.117997e-13,0.9999961,,,,,,,,,,,,,,,,,,,,,,,0.022581024288273757,IN,3
316,1636148068921376768,Gaia DR3 5332606934887696640,5332606934887696640,169896641,2016.0,176.43156907513077,0.26130792,-64.81772563465292,0.23902841,0.2563815992167352,0.29888558,0.8577918,7.343375,-7.1456996180305445,0.31800476,1.6923764061284252,0.3022272,0.012099784,-0.09217589,0.0673312,0.2567768,0.25286794,0.23005672,0.03653885,-0.0876777,0.17443264,0.12042533,322,0,322,0,0.17967731,335.8266,0.0,2.2611098e-15,95,False,,1.3861724,0.072703436,-0.11878327,-0.1081079,-0.078358665,-0.05178245,-0.045225292,37,24,0.46293992,44,15,0,0.01645267,123.461494,0,0,1.0060985,0.2324518,0.14720742,0.27047703,0.16941774,-100.290474,-23.372505,28.610718,7.245245,False,362,276.76090532489707,0.8381485,330.2051,19.582106,37,67.61157879004682,4.9142566,13.758252,20.763489,37,340.40675955101335,10.328151,32.95912,18.4179,1.474263,0,22,0,20,0,2.3455887,1.1813831,1.1642056,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.01199135988287,-2.832518821232642,218.32377789341845,-57.22658747846518,False,False,0,False,False,False,False,False,False,False,False,1.9589637e-11,5.707123e-11,0.9999979,,,,,,,,,,,,,,,,,,,,,,,0.023822507986386604,IN,3
415,1636148068921376768,Gaia DR3 5332606522570579200,5332606522570579200,728239558,2016.0,176.4485993121383,0.27458516,-64.85093899045414,0.25813538,0.5837238949367084,0.3117389,1.8724768,6.8941984,-6.728576536203229,0.37148207,1.5020751506205925,0.34104517,-0.052716162,-0.15701155,-0.014176173,0.20802703,0.24731998,0.23723994,-0.036921263,0.08091814,0.10541327,0.07858666,314,0,314,0,1.079635,351.81302,0.7319088,0.70859706,31,False,1.3526628,,,,,,,,37,26,0.5251242,45,16,0,0.022268344,157.38771,0,0,1.0426481,0.10666743,0.113349535,0.09160527,0.15546419,-134.93155,-31.048754,24.350033,5.4545245,False,358,273.5208102370125,0.9010653,303.5527,19.59489,40,90.64552762041914,5.1763077,17.51162,20.445177,40,256.48428884309124,8.572953,29.917845,18.725245,1.2691166,0,1,0,1,0,1.7199326,0.8502865,0.8696461,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.02738456440466,-2.862837231736465,218.37789251308232,-57.243846695591294,False,False,0,False,False,False,False,False,False,False,False,6.45156e-11,2.6037722e-10,0.9999945,,,,,,,,,,,,,,,,,,,,,,,0.012620286980836462,IN,3
634,1636148068921376768,Gaia DR3 5332606350772021888,5332606350772021888,1560278168,2016.0,176.4872331495242,0.29470816,-64.84338561552168,0.22204602,0.06291572522432136,0.2974722,0.21150118,6.787715,-6.673888620345711,0.3555843,1.237854266884818,0.3065944,-0.02739851,-0.082451046,0.12571514,0.18345997,0.16491878,0.15913744,0.09621324,-0.013474174,0.13679993,-0.00013131037,314,0,312,2,-0.40049702,313.25858,0.0,0.0,95,False,,1.3218957,0.07326929,-0.10033364,-0.005472562,0.04867726,0.065823816,-0.114467375,37,25,0.4952263,44,14,0,0.033748493,154.06052,0,0,0.9827714,0.185274,0.22301319,0.19329795,0.21602562,-122.00427,-4.392099,21.512438,10.936226,False,339,272.38509371687036,0.889317,306.2857,19.59941,35,90.01962604997105,5.68047,15.847215,20.4527,34,333.0149248216265,7.3779693,45.136395,18.441736,1.5530753,0,21,0,21,0,2.0109634,0.85329056,1.1576729,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.04139559425045,-2.851397306236717,218.38827309585085,-57.22666727260594,False,False,0,False,False,False,False,False,False,False,False,1.2150193e-10,2.4403346e-10,0.99999714,,,,,,,,,,,,,,,,,,,,,,,0.024894226728565484,IN,3
502,1636148068921376768,Gaia DR3 5332606316437430656,5332606316437430656,632849032,2016.0,176.46679206710508,0.29852667,-64.85006680815731,0.27845398,-0.06803368757739316,0.34352553,-0.1980455,7.630001,-7.619596429706721,0.39524147,0.39832672376094236,0.36576235,-0.0643455,-0.22856556,0.0056345128,0.13814317,0.29435098,0.14780463,-0.026772566,0.006526016,0.09911845,0.13236503,278,0,278,0,0.4323682,324.47455,0.98705554,1.3472711,95,False,,1.1475382,0.09387533,-0.11909807,-0.18378827,-0.068970636,0.03266958,0.025674442,33,25,0.5667917,43,14,0,0.0037247445,157.82812,0,2,1.017362,0.18440683,0.12869777,0.07383554,0.15983677,-138.17003,-23.823244,50.538723,7.5187364,False,317,268.6966800408161,0.94857454,283.26364,19.614212,35,80.23541937998796,7.025979,11.419821,20.577627,36,262.5405547224007,6.241632,42.062805,18.699905,1.2756985,0,0,0,0,0,1.8777218,0.96341515,0.91430664,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.03465700130147,-2.8600476830129264,218.38641834365922,-57.237581355577355,False,False,0,False,False,False,False,False,False,False,False,2.0783647e-11,1.2498698e-10,0.99999434,,,,,,,,,,,,,,,,,,,,,,,0.018256763861094857,IN,3
36,1636148068921376768,Gaia DR3 5332600574034779776,5332600574034779776,949967572,2016.0,176.37902351841848,0.27280408,-64.85696591073608,0.24460776,0.4283077390844262,0.2991013,1.4319823,6.9879026,-6.500828121211035,0.34971696,2.5632047624176932,0.32705933,0.022106951,0.026159553,0.08246147,0.26208782,0.20874877,0.24136661,0.06014802,0.007399225,0.17154081,0.07997999,330,0,330,0,0.8250792,367.67313,0.0,0.0,95,False,,1.2937847,0.074006915,-0.14868475,-0.08996196,-0.06846711,-0.030852253,-0.06769042,39,25,0.49987984,48,17,0,0.016756922,147.88849,0,0,1.031547,0.12690601,0.1519386,0.14543892,0.20492189,-122.294395,-15.787049,19.434986,2.3288276,False,364,267.906864216065,0.8547045,313.44968,19.617407,38,62.55051166924251,4.51318,13.859521,20.847965,38,335.53488241159465,9.537069,35.18218,18.433552,1.4859097,0,31,0,30,0,2.4144135,1.2305584,1.183855,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.00026264436667,-2.8761276966781315,218.34894802149236,-57.26964012644113,False,False,0,False,False,False,False,False,False,False,False,1.055288e-13,6.198621e-11,0.9999944,,,,,,,,,,,,,,,,,,,,,,,0.026206988161603918,IN,3
589,1636148068921376768,Gaia DR3 5332606312111098368,5332606312111098368,1003333459,2016.0,176.48035595851718,0.289371,-64.8541198384875,0.24627648,0.495369761422666,0.31428626,1.5761738,4.617272,-4.373588470509039,0.39108157,1.4801768876150374,0.33203384,-0.059466027,-0.16722915,0.16910015,0.16723384,0.156216,0.1770009,0.040417638,-0.025937611,0.18037578,0.04771608,320,0,319,1,1.6320069,369.12427,0.96525073,1.2630461,95,False,,1.4636788,0.07929042,-0.101614796,-0.06900611,0.022673508,0.030776238,-0.07374661,38,25,0.5478073,45,13,0,0.04448246,148.38641,2,0,1.0648445,0.14628562,0.1389021,0.061510555,0.19855918,-116.42807,-0.44931543,25.740702,8.942741,False,356,266.1569141836658,0.89592403,297.07532,19.624523,38,65.29051779756705,6.3753242,10.241129,20.801416,40,364.25992859714466,7.8566995,46.362972,18.344366,1.6138992,0,2,0,3,0,2.4570503,1.1768932,1.2801571,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.04126306793916,-2.8625215675379403,218.3991507407618,-57.236106767039395,False,False,0,False,False,False,False,False,False,False,False,1.05782265e-13,5.103831e-13,0.9999875,,,,,,,,,,,,,,,,,,,,,,,0.025262778696644922,IN,3
106,1636148068921376768,Gaia DR3 5332606453850938240,5332606453850938240,1787037359,2016.0,176.39417764045615,0.2606871,-64.85784193950822,0.24754764,0.3510091158899084,0.29167804,1.203413,6.711303,-6.272478722780702,0.35236466,2.3869655868044424,0.32628152,0.0071391794,-0.05963157,0.10628689,0.25028473,0.15090548,0.25473952,0.058469877,-0.006229647,0.13872609,0.066770874,332,0,331,1,0.9216608,365.994,0.0,0.0,95,False,,1.3810823,0.075170785,-0.14760888,-0.113904916,-0.05749452,-0.030337814,-0.0803399,39,26,0.5007857,48,17,0,0.020318588,162.04721,0,0,1.0353297,0.12774888,0.11216362,0.08858796,0.21510142,-135.62996,-19.764284,20.201458,-0.13951367,False,357,266.0598285756407,0.8897393,299.03122,19.624918,38,54.70322485882672,3.4309044,15.944258,20.99351,42,288.8578583243837,5.4190087,53.304558,18.596186,1.2912925,0,1,0,1,0,2.3973236,1.3685913,1.0287323,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.00672176782655,-2.8753483700613853,218.35822206437078,-57.26550779990617,False,False,0,False,False,False,False,False,False,False,False,1.9722678e-11,5.7661407e-11,0.9999975,,,,,,,,,,,,,,,,,,,,,,,0.021986377038484606,IN,3
54,1636148068921376768,Gaia DR3 5332606453853168768,5332606453853168768,1251994483,2016.0,176.38239630218908,0.32559428,-64.84886429578361,0.28034225,0.6364446942099793,0.36181176,1.7590492,4.5716877,-4.076393443152868,0.38710424,2.0696241201936294,0.3763799,0.04510075,0.10037924,0.1439477,0.22905537,0.29940197,0.14625974,-0.01095349,-0.028358405,0.09267012,0.15957041,296,0,296,0,0.39161727,347.00616,1.1991631,1.6360633,95,False,,1.1136012,0.082392275,-0.093684986,-0.13852003,-0.071235836,0.009552804,-0.02553124,35,23,0.57737434,43,15,0,0.0030005663,3.904579,1,0,1.0151496,0.1785713,0.18402623,0.15056159,0.19514343,-136.88226,-14.017127,25.143885,5.138579,False,336,265.3770926818701,0.9597742,276.4995,19.627708,38,50.98516352431795,4.8820314,10.443432,21.069933,39,300.1699319011307,4.699064,63.878666,18.554478,1.3232306,0,1,0,1,0,2.5154552,1.4422245,1.0732307,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.99960065426706,-2.867926890746871,218.33974810220502,-57.263087066481695,False,False,0,False,False,False,False,False,False,False,False,2.0046327e-11,5.765695e-11,0.9999975,,,,,,,,,,,,,,,,,,,,,,,0.021062817811154134,IN,3
432,1636148068921376768,Gaia DR3 5332606556930416896,5332606556930416896,522883705,2016.0,176.45230036656247,0.270732,-64.84076669434535,0.25742877,-0.3761782884055965,0.31437498,-1.196591,5.615942,-5.614218402513287,0.34208733,-0.1391178435831297,0.34938127,-0.005565318,-0.14346322,0.099526614,0.22292247,0.17927605,0.20071992,0.07574065,-0.13860434,0.19020078,0.06995734,299,0,298,1,-0.45390013,294.43103,0.0,0.0,95,False,,1.3866905,0.07735221,-0.10514497,-0.111795716,-0.049214177,0.029570788,-0.061727144,35,24,0.5031799,42,14,0,0.023406578,149.30057,0,0,0.98014224,0.20982195,0.102050945,0.21028368,0.20237117,-100.873085,-37.147305,25.98904,3.6633556,False,328,265.00404699620674,0.9318444,284.38657,19.629236,15,96.55314837567289,15.388835,6.274234,20.376627,16,274.1036214011609,16.136272,16.9868,18.653109,1.3986834,0,0,0,0,0,1.7235184,0.74739075,0.9761276,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0263451118099,-2.8525964974554987,218.36607580039546,-57.235780515747074,False,False,0,False,False,False,False,False,False,False,False,8.1903324e-11,1.8535931e-10,0.99999624,,,,,,,,,,,,,,,,,,,,,,,0.01000285382975066,IN,3
427,1636148068921376768,Gaia DR3 5332606934887638016,5332606934887638016,644668199,2016.0,176.45146587761917,0.32779577,-64.82877501231188,0.28612748,0.23306974236744427,0.36436227,0.6396649,5.5977263,-5.355589328653708,0.41411096,1.6285585310028239,0.37874416,0.0696982,-0.04273189,0.045393676,0.27024838,0.33634928,0.32665068,0.21487698,0.23954333,0.2870101,0.1946351,287,0,286,1,1.8393774,342.67578,0.89075506,0.9569174,95,False,,1.361808,0.08765536,-0.14424227,-0.1371842,-0.050821435,-0.013844306,-0.09435911,34,24,0.62538934,41,13,0,0.015704248,110.02639,0,0,1.0775056,0.21450403,0.18023832,0.26373005,0.19203316,-114.98727,-23.019098,27.770485,8.084801,False,323,264.67804616958415,0.929044,284.8929,19.630571,31,51.941678943630016,5.154072,10.077795,21.049753,32,299.994648901367,5.8854804,50.97199,18.55511,1.3296771,0,0,0,0,0,2.4946423,1.4191818,1.0754604,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0229791738888,-2.8410802148380103,218.3493782666296,-57.22789052725707,False,False,0,False,False,False,False,False,False,False,False,1.0545702e-13,5.0985827e-13,0.99999535,,,,,,,,,,,,,,,,,,,,,,,0.015969023283112463,IN,3
71,1636148068921376768,Gaia DR3 5332606488210861440,5332606488210861440,666869165,2016.0,176.38634548058295,0.3238557,-64.83619913712677,0.27346295,-0.10658895774719554,0.335047,-0.31813136,10.596419,-10.594559585838205,0.4325525,-0.19850871632662118,0.37218747,0.10998668,-0.002436554,0.24109001,0.3086915,0.20463268,0.2874871,0.1271434,0.036813334,0.13113676,0.19544916,311,0,309,2,1.644503,375.51245,1.1711587,1.5975976,95,False,,1.24136,0.082391165,-0.1299514,-0.09603065,-0.057506274,0.024953505,-0.054078262,37,24,0.63980865,46,15,0,0.044047873,145.03561,0,26,1.0664176,0.12890755,0.20599231,0.1635883,0.16135946,-111.03939,-17.624903,24.324139,2.7479436,False,350,261.4138167710617,0.92307407,283.1992,19.644045,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.9980223470801,-2.855248568568607,218.32466826132426,-57.25325322908071,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.01883362976269679,IN,3
489,1636148068921376768,Gaia DR3 5332606728754088448,5332606728754088448,1234248090,2016.0,176.46261116688294,0.2648351,-64.83196975152504,0.2686566,0.6784977236859271,0.3164119,2.1443496,11.52926,-11.528268833291953,0.34686103,0.15114654999912608,0.33412176,0.033064563,0.0022483415,0.007205448,0.2090509,0.2609978,0.19696137,0.04786411,-0.019844996,0.1453935,0.043659553,313,0,312,1,-0.0034524656,322.08887,0.0,0.0,95,False,,1.3508877,0.08308358,-0.118814714,-0.140475,-0.0020465378,0.009373177,-0.03400722,37,26,0.48912814,44,14,0,0.017337322,153.07196,0,0,0.99877137,0.27153337,0.07577345,0.26799658,0.24247856,-128.9947,-47.949287,33.708763,9.547248,False,342,259.1253555284405,0.96917886,267.36588,19.653591,39,83.81702536174203,6.626021,12.649677,20.530212,39,348.3382731631644,9.766718,35.665848,18.392893,1.6677461,0,36,0,36,0,2.1373196,0.87662125,1.2606983,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.02837726605003,-2.8429794304985814,218.35965936345352,-57.22658560437459,False,False,0,False,False,False,False,False,False,False,False,1.0881708e-10,1.3796871e-09,0.99999106,,,,,,,,,,,,,,,,,,,,,,,0.017245867676092295,IN,3
