,MainID,ra_now,dec_now,Gmag
246,5332606591320182784,176.39904334228603,-64.83056680430697,18.062859
228,5332606518265202944,176.4546336701216,-64.85347434807294,18.065945
730,5332606621347402624,176.3845024544066,-64.81793197541448,18.069511
336,5332606586987642496,176.38788460428194,-64.83138697572193,18.09541
150,5332606415188909696,176.42069712376139,-64.85396766250273,18.140095
125,5332606518269525760,176.45463296163257,-64.84534506168173,18.153318
351,5332606483908409984,176.3801888218185,-64.84093854583931,18.190544
207,5332606312106774784,176.45672641211362,-64.851416006002,18.215591
31,5332606419491355648,176.42225337572782,-64.84681369764496,18.239523
238,5332606350796966912,176.4593779995137,-64.83122035493176,18.240505
252,5332606312107516672,176.45947074830644,-64.85234877758475,18.25894
483,5332606724424390784,176.47416118865908,-64.826380032555,18.269583
108,5332606522595645824,176.4540112977618,-64.84254272796852,18.276907
470,5332609438845913984,176.37247128840554,-64.83886544405988,18.292637
349,5332606316412176896,176.47123531474554,-64.8515360327348,18.313004
505,5332606346467261056,176.48698240219355,-64.83947527083079,18.334616
458,5332609404486169728,176.37302081185655,-64.84285201012354,18.350094
683,5332606763113839360,176.48048828005392,-64.82200111736704,18.367601
418,5332606449547555328,176.3836827078495,-64.85340926090062,18.369396
684,5332606763113839616,176.47736650876985,-64.82060302478757,18.38698
325,5332606312107514880,176.4626225028005,-64.85510713012489,18.405775
285,5332606934887657344,176.45418487250635,-64.82669349348546,18.414305
53,5332606522595634816,176.4382902580225,-64.84792460981335,18.42498
260,5332606350796954240,176.46835349926567,-64.84526506895054,18.432703
213,5332606346467261184,176.46552419351224,-64.83938497277097,18.473354
322,5332606488212921344,176.38260527651298,-64.84250563743988,18.481518
513,5332600578335646464,176.38778204696877,-64.85969055107245,18.49601
63,5332606483908397440,176.4155555133501,-64.8474274139319,18.511166
485,5332606586988996096,176.38996016387307,-64.82333929757795,18.516603
26,5332606522570682752,176.43704771430913,-64.83744097849637,18.529625
98,5332606591290109184,176.40723774559325,-64.83663810369703,18.530832
557,5332606763089039488,176.47097788328415,-64.82226343099907,18.531443
653,5332606316412148864,176.4843643164878,-64.85784412582441,18.532429
604,5332606724424391040,176.48175060562403,-64.82594040351078,18.536541
492,5332606728754097152,176.46514688638743,-64.82227621676667,18.542843
424,5332606724424390528,176.46961548730377,-64.82684743903307,18.544847
626,5332606758797088512,176.4703341628574,-64.81995860712303,18.55274
511,5332609404486154112,176.37276028842237,-64.84937197153698,18.55864
202,5332606552625696640,176.45546737363946,-64.83160642464127,18.560299
195,5332606350796955904,176.46354319320386,-64.84329797470086,18.574526
466,5332606625674869632,176.39335622956438,-64.82279969362664,18.57538
387,5332606209028297216,176.46126567290005,-64.85787783738,18.594833
415,5332606346467260032,176.48131463825223,-64.84059210866694,18.601852
515,5332606625675072000,176.40875269051975,-64.81774414608171,18.607922
204,5332606415188903808,176.43046166138257,-64.8567912224963,18.633093
506,5332606453876140032,176.40893554224505,-64.86487423428834,18.635548
22,5332606522570679424,176.4313666364836,-64.83667233868225,18.643845
232,5332606930585033600,176.44719301040334,-64.82702365385914,18.64653
262,5332606483919324160,176.38977927547677,-64.84628262559693,18.64714
660,5332606621348734848,176.39408495528343,-64.81661569558311,18.654966
97,5332606488235897856,176.40477986159908,-64.84016976879741,18.65601
175,5332606346467260672,176.4614838737148,-64.8396063082333,18.659298
472,5332606930582823424,176.4581634386243,-64.82084762800719,18.662756
77,5332606591290139904,176.41338920500021,-64.83505851633764,18.672302
174,5332606419491317376,176.4409519074943,-64.85451723838791,18.673542
290,5332606934887663616,176.4491424807496,-64.82498070665032,18.67809
268,5332606346480229376,176.4697395217578,-64.84287874263536,18.689137
629,5332606621348733952,176.38561265734538,-64.8203539144903,18.694778
112,5332606419491305344,176.4190784500819,-64.85162041879732,18.695759
30,5332606483908403712,176.4162096764586,-64.84397756775145,18.700178
772,5332606209031883392,176.48075463445056,-64.86362428753586,18.712383
350,5332606934912523904,176.43686599839728,-64.82114863175688,18.719896
47,5332606522595637760,176.44180617736944,-64.84611571906055,18.728895
74,5332606518268141952,176.4488105243557,-64.844196916142,18.746672
1,5332606522600611456,176.42737597410675,-64.84065367399226,18.747595
19,5332606518268148224,176.41833435462948,-64.84133163934638,18.75044
169,5332606591290122496,176.40092397179365,-64.83444968724551,18.76233
381,5332606385156666368,176.41608784715925,-64.86218270906122,18.762512
358,5332606934887677952,176.43750663726334,-64.82103309105865,18.767376
628,5332600574033377280,176.3782900861616,-64.85941354436582,18.768469
617,5332606586988995200,176.38281056103,-64.82197406555359,18.776323
457,5332606449548636160,176.39651122681946,-64.86086602781504,18.77799
69,5332606415190306816,176.41966610260465,-64.84897355606543,18.785522
354,5332606586998637824,176.39691429461556,-64.82584453828814,18.786146
361,5332606453850981760,176.38569571822802,-64.8514438256424,18.787552
156,5332606415199846400,176.4306813821865,-64.85459452757553,18.7894
324,5332606449548648704,176.3914054845955,-64.85321076568549,18.791723
333,5332606621348736000,176.40622241585217,-64.82395272752295,18.816858
601,5332600574033368320,176.39631083964062,-64.86511691960304,18.821068
482,5332606586988994944,176.38204472436288,-64.82717809382783,18.82906
377,5332606350771989376,176.47785172923318,-64.84542384213734,18.849598
301,5332606385131509376,176.43419075310342,-64.86046279781043,18.853453
55,5332606552629263232,176.44418002343636,-64.83748601564128,18.865206
42,5332606522570676224,176.42270167854645,-64.83534609652966,18.888433
338,5332606728754088064,176.47380741489042,-64.83498613295454,18.905916
745,5332606758787696896,176.47941934934738,-64.81979081602974,18.932554
180,5332606415188907136,176.4213213664855,-64.85537471948655,18.95127
795,5332606758787696640,176.4779787579957,-64.81781158531793,18.96364
50,5332606522570586240,176.4378444509211,-64.84792831869483,18.988886
113,5332606552629262592,176.4400115949079,-64.83169495824006,19.007723
441,5332606934887714048,176.4485183314745,-64.81991188921404,19.01555
413,5332606934887701120,176.4553965240513,-64.82234978295854,19.019194
127,5332606419491349504,176.44399896515344,-64.85137303336373,19.021236
460,5332606350771959168,176.481640253827,-64.8493921399551,19.032564
713,5332606763089066752,176.4825880152223,-64.82218072943206,19.03972
210,5332606556930508416,176.43384371957407,-64.82620138370336,19.040283
57,5332606419491346944,176.43164059673356,-64.84915998766135,19.043879
411,5332606312111096704,176.469086346897,-64.85568621691102,19.052944
539,5332606312111097344,176.47320559860387,-64.85927797187453,19.057835
654,5332600578360631552,176.38192216696868,-64.86227389255065,19.062578
223,5332606316412160640,176.45854399136635,-64.85146686487042,19.066856
641,5332606763089050240,176.47896286090813,-64.82280625207463,19.068039
72,5332606419491327616,176.42574859054437,-64.85028033841454,19.081743
25,5332606591290084608,176.41636169317488,-64.84127297604577,19.088028
166,5332606522570610304,176.45617960467223,-64.84860460477566,19.090166
687,5332603528972278656,176.37104647915194,-64.85773650122117,19.099274
119,5332606552638659712,176.45175752643618,-64.83590970299319,19.114246
255,5332606934887646848,176.45320124471263,-64.8280026430667,19.11577
500,5332606385131422720,176.41580141358943,-64.86566618233954,19.122393
632,5332606312111097984,176.47871560569334,-64.85993923693803,19.124372
385,5332606449558389120,176.37958308122532,-64.84603887662784,19.130232
343,5332606625649996160,176.41741222811876,-64.82167053324714,19.137342
313,5332606625651942528,176.4042182942149,-64.82503176375972,19.149902
410,5332606385131495808,176.44064872631037,-64.86317972902035,19.157219
402,5332606385131458432,176.42224103245894,-64.8632945274803,19.160275
481,5332606385131450112,176.43112604564791,-64.86600950706456,19.163193
329,5332606934887677696,176.44692845457823,-64.82315558518006,19.185238
562,5332600578335637120,176.38302887395275,-64.85955665632486,19.193562
196,5332606552629260416,176.42077980101774,-64.8269969439603,19.198273
475,5332606625649949824,176.39268306741326,-64.82271378855793,19.200783
183,5332606419491270144,176.42036651037185,-64.85541979108669,19.226883
596,5332600574034780672,176.38194748115657,-64.86002120552168,19.228848
363,5332606385131476096,176.42524014456438,-64.86234416420126,19.230534
676,5332606763089074560,176.47505729432075,-64.81994676752677,19.237637
167,5332606316412235008,176.4604870346213,-64.84398584090754,19.24052
422,5332606453850921088,176.40680384006825,-64.8620838791065,19.246367
342,5332606728729199104,176.47370265484403,-64.83427645542123,19.24903
430,5332606449550042368,176.38626659596116,-64.85548371801212,19.253614
321,5332606209031880576,176.45613220696274,-64.85736132140579,19.256346
425,5332606449550040576,176.37548579005468,-64.84345072393488,19.258165
393,5332606625650010240,176.4189926816789,-64.82020918160903,19.25943
489,5332606213332869504,176.46417134299116,-64.86104228603088,19.27585
375,5332606625651949312,176.40693945995613,-64.82251138951408,19.28245
107,5332606591315118208,176.4061438925392,-64.83668198027658,19.311054
201,5332606316437208064,176.4596000260918,-64.84899267377324,19.323565
271,5332606385161652096,176.42173101419235,-64.8589210380307,19.332605
535,5332606586988994688,176.38158267887303,-64.82524100868204,19.356234
493,5332609443148382336,176.37526059460657,-64.83196717391645,19.364283
501,5332606625649982720,176.3993258179101,-64.82012954536786,19.381887
95,5332606522600612736,176.45252138830745,-64.84273780931723,19.397898
11,5332606518267058816,176.43415297863692,-64.84354523568842,19.415455
725,5332600578335600128,176.37924174714007,-64.8630124414798,19.41654
315,5332606316412222720,176.4725215453179,-64.84749318308563,19.427738
486,5332606385131457664,176.43417620910216,-64.86599301451254,19.429256
141,5332606419491313664,176.43501602276856,-64.85378153421098,19.431774
243,5332606625649945344,176.41023253897004,-64.82684826877632,19.460627
608,5332606728729266176,176.48602891306487,-64.82879861195792,19.462688
302,5332606213332905344,176.45912884748506,-64.85562291489414,19.480785
362,5332606316412186880,176.47242936274338,-64.85099869451376,19.481047
66,5332606419491362048,176.43695544280322,-64.84898841128235,19.49985
619,5332603533275374336,176.3717251136957,-64.85487475651506,19.501156
579,5332600578335612800,176.39648852302167,-64.86466501360462,19.501347
272,5332606591292772352,176.39396022425714,-64.83178766371235,19.501795
222,5332606625649923072,176.40831917402522,-64.82798887080341,19.503836
139,5332606522570592640,176.4507015072958,-64.84983600259102,19.505938
235,5332606625674869376,176.41180239612817,-64.82663845959556,19.512714
326,5332606724424387328,176.47230979407303,-64.8344099357123,19.51537
45,5332606522570678656,176.4237561432431,-64.83485997294129,19.531942
369,5332606449550043136,176.39430242643041,-64.8566149841449,19.536638
405,5332606453850948224,176.38965113244677,-64.85600454831464,19.536976
182,5332606453851006592,176.41119540034657,-64.85372580114883,19.55041
395,5332606934887693184,176.4416785542691,-64.82048297760853,19.573431
304,5332606316412138240,176.4616814583252,-64.854569475072,19.576647
420,5332606316412161024,176.47277708193187,-64.85417317357097,19.578714
462,5332606934887696640,176.4315246883868,-64.81772116158899,19.582106
144,5332606522570579200,176.4485574648258,-64.85093502036915,19.59489
507,5332606350772021888,176.48719165398512,-64.84338234378922,19.59941
283,5332606316437430656,176.46674467976726,-64.85006575534719,19.614212
551,5332600574034779776,176.37898307849423,-64.85695913601917,19.617407
517,5332606312111098368,176.4803287544617,-64.85411592628441,19.624523
403,5332606453850938240,176.394138619761,-64.8578356306029,19.624918
370,5332606453853168768,176.3823709516645,-64.84885882563474,19.627708
89,5332606556930416896,176.45226546301637,-64.84076706203848,19.629236
218,5332606934887638016,176.45143259680256,-64.82877070792551,19.630571
293,5332606488210861440,176.38627962547645,-64.83619966178323,19.644045
261,5332606728754088448,176.46253951915932,-64.83196935201795,19.653591
401,5332606591290180736,176.39238550845792,-64.82598602243692,19.666534
421,5332606591290158720,176.38670573723385,-64.82774038955809,19.671537
3,5332606522570639232,176.43230701814704,-64.84115686583097,19.671753
780,5332609546227692672,176.37321452147947,-64.82099613029328,19.674547
427,5332606385131465600,176.42951099564266,-64.86431801116622,19.676525
132,5332606522570611328,176.45310608466986,-64.84779165394838,19.6774
0,5332606522570629376,176.4270017751189,-64.84097822492339,19.677822
278,5332606556930515328,176.42430907264023,-64.82357449595582,19.68287
191,5332606453851001728,176.4110315683587,-64.85422130982207,19.70702
121,5332606419491308416,176.42814819045276,-64.85290558113971,19.707352
51,5332606488210822016,176.41484603858325,-64.84613313365651,19.71402
225,5332606419521391232,176.43714891557096,-64.85728821869313,19.715372
449,5332609443148310912,176.37372623552577,-64.83925938240122,19.721062
54,5332606522570688256,176.42437333962454,-64.8340712487816,19.735628
712,5332606763089062784,176.4835481796558,-64.82272169684704,19.739466
442,5332606350801920512,176.48243998729652,-64.8457140847794,19.739641
471,5332606728729269376,176.47165246881534,-64.82572493098198,19.742596
68,5332606522570580992,176.4384195909828,-64.84873785155847,19.750355
101,5332606591290139520,176.41016929805392,-64.83452799788428,19.751003
269,5332606586988996864,176.39662140018154,-64.83055033993278,19.752789
432,5332606385131447168,176.41871120395766,-64.86401620353762,19.760809
199,5332606385156670976,176.41601864158258,-64.85553889611377,19.761282
454,5332606350772042624,176.4843368582735,-64.8404526769225,19.766129
452,5332606213332894976,176.46709046022437,-64.85856749179376,19.774101
331,5332606385156668928,176.43656982452254,-64.86124033285088,19.774212
692,5332606316412121728,176.48312607280033,-64.86006672792296,19.774494
603,5332606763089062016,176.46776364456204,-64.81974763362375,19.775846
128,5332606522600607360,176.44576209525266,-64.85086501956155,19.77863
443,5332606350771976832,176.48159502947058,-64.84751890763135,19.781834
371,5332606625649997312,176.4156131415218,-64.82121190744905,19.784992
366,5332606625651957760,176.4130627985466,-64.82164033509682,19.798512
306,5332606419491310464,176.45309196207833,-64.85764696531389,19.799814
433,5332606453853161856,176.37677493755268,-64.84777564268896,19.81198
344,5332606625651949184,176.4080289749754,-64.82304645219641,19.81878
46,5332606419491339392,176.4210934023256,-64.84779965042229,19.829792
82,5332606556930461312,176.4411522157574,-64.83363760991227,19.833006
658,5332606316412119680,176.4810972969909,-64.85996737226449,19.841946
16,5332606522570608256,176.43400721583924,-64.84456527208665,19.842754
90,5332606522570618112,176.44938350259872,-64.8464905425849,19.847515
479,5332606728729282432,176.46892972407213,-64.82398826356109,19.851665
134,5332606419491294208,176.41974851858288,-64.85316915333132,19.858309
318,5332606728729202048,176.47052030466355,-64.83309742995652,19.863077
788,5332606213332833024,176.4752055934791,-64.86599695863268,19.864883
594,5332606763089057152,176.4694907904748,-64.82059316030815,19.875734
335,5332606453853175936,176.39279289236757,-64.85450883274461,19.88031
491,5332606934887718144,176.43552750596064,-64.81699732307146,19.885563
494,5332606350771996544,176.485948949684,-64.84589106851057,19.890362
307,5332606380830569216,176.42699991719667,-64.86072184987282,19.89347
700,5332600578335606400,176.37869649803554,-64.86230783846013,19.899195
451,5332606728731225728,176.4737997718612,-64.82776254943887,19.901579
58,5332606522570595200,176.44083271788634,-64.84740810230952,19.903633
374,5332606350772027904,176.47848050657328,-64.84125018933932,19.918245
590,5332600578335613952,176.40051278578343,-64.86577087716216,19.929865
768,5332606625649978368,176.38244942059765,-64.81731904576272,19.931028
237,5332606556930521344,176.43757449913267,-64.82537900565876,19.93542
100,5332606556932488960,176.43039371912954,-64.83099183690157,19.938822
314,5332606586988996224,176.3928486394958,-64.82937648039689,19.943907
776,5332606316412127488,176.4874326496557,-64.86045590655515,19.945097
212,5332606488212947584,176.39234834515025,-64.83858857443029,19.957874
116,5332606522573342592,176.45438929341265,-64.84376317999602,19.958578
65,5332606419491335424,176.4286011697192,-64.84974529760993,19.95995
504,5332600578335639680,176.39317183482834,-64.86117228695537,19.960482
162,5332606522570601216,176.45464767163602,-64.84925121438619,19.983843
320,5332606556930528768,176.4244418689627,-64.8219602522481,19.984806
92,5332606556960354688,176.43279321730935,-64.8315507964223,19.988695
288,5332606453850963328,176.40858278307462,-64.85795637147655,19.99012
219,5332606419516412800,176.44151274980277,-64.85654286091183,19.993484
292,5332606316412148224,176.46226123189157,-64.85370993734534,20.000706
280,5332606934887658624,176.4437642199327,-64.8244982921341,20.004019
170,5332606483908418944,176.3963842799974,-64.84013469498761,20.008417
188,5332606419493494528,176.42529114202677,-64.85601568555458,20.010948
530,5332606728729304704,176.4612340882341,-64.8199656862276,20.018942
239,5332606591292172288,176.39364228208908,-64.83426680782576,20.025879
600,5332600578335636608,176.3794307746541,-64.85893557525435,20.026608
56,5332606522570683776,176.42185350839986,-64.8344039500251,20.030344
267,5332606453851022336,176.39166985669837,-64.8489085809732,20.034887
669,5332606213332852480,176.47122425960148,-64.86435792557397,20.045692
559,5332606728729267328,176.48199256643133,-64.8278747661905,20.04612
648,5332609541926493440,176.37338849953457,-64.8253201390799,20.062794
75,5332606556930459008,176.43913799256515,-64.833544799987,20.063137
757,5332600578335584768,176.38222458049972,-64.86511757547929,20.06674
527,5332609443148360320,176.37197761716095,-64.8335268124651,20.068869
81,5332606522572755072,176.4498560032935,-64.84447992900202,20.070505
319,5332606453881127808,176.4013597118534,-64.8573200167348,20.084858
247,5332606350772074496,176.46201512563965,-64.83249850554681,20.0874
256,5332606350772071936,176.4637143126163,-64.83303374832377,20.089815
373,5332606488210793600,176.3792171444075,-64.84259224785532,20.101358
503,5332600578337896320,176.38543768448227,-64.8581341303,20.102404
746,5332606763089064832,176.4861009300545,-64.82303834821859,20.104807
448,5332606934887696768,176.43072072013564,-64.81803122157818,20.114525
576,5332600578335615104,176.40495595130824,-64.86636873288168,20.120417
508,5332606316412167424,176.47900496765536,-64.85440322586224,20.12137
281,5332606419493515776,176.44254494990506,-64.8587334153737,20.123823
161,5332606488212957696,176.41469484945225,-64.85353099217473,20.131443
536,5332606385131473152,176.44483292287427,-64.86644269555687,20.140947
502,5332606728731227008,176.47131002383554,-64.82453485324986,20.145006
838,5332606763089106816,176.4805232236462,-64.81747101221987,20.153414
330,5332606316437431552,176.47016411179786,-64.85102539769775,20.165611
173,5332606419493503104,176.43008280382918,-64.85548856773642,20.167637
176,5332606488210773120,176.4011386241684,-64.84930716615173,20.177801
305,5332606385156669696,176.43368369354855,-64.86055296869169,20.183771
571,5332606763089052800,176.46784811384774,-64.82050517545714,20.188
568,5332606728729267200,176.48271383481162,-64.82779493721048,20.189705
659,5332606763090977280,176.4856256278714,-64.82563973800059,20.19023
297,5332606453853180032,176.39069111111502,-64.85145005921208,20.19536
310,5332606934887664512,176.43589018530614,-64.82232616719084,20.19664
231,5332606385131517440,176.42531340166315,-64.85777666143137,20.197536
372,5332606728731222016,176.47339887081816,-64.83233048210114,20.201288
265,5332606934887646720,176.4531320343411,-64.82762856115453,20.205769
469,5332606213332890496,176.4670493402499,-64.85923679242678,20.223791
203,5332606488212952320,176.39441001623845,-64.83747558176776,20.226067
721,5332600578337887872,176.389294098628,-64.8664193872218,20.226662
518,5332606728731231232,176.48557090445902,-64.83409813101501,20.229702
727,5332606213335125632,176.48085967109407,-64.86200319890986,20.229877
64,5332606556930437760,176.44426931527693,-64.83664999768074,20.232937
376,5332606316442182016,176.47513389220137,-64.84939144500399,20.2667
114,5332606556930459136,176.45080812520496,-64.83580507833112,20.267664
284,5332606385133754624,176.42812699394005,-64.85977604421952,20.270754
171,5332606556932489984,176.4277594691829,-64.82763297710996,20.273272
316,5332606728731218816,176.4682350303378,-64.83143422405065,20.27679
88,5332606488210797824,176.41202625602205,-64.84847952633282,20.287565
106,5332606522570584448,176.44543480198135,-64.84956941371543,20.28875
270,5332606419493524608,176.4486693504791,-64.85692344104756,20.293083
214,5332606419491300224,176.44090191572266,-64.85646353145837,20.307154
76,5332606556930428800,176.44931384545626,-64.83874089454702,20.311857
60,5332606488212971008,176.40991844087273,-64.84195137724737,20.315775
404,5332606488210872192,176.38022433507587,-64.83387358693831,20.318485
591,5332606316412154368,176.48179312072415,-64.85656250950417,20.319765
120,5332606591290164480,176.4141675640415,-64.83211724978811,20.320986
165,5332606488212944384,176.40010249701658,-64.84753661640806,20.322092
32,5332606522572743680,176.43968689175585,-64.84535309790151,20.323448
549,5332600578335654144,176.37979944423589,-64.85731207758225,20.3271
522,5332606385133764608,176.4413553576743,-64.86625567307074,20.32835
464,5332606728729226496,176.48006743481858,-64.83174023340881,20.332075
38,5332606522572746368,176.43089528175176,-64.83506566781135,20.334795
220,5332606488212945920,176.3915548684808,-64.83902751082758,20.339716
474,5332606350774102016,176.48562154055534,-64.84060761795638,20.350264
230,5332606591292783232,176.4016772559939,-64.8300124279672,20.352848
767,5332609546229667712,176.3758736607585,-64.81991631728228,20.357054
565,5332606969249972224,176.45821781213576,-64.8180233327056,20.364622
259,5332606350772019840,176.46909985387865,-64.8400188201859,20.3697
197,5332606625653203584,176.41465502891816,-64.82783563881894,20.373564
241,5332606488212946304,176.3905241901143,-64.8380318560911,20.380648
622,5332606316412117632,176.4789849215626,-64.8594393194778,20.393274
523,5332606453853149952,176.37651511315602,-64.85375518473812,20.394394
264,5332606453853210368,176.41325872891414,-64.85749747137073,20.397076
852,5332606213335118336,176.48019469270804,-64.86613417699826,20.399014
73,5332606556932499456,176.4456873367861,-64.83629728058298,20.399168
186,5332606488212941056,176.3996099887115,-64.84881120031459,20.40556
227,5332606556933078912,176.4332092601773,-64.8254493643666,20.405897
215,5332606556932519680,176.45789224491054,-64.83153401775641,20.405958
444,5332606350774098048,176.48327004487035,-64.84396505522477,20.409615
445,5332606728731224960,176.47241305819264,-64.8273450963487,20.413937
426,5332606728729248128,176.47153284407375,-64.82778697450671,20.416143
359,5332606316412221824,176.4752951216128,-64.84804745736422,20.416943
274,5332606453853192704,176.39999455049843,-64.85451442059286,20.41764
151,5332606556932507648,176.44721414781918,-64.83117039339771,20.417803
798,5332606213332832896,176.47543844961615,-64.8662861947458,20.41986
83,5332606522572743040,176.4431281749017,-64.84910141803707,20.425486
266,5332606934890209024,176.44029462277868,-64.8248834134245,20.42722
488,5332606385133744000,176.42945143413746,-64.86614910972142,20.42872
149,5332606350774080640,176.45893913548076,-64.8400612857403,20.439678
555,5332600578337902336,176.39405152204463,-64.86328729342148,20.445566
791,5332606763090978688,176.4801221155709,-64.8188057082203,20.45055
