,RA,DEC,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth,in_field,mask
15,303.2348261,-56.8137941,23209.2047,24285.34023,-0.002624257,0.108803801,0.77924633,0.016210504,8.091161728,1,0.017349819,0,-0.005914046,0.091729616,-0.016625864,0.031154995,-0.004521631,0.092804,-0.016667351,0.031222848,0.004805662,0.039016751,24.36567144,0.107745946,22.84353857,0.081069154,23.57528323,0.019485383,22.45032085,0.016245609,22.93223953,0.009896322,21.82920841,0.008049105,22.80187493,0.011238526,21.51097686,0.008510077,22.58467851,0.01851916,21.45324266,0.014448284,22.50710406,0.053030915,21.1987312,0.041844227,783537,4,IN,0
13,303.2360526,-56.82443329,23200.24218,24139.69452,-0.105867244,-0.154641986,0.526636839,0.016984858,2.672338486,1,1.91e-06,0,-0.056213719,-0.060336178,-0.016170571,0.033689549,-0.061663732,-0.058859028,-0.016209092,0.033763375,0.00552033,0.041265667,24.62870759,0.14378304,24.39383364,0.149181488,23.36631541,0.01693682,22.91721619,0.015836083,22.29315735,0.005974253,21.82053569,0.005569935,21.56804019,0.004363368,20.97600664,0.004027015,21.15106714,0.005307699,20.64443379,0.004891801,21.01059529,0.01309406,20.48478529,0.01201707,783508,4,IN,0
12,303.239351,-56.81420974,23175.31184,24279.59743,-0.088600926,-0.10223107,0.457697988,0.018629104,4.355900764,1,0.12263908,0,-0.0438089,-0.016107829,-0.016704471,0.031293591,-0.045435116,-0.01560881,-0.016745962,0.031361666,0.004084489,0.039847599,25.5862125,0.335521549,25.34731538,0.330861377,24.44202823,0.042120577,23.93075257,0.042647915,22.3786896,0.006152343,21.79724557,0.005882048,21.24990765,0.003507977,20.59135505,0.003370053,20.73860529,0.003686122,20.13849601,0.003515254,20.55677583,0.009013358,19.94154899,0.008543383,783509,4,IN,0
11,303.2448423,-56.83220709,23134.58429,24033.17847,-0.01530508,0.101391107,0.810821354,0.000778805,6.438390255,1,0.053136811,0,-0.016010277,0.082316224,-0.018425674,0.028732378,-0.016005343,0.082342505,-0.018464711,0.028792752,0.007268429,0.047928919,21.68348097,0.010266524,20.09247327,0.008575256,20.53406278,0.002673174,19.25028538,0.002465444,19.70087019,0.001404812,18.34554319,0.001317985,19.46775208,0.002182501,17.90056252,0.002132032,19.13237783,0.001497359,17.66760339,0.001373802,19.08744136,0.002490211,17.5704033,0.001933788,783456,4,IN,0
10,303.2463405,-56.8105004,23122.85715,24330.28487,-0.168536425,0.176866204,0.641567171,0.015416238,5.169019699,1,4.55e-06,0,-0.108112315,0.120768389,-0.018075944,0.032612867,-0.107147306,0.120443642,-0.018117383,0.032680277,0.003447186,0.040093847,23.45755612,0.050572956,23.03199779,0.048727911,23.1404763,0.013015304,22.47996993,0.011533907,22.51936341,0.006891538,21.84597162,0.006132932,22.35051267,0.007749026,21.57897713,0.006877952,22.18186451,0.013445494,21.50750209,0.012115102,22.12242308,0.036386367,21.1169244,0.033070096,783520,4,IN,0
9,303.2474532,-56.80602911,23114.41396,24391.4745,-0.002307357,0.736777723,0.977629125,0.01746127,25.68852615,1,0.943510993,0,-0.002773761,0.657369221,-0.01789265,0.032845799,-0.022784332,0.69562465,-0.017928081,0.032906231,0.00330462,0.040442647,24.16649436,0.095455752,21.82811713,0.113887432,25.01627153,0.072937447,22.3506825,0.081257003,23.73045416,0.020011443,20.37048606,0.012094436,23.63122782,0.02296966,20.13717867,0.012698218,23.191887,0.033765879,20.03685421,0.015240932,24.83988392,0.44564007,21.22112515,0.219473728,783545,4,IN,0
62,303.2495948,-56.79027366,23097.98637,24607.11052,-0.510781467,0.308629274,0.585453629,0.014637163,4.402885914,1,0.089993931,0,-0.295151715,0.187550755,-0.017745031,0.032306803,-0.294406295,0.188753754,-0.017785333,0.032371253,0.003266964,0.038453056,23.47939793,0.047993246,22.78356111,0.04368568,23.31259142,0.015925983,22.7935997,0.014311884,22.35262044,0.005900216,21.81488699,0.005343649,21.39280166,0.003783586,20.73337362,0.003407423,20.91200534,0.004379238,20.34339349,0.003910002,20.83069602,0.011743348,20.20456929,0.010106199,783512,10,IN,0
7,303.2517944,-56.82037375,23082.23268,24195.06511,0.14429082,-0.069353461,0.891619921,0.016043384,9.026642799,1,0.604786985,0,0.110729559,-0.056559255,-0.017202159,0.037122873,0.112070829,-0.054740086,-0.017220713,0.037117291,0.005249584,0.040806297,28.13938773,3.697318153,26.22550484,3.45651091,24.25711758,0.037787159,22.30143195,0.041323543,23.26873572,0.013715654,21.54378892,0.009024282,23.16160924,0.015601818,21.29220018,0.010117096,23.25790667,0.035103887,21.10856246,0.03329727,22.72578578,0.062828881,20.51187104,0.058313123,783549,4,IN,0
5,303.2528917,-56.81900937,23073.97895,24213.72626,-3.072644949,1.23274684,0.241342843,0.017517243,4.098694801,1,0.21901959,0,-0.158492852,0.098264342,-0.018341553,0.037174327,-0.182940811,0.105012536,-0.018361632,0.037169337,0.004133916,0.03801978,24.53203976,0.132537274,24.43527854,0.135663374,22.88721721,0.011206868,22.73502199,0.011190218,21.54809875,0.003370807,21.38854033,0.003354502,20.97392978,0.003085944,20.79213365,0.003079093,20.69672963,0.003592949,20.53426735,0.00358791,20.64348795,0.009609007,20.4728867,0.009682565,783484,4,IN,0
57,303.2543636,-56.79270237,23062.29495,24573.80185,-0.307719618,0.067324989,0.757302046,0.175121635,13.98952961,1,0.002786818,0,-0.094781977,0.122837033,-0.018482983,0.032615662,-0.224826515,0.041937079,-0.018523144,0.03268433,0.003717458,0.039536708,27.47062875,1.976602453,22.43089741,0.191860383,26.12117085,0.19905952,21.51302959,0.111574141,25.94959404,0.151869167,21.91846789,0.049894854,25.94557932,0.197035029,21.93416411,0.075075054,25.88532062,0.403580488,21.57921704,0.103681503,28.34479502,11.57169632,20.89027114,0.16704862,786274,10,IN,0
4,303.2610218,-56.80457117,23012.69318,24411.24569,-0.133831874,0.100808442,0.672823191,0.00422415,5.046370983,1,0.0671268,0,-0.087834467,0.074098794,-0.019348349,0.034102475,-0.087739691,0.073998444,-0.019391214,0.034172956,0.002988954,0.038231827,22.96092239,0.031827128,22.42313752,0.02910607,21.83239277,0.004811405,20.98158381,0.004246439,21.17235098,0.002485894,20.41648924,0.002218228,20.96551218,0.003008413,20.08467864,0.002754273,20.73439703,0.003753243,19.9693994,0.003321699,20.55667906,0.009170101,19.62626767,0.007723491,784447,4,IN,0
55,303.2619407,-56.79991607,23005.68359,24474.95245,-0.093804993,-0.521314919,0.681830227,0.199140638,11.17836094,1,0.069338241,0,-0.054659448,-0.295157927,-0.018879261,0.032563858,-0.081031851,-0.333535761,-0.018921863,0.032631032,0.00354565,0.039774155,26.13018431,0.583002364,23.33454598,0.407494207,25.70125884,0.137064764,21.8378378,0.076375265,25.33623977,0.088540397,21.74432358,0.047518975,25.09320706,0.090687401,21.18427314,0.068878793,24.51874773,0.11221131,20.92073917,0.101903683,24.53928491,0.341430444,21.36039038,0.211850489,785886,10,IN,0
3,303.2633565,-56.81226377,22995.40284,24305.91393,0.714632094,0.414733887,0.799280226,0.002287981,5.38683176,1,0.057511129,0,0.529985019,0.319680602,-0.018305916,0.035977068,0.530124068,0.319767028,-0.018347554,0.03605007,0.003371022,0.038186358,22.54283835,0.022105637,21.68025843,0.019251416,21.42882412,0.003632636,20.25333285,0.003138252,20.81251547,0.002027079,19.74306894,0.001761131,20.61217047,0.002646786,19.37826163,0.002425876,20.36000903,0.002852496,19.21900343,0.002375535,20.30605589,0.007078637,19.11546588,0.005567721,784442,4,IN,0
2,303.2669762,-56.81719379,22968.41694,24238.37706,0.750961721,-0.346096486,0.794830739,0.005294151,8.402965546,1,0.459334961,0,0.537124865,-0.244998717,-0.019450614,0.035426635,0.536923409,-0.246927842,-0.019473203,0.035415892,0.003710505,0.038353073,22.41803562,0.019310046,21.58795931,0.015594196,21.93551743,0.005082754,20.92931695,0.004123812,21.75700169,0.003987235,20.59831445,0.003266195,21.62405003,0.004429734,20.33904176,0.003657101,21.47194225,0.007043166,20.16727455,0.005716479,21.28374869,0.017486152,19.97278062,0.013669719,784450,4,IN,0
1,303.2687712,-56.81563901,22954.92583,24259.63198,-0.252250403,-0.16121304,0.739562392,0.00026237,5.936578751,1,0.060006228,0,-0.159793089,-0.085474338,-0.01818695,0.036514797,-0.159497038,-0.085417897,-0.018227886,0.036587439,0.004631581,0.038754211,19.64230537,0.004571854,18.69283577,0.00452472,18.87136197,0.00217258,17.71538089,0.002149862,18.37981571,0.001251645,17.19896989,0.001234095,18.24374788,0.002103475,16.9265283,0.002093767,17.93230292,0.001266692,16.70828252,0.001242521,17.82588325,0.00113084,16.5206575,0.000992134,784428,4,IN,0
0,303.2697954,-56.83078016,22947.67742,24052.36136,0.224347308,-0.060346618,0.626625419,0.015527624,7.203491211,1,0.000148112,0,0.09487495,-0.009741762,-0.017976068,0.036654103,0.095422968,-0.010713726,-0.018013785,0.036726899,0.00802152,0.046921306,24.96838741,0.201390827,23.99742171,0.181330375,24.26179107,0.038621239,23.04014176,0.031503759,22.63178218,0.007801305,21.50541501,0.007081007,21.65722794,0.004551994,20.46436772,0.00424689,21.15987278,0.005379799,20.05657146,0.00504144,21.01921397,0.013124565,19.91848776,0.012520503,783527,4,IN,0
48,303.2712623,-56.7913111,22935.57237,24592.59897,0.052053649,-0.240072086,0.825035155,0.024500243,11.68839455,1,0.236268187,0,0.03894408,-0.172366614,-0.018628147,0.0334042,0.037768271,-0.172063872,-0.01866948,0.033472404,0.002568859,0.039608444,24.99626616,0.200871251,23.64046122,0.195833523,24.13176613,0.032275758,22.26871585,0.027832798,23.65160393,0.018605834,21.67892284,0.014468177,23.56245888,0.022858848,21.78104213,0.024025108,23.139051,0.03170553,21.24305744,0.02779303,22.7705796,0.068864674,20.80606869,0.056022325,786090,10,IN,0
46,303.2723336,-56.8138553,22928.18573,24283.99279,-0.469594032,0.371271074,0.88236177,0.018957876,16.83513641,1,0.790467389,0,-0.365940064,0.25865662,-0.018514317,0.036174111,-0.389874399,0.262084782,-0.018556397,0.036245864,0.004626061,0.038828268,24.79606677,0.160734136,22.35931132,0.127941324,24.57607981,0.048429709,21.8724643,0.02673944,23.42187823,0.016173382,20.68147471,0.012052805,22.31394798,0.007565603,19.69353641,0.007059774,21.8419649,0.00976313,19.39295555,0.009686051,21.38181455,0.019086908,18.88755055,0.018444096,784465,10,IN,0
45,303.2752225,-56.79330184,22905.9412,24565.28697,0.121551298,0.050760865,0.582611382,0.148346215,9.66744709,1,-0.000309142,0,-0.006652129,0.008091354,-0.01870058,0.032536432,0.035153765,0.037080176,-0.01874847,0.032621853,0.003950876,0.039989669,25.63573942,0.370474969,22.87039304,0.306576114,25.01364338,0.072260405,22.06125226,0.063565648,24.97893967,0.061898442,21.84805387,0.043480122,24.9586063,0.080074903,21.84542815,0.063513258,24.75175203,0.143107158,21.93543391,0.083473104,25.07311301,0.573887717,21.64668593,0.194353665,779834,10,IN,0
43,303.2761496,-56.80862622,22899.31642,24357.06775,-0.469305992,-0.041358173,0.993895829,0.002795677,45.08778381,1,0.855263865,0,-0.490845756,-0.021728922,-0.018814311,0.0339335,-0.457196712,-0.041031588,-0.01885443,0.033998534,0.004217554,0.041074575,25.30179517,0.266892347,20.85523036,0.108442912,22.914049,0.011815633,18.65410512,0.003847144,22.46495604,0.006674815,18.06867449,0.002143057,22.33836598,0.007910667,17.71679275,0.002759565,21.90182475,0.010474369,17.53486874,0.003073855,21.39002934,0.018866075,17.08230481,0.004629661,784460,10,IN,0
42,303.2796393,-56.80401783,22873.153,24418.53285,0.835688114,-0.003588724,0.989391088,0.00242463,29.62477303,1,0.796083082,0,0.809357476,-0.002586238,-0.018092549,0.034604032,0.814919055,-0.005338083,-0.018131018,0.034670196,0.003432567,0.041539024,24.60849893,0.141706528,21.42133786,0.125541448,22.40048157,0.007795015,19.07924353,0.003336865,22.00340709,0.004495358,18.60038294,0.001921146,21.86046696,0.005311973,18.24767762,0.002641376,21.46141361,0.007130146,17.93202428,0.002908633,21.19890991,0.016310006,17.48278435,0.005434303,784462,10,IN,0
41,303.2826177,-56.80826965,22850.96158,24360.28357,0.015361241,0.361497521,0.871446609,7.03e-05,13.38403797,1,0.033229441,0,0.000141636,0.288408721,-0.01940304,0.034450472,-0.000809717,0.290471137,-0.019448018,0.034524824,0.002549764,0.042226143,19.59278262,0.004555666,17.46584102,0.00443192,18.25915751,0.002147715,15.92460666,0.002128607,17.36962392,0.001222615,15.00247301,0.001214987,17.0849394,0.00208884,,,16.69090043,0.001218801,,,16.5821114,0.000797723,14.14642598,0.000747037,784422,10,IN,0
40,303.284376,-56.80416071,22837.65889,24416.49799,-0.989523649,-0.037000086,0.413173139,0.000337885,3.319750547,1,0.07700756,0,-0.452075996,0.003288063,-0.019217938,0.034673449,-0.447348386,0.003414343,-0.019262388,0.034748271,0.003437211,0.041989296,19.88430157,0.004723043,19.70862004,0.004718882,18.38517066,0.002158509,18.1202746,0.002152873,17.75946159,0.001229999,17.4605156,0.001226875,17.63042967,0.002093623,17.24998308,0.002091275,17.49688484,0.001244119,17.17804215,0.001237747,17.48369786,0.001008209,17.11759907,0.000959126,784423,10,IN,0
39,303.2877831,-56.83410771,22813.07284,24006.51914,0.367469877,0.659626901,0.754915357,0.005172644,4.334709644,1,0.03632985,0,0.265936692,0.495123677,-0.017125567,0.037292256,0.266409606,0.495515585,-0.017119506,0.037312858,0.007135697,0.049802428,23.43492533,0.051540725,22.81861914,0.045901809,22.6744859,0.009790901,21.81933,0.007939578,21.44964175,0.003185272,20.59348691,0.002678876,20.97947067,0.003062439,20.01390359,0.002747617,20.51558007,0.003175522,19.6744142,0.002760359,20.33910198,0.007019642,19.47029008,0.005917041,783834,10,IN,0
37,303.2900268,-56.82963162,22796.1276,24067.74959,0.108200118,-0.15557164,0.717565894,0.009286944,4.496947289,1,0.037310166,0,0.066579559,-0.087572049,-0.017690732,0.039108759,0.066371724,-0.087669618,-0.017683681,0.03913426,0.006352236,0.049377073,23.80062117,0.069424797,23.1959218,0.063526558,23.23405798,0.016174262,22.40960422,0.013837138,22.09615941,0.005131524,21.22011367,0.004344785,21.68008921,0.004714193,20.66522817,0.004063242,21.2938724,0.005910015,20.39949708,0.005151649,21.17942689,0.014937937,20.19024243,0.012791613,783949,10,IN,0
36,303.2921991,-56.82941448,22779.85147,24070.68346,-0.050190553,0.093832865,0.608237743,0.00354542,5.317595005,1,0.000943066,0,-0.032342131,0.067441201,-0.017947752,0.039119426,-0.032203544,0.067226864,-0.017940737,0.039146058,0.00539265,0.048436363,22.29748721,0.017879263,21.80480625,0.01747628,22.07111945,0.006103168,21.12083371,0.005768168,20.92999743,0.002196772,19.91322445,0.002036803,20.43070763,0.002551448,19.30762573,0.002449877,20.02248248,0.002249558,18.98065636,0.002086736,19.8364708,0.004552023,18.78566824,0.00416908,783948,10,IN,0
35,303.2933078,-56.81455451,22771.06121,24274.06978,-0.171827644,-0.186323076,0.779343188,0.027205119,12.10281563,1,0.738394496,0,-0.116656927,-0.106548373,-0.016940212,0.039159795,-0.116908036,-0.10501495,-0.016932327,0.039183769,0.002897357,0.040688827,23.88212464,0.071822847,22.46288268,0.059566228,23.85258596,0.025866691,22.01480895,0.020458678,23.58134638,0.018988191,21.70497478,0.015112403,23.4137656,0.019850164,21.38906483,0.015150203,22.90850619,0.024476183,20.9701029,0.019010927,24.78056406,0.423069203,23.38091286,0.544676357,784476,10,IN,0
33,303.2947525,-56.83341581,22760.86135,24015.86659,-0.113911517,0.437979072,0.159759253,0.03579196,3.324503422,1,0.024064621,0,-0.025546417,0.070617931,-0.017088155,0.038007817,-0.025689684,0.071084909,-0.017080935,0.038031712,0.00608718,0.048867571,24.56721056,0.144000622,24.50604132,0.144049931,23.29235948,0.016527461,23.21376647,0.016578316,21.73239484,0.003995361,21.63074727,0.003991392,21.20929594,0.0034427,21.08048859,0.003428687,20.94885909,0.004524386,20.84063949,0.004521929,20.86340169,0.011373518,20.74681856,0.011324253,783835,10,IN,0
31,303.2982411,-56.78958598,22733.18728,24616.26348,0.355747223,-0.757980824,0.943749428,0.117353715,26.00580978,1,0.324511914,0,0.164700217,-0.149905318,-0.017306707,0.037009195,0.311440349,-0.65982163,-0.01729936,0.037030995,0.001280642,0.038989273,,38.49437116,,3.676827219,25.70434782,0.141430643,22.18133463,0.135479423,25.19837451,0.079903495,21.33839112,0.043791739,24.8445604,0.073704784,20.79694151,0.047309068,25.38936827,0.248837608,21.17449453,0.095909112,,76.07971206,21.41744446,0.378848603,786542,10,IN,0
