,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight
5,1636148068921376768,Gaia DR3 6210089399357361408,6210089399357361408,274263618,2016.0,234.7228427274039,0.3995243,-28.6013882836942,0.3996422,0.47895690559031445,0.43005812,1.1137028,12.99383,-7.866879139878469,0.61342686,-10.341751489214428,0.6013644,-0.4688644,-0.023720615,0.17001991,-0.3831735,-0.2811337,-0.49353087,0.6648495,0.074771896,-0.21709809,-0.6493287,225,0,225,0,30.416893,1745.7256,2.8580987,60.52992,31,False,1.4076568,,,,,,,,26,13,1.1200469,31,12,0,0.1540241,162.88075,0,0,2.7559834,0.25155494,0.4335344,0.24505997,0.5751024,-124.73154,32.389805,-17.259602,-35.55873,False,258,1109.7514830163166,7.6575174,144.92314,18.074303,28,456.6149196701086,10.99921,41.513428,18.689667,30,1092.3249869733622,10.04824,108.70809,17.152016,1.3957539,0,1,0,2,0,1.5376511,0.6153641,0.922287,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.90686493870174,21.32399136267308,239.12366295332396,-8.864890889708448,False,False,0,False,False,False,False,False,True,True,False,1.1416944e-13,1.9459852e-09,0.9999765,4926.2485,4902.8623,4947.527,3.8243,3.8072,3.8524,0.1961,0.1112,0.2536,4385.3667,4268.1035,4455.659,1.0588,1.0347,1.0794,0.8136,0.7943,0.8301,0.4313,0.4203,0.4402,MARCS,0.0238702997332193,IN,2
18,1636148068921376768,Gaia DR3 6210089399357360128,6210089399357360128,258760374,2016.0,234.73084561827878,0.13219284,-28.606784536555693,0.113482796,-0.06633191265112728,0.15563627,-0.4261983,10.606633,2.5191113477628226,0.19866918,-10.303142019993697,0.16465837,-0.2559916,-0.12626353,0.048710972,-0.17388943,-0.30686054,-0.19009703,0.42978102,-0.12131982,-0.076987356,-0.42462644,233,0,233,0,-0.87184924,218.13649,0.0,0.0,31,False,1.5153258,,,,,,,,27,14,0.30732545,32,13,0,0.013495388,154.99046,0,0,0.9580094,0.22939225,0.37213564,0.24279729,0.57598484,-122.57474,25.772207,-17.06443,-34.74429,False,265,1080.1791555892853,1.4626529,738.50684,18.103628,32,539.6235224393819,9.661809,55.85119,18.508314,30,764.1599709332704,11.4598,66.68179,17.539934,1.2070067,0,0,0,1,0,0.96838,0.40468597,0.563694,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.90898161477986,21.315354352899604,239.13184893769724,-8.868505819499012,False,False,0,False,False,False,False,False,True,True,False,3.5596914e-11,1.0921649e-12,0.99998,5119.3823,5100.7773,5138.5654,4.685,4.6564,4.7086,-0.7392,-0.8866,-0.6269,2277.0034,2176.694,2364.8877,0.0052,0.0011,0.0149,0.0042,0.0009,0.0121,0.0023,0.0005,0.0065,MARCS,0.020377008802429323,IN,2
17,1636148068921376768,Gaia DR3 6210089781612194560,6210089781612194560,1055303532,2016.0,234.72929242564408,0.13414685,-28.594755069079234,0.114367515,0.43335153596196946,0.1550173,2.7955043,5.630842,-4.67082496426929,0.18666558,-3.144801660753624,0.16713023,-0.28616938,-0.05056931,-0.025793556,-0.20195442,-0.28293774,-0.24021697,0.432876,-0.12998223,-0.074914716,-0.4878442,234,0,234,0,-1.3211002,209.95511,0.0,0.0,31,False,1.485496,,,,,,,,27,14,0.30334783,32,14,0,0.015287261,161.55173,0,0,0.9374836,0.19946744,0.3744965,0.22418477,0.58681077,-122.03583,26.271025,-18.353762,-34.881435,False,267,1066.605825404947,1.5147303,704.1556,18.117357,29,476.593351496431,9.8565235,48.35309,18.643173,29,772.829558076352,9.447607,81.80162,17.527687,1.1714008,0,1,0,1,0,1.1154861,0.52581596,0.5896702,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.91608828271114,21.32549039295348,239.12767639560195,-8.85712290088469,False,False,0,False,False,False,False,False,True,True,False,3.0616454e-11,8.701665e-13,0.9999925,4856.2017,4844.1636,4870.456,4.7662,4.7498,4.7833,-1.0444,-1.1792,-0.9584,1766.7233,1711.6488,1813.4789,0.0075,0.0018,0.0189,0.006,0.0014,0.0151,0.0032,0.0007,0.0081,PHOENIX,0.01694124417658758,IN,2
20,1636148068921376768,Gaia DR3 6210089193198929024,6210089193198929024,1638637786,2016.0,234.73136173093775,0.16617604,-28.617519740046422,0.1635652,0.5141001208796682,0.18971935,2.7097929,1.7705469,1.7027543876359963,0.28943694,0.48524619289976795,0.2563337,-0.43574095,0.116063885,0.11670099,-0.39054352,-0.37299696,-0.45365775,0.6747326,-0.07605868,-0.2206874,-0.6091821,216,0,215,1,-0.13622065,215.59732,0.0,0.0,31,False,1.4226453,,,,,,,,25,13,0.49393094,30,12,0,0.029815026,102.58786,0,0,0.9917771,0.1869307,0.40047148,0.22276673,0.5542512,-118.77747,26.744854,-21.303968,-35.259644,False,247,941.9627114249047,2.7448096,343.17963,18.252283,23,392.00519088952564,10.590196,37.015858,18.855312,25,803.1177200604095,16.580435,48.437675,17.485947,1.2687582,0,1,0,2,0,1.3693657,0.60302925,0.76633644,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9020086926759,21.306795714133262,239.1348207348412,-8.878841604433143,False,False,0,False,False,False,False,False,False,False,False,5.4436383e-10,2.3737027e-07,0.9999978,4785.9575,4779.113,4806.3154,4.9021,4.8913,4.9106,-2.4758,-2.494,-2.4282,1101.3085,1090.304,1122.2444,0.5313,0.5082,0.5569,0.4123,0.3946,0.4322,0.2254,0.2157,0.2363,PHOENIX,0.02827779358294704,IN,2
99,1636148068921376768,Gaia DR3 6210089742954668416,6210089742954668416,851134312,2016.0,234.77581259173164,0.15094292,-28.586757981530198,0.12717667,0.7796280382476249,0.1731005,4.503904,19.729797,-18.04277825059937,0.23381835,-7.982673493833495,0.18089496,-0.21547014,-0.06816503,0.074459285,-0.12728874,-0.2995246,-0.16286956,0.4110944,-0.018942453,-0.09845291,-0.35546,216,0,215,1,-1.4180863,189.58319,0.0,0.0,31,False,1.4070885,,,,,,,,25,13,0.34746587,29,12,0,0.01151054,19.924112,0,0,0.9300589,0.1558543,0.3531703,0.17694332,0.57667696,-119.04142,23.359518,-20.570118,-33.999702,False,239,912.3731110514212,1.5360981,593.95496,18.286936,25,336.73825557607887,6.3502083,53.02791,19.020311,24,811.6440145782458,10.157191,79.90831,17.474482,1.2586762,0,1,0,0,0,1.5458298,0.73337555,0.8124542,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9553310105753,21.30559146269992,239.16600446737166,-8.83985471090081,False,False,0,False,False,False,False,False,True,False,False,1.192518e-13,1.5180596e-11,0.9999776,4303.133,4277.524,4334.624,4.5244,4.4967,4.5467,0.0071,-0.0519,0.0744,1911.8092,1861.0671,1978.341,0.1088,0.0624,0.1641,0.0813,0.0465,0.1229,0.043,0.0246,0.0649,MARCS,0.02490370966761163,IN,2
85,1636148068921376768,Gaia DR3 6210089536796236544,6210089536796236544,323824072,2016.0,234.7699711768273,0.16691364,-28.605664777138,0.13475917,0.43051222249284465,0.19037598,2.2613788,7.5406947,-6.610980058646903,0.2770555,-3.627261044165479,0.19793393,-0.1464228,0.03916151,-0.03545065,-0.071487784,-0.2804292,-0.049677603,0.45114568,-0.10848156,-0.0654863,-0.16142896,199,0,199,0,0.5453797,213.09343,0.0,0.0,31,False,1.454347,,,,,,,,23,13,0.3883802,27,10,0,0.01302071,72.21757,0,0,1.0260813,0.16094735,0.34210786,0.19166774,0.5368942,-123.90012,16.61435,-23.332008,-33.15397,False,223,867.768493690212,1.6379132,529.8013,18.341356,25,362.3264938879695,7.0351086,51.502617,18.940792,26,672.9935908397223,7.5515175,89.12031,17.677868,1.1930833,0,1,0,0,0,1.2629242,0.5994358,0.6634884,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9381434659645,21.29430695403287,239.1653989424223,-8.859435671452305,False,False,0,False,False,False,False,False,True,False,False,6.511742e-11,7.0651715e-13,0.9999884,4568.221,4554.334,4583.7812,4.792,4.7462,4.8115,-1.0243,-1.1508,-0.8164,1543.8685,1493.6658,1668.2302,0.0084,0.0021,0.0213,0.0065,0.0016,0.0165,0.0035,0.0008,0.0089,PHOENIX,0.02235009697154588,IN,2
44,1636148068921376768,Gaia DR3 6210089815971933312,6210089815971933312,807682659,2016.0,234.7487205877985,0.16565362,-28.585740263751234,0.14582692,0.1981278517987155,0.18579845,1.066359,7.7302356,-6.082896337155202,0.22979923,-4.770211223605229,0.22092801,-0.31235102,-0.04893839,0.023511073,-0.29951742,-0.25598124,-0.3240036,0.4641227,-0.14676514,-0.05652918,-0.5210359,216,0,216,0,-0.017313687,218.89703,0.0,0.0,31,False,1.5148798,,,,,,,,25,14,0.3921222,30,13,0,0.024899991,171.19698,0,0,0.9975784,0.2044645,0.37721157,0.19501325,0.6341227,-128.51466,30.492651,-13.28514,-34.887108,False,240,837.0397272510697,1.3966227,599.33136,18.3805,25,400.10827421443776,8.348204,47.92747,18.833097,24,589.8190888738532,11.056655,53.345165,17.821098,1.1826528,0,0,0,0,0,1.0119991,0.45259666,0.55940247,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9363651115391,21.321553565835067,239.1423481004546,-8.84439029548566,False,False,0,False,False,False,False,False,True,False,False,1.2734212e-10,1.8177722e-10,0.99998784,5047.428,5030.5264,5065.6553,4.7901,4.7722,4.7979,-1.4351,-1.5372,-1.3418,2094.0876,2051.605,2149.3865,0.0028,0.0006,0.0099,0.0022,0.0005,0.008,0.0012,0.0002,0.0044,MARCS,0.0078618537349137,IN,2
57,1636148068921376768,Gaia DR3 6210089605517317760,6210089605517317760,835449311,2016.0,234.75367385994159,0.21019813,-28.600218534814225,0.18659987,3.07324017048734,0.22862914,13.442032,15.115228,-2.1529012338741635,0.33620554,14.961120810768975,0.25173944,-0.20553958,-0.15628672,0.37038085,-0.09549975,-0.32708827,-0.04741186,0.54965985,-0.09005066,-0.102335736,-0.20541333,188,0,187,1,0.885105,210.0957,0.38972634,0.6888208,31,False,1.256513,,,,,,,,22,12,0.4845702,27,11,0,0.006138748,157.25475,0,0,1.0448899,0.19409367,0.42823726,0.15656649,0.54954135,-136.32622,30.866697,-28.860031,-36.596405,False,184,826.4368370069755,1.5621384,529.042,18.394342,25,157.57194163920863,13.955269,11.291215,19.844845,24,1156.390975452416,15.260431,75.777084,17.090134,1.5899132,0,0,0,0,0,2.7547112,1.4505024,1.3042088,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9300466060071,21.307629233559712,239.15003359362416,-8.857461915301366,False,False,0,False,False,False,False,False,False,False,False,2.5447402e-12,1.5134404e-12,0.9996796,3482.1575,3469.7502,3498.5425,4.3051,4.2803,4.3316,0.1048,0.0778,0.1327,815.3115,796.6206,834.8377,1.3119,1.2511,1.3798,0.8312,0.7925,0.8745,0.5548,0.5317,0.5817,MARCS,0.008006180018922773,IN,2
70,1636148068921376768,Gaia DR3 6210089914753443072,6210089914753443072,1076464686,2016.0,234.76095984907354,0.17240831,-28.574987127767027,0.15302698,0.2525695840047438,0.19590802,1.2892253,3.4914756,-0.3820155820714065,0.23370954,-3.47051373381366,0.21382996,-0.36375496,-0.21944046,0.010762182,-0.21710823,-0.16523293,-0.2821343,0.48506194,-0.111963175,-0.07141419,-0.5240771,224,0,223,1,0.30504635,233.27112,0.0,1.361153e-15,31,False,1.5087745,,,,,,,,26,14,0.3900258,29,13,0,0.025204878,26.445715,0,0,1.0131085,0.27922612,0.45231354,0.18471603,0.57648575,-141.92416,34.24412,-11.589875,-35.755325,False,229,802.3067258658924,1.4608904,549.19025,18.426516,25,376.24594700880897,8.883727,42.352264,18.899862,23,580.4093143147529,9.057401,64.08122,17.83856,1.1923809,0,1,0,1,0,1.0613022,0.4733467,0.5879555,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.952614065473,21.322977142233658,239.1503995192469,-8.831434543181999,False,False,0,False,False,False,False,False,True,False,False,2.5150879e-10,1.5399049e-10,0.9999923,4945.7207,4925.2563,4972.5015,4.8363,4.7574,4.8672,-1.7328,-2.0245,-1.1056,1845.2141,1767.7769,2132.3787,0.0165,0.0041,0.0436,0.0133,0.0033,0.0351,0.0072,0.0018,0.0191,MARCS,0.021572216132901223,IN,2
19,1636148068921376768,Gaia DR3 6210089846033963648,6210089846033963648,810530152,2016.0,234.73093217897133,0.16094162,-28.588142378942827,0.14515676,0.5382618015937525,0.18949479,2.8405097,13.118999,-9.633229281316662,0.23349273,-8.905560900704307,0.21202777,-0.29140452,-0.1265779,-0.0007685784,-0.2218304,-0.31482464,-0.26374045,0.4561733,-0.11109708,-0.08243948,-0.50669783,246,0,245,1,-0.360472,241.53305,0.0,0.0,31,False,1.3891484,,,,,,,,28,14,0.38478175,33,14,0,0.02165897,164.37428,0,0,0.98221105,0.24256158,0.37931797,0.24989074,0.59765786,-122.73691,29.076708,-15.920224,-34.610317,False,279,783.8137267556109,1.3917165,563.1993,18.451836,31,263.39462419326344,7.3142104,36.011356,19.287025,29,713.5821696612401,7.875866,90.603645,17.614286,1.24644,0,1,0,0,0,1.672739,0.8351898,0.8375492,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9218057744281,21.329665925627655,239.12753792739719,-8.850356664527743,False,False,0,False,False,False,False,False,True,False,False,1.0446634e-13,2.7663403e-12,0.9999951,3989.6956,3940.7632,4193.146,4.7672,4.6573,4.8365,-0.5415,-0.7751,-0.0617,1094.3793,938.6808,1459.6515,0.0455,0.0084,0.1389,0.0331,0.0061,0.1017,0.0178,0.0032,0.0548,PHOENIX,0.016397664536468765,IN,2
2,1636148068921376768,Gaia DR3 6210092835331204992,6210092835331204992,1397364999,2016.0,234.72139495327588,0.18119806,-28.57269727403418,0.15872587,0.15347933416430332,0.22140463,0.69320744,6.8125095,-1.3194647840954024,0.25678295,-6.683509616095183,0.22766799,-0.24395189,-0.15013723,0.013452369,-0.18483254,-0.33834416,-0.21099645,0.4534875,-0.16221872,-0.10266136,-0.46839643,224,0,224,0,1.4206076,260.02548,0.5115006,1.3503321,31,False,1.4727954,,,,,,,,26,14,0.4132325,32,13,0,0.010377165,116.488754,0,0,1.0670857,0.24752805,0.37401372,0.26686954,0.56123513,-121.99685,23.67591,-17.125294,-34.89725,False,268,766.5828467229375,1.3326025,575.25244,18.47597,28,337.00485240455396,10.560907,31.910597,19.019451,29,603.855183025533,9.888011,61.069427,17.795563,1.227343,0,0,0,1,0,1.2238884,0.5434818,0.6804066,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9254538359649,21.346903877413812,239.11566050674526,-8.837281703541207,False,False,0,False,False,False,False,False,True,False,False,2.7930653e-11,7.19381e-13,0.9999915,4623.566,4610.9355,4637.298,4.8364,4.8171,4.8633,-1.3935,-1.5537,-1.2775,1538.452,1471.716,1586.1355,0.0079,0.0017,0.0198,0.0062,0.0013,0.0155,0.0033,0.0007,0.0084,MARCS,0.031705292513851284,IN,2
1,1636148068921376768,Gaia DR3 6210089399357360256,6210089399357360256,1664825651,2016.0,234.72131962439045,0.24084298,-28.605552731339188,0.2488103,0.6468694664874793,0.24379672,2.6533148,3.4768786,-3.2545998892918293,0.39456958,-1.223219200175802,0.3898942,-0.60638124,0.2212926,0.37957925,-0.5005734,-0.43927807,-0.5581043,0.71996516,0.08709927,-0.22072138,-0.7555534,202,0,201,1,-1.8444424,169.85124,0.0,0.0,95,False,,1.3703827,0.05213538,-0.33781275,0.33378127,-0.23683718,-0.07377743,0.15233836,23,13,0.750243,29,11,0,0.014045204,130.30421,0,0,0.9064175,0.20196477,0.4571484,0.2507767,0.55135393,-116.244644,32.001675,-22.413206,-36.835003,False,232,673.7015524738144,1.4392751,468.08392,18.616198,23,233.18469657997213,9.927641,23.48843,19.419292,23,649.5486356336779,22.131908,29.348967,17.716366,1.3102735,0,1,0,1,0,1.7029266,0.80309486,0.8998318,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.90290880657136,21.32163569403511,239.1233266525015,-8.869252122947897,False,False,0,False,False,False,False,False,True,False,False,2.7228808e-11,1.9029e-12,0.9999861,3915.4788,3905.0354,3927.4097,4.9273,4.8866,5.0087,-1.0555,-1.2688,-0.9491,820.3381,681.7521,890.0405,0.0021,0.0004,0.0064,0.0015,0.0003,0.0047,0.0008,1e-04,0.0025,PHOENIX,0.026722882479507645,IN,2
25,1636148068921376768,Gaia DR3 6210089880393704576,6210089880393704576,1199600795,2016.0,234.73630847723436,0.1953227,-28.575415332844315,0.19006778,0.2969302078121632,0.22577935,1.3151345,6.0026503,-5.147349064044068,0.28252777,-3.088140226182783,0.27049446,-0.40643293,-0.052010696,0.08130473,-0.3283121,-0.33738506,-0.3457419,0.5617752,-0.106363945,-0.112493075,-0.5633374,224,0,221,3,-1.0986104,201.57307,0.0,0.0,31,False,1.4923196,,,,,,,,26,13,0.49175444,31,13,0,0.006305653,141.11243,0,0,0.9460961,0.2491383,0.44917727,0.23832558,0.5746189,-123.9657,33.5001,-17.42636,-35.63556,False,254,645.1654596567532,1.3292211,485.37106,18.663189,26,304.89681721701066,11.156296,27.329575,19.12816,27,494.6957595337335,13.315882,37.150806,18.01205,1.2393605,0,1,0,2,0,1.1161098,0.46497154,0.6511383,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9344235169007,21.336457765830662,239.1291912403271,-8.83688084150291,False,False,0,False,False,False,False,False,True,False,False,1.2594609e-10,3.4316103e-10,0.999988,4853.2593,4833.9307,4875.496,4.7829,4.7529,4.8082,-1.2657,-1.4477,-1.0646,2158.104,2069.972,2268.407,0.0066,0.0016,0.0185,0.0053,0.0013,0.0147,0.0028,0.0007,0.008,PHOENIX,0.021121182236284355,IN,3
30,1636148068921376768,Gaia DR3 6210089811674288640,6210089811674288640,1166561693,2016.0,234.74043319713215,0.1965517,-28.5921421669752,0.17748389,0.32690844165587324,0.22245401,1.4695551,4.6402383,-3.5222942986754378,0.30212244,-3.0208035395421993,0.26731956,-0.3300108,-0.10343778,0.13131286,-0.26956034,-0.27673158,-0.2833379,0.48565543,-0.10683978,-0.04571832,-0.4880978,216,0,216,0,-0.62730867,206.16641,0.0,0.0,31,False,1.4952662,,,,,,,,25,14,0.49175072,29,11,0,0.007737419,121.88762,0,0,0.96805584,0.20489198,0.37795156,0.1963703,0.6342653,-127.91001,30.570625,-12.910142,-34.98594,False,238,631.7187535814071,1.370386,460.9787,18.686058,24,293.14138808933035,9.941973,29.485233,19.170849,23,469.11478055265405,10.623779,44.15705,18.069698,1.2066385,0,0,0,1,0,1.1011505,0.4847908,0.6163597,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.92596543390124,21.321264650739934,239.1366906256879,-8.8523079149603,False,False,0,False,False,False,False,False,True,False,False,1.8003919e-10,2.8964783e-10,0.99999386,4931.411,4912.826,4947.5674,4.8631,4.8396,4.8742,-1.9772,-2.0447,-1.7648,1985.6647,1936.8385,2041.0306,0.0049,0.0012,0.012,0.0039,0.0009,0.0096,0.0021,0.0005,0.0053,MARCS,0.007267824689946258,IN,3
101,1636148068921376768,Gaia DR3 6210089747249918080,6210089747249918080,1103839626,2016.0,234.77658244561866,0.1936093,-28.584408860790447,0.16662599,0.6496687647876791,0.22472395,2.8909638,16.356657,-13.71866902518633,0.28939554,-8.907206446588724,0.23875797,-0.2789014,-0.0699937,0.01864899,-0.13576353,-0.34499526,-0.16509092,0.39704293,-0.06940576,-0.10966825,-0.42430115,235,0,235,0,-0.6838734,221.33772,0.0,0.0,95,False,,1.4810165,0.04930803,-0.20271201,0.13074477,-0.09702643,0.11030476,-0.0701279,27,14,0.44593993,31,13,0,0.020864496,21.067785,2,0,0.96677583,0.21230416,0.37929866,0.21813253,0.5795,-125.255455,27.091578,-18.646288,-35.028652,False,259,618.492161581605,1.5235343,405.9588,18.709032,28,302.1570651679407,11.894346,25.40342,19.13796,29,573.4966878650516,19.188303,29.887827,17.851568,1.4157879,0,17,0,19,0,1.2863922,0.42892838,0.85746384,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9574987791942,21.306968617906993,239.1661179245791,-8.837412828243377,False,False,0,False,False,False,False,False,True,False,False,7.011109e-08,6.056075e-05,0.99993426,4735.6934,4688.901,4784.836,4.747,4.6888,4.8772,-3.7819,-4.045,-3.4305,1855.329,1587.4473,2054.5962,0.0407,0.0093,0.0919,0.0321,0.0073,0.0729,0.0177,0.004,0.0402,MARCS,0.026281262528572727,IN,3
59,1636148068921376768,Gaia DR3 6210089502436496512,6210089502436496512,1277925917,2016.0,234.75396959778908,0.23816665,-28.614089509672404,0.20845099,0.4372156571078276,0.27792642,1.5731345,7.5547333,-1.975738415835949,0.40649995,-7.2918070365929255,0.3068143,-0.22891153,-0.001488744,0.037092257,-0.20346195,-0.28756833,-0.20258266,0.56765676,-0.22162737,-0.059356976,-0.3488539,186,0,186,0,0.20366037,192.03145,0.0,0.0,31,False,1.4350599,,,,,,,,22,14,0.6021679,24,9,0,0.016153242,1.0548676,1,0,1.0088756,0.20018718,0.3465968,0.17155859,0.53488714,-134.5477,18.77663,-19.272242,-33.44541,False,193,562.1217501193078,1.531198,367.11237,18.812792,22,224.48496802301085,7.4682255,30.058676,19.460573,19,419.1263944629396,8.49041,49.364685,18.192034,1.1449679,0,0,0,0,0,1.2685394,0.6477814,0.62075806,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9207643648875,21.296781075364883,239.153550750002,-8.870893024499306,False,False,0,False,False,False,False,False,True,False,False,5.022269e-11,4.5226206e-12,0.9999959,4465.996,4448.94,4483.0854,4.8608,4.8212,4.8933,-1.2923,-1.46,-1.0807,1599.774,1514.1224,1718.492,0.0032,0.0008,0.0093,0.0025,0.0006,0.0072,0.0013,0.0003,0.0039,MARCS,0.02103575114045789,IN,3
95,1636148068921376768,Gaia DR3 6210089639875452288,6210089639875452288,1599077995,2016.0,234.7742976863363,0.23201023,-28.59981977367994,0.18916735,0.41205954644411164,0.26817262,1.536546,6.438608,-6.165120698136155,0.39392838,-1.8565992440092716,0.27605885,-0.11047053,-0.012671839,-0.043789387,-0.08770086,-0.33064434,-0.06798284,0.4642494,-0.10137864,-0.074611925,-0.14364494,190,0,190,0,0.6089581,204.67433,0.17762241,0.097197935,31,False,1.4894928,,,,,,,,22,13,0.5504776,27,10,0,0.021017114,90.31564,0,0,1.0300045,0.21127549,0.33612782,0.23407815,0.5296914,-127.44515,14.027792,-21.822739,-32.42292,False,216,560.8562527679043,1.3777605,407.0782,18.815237,24,250.45627628189072,9.762818,25.654097,19.341713,23,416.2510365643393,13.581601,30.648157,18.199507,1.1887312,0,0,0,1,0,1.1422062,0.5264759,0.6157303,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.945285417415,21.296383711611547,239.1677644954682,-8.852868367738656,False,False,0,False,False,False,False,False,True,False,False,3.6650055e-10,3.0898287e-10,0.9999911,4889.211,4864.035,4914.709,4.8652,4.843,4.881,-2.0197,-2.1772,-1.8547,2044.8785,1988.6123,2127.2832,0.0083,0.002,0.0245,0.0066,0.0016,0.0197,0.0036,0.0008,0.0107,MARCS,0.023453256931717525,IN,3
52,1636148068921376768,Gaia DR3 6210089914753444352,6210089914753444352,332296006,2016.0,234.7526406504599,0.21966238,-28.571330483568335,0.19485041,0.047064457476224925,0.26561457,0.1771908,6.2057934,-3.5113264338356087,0.31347108,-5.116879719670414,0.28945798,-0.23092152,-0.122093335,-0.041944005,-0.18420933,-0.3501914,-0.19625396,0.35230765,-0.12017972,-0.12424604,-0.43710694,234,0,234,0,1.8236387,281.70993,0.6062641,1.2017369,31,False,1.5314468,,,,,,,,27,14,0.5054104,31,14,0,0.030955741,19.654774,0,0,1.084916,0.23444158,0.3633391,0.2507155,0.64745086,-119.41324,30.282024,-13.112348,-34.402733,False,249,529.6643322703595,1.2746698,415.53064,18.877365,28,272.7862273881692,18.659695,14.619008,19.248985,27,368.31793254344745,11.179093,32.94703,18.332338,1.2103971,0,1,0,1,0,0.91664696,0.37162018,0.5450268,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9490793006002,21.330454203307838,239.14234855195755,-8.829575025198329,False,False,0,False,False,False,False,False,True,False,False,9.529098e-10,2.1075472e-09,0.9999751,5160.0806,5137.973,5180.176,4.7937,4.7792,4.8071,-1.7629,-1.969,-1.5729,2782.4524,2732.6665,2845.72,0.0019,0.0004,0.0057,0.0015,0.0003,0.0046,0.0008,0.0002,0.0026,MARCS,0.022559013146887623,IN,3
