,MainID,ra_now,dec_now,Gmag
472,4146600777498918144,274.6973361356287,-13.768628830572545,17.514883
654,4146612562895521664,274.6938562205613,-13.752962665428003,17.515076
576,4146599166883948032,274.6586616810548,-13.795805610787934,17.520014
120,4146600644352707200,274.66806518850893,-13.782965856057343,17.539576
151,4146600605706558336,274.68579722864297,-13.780178480338304,17.5521
659,4146612464107581568,274.64957325904504,-13.760320009523085,17.556501
368,4146612395388090880,274.6555803488742,-13.775989136063062,17.560925
330,4146612528535759872,274.6792219441391,-13.757728438114937,17.572939
566,4146610913628010240,274.6497187573361,-13.783364204840984,17.578012
180,4146612425456532096,274.6722435984833,-13.762472157201529,17.57832
227,4146612395388965632,274.66096327031863,-13.779443280956894,17.579897
458,4146600575638058240,274.68045734664133,-13.796431868243864,17.65211
22,4146600674426024064,274.67962292207204,-13.774548085010975,17.671057
287,4146600575638068992,274.67421540399187,-13.79145906065318,17.693878
93,4146600644358121600,274.67426265579127,-13.784572964723402,17.694885
241,4146600640066259968,274.6643125052862,-13.785611969368047,17.69593
223,4146600640066269952,274.67091603575267,-13.78846730160763,17.708588
55,4146600674426027392,274.6813689631052,-13.77906634378373,17.735302
433,4146612464107575040,274.6554266238597,-13.765860481842337,17.744295
337,4146600605706563328,274.6894273791484,-13.786187830976543,17.768768
29,4146600674426024832,274.67997389833727,-13.777611035674553,17.805836
230,4146600644352681600,274.6738651325585,-13.789371491819745,17.808872
143,4146600678717859584,274.68665310142507,-13.774041738719102,17.853357
672,4146600811865004800,274.69807306005475,-13.756285912190252,17.854967
123,4146600640066270720,274.67122306617586,-13.784844467601529,17.859064
693,4146599166889372544,274.65618235210974,-13.798846359846662,17.862093
714,4146612494175982976,274.6547657926508,-13.751629172614214,17.868494
13,4146600674426010112,274.67196028658736,-13.777296624064954,17.88091
116,4146612425456533248,274.6728695990141,-13.764934279427502,17.890707
419,4146599166883929216,274.6689552256587,-13.794767108526825,17.89657
20,4146600678712436480,274.67910588246406,-13.776980774072564,17.914536
580,4146600365188396544,274.69102749835696,-13.796221686495862,17.931902
176,4146600605706558848,274.6861065641913,-13.781701908239071,17.932724
490,4146610913628014976,274.65228334409755,-13.783012702211858,17.960026
369,4146612391096771456,274.65708544709787,-13.767574325114301,17.97442
567,4146600365188392320,274.6876984237204,-13.79784039842802,17.983006
25,4146612425456529920,274.67072401619293,-13.772548999799142,17.998758
593,4146612498462508288,274.6533978538252,-13.75833395827377,18.002956
64,4146612425456539904,274.67664211583224,-13.767184329840834,18.002972
155,4146600781793026560,274.68622944316616,-13.770576274143632,18.034798
277,4146600644357561088,274.6613291429134,-13.783962579600509,18.05631
428,4146600571346813696,274.68237054745333,-13.79469243348817,18.086103
469,4146599162597513216,274.6669034896626,-13.796109512783428,18.093115
459,4146599098169319296,274.66873164894713,-13.796268803404919,18.095652
150,4146612425456519552,274.66392326626317,-13.770486012595397,18.100746
288,4146600605706564480,274.69024444667343,-13.782505641752309,18.123985
505,4146612532827047936,274.67759742733,-13.751051761321865,18.12715
82,4146600674426028672,274.68213175163913,-13.768997454793075,18.13272
130,4146600674426026112,274.6805381295385,-13.784402762408408,18.13599
154,4146612429742996480,274.6674541678342,-13.765835987386842,18.148642
61,4146612429749880576,274.67495525486993,-13.767125807632974,18.157476
539,4146612459816237824,274.6500792272361,-13.768883929266657,18.160341
510,4146612391096760576,274.6498660345803,-13.77483774733515,18.161545
321,4146600777505255680,274.6897516909359,-13.764986630004131,18.18177
226,4146600644352679424,274.67454281560134,-13.789314022207199,18.202175
19,4146600678712453504,274.67622717789186,-13.770979392711295,18.217293
99,4146612391096782464,274.664819602476,-13.774534660134597,18.236202
71,4146600644352717056,274.6672306040928,-13.778597385583277,18.262613
6,4146600678717295360,274.6770459986027,-13.775379710213032,18.265217
0,4146600678717862016,274.6747082897858,-13.775179002333077,18.267086
511,4146610917914494848,274.6537056730805,-13.787945038917313,18.303835
722,4146600811859033728,274.6998147751019,-13.755522666260276,18.309917
306,4146600605706556544,274.68487826954333,-13.789151392954853,18.31455
698,4146612494175976576,274.65021281170897,-13.756769762171233,18.328136
558,4146600571346813184,274.68207352985365,-13.799751014474003,18.33666
483,4146599162597503872,274.6597609079847,-13.792698452190585,18.36066
42,4146612429742983936,274.67304203918644,-13.76875716690599,18.36632
255,4146600605706560000,274.68725623973086,-13.784809214037939,18.380268
158,4146600781797076096,274.6863082053826,-13.770729741995275,18.39249
313,4146600571346797696,274.6735255176501,-13.792152129519783,18.396795
373,4146612395388090624,274.65541526942695,-13.776620140275512,18.404203
637,4146600403834452096,274.69412879264206,-13.796054674486808,18.41307
615,4146612498467319296,274.6608802954322,-13.7511250983119,18.442623
333,4146600644354073984,274.66382025704803,-13.789065656644349,18.445318
85,4146600678713814016,274.6825331506708,-13.769340615475215,18.44652
23,4146600678713811200,274.6777929678976,-13.778626332036026,18.448591
242,4146600644357558400,274.66445455971103,-13.785778956835006,18.448753
487,4146612459816240000,274.65146739602176,-13.77022768078682,18.47257
414,4146612464102755456,274.6563984281787,-13.765453629611736,18.492474
184,4146600644352692864,274.67069188033884,-13.787182929364441,18.508297
90,4146600674426031232,274.68403878576083,-13.778433044933307,18.521969
284,4146600644357557120,274.6638965240237,-13.787312815049821,18.522911
74,4146600644352699136,274.67201662432103,-13.782982545462522,18.53588
206,4146600640066265856,274.66803126160937,-13.786657697956988,18.549292
552,4146610917917861632,274.653328733054,-13.789340079908909,18.56591
162,4146600644352687232,274.67358740541283,-13.786878301054003,18.573376
271,4146600781791636096,274.6912296680772,-13.773065288467443,18.577234
499,4146599162597496960,274.6550931714015,-13.789096549022608,18.582205
508,4146612601541714432,274.6684496486779,-13.751532102927127,18.597015
72,4146600674426030464,274.6833865154827,-13.777277805031165,18.604523
157,4146612429742996608,274.66773043988496,-13.765582827154763,18.62752
