,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
100,50.79,266605681,18,2051,181841.01-134718.2,274.670802,-13.788506,37,65,57584.3229,0,0.983,,,,,,,,,,,,,,,,,,,18.2253,0.1334,18.4707,0.2069,18.341,0.1806,16.9766,0.0276,16.9051,0.0884,17.0167,0.0291,15.9248,0.0407,15.8622,0.0715,15.9821,0.0193,4.85,266605691.0
101,51.4,266608111,17,1,181845.08-134604.8,274.687839,-13.768046,36,38,57195.0001,0,0.97,,,,,,,19.2034,0.0771,19.8414,0.6708,19.1803,0.1327,17.5074,0.0216,17.7762,0.1021,17.4964,0.0371,16.7618,0.0247,16.938,0.1699,16.8036,0.0263,16.2186,0.0169,16.336,0.0588,16.2253,0.021,15.7368,0.0887,15.5077,0.1139,15.8364,0.0322,10.81,2374957701.0
102,52.51,266605682,5,2051,181841.84-134722.4,274.67435,-13.789572,36,36,57393.4487,2,0.514,,,,,,,,,,,,,,,,,,,17.2522,0.0745,17.3177,0.0975,17.208,0.0507,15.732,0.2006,15.792,0.0502,15.8265,0.0409,15.0567,0.1557,15.0155,0.0882,15.1708,0.0359,4.69,266605683.0
103,52.52,266605683,14,3,181842.04-134722.5,274.675691,-13.789574,70,39,57089.0895,3,0.988,,,,,,,,,,,,,17.4741,0.1084,17.0074,0.0849,17.5183,0.0676,16.4976,0.0588,16.0091,0.1905,16.5193,0.0276,15.3894,0.1053,14.8028,0.1678,15.4891,0.035,14.813,0.0403,14.8329,0.0978,14.7894,0.035,2.72,2374954214.0
104,52.86,266605676,22,2051,181840.47-134717.9,274.668686,-13.788343,104,141,57553.4467,0,0.98,,,,,,,,,,,,,,,,,,,17.5371,0.0644,17.3433,0.1427,17.5194,0.0737,16.4789,0.0219,16.3213,0.0374,16.5044,0.0169,15.8849,0.0304,15.6417,0.0989,15.8829,0.0265,3.31,266605690.0
105,52.86,266608126,3,1,181840.61-134541.1,274.669282,-13.761406,201,146,57193.2693,0,0.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2271,0.1043,16.692,0.3752,17.3182,0.1571,5.52,266608116.0
106,55.24,2374954214,2,3,181842.16-134725.1,274.6757,-13.79033,315,691,57210.5581,45,0.825,,,,,,,,,,,,,13.0826,,13.5269,,16.3655,,,,,,,,13.6346,0.5307,12.3325,0.0284,15.652,0.0333,11.9276,0.4584,11.9943,0.0485,15.4692,0.0626,2.72,266605683.0
107,55.37,2374954239,1,0,181843.70-134719.4,274.682117,-13.788739,36,36,57210.5561,0,0.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.434,0.0515,18.7026,0.1398,18.4235,0.0969,6.96,266605703.0
108,55.39,266608137,14,0,181843.01-134536.7,274.679267,-13.760184,162,116,57858.8901,0,0.924,,,,,,,,,,,,,,,,,,,,,,,,,17.7546,0.067,17.7115,0.055,17.8163,0.0246,16.6399,0.0793,16.4692,0.0776,16.7853,0.0315,9.16,266608140.0
109,55.53,2374954251,0,1024,181844.95-134705.1,274.687296,-13.784761,36,65,58087.5392,0,0.977,,,,,,,,,,,,,,,,,,,,,,,,,17.9493,,18.4916,,18.0994,,17.6249,,18.0426,,17.807,,5.08,1309065043.0
