,MainID,ra_now,dec_now,Gmag
1265,5940106797366445824,251.7541702464314,-45.829113898395114,16.998644
520,5940106797366413184,251.76542000849994,-45.84068766500313,17.002327
880,5940106625567600640,251.75310514061024,-45.86858081238222,17.004559
740,5940106827422726784,251.74266725615902,-45.84279768862772,17.014055
1134,5940106694287140480,251.73154800756797,-45.8587392057668,17.016808
944,5940106625576008960,251.74440530371956,-45.86675610747225,17.049063
790,5940106625576009984,251.7473385551413,-45.86529923191053,17.064547
1893,5940106831734472704,251.72595616154413,-45.828532062202136,17.064583
21,5940106763014972416,251.75954385301597,-45.854200963900595,17.06574
554,5940106659927431040,251.74239014121932,-45.85179630816896,17.074669
994,5940106041452117760,251.78618539985666,-45.84605715202451,17.075556
92,5940106007092364928,251.76622121444694,-45.852514969966684,17.076569
746,5940106041452145536,251.7783843027931,-45.84360493260526,17.08081
147,5940106655630578432,251.75194688495822,-45.852426439275035,17.082918
432,5940106007092331008,251.772228882068,-45.85835693691573,17.089989
1378,5940106625576006272,251.73768840229053,-45.87119481662665,17.108692
1205,5940106793069532544,251.75428832873635,-45.8302753018315,17.129074
1295,5940106694287149312,251.7275810482065,-45.85837022389277,17.13517
141,5940106659927406848,251.75246438689533,-45.85380000623567,17.136803
488,5940106041452160256,251.76832275906068,-45.84203977070185,17.143408
208,5940106659927383936,251.75316856345634,-45.85697544445243,17.145964
841,5940106659935744512,251.75319826450962,-45.86801949186881,17.154497
712,5940106041460480896,251.77051346378428,-45.83920308247635,17.154709
1032,5940106827422734208,251.7436528239896,-45.83600851733143,17.15677
1059,5940106797374730368,251.76353632447257,-45.832083003401586,17.158289
252,5940106007100722048,251.76616257731496,-45.85871790145994,17.158815
1252,5940199873591721856,251.7825196862992,-45.835238879045804,17.167385
493,5940106041452129536,251.77507653120335,-45.84715989481787,17.168852
89,5940106763014976512,251.76410966389366,-45.84869017848159,17.18301
444,5940106041452141568,251.77246008754008,-45.845414753662396,17.1854
1128,5940105904021495808,251.77483658102662,-45.87010732349983,17.209654
1214,5940105904021495168,251.7691099532463,-45.87315479057885,17.228827
1248,5940199877892580352,251.77314976392535,-45.83102614586146,17.232485
1633,5940106831726188160,251.73532666651425,-45.82875838038874,17.25133
16,5940106763006638080,251.76030661337282,-45.84997192652821,17.252056
25,5940106763006604416,251.76206900027367,-45.85404338737102,17.254343
719,5940106041452169984,251.7706580555462,-45.83914182937148,17.262682
732,5940106797366429824,251.75937950043277,-45.837015152140275,17.270947
1058,5940106797351177472,251.77050470586596,-45.83332253716445,17.274565
847,5940106763006695168,251.7457257481626,-45.83835100603999,17.275745
483,5940105904013105024,251.76488174089525,-45.86281668748926,17.27792
828,5940106621270836096,251.74322278973892,-45.86362365121586,17.29973
420,5940106007092325504,251.76757531615402,-45.860918358163325,17.307106
331,5940106659927364480,251.75549684150852,-45.860630667459816,17.324518
571,5940106797366417408,251.76221556939058,-45.839605237825516,17.330547
720,5940105904013092992,251.76571260700382,-45.866209868088625,17.342232
744,5940106831734465024,251.74210643153424,-45.843148970229485,17.345043
775,5940105904013089280,251.76336182616623,-45.867434407871485,17.346775
529,5940106041460678016,251.7716075618523,-45.84313261282569,17.350622
192,5940106007100735488,251.7657861231392,-45.84671496661413,17.350912
1209,5940106831726181376,251.7444932623556,-45.83269224281256,17.36241
724,5940106007100717184,251.77635248649688,-45.86144248737983,17.364897
167,5940106763006657408,251.75591597495702,-45.8466782537835,17.376497
1223,5940200629505993856,251.77175008319008,-45.831055023944565,17.380396
11,5940106763006631808,251.75805413599102,-45.851102976295536,17.398506
176,5940106763014981376,251.76278144594292,-45.845947743283375,17.399155
223,5940106763014981632,251.75132160923562,-45.84798108878597,17.41518
607,5940106041462344960,251.7695589906316,-45.840864025874005,17.416327
358,5940106041452114176,251.77334664723634,-45.8494980691719,17.427715
1470,5940106827422737280,251.7406064259047,-45.82945800540946,17.432692
1030,5940106621264272640,251.74934423392278,-45.87004123707865,17.445042
1246,5940106793062998528,251.74975939877882,-45.830297942217264,17.446377
63,5940106763006612608,251.75610923151285,-45.85445759083982,17.447855
336,5940106659927361792,251.75797516359,-45.86117770393742,17.459076
644,5940106797366425856,251.75945554513558,-45.83829701372955,17.461937
68,5940106763006624896,251.76431136285598,-45.84960517080397,17.462345
439,5940106041452309760,251.77033990377197,-45.84397746082111,17.462547
525,5940106763006676352,251.74741046574067,-45.843873729974256,17.478333
1433,5940106625576008320,251.7332009418774,-45.869553878864366,17.485624
972,5940106002788990720,251.78433481071724,-45.86025431461257,17.497574
672,5940106041452171008,251.76890868918517,-45.83916410039584,17.50182
1630,5940105938372805504,251.79334375550653,-45.86906820034406,17.508444
1432,5940106694295494144,251.72609012063236,-45.86192851889265,17.509718
260,5940106763006817152,251.75388855635074,-45.844984926900125,17.510218
565,5940106007092333056,251.77604514166782,-45.857360116704086,17.514687
250,5940106659927368192,251.75613787402324,-45.859438161926974,17.52889
494,5940106797366418048,251.7612048230599,-45.840413046025574,17.53092
423,5940106041460471296,251.77344050808136,-45.8472893238401,17.53177
225,5940106007092387072,251.76911815190735,-45.84831965613501,17.539665
363,5940106007100724224,251.77327398844352,-45.85483302815582,17.5406
