,RA,DEC,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth,in_field,mask
1,303.0992548,-56.8243106,24224.8968,24141.9463,0.69532007,-0.374413759,0.697709739,0.006867012,8.022760391,1,0.790652225,0,0.398711332,-0.206605525,-0.017651802,0.031462258,0.398582935,-0.206968352,-0.01769257,0.031526923,0.008084079,0.040546574,22.36415801,0.024780448,21.94130656,0.025233308,22.19379903,0.006896027,21.14145637,0.006119724,21.80839994,0.004797964,20.69563628,0.00413052,21.75141944,0.005651264,20.54555055,0.004849843,21.49177277,0.007746382,20.32383882,0.006583427,21.09609015,0.014895973,19.86881855,0.012322268,1011432,1,IN,0
3,303.1016265,-56.83029652,24207.09878,24060.01737,0.255287886,-0.345249802,0.665223122,0.011366213,9.093849182,1,0.862558456,0,0.118259512,-0.149856823,-0.017817604,0.028640812,0.118971169,-0.149357542,-0.017857581,0.028699018,0.009092441,0.045806339,22.80745679,0.035424486,22.35745279,0.038162998,22.81065481,0.011901197,21.46508653,0.010588827,22.36475971,0.00763207,20.9578795,0.006512953,22.22022592,0.00800995,20.68855915,0.00674209,21.96984073,0.011652761,20.51107048,0.009722938,21.70701368,0.025585297,20.19349438,0.020856425,1011437,1,IN,0
14,303.1030473,-56.85053102,24196.35138,23783.0474,0.519932985,0.14960137,0.635576069,0.002382227,5.14556694,1,0.163870285,0,0.2538683,0.089089727,-0.01768175,0.025146289,0.253996134,0.08911933,-0.01772384,0.025199436,0.006014242,0.040291806,23.16544123,0.045791892,22.36878084,0.041209967,22.0264576,0.00560484,20.94190727,0.004894622,20.48996052,0.00182878,19.4460008,0.001704943,19.97131531,0.002310678,18.86014491,0.002260568,19.59247641,0.001807224,18.55982916,0.001710993,19.51015438,0.003656591,18.46059022,0.003354243,1006966,5,IN,0
12,303.1073876,-56.86926344,24163.78159,23526.64552,0.027945623,0.116012529,0.74443084,0.010108823,21.52685928,1,0.0,0,0.017523105,0.090239286,-0.019995415,0.025196124,0.017450681,0.090292923,-0.020033281,0.02509347,0.007696173,0.040021283,23.89170858,0.087940484,23.24162624,0.079855399,22.91060585,0.012588373,21.97788696,0.010479954,22.25989097,0.005902213,21.29674363,0.004919419,22.0940502,0.00627903,20.99658834,0.005137115,21.86598617,0.009879361,20.89930257,0.008234508,21.93376998,0.031292345,20.93177561,0.025711183,1005913,5,IN,0
11,303.1086492,-56.84513898,24154.39716,23857.12073,-0.093396805,0.003903153,0.64593935,0.026766637,10.74669361,1,0.0,0,0.611998526,-0.289061067,-0.018202884,0.0248862,-0.038745727,0.027199997,-0.017748404,0.024902077,0.00589656,0.041512267,26.06561298,0.64861781,25.20318598,1.24906565,24.29865346,0.041238315,22.29975654,0.034020994,23.18877891,0.013618027,21.13843088,0.011002934,22.87713094,0.012116366,20.78379236,0.010471057,22.59204545,0.018184445,20.58827968,0.015650573,22.46085321,0.049302688,20.48314773,0.044055497,984611,5,IN,0
10,303.1101817,-56.83522037,24142.92398,23992.81455,0.388941258,-0.732170641,0.455012381,0.00794175,5.52995491,1,0.625335225,0,0.128000652,-0.240927595,-0.017287706,0.028481134,0.128399178,-0.241124198,-0.017326666,0.028538615,0.010080736,0.047869464,22.97254793,0.039680285,22.10393705,0.034668113,22.8375976,0.011854158,21.87315428,0.010749801,21.32474364,0.003135677,20.3940273,0.002947791,20.80814426,0.003101512,19.80325866,0.002983146,20.4268846,0.003149719,19.50363184,0.003020272,20.1695397,0.006429487,19.20700068,0.006084939,1007193,5,IN,0
9,303.1120842,-56.85389703,24128.69775,23736.99431,0.697556794,-0.032974884,0.689286172,0.009968255,3.364444733,1,0.001187784,0,0.450232985,-0.011831601,-0.018476231,0.025100301,0.450671554,-0.012188393,-0.018520316,0.025154,0.006275219,0.04147444,23.20165646,0.045514398,22.70877165,0.041929859,22.76378779,0.01056427,22.07845617,0.009304994,22.01399003,0.004980826,21.31097932,0.004376644,21.89561068,0.005355137,21.05870798,0.004756368,21.59582892,0.007924195,20.85226692,0.007144899,21.70558899,0.025261511,21.01742604,0.023202062,1006772,5,IN,0
0,303.1139202,-56.82676405,24115.04041,24108.3996,0.24331902,-0.229818374,0.948128283,4.95e-05,18.23867798,1,0.248611202,0,0.200633605,-0.189087536,-0.01835392,0.03146767,0.200479135,-0.189007789,-0.018396707,0.031533442,0.009353072,0.046649653,19.21105655,0.004500132,16.35613977,0.004359326,18.06715682,0.002141352,15.0447704,0.00212337,17.20545255,0.001223959,14.15947753,0.001213877,16.93341291,0.002088218,13.71996463,0.002083896,16.50374901,0.001216428,13.43718632,0.001207993,16.38012421,0.000779603,13.23688994,0.000729767,1011400,1,IN,0
6,303.1171909,-56.8667086,24090.4461,23561.63508,0.312850893,-0.33369571,0.575704396,0.008610671,4.046176434,1,0.003152083,0,0.155216002,-0.163648988,-0.0200981,0.025704854,0.155180216,-0.163642243,-0.020135405,0.0256072,0.007498687,0.041122858,23.8901088,0.08578219,23.55948662,0.083243114,22.88622306,0.012126089,22.38965748,0.011267732,21.67386676,0.003627963,21.13434839,0.003321409,21.26495257,0.003451711,20.64894262,0.003222522,20.86531117,0.004182237,20.34200648,0.00389201,20.87196769,0.011506997,20.28995245,0.01069045,1006161,5,IN,0
5,303.1189664,-56.85345305,24077.18995,23743.08202,0.110243767,0.619398773,0.884597719,0.012163004,9.952300072,1,0.278874817,0,0.085083251,0.505681808,-0.018454718,0.025276088,0.084588639,0.511159837,-0.018498387,0.025330091,0.005817348,0.042128521,24.37838742,0.135934533,23.73256784,0.160398258,23.27409962,0.016636973,21.54419907,0.013890783,22.69545945,0.009022578,20.92998048,0.00706488,22.52422666,0.008778003,20.70311402,0.006620037,22.28407073,0.014529329,20.50695044,0.01090014,22.63926604,0.057515404,21.0099089,0.056746945,1006769,5,IN,0
4,303.122986,-56.84918058,24047.11088,23801.56831,0.19199273,-0.789748967,0.853229046,0.010849644,11.76048946,1,0.001021915,0,0.151717099,-0.588735626,-0.016795436,0.027589525,0.148140401,-0.592401803,-0.016839063,0.027649423,0.005236758,0.041133199,24.99987439,0.243988831,24.18651201,0.268949622,24.00062498,0.030080156,21.74865431,0.021014969,22.59041331,0.008054965,20.37764487,0.005982179,22.16651065,0.006686261,19.91472358,0.005381401,21.67519767,0.008047146,19.55499777,0.006587699,21.57286912,0.021434151,19.51436055,0.018915745,984561,5,IN,0
