,RA,DEC,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth,in_field,mask
34,302.7467204,-56.7493348,26870.81734,25160.14176,-0.184111789,-0.339443773,0.924339652,0.065521717,23.74780083,1,0.113267937,0,0.084160907,0.217433815,-0.013819784,0.036480248,-0.178741932,-0.299016118,-0.014181925,0.036122564,0.010319441,0.02887735,26.69169976,0.895536406,23.103008,0.340870522,24.89112724,0.06169559,20.95986395,0.038472798,24.56215241,0.047252872,20.74357304,0.021603607,24.32333523,0.049266914,20.3234482,0.020609344,24.28662648,0.096732569,20.31384472,0.035875497,23.77196768,0.17513046,19.79655804,0.066395768,1017369,3,IN,0
32,302.747936,-56.75026523,26862.02694,25147.57492,-0.190381169,-0.008119276,0.84439075,0.038464472,16.91731262,1,0.088775917,0,-0.253291835,-0.115536,-0.013912387,0.036486069,-0.142324671,-0.025382182,-0.013901956,0.036507357,0.010340473,0.029251783,24.45631059,0.1190497,21.66521373,0.119261143,24.64499093,0.049615081,21.08634307,0.03198651,24.10115678,0.031110325,20.49773992,0.019313286,23.81748603,0.030924085,20.12249977,0.019461222,23.24594526,0.037552767,19.71505228,0.026554758,23.00871917,0.087655135,19.40628942,0.055710651,1017368,3,IN,0
30,302.7489843,-56.76519366,26853.02341,24943.27663,-3.779717922,-0.279645026,0.148094103,0.000706497,4.079699039,1,0.129690399,0,0.141586883,0.049042029,-0.014960971,0.035237601,0.151655763,0.050272074,-0.014953048,0.035265181,0.011654342,0.03002455,18.96188919,0.004377145,18.91644075,0.004379185,17.9504486,0.00214434,17.83617103,0.002142999,17.54128706,0.001232656,17.40335245,0.001231275,17.43723488,0.002096162,17.28241913,0.002095221,17.37998037,0.001251176,17.2384408,0.001248711,17.41719782,0.001049505,17.26773093,0.001037007,1015178,3,IN,0
28,302.7510511,-56.75020874,26838.65242,25148.47791,0.023542121,0.852848113,0.786426544,0.047888879,11.833848,1,0.593197954,0,0.066408213,0.399244972,-0.014063272,0.03649227,0.024110222,0.62512517,-0.01405302,0.036513608,0.010162173,0.029221299,25.02731876,0.200070597,23.15538877,0.22632583,24.97189567,0.06745766,22.66424953,0.064385543,24.1235098,0.031889488,21.40434593,0.021513049,23.79052269,0.030172235,20.92606854,0.019323595,23.42102288,0.044758489,20.71648649,0.03080957,24.04010347,0.228509991,21.46470977,0.182523356,1017370,3,IN,0
26,302.7528477,-56.74880298,26825.27415,25167.79438,-0.463064939,0.692203999,0.494163722,0.213079274,8.631680489,1,0.068951237,0,-0.12773082,-0.062309801,-0.015342632,0.034481781,-0.181270421,0.289549857,-0.015585921,0.034184355,0.009981398,0.028383591,,0.849053336,inf,,25.79198108,0.141499932,22.30002838,0.087302419,24.97111974,0.069322661,21.45705122,0.039754486,25.02822115,0.093052905,21.32142924,0.038684009,24.86497715,0.166682409,21.18765276,0.065369546,24.15560697,0.254264235,20.69043765,0.123405689,1017689,3,IN,0
24,302.7539542,-56.74595841,26817.20563,25206.77482,-0.351873249,0.297272295,0.505555868,0.018708276,4.875711918,1,0.033111293,0,-0.159883113,0.148312251,-0.014138381,0.03770057,-0.159529984,0.148538545,-0.014171804,0.037773255,0.010839811,0.029453287,23.83047526,0.067412269,23.59234561,0.067699504,23.44379356,0.016569866,23.03014128,0.015929314,22.38587095,0.006631348,21.85062205,0.00624758,21.99971816,0.00622722,21.46146477,0.005818503,21.66564007,0.009174061,21.13129766,0.00862843,21.5624422,0.023265483,20.99178254,0.021715614,1017826,3,IN,0
23,302.7575703,-56.75967617,26796.72967,24988.99925,,,,,6.959938526,1,,0,-0.077400755,-0.083385325,-0.014905634,0.031839471,,,-0.014898647,0.031856079,0.009895851,0.030447892,24.07674875,0.080967993,20.92577548,0.053948531,26.59685545,0.31207999,22.48442148,0.078471028,24.57311812,0.044930451,20.56807147,0.013082615,26.24858012,0.30479971,21.60771554,0.053529272,25.76782509,0.415735594,21.22971378,0.072552007,25.63893925,1.007963264,20.19573157,0.078572526,1015282,3,IN,0
21,302.7590995,-56.78167368,26775.91829,24718.11201,-0.09886609,-0.821576655,0.372296214,0.01769238,3.666263103,1,0.0,0,-0.044286357,-0.273347711,-0.016589028,0.026277399,-0.047001809,-0.275909036,-0.016628414,0.026333433,0.010803845,0.026185083,24.24045508,0.085465009,24.07255029,0.083776376,23.03221346,0.011891881,22.78833629,0.011474482,22.04176443,0.004508428,21.78655633,0.004354098,21.15433108,0.003446388,20.86791354,0.003365482,20.71760205,0.003975559,20.47315571,0.003899406,20.65276777,0.010074275,20.38306389,0.009835959,1014985,3,IN,0
19,302.7605245,-56.74859674,26767.67195,25170.93089,0.234799504,0.816387951,0.642387331,0.016943004,5.746835709,1,0.215863657,0,0.13144755,0.492791941,-0.01442989,0.034699696,0.131764159,0.492743075,-0.01446391,0.034769014,0.01017697,0.028403224,23.87296403,0.067968178,23.45252529,0.0625841,23.48768475,0.017424003,22.78697033,0.01557585,22.56757662,0.007962141,21.90191953,0.00717125,22.36995043,0.008658999,21.59900069,0.007741638,22.05084154,0.013148395,21.3195203,0.011812963,21.79554168,0.029062847,20.99238527,0.025022204,1017585,3,IN,0
16,302.762074,-56.76797625,26754.61917,24905.72419,0.473903924,-0.321928889,0.924095154,0.010184069,19.34827614,1,0.981884346,0,0.377941578,-0.244787559,-0.015091117,0.031718428,0.377647907,-0.24970372,-0.015126083,0.031789269,0.010849713,0.028636184,27.53924858,2.024769811,22.76036778,0.206427036,23.62641647,0.036368163,20.47281033,0.018735295,22.98331668,0.019103754,19.82262919,0.010214784,22.83120129,0.018993459,19.56223553,0.01083011,22.41041148,0.023259712,19.21670316,0.013456046,22.31325475,0.050552224,18.89181566,0.025181779,1015216,3,IN,0
14,302.7630564,-56.76396132,26747.54389,24960.72053,0.272244483,-0.783289969,0.84091711,0.01397912,14.496171,1,0.73285605,0,0.17243994,-0.526917859,-0.014672714,0.032066449,0.169518709,-0.525568962,-0.014708854,0.032138627,0.010285073,0.029187921,23.56858724,0.046924214,21.27698099,0.042287391,24.00791867,0.029448269,21.08774618,0.018886614,23.18880746,0.012453409,20.31081852,0.008621774,22.77094507,0.012726037,19.83523546,0.009186105,22.36517615,0.018047526,19.49791308,0.012723632,21.90108829,0.031161974,18.90749348,0.020032854,1015230,3,IN,0
13,302.7672259,-56.74349648,26717.74481,25241.01222,0.619569957,-0.316443712,0.742349446,0.00884148,4.916228294,1,-3.81e-06,0,0.44576811,-0.218841896,-0.013667577,0.036611193,0.445625961,-0.218750387,-0.013681174,0.036606073,0.011303727,0.027981106,23.6064112,0.056270424,23.09503088,0.053049632,23.18697414,0.013113966,22.35376715,0.010771639,22.05552018,0.004902549,21.1965518,0.004056457,21.59108113,0.004667367,20.67066195,0.003980688,21.18319297,0.006159385,20.36429759,0.00528545,21.07555639,0.015321207,20.2188215,0.012985124,1017701,3,IN,0
12,302.7725542,-56.77974321,26675.16142,24745.07216,0.089191616,-0.079533353,0.980644703,0.214887634,52.08892441,1,0.496173115,0,0.165486289,0.094324272,-0.017615017,0.025923561,0.089296222,-0.075667217,-0.01765403,0.025975803,0.01101857,0.025968248,28.55404756,4.539142797,22.41399119,0.178345886,26.48837546,0.262143225,21.54912152,0.041845741,26.62900506,0.276448569,20.98757022,0.024010191,25.69367019,0.164302434,20.69196805,0.028520031,25.96531938,0.435872203,20.39785344,0.041291575,,3.547854705,20.18286745,0.101253645,1015635,3,IN,0
10,302.773919,-56.75135012,26666.94474,25133.77365,0.190789998,0.177282542,0.438202977,0.006931664,3.779063463,1,0.047061545,0,0.064047053,0.092072383,-0.015095979,0.035049345,0.064090647,0.09209206,-0.015111851,0.035038017,0.010302064,0.027180015,23.20916904,0.039092579,22.83699775,0.03857433,22.32424661,0.006547458,21.955683,0.006318463,21.1075744,0.002503457,20.74270669,0.002398182,20.52529745,0.002713025,20.12509284,0.002636586,20.04655115,0.00260271,19.67666881,0.00247594,19.91241083,0.005560258,19.49459994,0.005145134,1015193,3,IN,0
9,302.7759799,-56.74238638,26652.11185,25256.55069,0.394191533,-0.008088578,0.791417897,0.001951814,7.692894459,1,0.030027303,0,0.264913114,-0.000767831,-0.014237362,0.036510462,0.265237004,-0.00109484,-0.01426644,0.036429841,0.010999398,0.026022123,22.48793772,0.019851794,21.17363481,0.017104265,21.38993882,0.003541691,19.78031236,0.003066067,20.6807978,0.001980303,19.0795223,0.001715892,20.42774501,0.002624714,18.7785637,0.002428027,20.13241827,0.002780629,18.53534036,0.002346757,20.07508149,0.006340686,18.36230998,0.004992996,1017700,3,IN,0
5,302.7768817,-56.75077236,26644.75149,25141.797,-0.153404936,0.334501266,0.53980881,0.016118387,6.587641239,1,0.208567175,0,-0.08731791,0.131530564,-0.01522272,0.035057173,-0.098199077,0.135625854,-0.01523942,0.035045888,0.009055412,0.027595261,24.37276709,0.114237465,24.01631054,0.107972373,23.85385368,0.024887264,22.99548856,0.022376466,22.42983919,0.006889718,21.5993235,0.006445218,21.55948164,0.004788258,20.69617198,0.004563783,21.08884541,0.005669429,20.27722191,0.005427205,20.90772272,0.013458032,20.04367093,0.012609919,1015209,3,IN,0
3,302.7787169,-56.78130039,26628.77615,24723.98696,-0.060438395,0.159462065,0.764225006,0.003359322,9.851053238,1,0.130221102,0,-0.049391829,0.116961634,-0.01829869,0.02818859,-0.050885297,0.119730666,-0.018338671,0.028242996,0.009719715,0.026529003,23.01467027,0.028799142,22.34413692,0.026694388,22.00249278,0.005150152,20.40184475,0.004362204,21.34897226,0.002636796,19.74761235,0.002251239,21.08102853,0.003332604,19.38804387,0.002962102,20.80573615,0.004253962,19.16362519,0.003576544,20.7471078,0.010917434,19.04536777,0.008770023,1015610,3,IN,0
2,302.783972,-56.75298238,26591.38602,25111.81705,-0.339384258,0.476652265,0.540094197,0.008972738,3.549224138,1,1.53e-05,0,-0.179403006,0.258831278,-0.015987922,0.032946387,-0.17919375,0.25869289,-0.016024068,0.033007424,0.007952086,0.027506567,23.334682,0.044339168,23.0410115,0.042500558,22.75071623,0.009591887,22.29197595,0.008845064,21.58124486,0.003596096,21.11587353,0.003340248,21.13472778,0.003623066,20.59319871,0.003435344,20.73192249,0.004163434,20.23269208,0.003948179,20.59707954,0.010469862,20.07049085,0.009767436,1017280,3,IN,0
1,302.7879598,-56.76243202,26560.81363,24982.61898,0.280924559,-0.198152378,0.40407148,0.008914723,4.004451275,1,0.014294841,0,0.078235761,-0.042600703,-0.017338348,0.031765845,0.07809867,-0.042669829,-0.017377231,0.031831544,0.007786495,0.028979848,24.42667942,0.110351013,24.19664757,0.109180674,23.08480342,0.012116129,22.66050702,0.011758263,21.3475504,0.002915703,20.93364821,0.002809445,20.59190075,0.002785504,20.12807939,0.002730295,20.15349849,0.00267922,19.71607271,0.002607863,20.06674828,0.006379559,19.6143592,0.006191167,1016370,3,IN,0
0,302.7904888,-56.74250474,26543.18998,25255.4808,0.095269077,-0.252546668,0.525235474,0.001268609,4.382110119,1,3.27e-05,0,0.033196866,-0.089411227,-0.015338057,0.034660976,0.033330493,-0.089383148,-0.015353883,0.034650225,0.00910144,0.02526011,21.79042634,0.011032604,21.3455169,0.010757351,20.36452403,0.00250425,19.75083297,0.002439334,19.51712647,0.001393302,18.88192021,0.001357017,19.17335816,0.002174748,18.47794713,0.00215519,18.86696722,0.001483631,18.22279629,0.001439092,18.79201118,0.002314046,18.12228796,0.002137199,1017856,3,IN,0
