ra,dec,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth
303.0509673,-56.7738559,24587.37565,24832.29415,-0.200833708,0.31755349,0.815497875,0.004748038,7.555163383,1,0.060439312,0,-0.153455293,0.23826624,-0.017060552,0.028032248,-0.153278664,0.238257378,-0.017098581,0.028085493,0.005763806,0.040149928,23.42144244,0.05676334,22.62112454,0.051804709,22.39717398,0.006906156,20.99522839,0.005617781,21.68807543,0.003614622,20.26801085,0.002886295,21.45963563,0.004019544,19.93744282,0.003321994,21.20197663,0.00568106,19.76376777,0.004470767,21.18490284,0.016288417,19.80357282,0.012582211,1015955,6
303.0077485,-56.77007317,24911.62586,24883.5994,-0.094572432,0.256361306,0.737586439,0.144537836,13.08309269,1,0.023709411,0,-0.061592745,0.071201,-0.019454723,0.033236066,-0.077790566,0.168659449,-0.019501209,0.033307306,0.005218211,0.041301455,26.45768089,0.949963945,nan,1.741700821,25.40478905,0.100019492,22.00563094,0.108705896,25.17111254,0.081719877,21.52435048,0.047419596,25.21594201,0.103437765,21.33907817,0.053721922,25.16363472,0.207160506,21.6068365,0.084563131,25.50891242,0.858226359,21.69919716,0.285304096,1015977,6
302.9808542,-56.76931342,25113.38618,24893.6011,0.609888256,-0.027241075,0.899252534,0.099446826,20.70090485,1,0.096212908,0,0.03325011,-0.217893077,-0.01634503,0.037019616,0.493312836,-0.009901856,-0.016377604,0.037101958,0.004768749,0.039749972,nan,13.40033636,25.77911045,7.861199336,25.71570885,0.140350478,21.86126835,0.074413048,24.90725462,0.069892649,20.73498198,0.038868036,24.32644732,0.050298149,19.54978132,0.030955365,23.79849083,0.062647563,19.45405897,0.040542001,28.90991179,21.55379688,20.22156549,0.144853141,1015980,6
302.9794685,-56.76831414,25123.81068,24907.25691,-0.08595562,0.196738705,0.781003296,0.111308903,13.69464302,1,0.016659844,0,0.025873369,-0.020612927,-0.016294313,0.037044739,-0.071380377,0.148429334,-0.01633732,0.037115283,0.004716469,0.039969986,nan,452.7764845,25.01972521,2.943037232,25.34002138,0.099033708,21.94016756,0.07532465,24.89018244,0.066838039,21.22032249,0.040196731,24.28072654,0.04826944,20.57259923,0.033118528,24.29123791,0.098282444,20.5214827,0.052151213,24.51347498,0.370988681,20.58166504,0.149345614,1015981,6
303.0476063,-56.76612879,24612.7114,24938.03513,0.366261095,-0.04764156,0.674684048,0.000984793,4.63485384,1,1.89E-07,0,0.221782622,-0.016985659,-0.017426457,0.034288434,0.221804544,-0.016979303,-0.01746715,0.03435855,0.006180947,0.043049715,20.68398343,0.006408841,20.21279358,0.006196914,19.95340773,0.002322787,19.24047669,0.002262183,19.57447713,0.001373211,18.82073574,0.001321761,19.36739921,0.002186621,18.50897375,0.002149733,19.19290265,0.001582798,18.42886459,0.001482384,19.14044245,0.002755129,18.34356171,0.002351585,1016029,6
302.9967202,-56.76091201,24994.59395,25008.84581,-0.390003264,-0.206151396,0.871414244,4.01E-05,11.31359863,1,0.012751575,0,-0.304092204,-0.150473291,-0.016070726,0.039277279,-0.304613143,-0.150789961,-0.016110457,0.039357573,0.004945833,0.042832574,18.86422881,0.004416469,17.0193375,0.004367987,17.51687382,0.002129153,15.38976522,0.002121941,16.62093655,0.001217445,14.44294022,0.001213198,16.2890841,0.002085459,13.98291428,0.002083659,15.88216167,0.001211942,13.70382576,0.001207832,15.77404692,0.000754895,13.51532572,0.000729473,1016122,6
303.0076831,-56.74462196,24912.7362,25231.98044,0.043068312,-0.284567803,0.755690575,0.003317462,6.472313881,1,0.20335283,0,0.026445955,-0.176169105,-0.019335628,0.037507206,0.026945049,-0.176340342,-0.019357253,0.037497383,0.006598826,0.037676307,22.33280916,0.024406013,21.1475118,0.02155644,21.53291674,0.003916791,20.34673655,0.003473589,21.03755443,0.00258148,19.77927508,0.002203293,20.76447375,0.002873941,19.4035723,0.002579673,20.6924625,0.003916232,19.45808917,0.003306514,20.74431944,0.011362847,19.37714642,0.009409096,1016128,6
303.0178385,-56.75755932,24836.21867,25055.02069,-0.039572682,-0.612096786,0.892466187,0.002296363,8.112639427,1,0.123441578,0,-0.038979668,-0.509401019,-0.016200074,0.041075767,-0.039290447,-0.509325922,-0.016190173,0.041103579,0.004154372,0.041994868,22.37687278,0.023980803,21.24821252,0.019597601,21.44946323,0.003713054,19.81078995,0.002937344,21.01137255,0.002437658,19.4291051,0.001851604,20.87910344,0.003020811,19.11857674,0.002488794,20.61575711,0.003615875,18.89547627,0.002509961,20.55081566,0.008961912,18.71692571,0.005712425,1016131,6
302.9837506,-56.76389177,25091.81797,24967.86044,0.314715177,0.49415198,0.572446406,0.005841788,4.101620197,1,0.183160262,0,0.161989817,0.288131761,-0.014146036,0.041049919,0.162491709,0.288256407,-0.014183901,0.041132115,0.004941604,0.041557822,22.57474108,0.027783454,21.9348641,0.025772586,21.87089995,0.004856989,21.36077159,0.004455614,21.17064944,0.002754143,20.65587903,0.002543535,20.86229866,0.003042374,20.28052689,0.00288201,20.62611884,0.003689208,20.11319136,0.003438502,20.45716402,0.008925179,19.92146621,0.00819014,1016132,6
303.0058173,-56.7658535,24926.21642,24941.33323,-0.19897601,0.019550016,0.58765924,0.013511799,5.231595993,1,0.405586252,0,-0.109945002,0.027494377,-0.017954485,0.035845162,-0.109791733,0.027505536,-0.017997788,0.035921283,0.005779011,0.042465385,23.4628979,0.060034182,22.69708868,0.053992646,22.99623456,0.011435391,22.33356408,0.010125178,22.22203413,0.005840674,21.5344463,0.005344767,21.94299215,0.005907111,21.16940764,0.005423375,21.68489176,0.008674036,20.96455463,0.008016073,21.68013202,0.026038774,20.93516018,0.023356718,1016134,6
303.0038592,-56.7428512,24941.48333,25256.16728,0.20747374,0.051626068,0.606566131,0.014987987,4.622341156,1,0.261810024,0,0.109072018,0.047497223,-0.015046408,0.038975972,0.109088689,0.047556143,-0.015081442,0.039049994,0.006262987,0.036469624,23.64118121,0.078391865,22.83030454,0.070340684,22.81385411,0.010143256,22.07839568,0.009131511,22.27124317,0.006624083,21.65918496,0.005996127,21.88194976,0.005726602,21.12821963,0.004995683,21.84900436,0.010381032,21.18578841,0.009358575,22.04933569,0.038280458,21.06171728,0.031659944,1016135,6
303.00478,-56.76279817,24934.07457,24983.14116,-0.127763703,-0.206311807,0.612024546,0.018034,8.14640522,1,0.545463849,0,-0.066819164,-0.08069869,-0.018585635,0.035753497,-0.06728673,-0.081234038,-0.018629516,0.035828132,0.004787642,0.04279308,23.30231955,0.053796072,22.42637517,0.050138694,23.31918519,0.0153356,22.20063065,0.013391848,22.67699857,0.008610715,21.572829,0.00776724,22.48459271,0.009106849,21.29556596,0.008150384,22.27870394,0.014965672,21.15335008,0.013412588,22.39391152,0.048941881,21.17419801,0.041265167,1016140,6
302.9911733,-56.76232859,25036.17313,24989.37303,-0.297561884,0.022401577,0.996688962,0.00332123,80.73419952,1,0.932955057,0,-0.249293059,-0.031012952,-0.017291491,0.038362207,-0.294079304,0.021471342,-0.017467532,0.038334683,0.004788318,0.042506593,22.66143329,0.030271224,19.4054343,0.039765864,21.96699506,0.005127134,17.85917119,0.004061907,21.63866966,0.003990887,17.3268245,0.002413686,21.54739082,0.004403345,17.09414475,0.002855746,21.41267272,0.007148533,16.9527524,0.00305975,21.3623781,0.021028214,16.69481952,0.006521251,1016144,6
302.9878038,-56.7586159,25061.55865,25040.14147,nan,nan,nan,nan,7.369824886,1,nan,0,-0.071397896,0.003833957,-0.017921012,0.041318845,nan,nan,-0.017964078,0.041397262,0.003944602,0.041171496,25.64973683,0.492569551,21.86257689,0.123886602,26.85895698,0.397563246,22.38628072,0.069311588,26.0051125,0.184188533,21.55547184,0.035118374,25.64911692,0.17137361,21.06005201,0.030905321,25.3208158,0.251369972,20.81833638,0.045325654,28.37955846,12.5706613,21.65831526,0.289780918,1016167,6
303.0295541,-56.76022076,24748.25576,25018.7259,-0.240297586,-0.028669542,0.908009052,0.000747543,11.6114893,1,0.000340562,0,-0.200030364,-0.018549986,-0.016355661,0.036456722,-0.19987461,-0.018390952,-0.016349047,0.036473293,0.005030628,0.042511468,21.81984227,0.0143032,20.36929977,0.011116851,20.73293405,0.002656762,18.41040291,0.00235661,19.98601563,0.001492657,17.61940127,0.001326713,19.76013926,0.002260246,17.27012597,0.0021502,19.42910146,0.00170692,17.05576126,0.001438905,19.36289353,0.003117093,16.93905066,0.002096254,1016853,6
303.0318832,-56.76098854,24728.80842,25007.00278,0.285104007,0.122233525,0.053163782,4.941156387,2.775131941,1,0.888848713,0,0.001807814,0.041939062,-0.016378761,0.036461134,0.002084371,0.042284567,-0.016372357,0.036477748,0.006054816,0.044073514,24.92015036,0.228399406,21.33722225,0.132911599,26.94058297,0.413091649,22.61283311,0.15869904,26.27594302,0.222162819,21.95784917,0.089064293,24.14106304,0.041029652,20.50890114,0.014550844,23.76965949,0.058868673,19.84629786,0.021219533,23.60701732,0.145569655,19.00550381,0.045350737,1016859,6
303.0272148,-56.76179734,24765.77573,24997.11947,0.33616516,0.133957133,0.986106455,0.036004603,45.39732742,1,0.884582951,0,0.077890209,0.086966275,-0.01764036,0.036196225,0.324889243,0.126861781,-0.016407769,0.036455918,0.005366709,0.043406757,24.82859953,0.209464339,20.48363427,0.146164713,25.09357214,0.074990606,21.07723828,0.05211092,24.37128869,0.038369425,19.18330481,0.017169826,24.30889307,0.046628007,18.94071845,0.019239968,24.56090497,0.120981504,19.76191569,0.034029123,24.10281898,0.227275818,18.95872114,0.046887695,1016865,6
302.9736348,-56.75798306,25167.89426,25048.57328,-0.020795502,-0.006181932,0.794798791,0.002033759,7.698470592,1,0.003895032,0,-0.018167914,0.009952329,-0.013105695,0.047821964,-0.018109374,0.010061054,-0.013138045,0.047802411,0.003743561,0.041596948,22.46821847,0.027578469,21.27833142,0.024249515,21.32498976,0.003589171,19.78273802,0.003120336,20.60996315,0.002019411,19.03644501,0.00173952,20.34562885,0.002597526,18.65430945,0.002396958,20.0670091,0.002546573,18.43619148,0.00214665,19.99468697,0.006166004,18.30665347,0.004819846,1016869,6
302.9755225,-56.75912744,25153.69483,25032.94071,0.83731705,0.123988353,0.960089684,0.043019343,25.54500389,1,0.631725063,0,0.047563115,-0.030433674,-0.015364149,0.044409547,0.780139327,0.095662937,-0.015363925,0.044434328,0.003241362,0.040878345,24.67895333,0.210221179,21.08920981,0.301280808,25.01729978,0.077329816,20.99978921,0.043089142,24.22977118,0.035859773,19.35593431,0.01831457,24.28118354,0.051240043,19.16343007,0.021052764,24.26412372,0.098678901,19.70563681,0.036329484,24.09582308,0.255867161,18.7186374,0.044201046,1016879,6
303.0586899,-56.76121072,24529.63232,25005.44731,0.02095487,0.035912003,0.682663977,0.003779825,5.742577076,1,0.00379753,0,0.006301092,0.036626725,-0.017997641,0.036131043,0.006239915,0.03650447,-0.018040247,0.036205925,0.005031514,0.044024577,22.82369604,0.03407396,22.31440193,0.032090729,21.73633267,0.004487126,20.80155859,0.004032109,21.03873228,0.002415362,20.09406751,0.002156288,20.80033355,0.002954939,19.73313696,0.002724405,20.56801231,0.003508379,19.59286582,0.003088094,20.53794249,0.009188267,19.47223633,0.007931391,1016909,6
303.0523651,-56.75070065,24577.24875,25149.26049,-0.19396992,-0.060666062,0.808997452,0.006995786,7.992063999,1,0.017775892,0,-0.146168461,-0.034919149,-0.017884608,0.035645545,-0.146539494,-0.034936026,-0.017924063,0.035711482,0.004540138,0.040311605,23.72777534,0.080582583,22.89432112,0.070271465,22.76196687,0.009375077,21.40520725,0.007333797,22.04431901,0.004906592,20.74780552,0.003861629,21.86367709,0.005364204,20.48056992,0.004251511,21.61528995,0.008302416,20.25772697,0.006375599,21.54171454,0.022507364,19.94564958,0.016607542,1016911,6
303.0608798,-56.76370466,24513.16774,24971.32638,0.284476489,-0.176678404,0.706839681,0.017935529,6.994007111,1,0.054981299,0,0.160737402,-0.101024315,-0.018723074,0.034027331,0.1595065,-0.101917841,-0.018764958,0.034094494,0.005190999,0.042464805,24.69039557,0.185316191,24.11986698,0.169245204,23.46546128,0.017950011,22.28581682,0.015707982,22.82799803,0.009824136,21.74874603,0.00847099,22.65083234,0.010783251,21.4137736,0.009171344,22.42615577,0.017146415,21.32811509,0.014821209,22.47685338,0.053335759,21.09222881,0.045317656,1016917,6
303.0598912,-56.75341359,24521.33332,25113.32804,-0.70023036,-0.008773833,0.979498088,0.025234297,35.3870697,1,0.980862679,0,-0.731276182,0.051079375,-0.017605052,0.036230943,-0.659627795,-0.016043905,-0.017645231,0.036297619,0.004382829,0.04065038,25.15484361,0.308730816,21.09687115,0.127355897,25.53767252,0.113658576,20.99008068,0.043367823,24.04687033,0.030511197,19.14808543,0.014267121,24.07142799,0.036726223,19.06139952,0.016386938,24.74972299,0.147607171,19.58506919,0.031422962,24.64443401,0.39510741,18.59581214,0.037442581,1016920,6
302.9806827,-56.75647262,25115.05502,25069.36604,-0.070185758,0.01237407,0.664375663,0.068465762,11.01776886,1,0.131551833,0,-0.032091619,0.024473781,-0.015401512,0.044167851,-0.040297262,0.03763628,-0.015393326,0.044195239,0.003220371,0.041120144,26.40050587,1.068171551,24.78250067,1.203014776,25.35111324,0.107203613,23.03502697,0.077981428,24.1515089,0.035449924,21.89950442,0.028463325,24.05909569,0.04109609,21.66588547,0.031477426,23.83816302,0.067422665,21.47205771,0.049589638,23.84194547,0.195399738,21.43638379,0.140562459,1017174,6
302.9814725,-56.75617902,25108.61638,25073.96781,0.016219044,0.203667209,0.642353177,0.099906169,11.24756527,1,0.212459802,0,0.009237727,-0.008170435,-0.015056836,0.044513364,0.002988186,0.129771829,-0.015056852,0.044538114,0.003232761,0.041131476,25.4108295,0.428243442,23.42004832,0.505325335,24.88270879,0.070090714,22.2224258,0.053326823,24.4903805,0.048251589,21.73763649,0.032798501,24.34365064,0.053041174,21.45873857,0.035087714,24.03433285,0.080455154,21.17401478,0.046979596,24.10889591,0.249558756,20.97969655,0.108716127,1017175,6
302.9786953,-56.75527436,25129.95045,25085.55928,0.852885902,-0.059123859,0.506462336,0.228236482,8.709470749,1,0.019930963,0,0.00869161,0.012320746,-0.014440235,0.043720679,0.421627969,-0.001022499,-0.01443041,0.04374408,0.003297341,0.041088578,nan,161.9930211,nan,0.87580713,25.48326269,0.120185703,21.59821307,0.070221008,24.88936906,0.070198176,21.37829647,0.038804635,24.71534361,0.075214248,21.0150616,0.040178156,24.91701033,0.181453426,21.10243277,0.087378826,24.98612607,0.573346608,21.14569136,0.209505257,1017214,6
303.0407895,-56.75037992,24664.1294,25153.5456,-0.466920346,-0.10110905,0.518109798,0.021792369,4.066078186,1,0.000932478,0,-0.219379057,-0.02590569,-0.017190145,0.035742201,-0.219356835,-0.026265677,-0.017228533,0.035808541,0.005495902,0.040030704,24.33909781,0.13588691,24.0465565,0.130253335,23.20326649,0.013865289,22.74867786,0.013211923,22.52249549,0.007791513,21.97977517,0.007327574,22.27341083,0.007607815,21.68509049,0.007091102,22.07597293,0.012513172,21.57159701,0.011776196,22.11718401,0.038551424,21.61347224,0.035596947,1017263,6
303.0308271,-56.75271063,24738.85192,25121.54012,-0.568053246,-0.138254583,0.568454921,0.005886304,4.637208939,1,2.07E-05,0,-0.278275976,-0.051805195,-0.015910974,0.036631831,-0.27779004,-0.052005578,-0.01594826,0.036702808,0.00558873,0.04036899,22.34643636,0.022971357,21.93254903,0.0218241,21.78452565,0.004493837,21.17586701,0.004153784,21.21086004,0.002823793,20.54396162,0.002628299,21.05015771,0.003284968,20.30505268,0.0031048,20.9511617,0.004736889,20.26797638,0.00441267,20.92997302,0.013130057,20.21018863,0.012281544,1017290,6
303.0503416,-56.74432723,24592.47291,25236.55097,-0.054591659,0.001990457,0.779411793,0.013958938,7.572383881,1,0.016177611,0,-0.045111171,0.017526404,-0.016502733,0.038215916,-0.045419969,0.017030118,-0.016520208,0.038206577,0.006701224,0.039422489,24.38682639,0.147007908,23.63293941,0.127595191,23.38152914,0.016225316,22.14606707,0.013573168,22.74942023,0.009208231,21.29308319,0.007495209,22.54654501,0.009405346,21.07650731,0.007596308,22.34113042,0.016049326,20.95954231,0.013113467,22.40309001,0.049374228,21.35539301,0.042156888,1017784,6
303.0306347,-56.74578268,24740.43318,25216.36949,-0.317401737,0.031104047,0.53811115,0.00848804,4.597520828,1,0.000839375,0,-0.160502115,0.035854889,-0.016349673,0.038068067,-0.160452396,0.03597467,-0.016385512,0.038135763,0.007167237,0.039015016,22.90498258,0.039338431,22.5264435,0.038062497,22.12927063,0.005737011,21.58497858,0.005367508,21.53434152,0.003454079,20.97536928,0.003229592,21.2897777,0.003605086,20.65292903,0.003410619,21.12516234,0.005533959,20.56111436,0.005165304,21.13410068,0.016002381,20.47677613,0.014979726,1017863,6
302.9837168,-56.74294879,25092.68118,25254.53212,0.022729995,-0.068604887,0.731393576,9.73E-05,7.982633114,1,0.000353339,0,0.011914053,-0.02690802,-0.013680403,0.043131945,0.012093455,-0.027224187,-0.013712129,0.043055154,0.005790659,0.039878009,19.52998527,0.004706886,18.27905836,0.004611698,18.06476206,0.002140899,16.60603399,0.002130645,17.18825099,0.001225112,15.69307491,0.001218444,16.82174695,0.002087658,15.24538375,0.002085277,16.44219581,0.001217501,14.929884,0.001212044,16.31474282,0.000798191,14.78528113,0.000763043,1017928,6
302.9787089,-56.74567891,25130.19118,25217.08033,-0.292969525,-0.188928708,0.779756844,0.001693971,7.367719173,1,0.025945302,0,-0.19972374,-0.112466009,-0.016133362,0.042186922,-0.199583575,-0.112438053,-0.016167941,0.042113062,0.005269402,0.039902008,22.2414146,0.022417657,21.33944584,0.019876996,21.06806085,0.003194297,19.67045365,0.002842731,20.35325522,0.001795736,18.88978371,0.00159122,20.06617032,0.002372948,18.49922191,0.002260144,19.77070136,0.002078992,18.28197368,0.001817173,19.72250666,0.00483694,18.18626405,0.003888278,1017930,6
302.9832698,-56.73903239,25096.15129,25308.1336,0.003984694,-0.177923635,0.380457848,0.016480751,3.644667864,1,0.197491595,0,-0.00809166,-0.039185312,-0.016519825,0.037844885,-0.007689223,-0.039313532,-0.016553316,0.037765112,0.005722076,0.038348288,23.18144474,0.046560614,23.0301948,0.046792867,22.61865598,0.008469902,22.35630707,0.008206655,21.8033317,0.004301545,21.51929899,0.004152238,21.19903887,0.003572951,20.86378977,0.003449159,20.86063596,0.004563504,20.56272574,0.004386797,20.74549429,0.011764906,20.41894687,0.01116368,1017932,6
302.9890884,-56.74278328,25052.39698,25256.86663,-0.189782545,0.086318903,0.665001094,0.007633363,7.175694942,1,0.192520744,0,-0.110850588,0.067921807,-0.013700575,0.043175018,-0.111547485,0.067734472,-0.013732395,0.043098282,0.005551998,0.038253935,23.29243499,0.056811048,22.28037811,0.050930035,22.4020657,0.007447004,21.26045162,0.006773217,21.76391517,0.004334533,20.63109835,0.003848261,21.50919807,0.004341052,20.30277393,0.003916861,21.28766261,0.006309463,20.06901433,0.005615329,21.18446623,0.01833079,19.91310069,0.015644474,1017933,6
303.0177495,-56.7411251,24837.25346,25279.97498,0.446361035,0.486840993,0.645033836,0.006105391,5.152493477,1,0.115573589,0,0.239072174,0.285890093,-0.017077603,0.035703667,0.239992067,0.28580609,-0.01709657,0.035692006,0.005630379,0.036553563,23.06503995,0.043651217,22.59810741,0.041096839,22.0391842,0.005450852,21.21889361,0.005005518,21.4513582,0.003394153,20.58974347,0.003054205,21.2340659,0.003624757,20.2789797,0.003316911,21.04330924,0.005261003,20.14913891,0.00469783,21.04118543,0.014775769,20.16635104,0.012947308,1017953,6
302.9980181,-56.74082381,24985.38341,25283.83641,0.378378838,0.288755953,0.706433713,0.002287425,5.309938908,1,3.62E-05,0,0.235752495,0.19887005,-0.015806138,0.037544122,0.235809177,0.19899863,-0.015844174,0.037617281,0.006091579,0.035490499,22.36718331,0.022677182,21.58678323,0.020635588,21.4853271,0.003808503,20.59856691,0.003414246,20.49968942,0.001885236,19.58368748,0.001703986,20.08225149,0.002363294,19.07210277,0.0022783,19.76018406,0.002057509,18.81364466,0.001864306,19.68086606,0.004532229,18.67652065,0.003907567,1018124,6
303.0454164,-56.73877726,24625.10886,25310.41812,nan,nan,nan,nan,6.885281086,1,nan,0,0.227018198,0.006624979,-0.015702606,0.03652681,nan,nan,-0.015736125,0.036437277,0.00637235,0.037618604,27.05066212,1.597842901,24.17699198,0.704036613,24.80235905,0.057897699,22.16439554,0.021962167,23.59144591,0.019097215,21.12384722,0.008823517,22.40916758,0.008487967,20.31575466,0.005924402,21.90068805,0.010916082,19.83023682,0.006978359,21.77523539,0.028558376,19.58879803,0.016422884,1018254,6
303.0423272,-56.74129672,24652.74696,25277.89339,-0.094105616,0.167258039,0.759382844,0.019958055,7.266329288,1,0.045903621,0,-0.070588011,0.123198593,-0.016203147,0.035951815,-0.070941515,0.123927385,-0.016236648,0.035860691,0.006410009,0.037340811,24.45633187,0.142596501,23.26504095,0.13324044,23.67884699,0.020994903,22.55576239,0.017255011,23.03254358,0.011926395,21.95497688,0.009843836,22.90435897,0.013140905,21.71537718,0.01047011,22.66125449,0.021236354,21.54216629,0.019058977,22.6343928,0.061470997,21.27578759,0.048432115,1018255,6
302.9055538,-56.75681247,25678.79669,25063.18099,0.854330301,-0.010313592,0.765532911,0.010002652,4.759102345,1,0,0,0.62524256,0.001540556,-0.021178185,0.038925507,0.625503242,0.001546475,-0.021223992,0.039003205,0.003324653,0.033419778,24.18747389,0.109196161,23.31669374,0.101348069,23.47645902,0.017597287,22.65500033,0.014495172,22.15839118,0.005917101,21.30390136,0.004838206,21.66346975,0.005271177,20.76732122,0.00448404,21.19048698,0.006030011,20.38566865,0.00522194,21.050651,0.014871605,20.24390942,0.01319505,1008775,7
302.8916555,-56.73358487,25784.19084,25380.77359,-0.064354599,-0.112962186,0.798163235,0.132566109,15.01172638,1,-0.017573301,0,0.075741401,0.14306518,-0.017119852,0.032689164,-0.03862391,-0.059390564,-0.017145395,0.032600466,0.008074943,0.029177149,26.68974944,0.922349433,23.03407859,0.671489286,27.00322785,0.444972831,22.73075648,0.115712613,25.08669037,0.075888946,21.24515253,0.043379876,23.80445069,0.032472187,20.2208787,0.037910124,23.30220991,0.043010727,19.93565414,0.057787225,23.16942875,0.118000475,20.19338825,0.225164915,1008990,7
302.8237818,-56.76226021,26292.064,24986.24018,0.33487606,-0.851876497,0.302704036,0.010552117,3.05036521,1,0.093266984,0,0.089012593,-0.228029409,-0.016149381,0.037114554,0.089069724,-0.228056371,-0.016168531,0.03711601,0.008598857,0.029852129,23.70510591,0.059983285,23.51063681,0.059088722,22.41878011,0.007220648,22.20315927,0.007072896,21.09450722,0.002645763,20.8715941,0.002574454,20.55766756,0.002798668,20.29756636,0.002748216,20.35365421,0.003217349,20.12976366,0.003150172,20.60879018,0.011198386,20.35796241,0.011089311,1015053,7
302.8207439,-56.76010115,26315.00236,25015.70211,0.117484935,0.053837735,0.726639748,0.004632105,6.099768162,1,0.2340257,0,0.068220579,0.046599505,-0.016420857,0.039143636,0.06823317,0.046617199,-0.01645573,0.039073396,0.0078577,0.029889584,22.71131382,0.026159731,21.82467117,0.023281363,22.01243381,0.005241739,20.84682344,0.004587969,21.37628957,0.003060086,20.16153282,0.002634408,21.12008137,0.003678138,19.77276363,0.003227654,21.0411578,0.005601303,19.82305103,0.004834005,21.58812144,0.026848617,20.16841735,0.023415549,1015055,7
302.8197222,-56.75415299,26323.02427,25097.07625,0.238616586,0.012163723,0.675317824,0.006548204,5.247431278,1,5.36E-06,0,0.134258385,0.012799191,-0.015245254,0.044147576,0.134936273,0.0119659,-0.015278994,0.044091359,0.006839588,0.029693988,23.01584428,0.034468854,22.15233011,0.031657199,22.70344725,0.009021522,21.91000022,0.007925046,21.52097021,0.003676812,20.56956983,0.003235964,21.03741741,0.003443831,20.00304609,0.003160882,20.66766224,0.004054159,19.68622849,0.003663558,20.52131547,0.010040997,19.46167211,0.009020911,1015057,7
302.8235851,-56.75489157,26293.99013,25087.09675,0.511192262,-0.567803264,0.636526287,0.011087394,4.671298981,1,4.75E-05,0,0.298585602,-0.321872472,-0.015998221,0.04193766,0.298308998,-0.321966559,-0.016032595,0.041875817,0.007410493,0.030198076,24.85353577,0.19002184,24.44619365,0.17698293,23.58316043,0.020819421,23.02999965,0.019066556,21.95530462,0.005217701,21.3496024,0.004651335,21.31656512,0.00414268,20.6340871,0.003770804,20.84122756,0.004740139,20.24115374,0.004287291,20.66718227,0.011838439,19.98329174,0.010595674,1015061,7
302.8259945,-56.7570544,26275.77894,25057.57199,-0.580176353,-0.358655453,0.67724812,0.018023558,5.705989361,1,0.176099189,0,-0.376800661,-0.21539033,-0.016979185,0.044636263,-0.377231658,-0.215855032,-0.017014094,0.044582028,0.007129596,0.03033033,23.7032584,0.066483583,23.29629591,0.064237361,23.5308742,0.020063798,22.88568276,0.017741373,22.56976764,0.008704521,21.88296801,0.007641999,22.36750426,0.009692294,21.61580915,0.008459879,22.13796457,0.015096462,21.47289527,0.013572194,22.22123786,0.04807045,21.32267231,0.04938978,1015068,7
302.8243953,-56.75691574,26287.78686,25059.41671,-0.667761028,-0.794534028,0.632865906,0.020705916,5.190557003,1,0.404221736,0,-0.355594743,-0.399681648,-0.017156982,0.041997699,-0.356555223,-0.401103914,-0.017193096,0.041935343,0.007229002,0.030325199,23.65236551,0.063571538,23.18682154,0.064464254,23.4846486,0.019396911,22.73413932,0.017829423,22.70957293,0.009938646,21.9340117,0.009127397,22.15608446,0.008108222,21.3404172,0.007493806,22.01839151,0.013393656,21.24714295,0.012473423,21.823708,0.033300013,20.99470369,0.030009694,1015069,7
302.8412631,-56.76144841,26160.95346,24997.92066,0.384803832,0.408512354,0.856957436,0.000819358,8.227920532,1,2.45E-06,0,0.296602185,0.326769222,-0.017318564,0.038196562,0.296743393,0.326904744,-0.017315023,0.038223289,0.007553991,0.037921341,21.55202893,0.010580742,20.50819078,0.009099378,20.5170254,0.002579606,18.9449609,0.00236291,19.85885269,0.001458079,18.22409091,0.001333933,19.65318361,0.002273367,17.94099086,0.002170176,19.34484835,0.001760852,17.75493989,0.001506503,19.32252046,0.003329279,17.72315715,0.002392454,1016343,7
302.885335,-56.76155438,25830.28291,24997.75471,0.343941897,-0.511976719,0.433036268,0.0080859,4.376255035,1,0.000435162,0,0.098139709,-0.142663847,-0.020547069,0.036027142,0.098197877,-0.142919734,-0.020573711,0.036020599,0.006130957,0.036892055,24.91753925,0.206767907,24.62586059,0.217830815,23.12776616,0.012762813,22.63782926,0.012238821,21.35915845,0.002885295,20.85046352,0.002768934,20.56542864,0.002749582,20.02235575,0.002690927,20.14900131,0.00274257,19.64119629,0.002656967,20.0528053,0.006440062,19.53437319,0.006239207,1016397,7
