,RA,DEC,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth,in_field,mask
30,302.7081975,-56.65262331,27168.49357,26482.36439,-0.006614551,-0.812322497,0.889747739,0.012770075,9.916751862,1,0.003407836,0,-0.014424095,-0.663777425,-0.025304041,0.019347262,-0.016508246,-0.66620189,-0.025343444,0.01924346,0.015258108,0.025152685,24.49509741,0.101473368,23.6666053,0.096562086,23.56296004,0.025001169,21.93986515,0.019508208,22.87428651,0.010342476,21.1251224,0.007733424,22.71064585,0.013707242,20.95648474,0.010216097,22.44550346,0.020119654,20.85694521,0.015588476,22.54245352,0.072737695,21.22762901,0.057925011,1023171,2,IN,0
27,302.7111895,-56.6537753,27145.88298,26466.73353,-0.093456022,0.047336508,0.588151455,0.001623979,5.566649437,1,5.79e-08,0,-0.055647033,0.035114999,-0.025349735,0.019230785,-0.055743743,0.035191812,-0.025390081,0.019127119,0.016544666,0.024864356,21.94720686,0.010801309,21.21651337,0.010208279,20.76336437,0.003129654,19.84427641,0.002943841,19.9933545,0.001557047,19.04373708,0.001480365,19.7013215,0.002345718,18.68559588,0.002286818,19.42129308,0.001886599,18.48071486,0.001775358,19.36782198,0.004156182,18.40681542,0.003796647,1023170,2,IN,0
26,302.7129291,-56.68095709,27130.19129,26094.84294,,,,,5.313770771,1,,0,-0.333758799,0.171641772,-0.018851907,0.019234904,,,-0.018875798,0.019299265,0.01490598,0.024148375,22.64791023,0.018726131,21.25148951,0.016705591,22.44692416,0.009003504,20.64446306,0.006882512,22.10660092,0.005757139,20.23922439,0.004221427,21.70507235,0.005790927,19.73039979,0.004338572,21.29773819,0.007197088,19.37914237,0.005081881,21.04528347,0.016237286,19.0232362,0.010680741,1019737,2,IN,0
25,302.7141952,-56.68392403,27120.76351,26054.18945,-0.050791856,0.230262399,0.762239099,9.94e-05,7.450362206,1,0.200445216,0,-0.038060596,0.157726565,-0.015770194,0.021580862,-0.038065102,0.157770708,-0.015803557,0.021626294,0.014318027,0.023200762,19.46473842,0.004444201,18.14004996,0.004396716,18.18764429,0.002154417,16.68724633,0.002137075,17.37189624,0.001227917,15.861624,0.001219747,17.02520544,0.002091055,15.4202997,0.002086803,16.62421885,0.001222756,15.08451149,0.00121443,16.50736022,0.000828422,14.90085848,0.000775489,1019697,2,IN,0
24,302.7199555,-56.64747787,27080.05059,26553.29299,,,,,2.665150404,1,0.919912124,0,0.067994607,-0.016375598,-0.024028207,0.014217098,0.068591312,-0.016573258,-0.024052156,0.014177439,0.014084415,0.016717786,24.20753644,0.082291336,20.20535545,0.040650053,25.79329883,0.184729322,21.65663528,0.059269728,26.60213056,0.325079698,21.16134907,0.032186393,25.36541949,0.15702905,20.46140231,0.029012583,25.47799249,0.336355117,19.98061102,0.032011363,24.79060557,0.546704352,18.92443033,0.038353361,1023551,2,IN,0
23,302.7215619,-56.67820562,27065.84454,26132.79655,-0.105232313,0.469780773,0.771893978,0.000593356,8.445611954,1,0.540730637,0,-0.088308101,0.281894226,-0.016751625,0.016451621,-0.094765238,0.278655887,-0.016787034,0.016493117,0.015020422,0.023187788,21.03015197,0.006186457,19.638822,0.005716092,19.9772262,0.002528215,18.32899766,0.00236487,19.38702709,0.001444734,17.7197193,0.001350418,19.01789485,0.00219172,17.26113968,0.002144556,18.66114527,0.001463607,16.9627049,0.001363249,18.5073883,0.0020184,16.77780479,0.00162958,1019710,2,IN,0
20,302.7241541,-56.6674451,27047.22494,26280.20411,0.759120286,-0.400146663,0.69474262,0.003678209,5.571679592,1,0.610027427,0,0.464041924,-0.240194829,-0.019955472,0.017062363,0.464267761,-0.240307778,-0.019995509,0.017113276,0.017444162,0.030014441,21.90838786,0.010978673,21.03543782,0.009766678,21.42900829,0.004636216,20.49735426,0.004084564,20.99754764,0.00288923,20.06461707,0.002534834,20.62367702,0.003214753,19.62254776,0.002921563,20.28291666,0.003187815,19.33374538,0.002808292,20.00917096,0.00725207,19.04227676,0.006143915,1019729,2,IN,0
19,302.7255861,-56.64453278,27038.30382,26593.89634,0.77225256,-0.076388992,0.837648094,0.020303616,9.497231483,1,0.262742556,0,0.595717842,-0.047600744,-0.023339009,0.016669,0.595608294,-0.049674839,-0.023384968,0.016715921,0.012875601,0.015193724,25.08355237,0.179656082,23.81470557,0.111561787,23.75034077,0.028727043,22.20199705,0.022019231,23.18994382,0.014561755,21.83180707,0.011286987,22.85889774,0.01614242,21.29154937,0.011857832,22.62199502,0.024670069,21.21075442,0.017840339,22.58844025,0.075429684,21.37813208,0.05621528,1023543,2,IN,0
18,302.7269613,-56.65731343,27026.92556,26419.01272,0.11633949,0.086927772,0.467334777,0.012546243,4.104061604,1,0.342823334,0,0.028963087,0.046680037,-0.022948568,0.016513055,0.029832611,0.045518517,-0.022991538,0.016557949,0.014221899,0.02260469,23.0477181,0.028410864,22.62293985,0.027800139,22.20875272,0.007998817,21.60966253,0.007419238,21.77192507,0.004445634,21.26520396,0.004213392,21.16157564,0.004272533,20.57894483,0.004053166,20.86687418,0.00514468,20.34657676,0.004856306,20.51691766,0.011525967,19.89736657,0.01084521,1019741,2,IN,0
17,302.7285378,-56.65916659,27014.91574,26393.71574,-0.507112503,0.274352401,0.49033156,0.224376261,8.826551437,1,-0.004303018,0,-0.280365096,-0.474557449,-0.022647203,0.017937862,-0.245181143,0.141601995,-0.022717789,0.018020386,0.015381917,0.026806887,,1.874963587,,0.315651443,25.51077234,0.148281127,22.50810326,0.15524022,24.85348042,0.065608113,21.58028729,0.039459956,25.35669199,0.164194013,22.48066455,0.112414924,25.99116418,0.531447616,23.0022453,0.302099072,25.25803485,0.871284551,22.68188573,0.71961751,1009719,2,IN,0
15,302.7314136,-56.68530655,26991.50842,26036.06392,,,,,5.216447353,1,,0,0.213281851,0.218264295,-0.015307488,0.019891035,,,-0.015382201,0.019944509,0.012628411,0.021659273,24.2216451,0.077713254,19.97153323,0.054258085,25.05731651,0.083893802,20.18364587,0.045758091,24.75439571,0.059151202,19.53240714,0.024357217,24.53460502,0.067243868,19.30926942,0.029741597,24.12765756,0.088129556,18.96790352,0.038447648,24.98612949,0.637775171,18.97412077,0.048692043,1019790,2,IN,0
14,302.7348591,-56.65179302,26967.59294,26494.7741,-0.168797716,-0.223123938,0.919481754,0.001306033,9.964929581,1,0.172944475,0,-0.142642478,-0.185950019,-0.025008177,0.014321116,-0.142724842,-0.186092362,-0.025056079,0.014362946,0.012787706,0.019988706,21.6334377,0.008993854,19.31083879,0.006403292,21.01122971,0.003518087,19.04163002,0.002627139,20.50386186,0.001923525,18.63748544,0.001496779,20.25443833,0.002648469,18.26606299,0.002291484,19.97681893,0.002538563,18.08635124,0.001858891,19.77617461,0.006039772,17.6012771,0.003739784,1024255,2,IN,0
11,302.7364105,-56.65076442,26956.72735,26508.61658,0.06905371,0.547000706,0.954910815,0.01242576,19.66188812,1,0.776776072,0,-0.016364077,0.10907477,-0.024736231,0.013972953,0.056256175,0.485591799,-0.024784321,0.014012763,0.013609377,0.018123981,24.95399373,0.156599573,22.56207341,0.162894547,23.49936509,0.024128688,20.6887992,0.011636644,23.30093693,0.01623628,20.73191343,0.008013583,23.09491623,0.019064769,20.21713683,0.009330487,22.73566829,0.026539468,19.72700208,0.013371195,23.11188461,0.124267587,20.36159152,0.126027809,1024260,2,IN,0
10,302.7382058,-56.66107233,26942.03119,26368.04964,-0.290088534,-0.900824964,0.96542412,0.185233444,23.76221085,1,0.468266613,0,-0.153366155,-0.005909152,-0.0225302,0.015538958,-0.301359534,-0.832586527,-0.022575945,0.015589416,0.013544969,0.029905558,26.94199369,1.002944164,,0.965382028,25.3608962,0.124230075,22.27096272,0.208263741,25.90746386,0.175062476,21.63905647,0.051749169,25.18081339,0.137809729,21.45735142,0.096903037,24.69415446,0.155795588,21.27728265,0.117726901,25.06395181,0.729429972,21.8784282,0.589008676,1022676,2,IN,0
9,302.7392397,-56.64909212,26935.18852,26532.08175,0.679345727,0.144846722,0.939362109,0.029405059,21.5818367,1,0.958380036,0,-0.136245104,-0.260704721,-0.024901622,0.015700823,0.587692678,0.126928821,-0.024925293,0.01574799,0.014915482,0.0200285,24.41677248,0.092364775,21.0889815,0.077634803,25.73453003,0.163856622,21.63583302,0.075782925,24.51076588,0.048096509,19.82264783,0.019804422,23.97066515,0.041070661,19.3679378,0.022247631,23.78803954,0.067716582,19.3488365,0.030462984,22.68757446,0.084993404,18.181553,0.03617875,1024272,2,IN,0
7,302.7401514,-56.64401375,26928.72299,26601.63459,0.264264137,-0.137714252,0.782555699,6.12e-05,8.060139656,1,0.004153447,0,0.167795261,-0.085604121,-0.026049685,0.014859723,0.168084696,-0.085820228,-0.026098289,0.014902712,0.013354249,0.019543026,18.98208322,0.00437213,17.69257944,0.004347963,17.69481403,0.002142381,16.12900896,0.002129762,16.84165637,0.001221826,15.24515353,0.001216005,16.52151454,0.002088575,14.82728477,0.002085359,16.15861779,0.001218184,14.53249654,0.0012114,16.01131971,0.000787258,14.36984864,0.000752206,1024251,2,IN,0
6,302.7414628,-56.67943751,26916.10395,26116.8025,0.444545031,0.541913271,0.63261354,0.00202477,4.632502079,1,0.354001031,0,0.239990637,0.314244182,-0.017709727,0.018324109,0.239948824,0.314499527,-0.017752459,0.018379666,0.012901535,0.025028812,22.21321479,0.013168601,21.42313475,0.011590173,21.30358515,0.003564816,20.45719682,0.003232098,20.22454232,0.00176559,19.43610628,0.001646647,19.65591087,0.00228182,18.74881454,0.002236952,19.17267029,0.001651232,18.3318132,0.001570052,18.91783173,0.0026679,18.05090038,0.002387373,1019726,2,IN,0
4,302.7460308,-56.66074408,26883.21819,26372.88513,0.171528399,0.379889876,0.760715604,0.007775992,7.591944695,1,0.185016997,0,0.108914405,0.26595325,-0.023784487,0.020190519,0.109310172,0.26700592,-0.023829414,0.0202424,0.013574371,0.029881214,23.30353896,0.035374072,22.68892513,0.031258084,22.861936,0.012994989,21.69502126,0.010667324,22.01983933,0.005057945,20.80011888,0.004243941,21.76440161,0.006406238,20.44759834,0.005458614,21.48719282,0.008777918,20.22388741,0.007474866,21.55708245,0.027312222,20.28504177,0.02776758,1022661,2,IN,0
3,302.7493135,-56.6888219,26856.35936,25988.67796,0.140608102,0.464986056,0.614644349,0.018783361,6.20338583,1,0.011719123,0,0.067832913,0.264875882,-0.016985674,0.022474498,0.067158557,0.264676422,-0.017022865,0.022526907,0.011530531,0.024335952,24.70129035,0.120801873,24.30898602,0.114222458,23.36571407,0.017386319,22.64551924,0.016152347,22.69969417,0.008569635,21.84662403,0.007771527,22.47402976,0.009807235,21.52569243,0.008920964,22.28053791,0.016470317,21.41851467,0.015289193,22.50054706,0.060726002,21.64511297,0.058436962,1021597,2,IN,0
2,302.7531062,-56.65903092,26830.09009,26396.62018,-0.138580352,0.143511087,0.839470029,0.00243751,7.100921154,1,0.000139352,0,-0.110774427,0.118390673,-0.022807156,0.022517426,-0.11078611,0.118495293,-0.022845047,0.022428213,0.015634236,0.029653792,22.59275953,0.018644119,21.69351785,0.016184196,21.64421332,0.004741949,20.18574171,0.003807618,20.97916129,0.002350468,19.45319182,0.001888709,20.76016303,0.003236097,19.15748647,0.002727621,20.47388447,0.003749778,18.98084024,0.002896525,20.44008773,0.010496853,18.89594291,0.00777838,1023025,2,IN,0
1,302.7560799,-56.64977557,26808.4095,26523.43187,0.30831939,0.169021368,0.537890017,0.005157457,3.956255436,1,5.54e-06,0,0.145370688,0.094177224,-0.024756168,0.020080151,0.14534989,0.094301261,-0.024731422,0.019939901,0.014417355,0.019556391,21.89919491,0.010634065,21.62478728,0.010395596,21.67796667,0.004716903,21.21841224,0.004428028,20.98687616,0.002425553,20.49709432,0.002260022,20.88915463,0.003365025,20.31975489,0.003176538,20.61721283,0.004028206,20.09867127,0.003760825,20.67307143,0.013108545,20.18376961,0.012204302,1023527,2,IN,0
0,302.7602262,-56.68900364,26774.31099,25986.63849,0.028582839,-0.301318109,0.781853437,0.011839864,4.441524029,1,0.005210523,0,0.015394913,-0.216879672,-0.018317368,0.020656098,0.017349361,-0.217257604,-0.018353947,0.020700427,0.011013576,0.024255272,23.72406624,0.049207609,23.05812907,0.044538364,23.55255635,0.020443196,22.5041679,0.015984448,22.5143007,0.007168322,21.42823133,0.005585131,22.2600753,0.008051111,21.11509948,0.006427206,21.93615926,0.012068739,20.91887875,0.009993733,22.00045885,0.038184906,20.97176367,0.032163677,1021589,2,IN,0
